Stimulus,Participant,condition,parallel,semantic,RT
ma-nma.03.rtf,P16,ma-nma,1,2,351.9
ma-nma.03.rtf,P17,ma-nma,1,2,333
ma-nma.03.rtf,P18,ma-nma,1,2,195.6
ma-nma.03.rtf,P20,ma-nma,1,2,215.1
ma-nma.03.rtf,P22,ma-nma,1,2,90.6
ma-nma.03.rtf,P24,ma-nma,1,2,332.2
ma-nma.03.rtf,P26,ma-nma,1,2,735
ma-nma.03.rtf,P28,ma-nma,1,2,537.8
ma-nma.03.rtf,P30,ma-nma,1,2,753.1
ma-nma.03.rtf,P32,ma-nma,1,2,890
ma-nma.03.rtf,P34,ma-nma,1,2,327.5
ma-nma.03.rtf,P36,ma-nma,1,2,161.5
ma-nma.04.rtf,P01,ma-nma,1,2,357.3
ma-nma.04.rtf,P02,ma-nma,1,2,787.1
ma-nma.04.rtf,P04,ma-nma,1,2,738.7
ma-nma.04.rtf,P05,ma-nma,1,2,288.6
ma-nma.04.rtf,P07,ma-nma,1,2,983
ma-nma.04.rtf,P08,ma-nma,1,2,410.8
ma-nma.04.rtf,P19,ma-nma,1,2,787.3
ma-nma.04.rtf,P21,ma-nma,1,2,728.6
ma-nma.04.rtf,P23,ma-nma,1,2,875.8
ma-nma.04.rtf,P27,ma-nma,1,2,317.2
ma-nma.04.rtf,P29,ma-nma,1,2,577
ma-nma.04.rtf,P31,ma-nma,1,2,567.4
ma-nma.04.rtf,P33,ma-nma,1,2,694
ma-nma.04.rtf,P35,ma-nma,1,2,650.3
ma-nma.04.rtf,P37,ma-nma,1,2,327.8
ma-nma.04.rtf,P10,ma-nma,1,2,366.7
ma-nma.04.rtf,P11,ma-nma,1,2,836.3
ma-nma.04.rtf,P12,ma-nma,1,2,225
ma-nma.04.rtf,P13,ma-nma,1,2,958.5
ma-nma.04.rtf,P16,ma-nma,1,2,630.3
ma-ma.12.rtf,P17,ma-ma,2,1,0
ma-nma.04.rtf,P18,ma-nma,1,2,469.4
ma-nma.04.rtf,P20,ma-nma,1,2,640.6
ma-nma.04.rtf,P22,ma-nma,1,2,523.6
ma-nma.04.rtf,P24,ma-nma,1,2,921.1
ma-nma.04.rtf,P26,ma-nma,1,2,599
ma-nma.04.rtf,P28,ma-nma,1,2,117.4
ma-nma.04.rtf,P30,ma-nma,1,2,630.8
ma-nma.04.rtf,P32,ma-nma,1,2,782.4
ma-nma.04.rtf,P34,ma-nma,1,2,332.4
ma-nma.04.rtf,P36,ma-nma,1,2,249.4
ma-nma.05.rtf,P01,ma-nma,1,2,347.5
ma-nma.05.rtf,P02,ma-nma,1,2,518.2
ma-nma.05.rtf,P04,ma-nma,1,2,288.7
ma-nma.05.rtf,P05,ma-nma,1,2,269
ma-nma.05.rtf,P06,ma-nma,1,2,293.4
ma-nma.05.rtf,P07,ma-nma,1,2,454.8
ma-nma.05.rtf,P08,ma-nma,1,2,659.9
ma-nma.05.rtf,P09,ma-nma,1,2,176.1
ma-nma.05.rtf,P19,ma-nma,1,2,626
ma-nma.05.rtf,P21,ma-nma,1,2,528.2
ma-nma.05.rtf,P23,ma-nma,1,2,523.5
ma-nma.05.rtf,P25,ma-nma,1,2,181.2
ma-nma.05.rtf,P27,ma-nma,1,2,361.8
ma-nma.05.rtf,P29,ma-nma,1,2,591.7
ma-nma.05.rtf,P31,ma-nma,1,2,507.9
ma-nma.05.rtf,P33,ma-nma,1,2,572.2
ma-nma.05.rtf,P35,ma-nma,1,2,151.6
ma-nma.05.rtf,P37,ma-nma,1,2,268.9
ma-nma.05.rtf,P10,ma-nma,1,2,577
ma-nma.05.rtf,P11,ma-nma,1,2,464.5
ma-nma.05.rtf,P12,ma-nma,1,2,156.5
ma-nma.05.rtf,P13,ma-nma,1,2,474.3
ma-nma.05.rtf,P14,ma-nma,1,2,1163.8
ma-nma.05.rtf,P15,ma-nma,1,2,386.8
ma-nma.05.rtf,P16,ma-nma,1,2,322.7
ma-nma.05.rtf,P17,ma-nma,1,2,298.3
ma-nma.05.rtf,P18,ma-nma,1,2,572.1
ma-nma.05.rtf,P20,ma-nma,1,2,206.5
ma-nma.05.rtf,P22,ma-nma,1,2,241.6
ma-nma.05.rtf,P24,ma-nma,1,2,155.2
ma-nma.05.rtf,P26,ma-nma,1,2,206.4
ma-nma.05.rtf,P28,ma-nma,1,2,166.3
ma-nma.05.rtf,P30,ma-nma,1,2,171.6
ma-nma.05.rtf,P32,ma-nma,1,2,440.1
ma-nma.05.rtf,P34,ma-nma,1,2,308
ma-nma.05.rtf,P36,ma-nma,1,2,190.7
ma-nma.06.rtf,P01,ma-nma,1,2,332.1
ma-nma.06.rtf,P02,ma-nma,1,2,190.7
ma-nma.06.rtf,P04,ma-nma,1,2,689.6
ma-nma.06.rtf,P05,ma-nma,1,2,176
ma-nma.06.rtf,P06,ma-nma,1,2,200.5
ma-nma.06.rtf,P07,ma-nma,1,2,493.9
ma-nma.06.rtf,P08,ma-nma,1,2,875.4
ma-nma.06.rtf,P09,ma-nma,1,2,582.1
ma-nma.06.rtf,P19,ma-nma,1,2,489.1
ma-nma.06.rtf,P21,ma-nma,1,2,317.9
ma-nma.06.rtf,P23,ma-nma,1,2,448
ma-nma.06.rtf,P25,ma-nma,1,2,317.1
ma-nma.06.rtf,P27,ma-nma,1,2,415.5
ma-nma.06.rtf,P29,ma-nma,1,2,327.2
ma-nma.06.rtf,P31,ma-nma,1,2,269.1
ma-nma.06.rtf,P33,ma-nma,1,2,371.5
ma-nma.06.rtf,P35,ma-nma,1,2,293.4
ma-nma.06.rtf,P37,ma-nma,1,2,166.3
ma-nma.06.rtf,P10,ma-nma,1,2,312.9
ma-nma.06.rtf,P11,ma-nma,1,2,625.9
ma-nma.06.rtf,P12,ma-nma,1,2,533
ma-nma.06.rtf,P13,ma-nma,1,2,562.4
ma-nma.06.rtf,P16,ma-nma,1,2,151.6
ma-nma.06.rtf,P17,ma-nma,1,2,83.2
ma-nma.06.rtf,P18,ma-nma,1,2,234.8
ma-nma.06.rtf,P20,ma-nma,1,2,420.6
ma-nma.06.rtf,P22,ma-nma,1,2,287.2
ma-nma.06.rtf,P24,ma-nma,1,2,563.6
ma-nma.06.rtf,P26,ma-nma,1,2,548.7
ma-nma.06.rtf,P28,ma-nma,1,2,322.8
ma-nma.06.rtf,P30,ma-nma,1,2,493.9
ma-nma.06.rtf,P32,ma-nma,1,2,621
ma-nma.06.rtf,P34,ma-nma,1,2,122.2
ma-nma.06.rtf,P36,ma-nma,1,2,430.5
ma-nma.07.rtf,P02,ma-nma,1,2,420.6
ma-nma.07.rtf,P04,ma-nma,1,2,596.7
ma-nma.07.rtf,P05,ma-nma,1,2,146.7
ma-nma.07.rtf,P06,ma-nma,1,2,728.5
ma-nma.07.rtf,P07,ma-nma,1,2,332.5
ma-nma.07.rtf,P08,ma-nma,1,2,166.3
ma-nma.07.rtf,P09,ma-nma,1,2,366.8
ma-nma.07.rtf,P23,ma-nma,1,2,850.7
ma-nma.07.rtf,P25,ma-nma,1,2,447.9
ma-nma.07.rtf,P27,ma-nma,1,2,244.5
ma-nma.01.rtf,P10,ma-nma,1,2,68.5
ma-nma.07.rtf,P29,ma-nma,1,2,264.1
ma-nma.07.rtf,P31,ma-nma,1,2,523.2
ma-nma.07.rtf,P33,ma-nma,1,2,533.2
ma-nma.07.rtf,P35,ma-nma,1,2,293.4
ma-nma.07.rtf,P37,ma-nma,1,2,454.7
ma-nma.07.rtf,P10,ma-nma,1,2,254.2
ma-nma.07.rtf,P11,ma-nma,1,2,298.2
ma-nma.07.rtf,P12,ma-nma,1,2,596.8
ma-nma.07.rtf,P13,ma-nma,1,2,200.5
ma-nma.07.rtf,P14,ma-nma,1,2,445
ma-nma.07.rtf,P15,ma-nma,1,2,405.8
ma-nma.07.rtf,P16,ma-nma,1,2,112.5
ma-nma.07.rtf,P17,ma-nma,1,2,586.8
ma-nma.07.rtf,P18,ma-nma,1,2,503.6
ma-nma.07.rtf,P20,ma-nma,1,2,205.4
ma-nma.07.rtf,P22,ma-nma,1,2,281.9
ma-nma.07.rtf,P26,ma-nma,1,2,412.7
ma-nma.07.rtf,P28,ma-nma,1,2,293.4
ma-nma.07.rtf,P30,ma-nma,1,2,547.6
ma-nma.07.rtf,P32,ma-nma,1,2,489.1
ma-nma.07.rtf,P34,ma-nma,1,2,117.4
ma-nma.07.rtf,P36,ma-nma,1,2,523.3
ma-nma.08.rtf,P01,ma-nma,1,2,915.9
ma-nma.08.rtf,P02,ma-nma,1,2,366.7
ma-nma.08.rtf,P03,ma-nma,1,2,117.4
ma-nma.08.rtf,P04,ma-nma,1,2,567.4
ma-nma.08.rtf,P05,ma-nma,1,2,151.6
ma-nma.08.rtf,P06,ma-nma,1,2,720.3
ma-nma.08.rtf,P07,ma-nma,1,2,440.2
ma-nma.08.rtf,P08,ma-nma,1,2,935.9
ma-nma.08.rtf,P09,ma-nma,1,2,215.3
ma-nma.08.rtf,P19,ma-nma,1,2,298.3
ma-nma.08.rtf,P21,ma-nma,1,2,788.3
ma-nma.08.rtf,P23,ma-nma,1,2,548.7
ma-nma.08.rtf,P25,ma-nma,1,2,397.5
ma-nma.08.rtf,P27,ma-nma,1,2,176
ma-nma.08.rtf,P29,ma-nma,1,2,293.5
ma-nma.08.rtf,P31,ma-nma,1,2,493.8
ma-nma.08.rtf,P33,ma-nma,1,2,601.4
ma-nma.08.rtf,P35,ma-nma,1,2,220.3
ma-nma.08.rtf,P37,ma-nma,1,2,269.5
ma-nma.08.rtf,P10,ma-nma,1,2,469.6
ma-nma.08.rtf,P11,ma-nma,1,2,361.8
ma-nma.08.rtf,P12,ma-nma,1,2,229.9
ma-nma.02.rtf,P35,ma-nma,1,2,0
ma-nma.08.rtf,P13,ma-nma,1,2,459.3
ma-nma.08.rtf,P14,ma-nma,1,2,876
ma-nma.08.rtf,P16,ma-nma,1,2,244.5
ma-nma.08.rtf,P17,ma-nma,1,2,215
ma-nma.08.rtf,P18,ma-nma,1,2,591.7
ma-nma.08.rtf,P20,ma-nma,1,2,538.3
ma-nma.08.rtf,P22,ma-nma,1,2,231.5
ma-nma.08.rtf,P24,ma-nma,1,2,443
ma-nma.08.rtf,P26,ma-nma,1,2,196.3
ma-nma.08.rtf,P28,ma-nma,1,2,376.5
ma-nma.08.rtf,P32,ma-nma,1,2,420.6
ma-nma.08.rtf,P34,ma-nma,1,2,321.9
ma-nma.08.rtf,P36,ma-nma,1,2,518.9
ma-nma.09.rtf,P01,ma-nma,1,2,402.8
ma-nma.09.rtf,P02,ma-nma,1,2,528.1
ma-nma.09.rtf,P03,ma-nma,1,2,146.8
ma-nma.09.rtf,P04,ma-nma,1,2,366.7
ma-nma.09.rtf,P05,ma-nma,1,2,146.7
ma-nma.09.rtf,P06,ma-nma,1,2,337.4
ma-nma.09.rtf,P07,ma-nma,1,2,93
ma-nma.09.rtf,P08,ma-nma,1,2,347.3
ma-nma.09.rtf,P09,ma-nma,1,2,215.3
ma-nma.09.rtf,P19,ma-nma,1,2,464.6
ma-nma.09.rtf,P21,ma-nma,1,2,562.3
ma-nma.09.rtf,P23,ma-nma,1,2,926.2
ma-nma.09.rtf,P25,ma-nma,1,2,317.2
ma-nma.09.rtf,P27,ma-nma,1,2,459.7
ma-nma.09.rtf,P29,ma-nma,1,2,254.2
ma-nma.09.rtf,P31,ma-nma,1,2,640.5
ma-nma.09.rtf,P33,ma-nma,1,2,263.9
ma-nma.09.rtf,P35,ma-nma,1,2,185.4
ma-nma.09.rtf,P37,ma-nma,1,2,577
ma-nma.09.rtf,P10,ma-nma,1,2,254.4
ma-nma.09.rtf,P11,ma-nma,1,2,493.9
ma-nma.09.rtf,P12,ma-nma,1,2,479.3
ma-nma.09.rtf,P13,ma-nma,1,2,645.5
ma-nma.09.rtf,P15,ma-nma,1,2,655.2
ma-nma.09.rtf,P16,ma-nma,1,2,322.3
ma-nma.09.rtf,P17,ma-nma,1,2,322.7
ma-nma.09.rtf,P18,ma-nma,1,2,303.3
ma-nma.09.rtf,P20,ma-nma,1,2,665.1
ma-nma.04.rtf,P03,ma-nma,1,2,0
ma-nma.09.rtf,P22,ma-nma,1,2,533.6
ma-nma.09.rtf,P24,ma-nma,1,2,493.3
ma-nma.09.rtf,P26,ma-nma,1,2,564.6
ma-nma.09.rtf,P28,ma-nma,1,2,371.6
ma-nma.09.rtf,P30,ma-nma,1,2,494
ma-nma.09.rtf,P32,ma-nma,1,2,948.5
ma-nma.09.rtf,P34,ma-nma,1,2,220
ma-nma.09.rtf,P36,ma-nma,1,2,390.6
ma-nma.10.rtf,P01,ma-nma,1,2,236.6
ma-nma.10.rtf,P02,ma-nma,1,2,229.9
ma-nma.10.rtf,P03,ma-nma,1,2,459.7
ma-nma.10.rtf,P04,ma-nma,1,2,298.4
ma-nma.10.rtf,P05,ma-nma,1,2,185.8
ma-nma.10.rtf,P06,ma-nma,1,2,264
ma-nma.10.rtf,P07,ma-nma,1,2,83.2
ma-nma.04.rtf,P17,ma-nma,1,2,78.3
ma-nma.10.rtf,P08,ma-nma,1,2,542.6
ma-nma.10.rtf,P09,ma-nma,1,2,342.1
ma-nma.10.rtf,P19,ma-nma,1,2,234.7
ma-nma.10.rtf,P21,ma-nma,1,2,646.2
ma-nma.10.rtf,P23,ma-nma,1,2,966.7
ma-nma.10.rtf,P25,ma-nma,1,2,448
ma-nma.10.rtf,P27,ma-nma,1,2,185.8
ma-nma.10.rtf,P29,ma-nma,1,2,327.5
ma-nma.10.rtf,P31,ma-nma,1,2,273.6
ma-nma.05.rtf,P03,ma-nma,1,2,0
ma-nma.10.rtf,P33,ma-nma,1,2,229.8
ma-nma.10.rtf,P35,ma-nma,1,2,357
ma-nma.10.rtf,P37,ma-nma,1,2,537.9
ma-nma.10.rtf,P10,ma-nma,1,2,254.2
ma-nma.10.rtf,P11,ma-nma,1,2,635.9
ma-nma.10.rtf,P12,ma-nma,1,2,210.2
ma-nma.10.rtf,P13,ma-nma,1,2,205.4
ma-nma.10.rtf,P14,ma-nma,1,2,1115.1
ma-nma.10.rtf,P15,ma-nma,1,2,288.6
ma-nma.10.rtf,P16,ma-nma,1,2,298.3
ma-nma.10.rtf,P17,ma-nma,1,2,587.1
ma-nma.06.rtf,P03,ma-nma,1,2,0
ma-nma.10.rtf,P18,ma-nma,1,2,612.1
ma-nma.10.rtf,P20,ma-nma,1,2,478.8
ma-nma.10.rtf,P22,ma-nma,1,2,690.2
ma-nma.10.rtf,P24,ma-nma,1,2,473.2
ma-nma.10.rtf,P26,ma-nma,1,2,991.7
ma-nma.10.rtf,P28,ma-nma,1,2,865.5
ma-nma.10.rtf,P30,ma-nma,1,2,811.9
ma-nma.10.rtf,P32,ma-nma,1,2,699.4
ma-nma.10.rtf,P34,ma-nma,1,2,136.9
ma-nma.10.rtf,P36,ma-nma,1,2,229.9
ma-nma.11.rtf,P01,ma-nma,1,2,287
ma-nma.11.rtf,P02,ma-nma,1,2,278.6
ma-nma.11.rtf,P03,ma-nma,1,2,263.9
ma-nma.11.rtf,P04,ma-nma,1,2,205.4
ma-nma.11.rtf,P05,ma-nma,1,2,342.3
ma-nma.11.rtf,P06,ma-nma,1,2,704
ma-nma.11.rtf,P07,ma-nma,1,2,200.5
ma-nma.11.rtf,P08,ma-nma,1,2,366.6
ma-nma.11.rtf,P09,ma-nma,1,2,220
ma-nma.11.rtf,P19,ma-nma,1,2,210.4
ma-nma.11.rtf,P21,ma-nma,1,2,435.2
ma-nma.11.rtf,P23,ma-nma,1,2,669.5
ma-nma.11.rtf,P25,ma-nma,1,2,558.9
ma-nma.11.rtf,P29,ma-nma,1,2,352.1
ma-nma.11.rtf,P31,ma-nma,1,2,367
ma-nma.11.rtf,P33,ma-nma,1,2,772.7
ma-nma.11.rtf,P35,ma-nma,1,2,528.2
ma-nma.11.rtf,P37,ma-nma,1,2,733.5
ma-nma.11.rtf,P10,ma-nma,1,2,665.2
ma-nma.11.rtf,P11,ma-nma,1,2,92.8
ma-nma.11.rtf,P12,ma-nma,1,2,400.9
ma-nma.11.rtf,P13,ma-nma,1,2,205.4
ma-nma.11.rtf,P14,ma-nma,1,2,1129.9
ma-nma.11.rtf,P15,ma-nma,1,2,1070.9
ma-nma.11.rtf,P16,ma-nma,1,2,401
ma-nma.11.rtf,P17,ma-nma,1,2,518.3
ma-nma.11.rtf,P18,ma-nma,1,2,484.4
ma-nma.11.rtf,P20,ma-nma,1,2,606.4
ma-nma.11.rtf,P22,ma-nma,1,2,372.5
ma-nma.11.rtf,P24,ma-nma,1,2,146
ma-nma.11.rtf,P26,ma-nma,1,2,246.6
ma-nma.11.rtf,P28,ma-nma,1,2,220.1
ma-nma.11.rtf,P30,ma-nma,1,2,537.7
ma-nma.11.rtf,P32,ma-nma,1,2,968.4
ma-nma.11.rtf,P34,ma-nma,1,2,122.2
ma-nma.11.rtf,P36,ma-nma,1,2,200.4
ma-nma.12.rtf,P01,ma-nma,1,2,673.3
ma-nma.12.rtf,P02,ma-nma,1,2,469.4
ma-nma.12.rtf,P03,ma-nma,1,2,185.7
ma-nma.12.rtf,P04,ma-nma,1,2,366.8
ma-nma.12.rtf,P05,ma-nma,1,2,352.1
ma-nma.12.rtf,P06,ma-nma,1,2,669.8
ma-nma.07.rtf,P01,ma-nma,1,2,0
ma-nma.12.rtf,P07,ma-nma,1,2,381.4
ma-nma.12.rtf,P08,ma-nma,1,2,352.1
ma-nma.12.rtf,P09,ma-nma,1,2,1032
ma-nma.12.rtf,P19,ma-nma,1,2,626
ma-nma.12.rtf,P21,ma-nma,1,2,806.7
ma-nma.07.rtf,P03,ma-nma,1,2,0
ma-nma.12.rtf,P23,ma-nma,1,2,851.8
ma-nma.12.rtf,P25,ma-nma,1,2,875.8
ma-nma.12.rtf,P27,ma-nma,1,2,518.4
ma-nma.12.rtf,P29,ma-nma,1,2,572
ma-nma.12.rtf,P31,ma-nma,1,2,268.9
ma-nma.12.rtf,P33,ma-nma,1,2,728.8
ma-nma.12.rtf,P35,ma-nma,1,2,435.5
ma-nma.12.rtf,P37,ma-nma,1,2,812.4
ma-nma.12.rtf,P10,ma-nma,1,2,684.6
ma-nma.12.rtf,P11,ma-nma,1,2,1012.3
ma-nma.12.rtf,P12,ma-nma,1,2,318
ma-nma.12.rtf,P13,ma-nma,1,2,987.8
ma-nma.12.rtf,P14,ma-nma,1,2,1032
ma-nma.12.rtf,P16,ma-nma,1,2,523.2
ma-nma.12.rtf,P17,ma-nma,1,2,420.9
ma-nma.12.rtf,P18,ma-nma,1,2,737.8
ma-nma.12.rtf,P20,ma-nma,1,2,762.6
ma-nma.12.rtf,P24,ma-nma,1,2,392.6
ma-nma.12.rtf,P26,ma-nma,1,2,1112.2
ma-nma.12.rtf,P28,ma-nma,1,2,250
ma-nma.12.rtf,P30,ma-nma,1,2,332.7
ma-nma.12.rtf,P32,ma-nma,1,2,923.6
ma-nma.12.rtf,P34,ma-nma,1,2,606.3
ma-nma.12.rtf,P36,ma-nma,1,2,674.5
nma-ma.01.rtf,P01,nma-ma,1,1,578.6
nma-ma.01.rtf,P03,nma-ma,1,1,362
nma-ma.01.rtf,P04,nma-ma,1,1,151
nma-ma.01.rtf,P05,nma-ma,1,1,273.9
nma-ma.01.rtf,P06,nma-ma,1,1,518.4
nma-ma.01.rtf,P07,nma-ma,1,1,743.5
ma-nma.07.rtf,P24,ma-nma,1,2,0
nma-ma.01.rtf,P08,nma-ma,1,1,254.2
nma-ma.01.rtf,P09,nma-ma,1,1,987.8
nma-ma.01.rtf,P19,nma-ma,1,1,997.6
nma-ma.01.rtf,P21,nma-ma,1,1,846
nma-ma.01.rtf,P23,nma-ma,1,1,1187.8
nma-ma.01.rtf,P02,nma-ma,1,1,0
nma-ma.01.rtf,P25,nma-ma,1,1,497.3
nma-ma.01.rtf,P27,nma-ma,1,1,376.8
nma-ma.01.rtf,P29,nma-ma,1,1,713.8
nma-ma.01.rtf,P31,nma-ma,1,1,528.3
nma-ma.01.rtf,P33,nma-ma,1,1,425.3
nma-ma.01.rtf,P35,nma-ma,1,1,870.4
nma-ma.01.rtf,P37,nma-ma,1,1,1080.8
nma-ma.01.rtf,P10,nma-ma,1,1,332.5
nma-ma.01.rtf,P11,nma-ma,1,1,440.1
nma-ma.01.rtf,P12,nma-ma,1,1,459.7
nma-ma.01.rtf,P13,nma-ma,1,1,523.4
nma-ma.01.rtf,P16,nma-ma,1,1,386.4
nma-ma.01.rtf,P17,nma-ma,1,1,141.9
nma-ma.01.rtf,P18,nma-ma,1,1,886.1
nma-ma.01.rtf,P20,nma-ma,1,1,796.9
nma-ma.01.rtf,P22,nma-ma,1,1,201.5
nma-ma.01.rtf,P24,nma-ma,1,1,1198.1
nma-ma.01.rtf,P26,nma-ma,1,1,601.8
nma-ma.01.rtf,P28,nma-ma,1,1,234.3
nma-ma.01.rtf,P30,nma-ma,1,1,396.6
nma-ma.01.rtf,P32,nma-ma,1,1,820.1
nma-ma.01.rtf,P34,nma-ma,1,1,489
nma-ma.01.rtf,P36,nma-ma,1,1,176.1
nma-ma.02.rtf,P01,nma-ma,1,1,423.1
nma-ma.02.rtf,P02,nma-ma,1,1,499
nma-ma.02.rtf,P03,nma-ma,1,1,660.1
nma-ma.02.rtf,P04,nma-ma,1,1,244.4
nma-ma.02.rtf,P05,nma-ma,1,1,215.2
nma-ma.02.rtf,P06,nma-ma,1,1,273.2
nma-ma.02.rtf,P07,nma-ma,1,1,268.8
nma-ma.02.rtf,P08,nma-ma,1,1,244.5
nma-ma.02.rtf,P19,nma-ma,1,1,391.8
nma-ma.02.rtf,P09,nma-ma,1,1,78.4
nma-ma.02.rtf,P23,nma-ma,1,1,1026.9
nma-ma.02.rtf,P25,nma-ma,1,1,377.5
nma-ma.02.rtf,P27,nma-ma,1,1,748
nma-ma.02.rtf,P29,nma-ma,1,1,870.1
nma-ma.02.rtf,P31,nma-ma,1,1,968.3
nma-ma.02.rtf,P33,nma-ma,1,1,185.9
nma-ma.02.rtf,P35,nma-ma,1,1,151.7
nma-ma.02.rtf,P37,nma-ma,1,1,489
nma-ma.02.rtf,P10,nma-ma,1,1,396
nma-ma.02.rtf,P11,nma-ma,1,1,347.2
nma-ma.02.rtf,P12,nma-ma,1,1,1144.8
nma-ma.02.rtf,P13,nma-ma,1,1,958.7
nma-ma.02.rtf,P14,nma-ma,1,1,802.1
nma-ma.02.rtf,P15,nma-ma,1,1,347.2
nma-ma.02.rtf,P16,nma-ma,1,1,714
nma-ma.02.rtf,P17,nma-ma,1,1,1115.6
nma-ma.02.rtf,P18,nma-ma,1,1,845.6
nma-ma.02.rtf,P20,nma-ma,1,1,943.8
nma-ma.02.rtf,P22,nma-ma,1,1,356.8
nma-ma.02.rtf,P24,nma-ma,1,1,427.9
nma-ma.02.rtf,P26,nma-ma,1,1,186.2
nma-ma.02.rtf,P28,nma-ma,1,1,958.5
nma-ma.02.rtf,P30,nma-ma,1,1,278.7
nma-ma.02.rtf,P32,nma-ma,1,1,1051.3
nma-ma.02.rtf,P34,nma-ma,1,1,234.7
nma-ma.03.rtf,P01,nma-ma,1,1,689.8
nma-ma.03.rtf,P02,nma-ma,1,1,513.5
nma-ma.03.rtf,P04,nma-ma,1,1,367
nma-ma.03.rtf,P05,nma-ma,1,1,386.3
nma-ma.03.rtf,P06,nma-ma,1,1,180.9
nma-ma.03.rtf,P07,nma-ma,1,1,136.8
nma-ma.03.rtf,P08,nma-ma,1,1,161.4
nma-ma.03.rtf,P09,nma-ma,1,1,244.6
nma-ma.03.rtf,P19,nma-ma,1,1,664.9
nma-ma.03.rtf,P21,nma-ma,1,1,405.4
nma-ma.03.rtf,P23,nma-ma,1,1,825.5
nma-ma.03.rtf,P25,nma-ma,1,1,372.8
nma-ma.03.rtf,P27,nma-ma,1,1,435.1
nma-ma.03.rtf,P29,nma-ma,1,1,97.6
nma-ma.03.rtf,P31,nma-ma,1,1,581.9
nma-ma.03.rtf,P33,nma-ma,1,1,489
nma-ma.03.rtf,P35,nma-ma,1,1,880.9
nma-ma.03.rtf,P37,nma-ma,1,1,376.5
nma-ma.03.rtf,P10,nma-ma,1,1,601.6
nma-ma.03.rtf,P11,nma-ma,1,1,327.4
nma-ma.03.rtf,P13,nma-ma,1,1,625.9
nma-ma.03.rtf,P14,nma-ma,1,1,665.2
nma-ma.03.rtf,P16,nma-ma,1,1,826.5
nma-ma.03.rtf,P17,nma-ma,1,1,746.9
nma-ma.03.rtf,P18,nma-ma,1,1,493.9
nma-ma.03.rtf,P20,nma-ma,1,1,381.5
nma-ma.03.rtf,P22,nma-ma,1,1,513.2
nma-ma.03.rtf,P24,nma-ma,1,1,624.4
nma-ma.03.rtf,P26,nma-ma,1,1,735
nma-ma.03.rtf,P30,nma-ma,1,1,581.9
nma-ma.03.rtf,P32,nma-ma,1,1,1139.4
nma-ma.03.rtf,P34,nma-ma,1,1,244.9
nma-ma.03.rtf,P36,nma-ma,1,1,239.7
nma-ma.04.rtf,P01,nma-ma,1,1,482.5
nma-ma.04.rtf,P02,nma-ma,1,1,611.3
nma-ma.04.rtf,P03,nma-ma,1,1,117.4
nma-ma.04.rtf,P04,nma-ma,1,1,811.5
nma-ma.04.rtf,P05,nma-ma,1,1,469.5
nma-ma.04.rtf,P06,nma-ma,1,1,885
nma-ma.04.rtf,P07,nma-ma,1,1,1031.1
nma-ma.04.rtf,P08,nma-ma,1,1,572.1
nma-ma.04.rtf,P09,nma-ma,1,1,723.7
nma-ma.04.rtf,P19,nma-ma,1,1,788.1
nma-ma.04.rtf,P21,nma-ma,1,1,997.6
nma-ma.04.rtf,P27,nma-ma,1,1,1149.2
nma-ma.04.rtf,P29,nma-ma,1,1,650.5
nma-ma.04.rtf,P31,nma-ma,1,1,978
nma-ma.04.rtf,P33,nma-ma,1,1,352.2
nma-ma.04.rtf,P35,nma-ma,1,1,753.5
nma-ma.04.rtf,P37,nma-ma,1,1,244.5
nma-ma.04.rtf,P10,nma-ma,1,1,430.3
nma-ma.04.rtf,P11,nma-ma,1,1,645.4
nma-ma.04.rtf,P12,nma-ma,1,1,439.2
nma-ma.04.rtf,P13,nma-ma,1,1,768.1
nma-ma.04.rtf,P15,nma-ma,1,1,1192.8
nma-ma.04.rtf,P16,nma-ma,1,1,523.3
nma-ma.04.rtf,P17,nma-ma,1,1,386.4
nma-ma.04.rtf,P18,nma-ma,1,1,313.1
nma-ma.04.rtf,P20,nma-ma,1,1,562.3
nma-ma.04.rtf,P22,nma-ma,1,1,452.6
nma-ma.04.rtf,P24,nma-ma,1,1,583.5
nma-ma.04.rtf,P26,nma-ma,1,1,156
nma-ma.04.rtf,P28,nma-ma,1,1,406.3
nma-ma.04.rtf,P30,nma-ma,1,1,630.8
nma-ma.04.rtf,P32,nma-ma,1,1,963.1
nma-ma.04.rtf,P34,nma-ma,1,1,415.7
nma-ma.04.rtf,P36,nma-ma,1,1,449.9
nma-ma.05.rtf,P01,nma-ma,1,1,564.1
nma-ma.05.rtf,P02,nma-ma,1,1,562.3
nma-ma.05.rtf,P03,nma-ma,1,1,327.9
nma-ma.05.rtf,P04,nma-ma,1,1,348.1
nma-ma.05.rtf,P05,nma-ma,1,1,381.4
nma-ma.05.rtf,P06,nma-ma,1,1,244.4
nma-ma.05.rtf,P07,nma-ma,1,1,904.7
nma-ma.05.rtf,P08,nma-ma,1,1,229.9
nma-ma.05.rtf,P09,nma-ma,1,1,273.9
nma-ma.02.rtf,P36,nma-ma,1,1,69.2
nma-ma.05.rtf,P23,nma-ma,1,1,1172.9
nma-ma.05.rtf,P25,nma-ma,1,1,216.4
nma-ma.05.rtf,P27,nma-ma,1,1,704
nma-ma.03.rtf,P03,nma-ma,1,1,53.8
nma-ma.05.rtf,P31,nma-ma,1,1,1080.8
