Participant,Stimulus,condition,parallel,semantic,RT
P01,nma-ma.06.rtf,nma-ma,1,1,50
P02,nma-ma.06.rtf,nma-ma,1,1,782
P03,nma-ma.06.rtf,nma-ma,1,1,0
P04,nma-ma.06.rtf,nma-ma,1,1,517
P05,nma-ma.06.rtf,nma-ma,1,1,210
P06,nma-ma.06.rtf,nma-ma,1,1,136
P07,nma-ma.06.rtf,nma-ma,1,1,234
P08,nma-ma.06.rtf,nma-ma,1,1,0
P09,nma-ma.06.rtf,nma-ma,1,1,127
P10,nma-ma.06.rtf,nma-ma,1,1,0
P11,nma-ma.06.rtf,nma-ma,1,1,0
P12,nma-ma.06.rtf,nma-ma,1,1,132
P13,nma-ma.06.rtf,nma-ma,1,1,699
P14,nma-ma.06.rtf,nma-ma,1,1,176
P15,nma-ma.06.rtf,nma-ma,1,1,503
P16,nma-ma.06.rtf,nma-ma,1,1,0
P17,nma-ma.06.rtf,nma-ma,1,1,161
P18,nma-ma.06.rtf,nma-ma,1,1,454
P19,nma-ma.06.rtf,nma-ma,1,1,753
P20,nma-ma.06.rtf,nma-ma,1,1,401
P21,nma-ma.06.rtf,nma-ma,1,1,1139
P22,nma-ma.06.rtf,nma-ma,1,1,663
P23,nma-ma.06.rtf,nma-ma,1,1,488
P24,nma-ma.06.rtf,nma-ma,1,1,362
P25,nma-ma.06.rtf,nma-ma,1,1,0
P26,nma-ma.06.rtf,nma-ma,1,1,393
P27,nma-ma.06.rtf,nma-ma,1,1,151
P28,nma-ma.06.rtf,nma-ma,1,1,352
P29,nma-ma.06.rtf,nma-ma,1,1,127
P30,nma-ma.06.rtf,nma-ma,1,1,112
P31,nma-ma.06.rtf,nma-ma,1,1,195
P32,nma-ma.06.rtf,nma-ma,1,1,997
P33,nma-ma.06.rtf,nma-ma,1,1,215
P34,nma-ma.06.rtf,nma-ma,1,1,0
P35,nma-ma.06.rtf,nma-ma,1,1,73
P36,nma-ma.06.rtf,nma-ma,1,1,0
P37,nma-ma.06.rtf,nma-ma,1,1,518
P01,nma-ma.07.rtf,nma-ma,1,1,55
P02,nma-ma.07.rtf,nma-ma,1,1,410
P03,nma-ma.07.rtf,nma-ma,1,1,0
P04,nma-ma.07.rtf,nma-ma,1,1,0
P05,nma-ma.07.rtf,nma-ma,1,1,0
P06,nma-ma.07.rtf,nma-ma,1,1,78
P07,nma-ma.07.rtf,nma-ma,1,1,0
P08,nma-ma.07.rtf,nma-ma,1,1,225
P09,nma-ma.07.rtf,nma-ma,1,1,611
P10,nma-ma.07.rtf,nma-ma,1,1,146
P11,nma-ma.07.rtf,nma-ma,1,1,337
P12,nma-ma.07.rtf,nma-ma,1,1,733
P13,nma-ma.07.rtf,nma-ma,1,1,567
P15,nma-ma.07.rtf,nma-ma,1,1,190
P16,nma-ma.07.rtf,nma-ma,1,1,215
P17,nma-ma.07.rtf,nma-ma,1,1,0
P18,nma-ma.07.rtf,nma-ma,1,1,0
P19,nma-ma.07.rtf,nma-ma,1,1,317
P20,nma-ma.07.rtf,nma-ma,1,1,65
P21,nma-ma.07.rtf,nma-ma,1,1,0
P22,nma-ma.07.rtf,nma-ma,1,1,140
P23,nma-ma.07.rtf,nma-ma,1,1,0
P24,nma-ma.07.rtf,nma-ma,1,1,296
P25,nma-ma.07.rtf,nma-ma,1,1,0
P26,nma-ma.07.rtf,nma-ma,1,1,312
P27,nma-ma.07.rtf,nma-ma,1,1,0
P28,nma-ma.07.rtf,nma-ma,1,1,347
P29,nma-ma.07.rtf,nma-ma,1,1,484
P30,nma-ma.07.rtf,nma-ma,1,1,0
P31,nma-ma.07.rtf,nma-ma,1,1,185
P32,nma-ma.07.rtf,nma-ma,1,1,1110
P33,nma-ma.07.rtf,nma-ma,1,1,0
P34,nma-ma.07.rtf,nma-ma,1,1,161
P35,nma-ma.07.rtf,nma-ma,1,1,537
P36,nma-ma.07.rtf,nma-ma,1,1,0
P37,nma-ma.07.rtf,nma-ma,1,1,558
P01,nma-ma.08.rtf,nma-ma,1,1,458
P02,nma-ma.08.rtf,nma-ma,1,1,156
P03,nma-ma.08.rtf,nma-ma,1,1,580
P04,nma-ma.08.rtf,nma-ma,1,1,78
P05,nma-ma.08.rtf,nma-ma,1,1,278
P06,nma-ma.08.rtf,nma-ma,1,1,718
P07,nma-ma.08.rtf,nma-ma,1,1,454
P08,nma-ma.08.rtf,nma-ma,1,1,797
P09,nma-ma.08.rtf,nma-ma,1,1,293
P10,nma-ma.08.rtf,nma-ma,1,1,503
P11,nma-ma.08.rtf,nma-ma,1,1,244
P12,nma-ma.08.rtf,nma-ma,1,1,0
P13,nma-ma.08.rtf,nma-ma,1,1,185
P16,nma-ma.08.rtf,nma-ma,1,1,0
P17,nma-ma.08.rtf,nma-ma,1,1,170
P18,nma-ma.08.rtf,nma-ma,1,1,425
P19,nma-ma.08.rtf,nma-ma,1,1,891
P20,nma-ma.08.rtf,nma-ma,1,1,0
P21,nma-ma.08.rtf,nma-ma,1,1,249
P22,nma-ma.08.rtf,nma-ma,1,1,283
P23,nma-ma.08.rtf,nma-ma,1,1,412
P24,nma-ma.08.rtf,nma-ma,1,1,161
P25,nma-ma.08.rtf,nma-ma,1,1,0
P26,nma-ma.08.rtf,nma-ma,1,1,372
P27,nma-ma.08.rtf,nma-ma,1,1,963
P28,nma-ma.08.rtf,nma-ma,1,1,708
P29,nma-ma.08.rtf,nma-ma,1,1,645
P30,nma-ma.08.rtf,nma-ma,1,1,0
P31,nma-ma.08.rtf,nma-ma,1,1,293
P32,nma-ma.08.rtf,nma-ma,1,1,215
P33,nma-ma.08.rtf,nma-ma,1,1,1066
P34,nma-ma.08.rtf,nma-ma,1,1,0
P35,nma-ma.08.rtf,nma-ma,1,1,278
P36,nma-ma.08.rtf,nma-ma,1,1,151
P37,nma-ma.08.rtf,nma-ma,1,1,381
P01,nma-ma.09.rtf,nma-ma,1,1,428
P02,nma-ma.09.rtf,nma-ma,1,1,0
P03,nma-ma.09.rtf,nma-ma,1,1,53
P04,nma-ma.09.rtf,nma-ma,1,1,88
P05,nma-ma.09.rtf,nma-ma,1,1,0
P06,nma-ma.09.rtf,nma-ma,1,1,385
P07,nma-ma.09.rtf,nma-ma,1,1,156
P08,nma-ma.09.rtf,nma-ma,1,1,0
P09,nma-ma.09.rtf,nma-ma,1,1,0
P10,nma-ma.09.rtf,nma-ma,1,1,743
P11,nma-ma.09.rtf,nma-ma,1,1,0
P12,nma-ma.09.rtf,nma-ma,1,1,401
P13,nma-ma.09.rtf,nma-ma,1,1,156
P14,nma-ma.09.rtf,nma-ma,1,1,679
P15,nma-ma.09.rtf,nma-ma,1,1,680
P16,nma-ma.09.rtf,nma-ma,1,1,513
P17,nma-ma.09.rtf,nma-ma,1,1,0
P18,nma-ma.09.rtf,nma-ma,1,1,743
P19,nma-ma.09.rtf,nma-ma,1,1,469
P20,nma-ma.09.rtf,nma-ma,1,1,1081
P21,nma-ma.09.rtf,nma-ma,1,1,171
P22,nma-ma.09.rtf,nma-ma,1,1,563
P23,nma-ma.09.rtf,nma-ma,1,1,876
P24,nma-ma.09.rtf,nma-ma,1,1,583
P25,nma-ma.09.rtf,nma-ma,1,1,0
P26,nma-ma.09.rtf,nma-ma,1,1,564
P27,nma-ma.09.rtf,nma-ma,1,1,342
P28,nma-ma.09.rtf,nma-ma,1,1,0
P29,nma-ma.09.rtf,nma-ma,1,1,131
P30,nma-ma.09.rtf,nma-ma,1,1,361
P31,nma-ma.09.rtf,nma-ma,1,1,0
P32,nma-ma.09.rtf,nma-ma,1,1,1118
P33,nma-ma.09.rtf,nma-ma,1,1,180
P34,nma-ma.09.rtf,nma-ma,1,1,112
P35,nma-ma.09.rtf,nma-ma,1,1,0
P36,nma-ma.09.rtf,nma-ma,1,1,753
P37,nma-ma.09.rtf,nma-ma,1,1,430
P01,nma-ma.10.rtf,nma-ma,1,1,130
P02,nma-ma.10.rtf,nma-ma,1,1,528
P03,nma-ma.10.rtf,nma-ma,1,1,73
P04,nma-ma.10.rtf,nma-ma,1,1,455
P05,nma-ma.10.rtf,nma-ma,1,1,0
P06,nma-ma.10.rtf,nma-ma,1,1,660
P07,nma-ma.10.rtf,nma-ma,1,1,0
P08,nma-ma.10.rtf,nma-ma,1,1,797
P09,nma-ma.10.rtf,nma-ma,1,1,195
P10,nma-ma.10.rtf,nma-ma,1,1,0
P11,nma-ma.10.rtf,nma-ma,1,1,136
P12,nma-ma.10.rtf,nma-ma,1,1,0
P13,nma-ma.10.rtf,nma-ma,1,1,64
P14,nma-ma.10.rtf,nma-ma,1,1,567
P15,nma-ma.10.rtf,nma-ma,1,1,430
P16,nma-ma.10.rtf,nma-ma,1,1,73
P17,nma-ma.10.rtf,nma-ma,1,1,1052
P18,nma-ma.10.rtf,nma-ma,1,1,499
P19,nma-ma.10.rtf,nma-ma,1,1,195
P20,nma-ma.10.rtf,nma-ma,1,1,152
P23,nma-ma.10.rtf,nma-ma,1,1,1056
P24,nma-ma.10.rtf,nma-ma,1,1,271
P25,nma-ma.10.rtf,nma-ma,1,1,201
P26,nma-ma.10.rtf,nma-ma,1,1,322
P27,nma-ma.10.rtf,nma-ma,1,1,381
P28,nma-ma.10.rtf,nma-ma,1,1,498
P29,nma-ma.10.rtf,nma-ma,1,1,352
P30,nma-ma.10.rtf,nma-ma,1,1,376
P31,nma-ma.10.rtf,nma-ma,1,1,963
P32,nma-ma.10.rtf,nma-ma,1,1,674
P33,nma-ma.10.rtf,nma-ma,1,1,0
P34,nma-ma.10.rtf,nma-ma,1,1,0
P35,nma-ma.10.rtf,nma-ma,1,1,635
P36,nma-ma.10.rtf,nma-ma,1,1,0
P37,nma-ma.10.rtf,nma-ma,1,1,308
P01,nma-ma.11.rtf,nma-ma,1,1,553
P02,nma-ma.11.rtf,nma-ma,1,1,0
P03,nma-ma.11.rtf,nma-ma,1,1,0
P04,nma-ma.11.rtf,nma-ma,1,1,0
P05,nma-ma.11.rtf,nma-ma,1,1,0
P06,nma-ma.11.rtf,nma-ma,1,1,231
P07,nma-ma.11.rtf,nma-ma,1,1,127
P08,nma-ma.11.rtf,nma-ma,1,1,0
P09,nma-ma.11.rtf,nma-ma,1,1,0
P10,nma-ma.11.rtf,nma-ma,1,1,0
P11,nma-ma.11.rtf,nma-ma,1,1,425
P12,nma-ma.11.rtf,nma-ma,1,1,0
P13,nma-ma.11.rtf,nma-ma,1,1,0
P14,nma-ma.11.rtf,nma-ma,1,1,577
P15,nma-ma.11.rtf,nma-ma,1,1,410
P16,nma-ma.11.rtf,nma-ma,1,1,0
P17,nma-ma.11.rtf,nma-ma,1,1,190
P18,nma-ma.11.rtf,nma-ma,1,1,0
P19,nma-ma.11.rtf,nma-ma,1,1,410
P20,nma-ma.11.rtf,nma-ma,1,1,171
P21,nma-ma.11.rtf,nma-ma,1,1,660
P22,nma-ma.11.rtf,nma-ma,1,1,558
P23,nma-ma.11.rtf,nma-ma,1,1,266
P24,nma-ma.11.rtf,nma-ma,1,1,644
P25,nma-ma.11.rtf,nma-ma,1,1,0
P26,nma-ma.11.rtf,nma-ma,1,1,0
P27,nma-ma.11.rtf,nma-ma,1,1,0
P28,nma-ma.11.rtf,nma-ma,1,1,0
P29,nma-ma.11.rtf,nma-ma,1,1,493
P30,nma-ma.11.rtf,nma-ma,1,1,0
P31,nma-ma.11.rtf,nma-ma,1,1,0
P32,nma-ma.11.rtf,nma-ma,1,1,0
P33,nma-ma.11.rtf,nma-ma,1,1,254
P34,nma-ma.11.rtf,nma-ma,1,1,205
P35,nma-ma.11.rtf,nma-ma,1,1,0
P36,nma-ma.11.rtf,nma-ma,1,1,234
P37,nma-ma.11.rtf,nma-ma,1,1,268
P01,nma-ma.12.rtf,nma-ma,1,1,216
P02,nma-ma.12.rtf,nma-ma,1,1,391
P03,nma-ma.12.rtf,nma-ma,1,1,0
P04,nma-ma.12.rtf,nma-ma,1,1,674
P05,nma-ma.12.rtf,nma-ma,1,1,132
P06,nma-ma.12.rtf,nma-ma,1,1,1169
P07,nma-ma.12.rtf,nma-ma,1,1,415
P08,nma-ma.12.rtf,nma-ma,1,1,469
P09,nma-ma.12.rtf,nma-ma,1,1,0
P10,nma-ma.12.rtf,nma-ma,1,1,625
P11,nma-ma.12.rtf,nma-ma,1,1,562
P13,nma-ma.12.rtf,nma-ma,1,1,430
P15,nma-ma.12.rtf,nma-ma,1,1,513
P16,nma-ma.12.rtf,nma-ma,1,1,371
P17,nma-ma.12.rtf,nma-ma,1,1,322
P18,nma-ma.12.rtf,nma-ma,1,1,401
P20,nma-ma.12.rtf,nma-ma,1,1,454
P22,nma-ma.12.rtf,nma-ma,1,1,377
P23,nma-ma.12.rtf,nma-ma,1,1,835
P24,nma-ma.12.rtf,nma-ma,1,1,538
P25,nma-ma.12.rtf,nma-ma,1,1,568
P26,nma-ma.12.rtf,nma-ma,1,1,976
P27,nma-ma.12.rtf,nma-ma,1,1,738
P28,nma-ma.12.rtf,nma-ma,1,1,474
P29,nma-ma.12.rtf,nma-ma,1,1,1153
P30,nma-ma.12.rtf,nma-ma,1,1,1119
P31,nma-ma.12.rtf,nma-ma,1,1,395
P32,nma-ma.12.rtf,nma-ma,1,1,185
P33,nma-ma.12.rtf,nma-ma,1,1,161
P34,nma-ma.12.rtf,nma-ma,1,1,391
P35,nma-ma.12.rtf,nma-ma,1,1,317
P36,nma-ma.12.rtf,nma-ma,1,1,215
P37,nma-ma.12.rtf,nma-ma,1,1,567
P02,nma-nma.01.rtf,nma-nma,2,2,180
P03,nma-nma.01.rtf,nma-nma,2,2,0
P04,nma-nma.01.rtf,nma-nma,2,2,0
P05,nma-nma.01.rtf,nma-nma,2,2,0
P06,nma-nma.01.rtf,nma-nma,2,2,303
P07,nma-nma.01.rtf,nma-nma,2,2,0
P08,nma-nma.01.rtf,nma-nma,2,2,0
P09,nma-nma.01.rtf,nma-nma,2,2,0
P10,nma-nma.01.rtf,nma-nma,2,2,0
P11,nma-nma.01.rtf,nma-nma,2,2,542
P12,nma-nma.01.rtf,nma-nma,2,2,0
P13,nma-nma.01.rtf,nma-nma,2,2,0
P14,nma-nma.01.rtf,nma-nma,2,2,714
P15,nma-nma.01.rtf,nma-nma,2,2,127
P16,nma-nma.01.rtf,nma-nma,2,2,0
P17,nma-nma.01.rtf,nma-nma,2,2,313
P18,nma-nma.01.rtf,nma-nma,2,2,386
P19,nma-nma.01.rtf,nma-nma,2,2,73
P20,nma-nma.01.rtf,nma-nma,2,2,0
P21,nma-nma.01.rtf,nma-nma,2,2,670
P22,nma-nma.01.rtf,nma-nma,2,2,50
P23,nma-nma.01.rtf,nma-nma,2,2,196
P24,nma-nma.01.rtf,nma-nma,2,2,0
P25,nma-nma.01.rtf,nma-nma,2,2,0
P26,nma-nma.01.rtf,nma-nma,2,2,206
P27,nma-nma.01.rtf,nma-nma,2,2,410
P28,nma-nma.01.rtf,nma-nma,2,2,141
P29,nma-nma.01.rtf,nma-nma,2,2,533
P30,nma-nma.01.rtf,nma-nma,2,2,195
P31,nma-nma.01.rtf,nma-nma,2,2,0
P33,nma-nma.01.rtf,nma-nma,2,2,0
P34,nma-nma.01.rtf,nma-nma,2,2,0
P35,nma-nma.01.rtf,nma-nma,2,2,0
P36,nma-nma.01.rtf,nma-nma,2,2,0
P37,nma-nma.01.rtf,nma-nma,2,2,259
P01,nma-nma.02.rtf,nma-nma,2,2,1162
P02,nma-nma.02.rtf,nma-nma,2,2,493
P03,nma-nma.02.rtf,nma-nma,2,2,58
P04,nma-nma.02.rtf,nma-nma,2,2,684
P05,nma-nma.02.rtf,nma-nma,2,2,0
P06,nma-nma.02.rtf,nma-nma,2,2,151
P07,nma-nma.02.rtf,nma-nma,2,2,0
P08,nma-nma.02.rtf,nma-nma,2,2,0
P09,nma-nma.02.rtf,nma-nma,2,2,308
P10,nma-nma.02.rtf,nma-nma,2,2,0
P12,nma-nma.02.rtf,nma-nma,2,2,0
P13,nma-nma.02.rtf,nma-nma,2,2,0
P14,nma-nma.02.rtf,nma-nma,2,2,376
P15,nma-nma.02.rtf,nma-nma,2,2,0
P16,nma-nma.02.rtf,nma-nma,2,2,0
P17,nma-nma.02.rtf,nma-nma,2,2,362
P18,nma-nma.02.rtf,nma-nma,2,2,0
P19,nma-nma.02.rtf,nma-nma,2,2,498
P20,nma-nma.02.rtf,nma-nma,2,2,425
P21,nma-nma.02.rtf,nma-nma,2,2,107
P22,nma-nma.02.rtf,nma-nma,2,2,0
P23,nma-nma.02.rtf,nma-nma,2,2,0
P24,nma-nma.02.rtf,nma-nma,2,2,483
P25,nma-nma.02.rtf,nma-nma,2,2,423
P26,nma-nma.02.rtf,nma-nma,2,2,226
P27,nma-nma.02.rtf,nma-nma,2,2,166
P28,nma-nma.02.rtf,nma-nma,2,2,435
P29,nma-nma.02.rtf,nma-nma,2,2,0
P30,nma-nma.02.rtf,nma-nma,2,2,537
P31,nma-nma.02.rtf,nma-nma,2,2,278
P32,nma-nma.02.rtf,nma-nma,2,2,695
P33,nma-nma.02.rtf,nma-nma,2,2,0
P34,nma-nma.02.rtf,nma-nma,2,2,78
P35,nma-nma.02.rtf,nma-nma,2,2,259
P36,nma-nma.02.rtf,nma-nma,2,2,0
P37,nma-nma.02.rtf,nma-nma,2,2,533
P01,nma-nma.03.rtf,nma-nma,2,2,261
P02,nma-nma.03.rtf,nma-nma,2,2,630
P03,nma-nma.03.rtf,nma-nma,2,2,0
P04,nma-nma.03.rtf,nma-nma,2,2,0
P05,nma-nma.03.rtf,nma-nma,2,2,0
P06,nma-nma.03.rtf,nma-nma,2,2,161
P07,nma-nma.03.rtf,nma-nma,2,2,0
P08,nma-nma.03.rtf,nma-nma,2,2,547
P09,nma-nma.03.rtf,nma-nma,2,2,0
P10,nma-nma.03.rtf,nma-nma,2,2,210
P11,nma-nma.03.rtf,nma-nma,2,2,112
P12,nma-nma.03.rtf,nma-nma,2,2,0
P13,nma-nma.03.rtf,nma-nma,2,2,132
P14,nma-nma.03.rtf,nma-nma,2,2,929
P15,nma-nma.03.rtf,nma-nma,2,2,166
P16,nma-nma.03.rtf,nma-nma,2,2,161
P17,nma-nma.03.rtf,nma-nma,2,2,821
P18,nma-nma.03.rtf,nma-nma,2,2,0
P19,nma-nma.03.rtf,nma-nma,2,2,1144
P20,nma-nma.03.rtf,nma-nma,2,2,136
P21,nma-nma.03.rtf,nma-nma,2,2,117
P22,nma-nma.03.rtf,nma-nma,2,2,231
P24,nma-nma.03.rtf,nma-nma,2,2,236
P25,nma-nma.03.rtf,nma-nma,2,2,0
P26,nma-nma.03.rtf,nma-nma,2,2,286
P27,nma-nma.03.rtf,nma-nma,2,2,220
P28,nma-nma.03.rtf,nma-nma,2,2,0
P29,nma-nma.03.rtf,nma-nma,2,2,283
P30,nma-nma.03.rtf,nma-nma,2,2,420
P31,nma-nma.03.rtf,nma-nma,2,2,0
P32,nma-nma.03.rtf,nma-nma,2,2,303
P33,nma-nma.03.rtf,nma-nma,2,2,0
P34,nma-nma.03.rtf,nma-nma,2,2,0
P35,nma-nma.03.rtf,nma-nma,2,2,249
P36,nma-nma.03.rtf,nma-nma,2,2,151
P37,nma-nma.03.rtf,nma-nma,2,2,410
P01,nma-nma.04.rtf,nma-nma,2,2,0
P02,nma-nma.04.rtf,nma-nma,2,2,405
P03,nma-nma.04.rtf,nma-nma,2,2,0
P04,nma-nma.04.rtf,nma-nma,2,2,317
P05,nma-nma.04.rtf,nma-nma,2,2,0
P06,nma-nma.04.rtf,nma-nma,2,2,254
P07,nma-nma.04.rtf,nma-nma,2,2,88
P08,nma-nma.04.rtf,nma-nma,2,2,440
P09,nma-nma.04.rtf,nma-nma,2,2,190
P10,nma-nma.04.rtf,nma-nma,2,2,0
P11,nma-nma.04.rtf,nma-nma,2,2,88
P12,nma-nma.04.rtf,nma-nma,2,2,0
P13,nma-nma.04.rtf,nma-nma,2,2,425
P14,nma-nma.04.rtf,nma-nma,2,2,801
P15,nma-nma.04.rtf,nma-nma,2,2,977
P16,nma-nma.04.rtf,nma-nma,2,2,0
P17,nma-nma.04.rtf,nma-nma,2,2,132
P18,nma-nma.04.rtf,nma-nma,2,2,94
P19,nma-nma.04.rtf,nma-nma,2,2,415
P20,nma-nma.04.rtf,nma-nma,2,2,0
P22,nma-nma.04.rtf,nma-nma,2,2,0
P23,nma-nma.04.rtf,nma-nma,2,2,286
P24,nma-nma.04.rtf,nma-nma,2,2,478
P25,nma-nma.04.rtf,nma-nma,2,2,0
P26,nma-nma.04.rtf,nma-nma,2,2,60
P27,nma-nma.04.rtf,nma-nma,2,2,440
P28,nma-nma.04.rtf,nma-nma,2,2,386
P29,nma-nma.04.rtf,nma-nma,2,2,411
P30,nma-nma.04.rtf,nma-nma,2,2,53
P31,nma-nma.04.rtf,nma-nma,2,2,205
P32,nma-nma.04.rtf,nma-nma,2,2,0
P33,nma-nma.04.rtf,nma-nma,2,2,0
P34,nma-nma.04.rtf,nma-nma,2,2,0
P35,nma-nma.04.rtf,nma-nma,2,2,0
P36,nma-nma.04.rtf,nma-nma,2,2,0
P37,nma-nma.04.rtf,nma-nma,2,2,704
P01,nma-nma.05.rtf,nma-nma,2,2,674
P02,nma-nma.05.rtf,nma-nma,2,2,307
P03,nma-nma.05.rtf,nma-nma,2,2,0
P04,nma-nma.05.rtf,nma-nma,2,2,0
P05,nma-nma.05.rtf,nma-nma,2,2,0
P06,nma-nma.05.rtf,nma-nma,2,2,890
P07,nma-nma.05.rtf,nma-nma,2,2,269
P08,nma-nma.05.rtf,nma-nma,2,2,195
P09,nma-nma.05.rtf,nma-nma,2,2,0
P10,nma-nma.05.rtf,nma-nma,2,2,0
P11,nma-nma.05.rtf,nma-nma,2,2,308
P12,nma-nma.05.rtf,nma-nma,2,2,0
P13,nma-nma.05.rtf,nma-nma,2,2,0
P14,nma-nma.05.rtf,nma-nma,2,2,1139
P15,nma-nma.05.rtf,nma-nma,2,2,0
P16,nma-nma.05.rtf,nma-nma,2,2,171
P17,nma-nma.05.rtf,nma-nma,2,2,449
P18,nma-nma.05.rtf,nma-nma,2,2,0
P19,nma-nma.05.rtf,nma-nma,2,2,102
P20,nma-nma.05.rtf,nma-nma,2,2,0
P21,nma-nma.05.rtf,nma-nma,2,2,308
P22,nma-nma.05.rtf,nma-nma,2,2,0
P23,nma-nma.05.rtf,nma-nma,2,2,0
P24,nma-nma.05.rtf,nma-nma,2,2,186
P25,nma-nma.05.rtf,nma-nma,2,2,151
P26,nma-nma.05.rtf,nma-nma,2,2,1016
P27,nma-nma.05.rtf,nma-nma,2,2,337
P28,nma-nma.05.rtf,nma-nma,2,2,361
P29,nma-nma.05.rtf,nma-nma,2,2,88
P30,nma-nma.05.rtf,nma-nma,2,2,885
P31,nma-nma.05.rtf,nma-nma,2,2,581
P33,nma-nma.05.rtf,nma-nma,2,2,454
P34,nma-nma.05.rtf,nma-nma,2,2,0
P35,nma-nma.05.rtf,nma-nma,2,2,0
P36,nma-nma.05.rtf,nma-nma,2,2,269
P37,nma-nma.05.rtf,nma-nma,2,2,171
P01,nma-nma.06.rtf,nma-nma,2,2,684
P02,nma-nma.06.rtf,nma-nma,2,2,386
P03,nma-nma.06.rtf,nma-nma,2,2,273
P04,nma-nma.06.rtf,nma-nma,2,2,313
P05,nma-nma.06.rtf,nma-nma,2,2,0
P06,nma-nma.06.rtf,nma-nma,2,2,846
P07,nma-nma.06.rtf,nma-nma,2,2,107
P08,nma-nma.06.rtf,nma-nma,2,2,449
P09,nma-nma.06.rtf,nma-nma,2,2,58
P10,nma-nma.06.rtf,nma-nma,2,2,132
P11,nma-nma.06.rtf,nma-nma,2,2,259
P12,nma-nma.06.rtf,nma-nma,2,2,0
P13,nma-nma.06.rtf,nma-nma,2,2,420
P14,nma-nma.06.rtf,nma-nma,2,2,1017
P15,nma-nma.06.rtf,nma-nma,2,2,317
P16,nma-nma.06.rtf,nma-nma,2,2,0
P17,nma-nma.06.rtf,nma-nma,2,2,142
P18,nma-nma.06.rtf,nma-nma,2,2,259
P19,nma-nma.06.rtf,nma-nma,2,2,616
P20,nma-nma.06.rtf,nma-nma,2,2,542
P21,nma-nma.06.rtf,nma-nma,2,2,0
P22,nma-nma.06.rtf,nma-nma,2,2,0
P23,nma-nma.06.rtf,nma-nma,2,2,835
P24,nma-nma.06.rtf,nma-nma,2,2,0
P25,nma-nma.06.rtf,nma-nma,2,2,0
P26,nma-nma.06.rtf,nma-nma,2,2,276
P27,nma-nma.06.rtf,nma-nma,2,2,0
P28,nma-nma.06.rtf,nma-nma,2,2,0
P29,nma-nma.06.rtf,nma-nma,2,2,112
P30,nma-nma.06.rtf,nma-nma,2,2,278
P31,nma-nma.06.rtf,nma-nma,2,2,166
P32,nma-nma.06.rtf,nma-nma,2,2,1061
P33,nma-nma.06.rtf,nma-nma,2,2,0
P34,nma-nma.06.rtf,nma-nma,2,2,0
P35,nma-nma.06.rtf,nma-nma,2,2,205
P36,nma-nma.06.rtf,nma-nma,2,2,0
P37,nma-nma.06.rtf,nma-nma,2,2,273
P01,nma-nma.07.rtf,nma-nma,2,2,0
P02,nma-nma.07.rtf,nma-nma,2,2,0
P03,nma-nma.07.rtf,nma-nma,2,2,176
P04,nma-nma.07.rtf,nma-nma,2,2,0
P05,nma-nma.07.rtf,nma-nma,2,2,0
P06,nma-nma.07.rtf,nma-nma,2,2,1190
P07,nma-nma.07.rtf,nma-nma,2,2,831
P08,nma-nma.07.rtf,nma-nma,2,2,0
P10,nma-nma.07.rtf,nma-nma,2,2,122
P11,nma-nma.07.rtf,nma-nma,2,2,0
P12,nma-nma.07.rtf,nma-nma,2,2,738
P13,nma-nma.07.rtf,nma-nma,2,2,337
P14,nma-nma.07.rtf,nma-nma,2,2,234
P15,nma-nma.07.rtf,nma-nma,2,2,361
P16,nma-nma.07.rtf,nma-nma,2,2,0
P17,nma-nma.07.rtf,nma-nma,2,2,0
P18,nma-nma.07.rtf,nma-nma,2,2,259
P19,nma-nma.07.rtf,nma-nma,2,2,303
P20,nma-nma.07.rtf,nma-nma,2,2,117
P21,nma-nma.07.rtf,nma-nma,2,2,973
P22,nma-nma.07.rtf,nma-nma,2,2,0
P23,nma-nma.07.rtf,nma-nma,2,2,498
P24,nma-nma.07.rtf,nma-nma,2,2,0
P25,nma-nma.07.rtf,nma-nma,2,2,125
P26,nma-nma.07.rtf,nma-nma,2,2,558
P27,nma-nma.07.rtf,nma-nma,2,2,708
P28,nma-nma.07.rtf,nma-nma,2,2,665
P29,nma-nma.07.rtf,nma-nma,2,2,151
P30,nma-nma.07.rtf,nma-nma,2,2,430
P31,nma-nma.07.rtf,nma-nma,2,2,616
P33,nma-nma.07.rtf,nma-nma,2,2,117
P34,nma-nma.07.rtf,nma-nma,2,2,0
P35,nma-nma.07.rtf,nma-nma,2,2,327
P36,nma-nma.07.rtf,nma-nma,2,2,53
P37,nma-nma.07.rtf,nma-nma,2,2,542
P01,nma-nma.08.rtf,nma-nma,2,2,322
P02,nma-nma.08.rtf,nma-nma,2,2,0
P03,nma-nma.08.rtf,nma-nma,2,2,0
P04,nma-nma.08.rtf,nma-nma,2,2,166
P05,nma-nma.08.rtf,nma-nma,2,2,161
P06,nma-nma.08.rtf,nma-nma,2,2,0
P07,nma-nma.08.rtf,nma-nma,2,2,611
P08,nma-nma.08.rtf,nma-nma,2,2,0
P09,nma-nma.08.rtf,nma-nma,2,2,0
P10,nma-nma.08.rtf,nma-nma,2,2,420
P11,nma-nma.08.rtf,nma-nma,2,2,552
P12,nma-nma.08.rtf,nma-nma,2,2,298
P13,nma-nma.08.rtf,nma-nma,2,2,567
P14,nma-nma.08.rtf,nma-nma,2,2,1041
P15,nma-nma.08.rtf,nma-nma,2,2,948
