Participant,Stimulus,condition,parallel,semantic,RT
P15,nma-ma.05.rtf,nma-ma,1,1,111
P16,nma-ma.05.rtf,nma-ma,1,1,459
P17,nma-ma.05.rtf,nma-ma,1,1,166
P18,nma-ma.05.rtf,nma-ma,1,1,386
P19,nma-ma.05.rtf,nma-ma,1,1,288
P20,nma-ma.05.rtf,nma-ma,1,1,244
P21,nma-ma.05.rtf,nma-ma,1,1,806
P22,nma-ma.05.rtf,nma-ma,1,1,100
P23,nma-ma.05.rtf,nma-ma,1,1,230
P24,nma-ma.05.rtf,nma-ma,1,1,402
P25,nma-ma.05.rtf,nma-ma,1,1,327
P26,nma-ma.05.rtf,nma-ma,1,1,317
P27,nma-ma.05.rtf,nma-ma,1,1,220
P28,nma-ma.05.rtf,nma-ma,1,1,112
P29,nma-ma.05.rtf,nma-ma,1,1,215
P30,nma-ma.05.rtf,nma-ma,1,1,166
P31,nma-ma.05.rtf,nma-ma,1,1,161
P32,nma-ma.05.rtf,nma-ma,1,1,400
P33,nma-ma.05.rtf,nma-ma,1,1,156
P34,nma-ma.05.rtf,nma-ma,1,1,264
P35,nma-ma.05.rtf,nma-ma,1,1,220
P36,nma-ma.05.rtf,nma-ma,1,1,151
P37,nma-ma.05.rtf,nma-ma,1,1,264
P01,nma-ma.06.rtf,nma-ma,1,1,261
P02,nma-ma.06.rtf,nma-ma,1,1,117
P03,nma-ma.06.rtf,nma-ma,1,1,0
P04,nma-ma.06.rtf,nma-ma,1,1,0
P05,nma-ma.06.rtf,nma-ma,1,1,122
P06,nma-ma.06.rtf,nma-ma,1,1,273
P07,nma-ma.06.rtf,nma-ma,1,1,107
P08,nma-ma.06.rtf,nma-ma,1,1,254
P09,nma-ma.06.rtf,nma-ma,1,1,107
P10,nma-ma.06.rtf,nma-ma,1,1,174
P11,nma-ma.06.rtf,nma-ma,1,1,503
P12,nma-ma.06.rtf,nma-ma,1,1,190
P13,nma-ma.06.rtf,nma-ma,1,1,112
P14,nma-ma.06.rtf,nma-ma,1,1,454
P15,nma-ma.06.rtf,nma-ma,1,1,322
P16,nma-ma.06.rtf,nma-ma,1,1,195
P17,nma-ma.06.rtf,nma-ma,1,1,127
P18,nma-ma.06.rtf,nma-ma,1,1,200
P19,nma-ma.06.rtf,nma-ma,1,1,117
P20,nma-ma.06.rtf,nma-ma,1,1,362
P21,nma-ma.06.rtf,nma-ma,1,1,401
P22,nma-ma.06.rtf,nma-ma,1,1,181
P23,nma-ma.06.rtf,nma-ma,1,1,161
P24,nma-ma.06.rtf,nma-ma,1,1,397
P25,nma-ma.06.rtf,nma-ma,1,1,397
P26,nma-ma.06.rtf,nma-ma,1,1,352
P27,nma-ma.06.rtf,nma-ma,1,1,97
P28,nma-ma.06.rtf,nma-ma,1,1,278
P29,nma-ma.06.rtf,nma-ma,1,1,200
P30,nma-ma.06.rtf,nma-ma,1,1,210
P31,nma-ma.06.rtf,nma-ma,1,1,0
P32,nma-ma.06.rtf,nma-ma,1,1,166
P33,nma-ma.06.rtf,nma-ma,1,1,200
P34,nma-ma.06.rtf,nma-ma,1,1,132
P35,nma-ma.06.rtf,nma-ma,1,1,244
P36,nma-ma.06.rtf,nma-ma,1,1,0
P37,nma-ma.06.rtf,nma-ma,1,1,180
P01,nma-ma.07.rtf,nma-ma,1,1,241
P02,nma-ma.07.rtf,nma-ma,1,1,171
P03,nma-ma.07.rtf,nma-ma,1,1,63
P04,nma-ma.07.rtf,nma-ma,1,1,166
P05,nma-ma.07.rtf,nma-ma,1,1,185
P06,nma-ma.07.rtf,nma-ma,1,1,440
P07,nma-ma.07.rtf,nma-ma,1,1,322
P08,nma-ma.07.rtf,nma-ma,1,1,366
P09,nma-ma.07.rtf,nma-ma,1,1,195
P10,nma-ma.07.rtf,nma-ma,1,1,73
P11,nma-ma.07.rtf,nma-ma,1,1,459
P12,nma-ma.07.rtf,nma-ma,1,1,215
P13,nma-ma.07.rtf,nma-ma,1,1,141
P14,nma-ma.07.rtf,nma-ma,1,1,342
P15,nma-ma.07.rtf,nma-ma,1,1,288
P16,nma-ma.07.rtf,nma-ma,1,1,176
P17,nma-ma.07.rtf,nma-ma,1,1,190
P18,nma-ma.07.rtf,nma-ma,1,1,166
P19,nma-ma.07.rtf,nma-ma,1,1,107
P20,nma-ma.07.rtf,nma-ma,1,1,0
P21,nma-ma.07.rtf,nma-ma,1,1,283
P22,nma-ma.07.rtf,nma-ma,1,1,236
P23,nma-ma.07.rtf,nma-ma,1,1,312
P24,nma-ma.07.rtf,nma-ma,1,1,191
P25,nma-ma.07.rtf,nma-ma,1,1,951
P26,nma-ma.07.rtf,nma-ma,1,1,166
P27,nma-ma.07.rtf,nma-ma,1,1,347
P28,nma-ma.07.rtf,nma-ma,1,1,298
P29,nma-ma.07.rtf,nma-ma,1,1,205
P30,nma-ma.07.rtf,nma-ma,1,1,269
P31,nma-ma.07.rtf,nma-ma,1,1,175
P32,nma-ma.07.rtf,nma-ma,1,1,161
P33,nma-ma.07.rtf,nma-ma,1,1,347
P34,nma-ma.07.rtf,nma-ma,1,1,268
P35,nma-ma.07.rtf,nma-ma,1,1,337
P36,nma-ma.07.rtf,nma-ma,1,1,151
P37,nma-ma.07.rtf,nma-ma,1,1,190
P01,nma-ma.08.rtf,nma-ma,1,1,453
P02,nma-ma.08.rtf,nma-ma,1,1,117
P03,nma-ma.08.rtf,nma-ma,1,1,122
P04,nma-ma.08.rtf,nma-ma,1,1,171
P05,nma-ma.08.rtf,nma-ma,1,1,401
P06,nma-ma.08.rtf,nma-ma,1,1,176
P07,nma-ma.08.rtf,nma-ma,1,1,366
P08,nma-ma.08.rtf,nma-ma,1,1,332
P09,nma-ma.08.rtf,nma-ma,1,1,171
P10,nma-ma.08.rtf,nma-ma,1,1,102
P11,nma-ma.08.rtf,nma-ma,1,1,518
P12,nma-ma.08.rtf,nma-ma,1,1,136
P13,nma-ma.08.rtf,nma-ma,1,1,185
P14,nma-ma.08.rtf,nma-ma,1,1,171
P15,nma-ma.08.rtf,nma-ma,1,1,102
P16,nma-ma.08.rtf,nma-ma,1,1,440
P17,nma-ma.08.rtf,nma-ma,1,1,273
P18,nma-ma.08.rtf,nma-ma,1,1,308
P19,nma-ma.08.rtf,nma-ma,1,1,220
P20,nma-ma.08.rtf,nma-ma,1,1,210
P21,nma-ma.08.rtf,nma-ma,1,1,220
P22,nma-ma.08.rtf,nma-ma,1,1,206
P23,nma-ma.08.rtf,nma-ma,1,1,110
P24,nma-ma.08.rtf,nma-ma,1,1,327
P25,nma-ma.08.rtf,nma-ma,1,1,302
P26,nma-ma.08.rtf,nma-ma,1,1,266
P27,nma-ma.08.rtf,nma-ma,1,1,273
P28,nma-ma.08.rtf,nma-ma,1,1,381
P29,nma-ma.08.rtf,nma-ma,1,1,112
P30,nma-ma.08.rtf,nma-ma,1,1,161
P31,nma-ma.08.rtf,nma-ma,1,1,283
P32,nma-ma.08.rtf,nma-ma,1,1,254
P33,nma-ma.08.rtf,nma-ma,1,1,210
P34,nma-ma.08.rtf,nma-ma,1,1,0
P35,nma-ma.08.rtf,nma-ma,1,1,161
P36,nma-ma.08.rtf,nma-ma,1,1,190
P37,nma-ma.08.rtf,nma-ma,1,1,381
P01,nma-ma.09.rtf,nma-ma,1,1,347
P02,nma-ma.09.rtf,nma-ma,1,1,176
P03,nma-ma.09.rtf,nma-ma,1,1,58
P04,nma-ma.09.rtf,nma-ma,1,1,332
P05,nma-ma.09.rtf,nma-ma,1,1,78
P06,nma-ma.09.rtf,nma-ma,1,1,523
P07,nma-ma.09.rtf,nma-ma,1,1,176
P08,nma-ma.09.rtf,nma-ma,1,1,381
P09,nma-ma.09.rtf,nma-ma,1,1,234
P10,nma-ma.09.rtf,nma-ma,1,1,396
P11,nma-ma.09.rtf,nma-ma,1,1,469
P12,nma-ma.09.rtf,nma-ma,1,1,220
P13,nma-ma.09.rtf,nma-ma,1,1,415
P14,nma-ma.09.rtf,nma-ma,1,1,391
P15,nma-ma.09.rtf,nma-ma,1,1,307
P16,nma-ma.09.rtf,nma-ma,1,1,146
P17,nma-ma.09.rtf,nma-ma,1,1,338
P18,nma-ma.09.rtf,nma-ma,1,1,405
P19,nma-ma.09.rtf,nma-ma,1,1,151
P20,nma-ma.09.rtf,nma-ma,1,1,141
P21,nma-ma.09.rtf,nma-ma,1,1,0
P22,nma-ma.09.rtf,nma-ma,1,1,271
P23,nma-ma.09.rtf,nma-ma,1,1,312
P24,nma-ma.09.rtf,nma-ma,1,1,140
P25,nma-ma.09.rtf,nma-ma,1,1,392
P26,nma-ma.09.rtf,nma-ma,1,1,135
P27,nma-ma.09.rtf,nma-ma,1,1,166
P28,nma-ma.09.rtf,nma-ma,1,1,88
P29,nma-ma.09.rtf,nma-ma,1,1,308
P30,nma-ma.09.rtf,nma-ma,1,1,171
P31,nma-ma.09.rtf,nma-ma,1,1,0
P32,nma-ma.09.rtf,nma-ma,1,1,122
P33,nma-ma.09.rtf,nma-ma,1,1,224
P34,nma-ma.09.rtf,nma-ma,1,1,273
P35,nma-ma.09.rtf,nma-ma,1,1,205
P36,nma-ma.09.rtf,nma-ma,1,1,215
P37,nma-ma.09.rtf,nma-ma,1,1,273
P01,nma-ma.10.rtf,nma-ma,1,1,271
P02,nma-ma.10.rtf,nma-ma,1,1,210
P03,nma-ma.10.rtf,nma-ma,1,1,68
P04,nma-ma.10.rtf,nma-ma,1,1,112
P05,nma-ma.10.rtf,nma-ma,1,1,318
P06,nma-ma.10.rtf,nma-ma,1,1,53
P07,nma-ma.10.rtf,nma-ma,1,1,185
P08,nma-ma.10.rtf,nma-ma,1,1,166
P09,nma-ma.10.rtf,nma-ma,1,1,249
P10,nma-ma.10.rtf,nma-ma,1,1,259
P11,nma-ma.10.rtf,nma-ma,1,1,107
P12,nma-ma.10.rtf,nma-ma,1,1,167
P13,nma-ma.10.rtf,nma-ma,1,1,430
P14,nma-ma.10.rtf,nma-ma,1,1,415
P15,nma-ma.10.rtf,nma-ma,1,1,464
P16,nma-ma.10.rtf,nma-ma,1,1,249
P17,nma-ma.10.rtf,nma-ma,1,1,53
P18,nma-ma.10.rtf,nma-ma,1,1,264
P19,nma-ma.10.rtf,nma-ma,1,1,161
P20,nma-ma.10.rtf,nma-ma,1,1,273
P21,nma-ma.10.rtf,nma-ma,1,1,234
P22,nma-ma.10.rtf,nma-ma,1,1,302
P23,nma-ma.10.rtf,nma-ma,1,1,0
P24,nma-ma.10.rtf,nma-ma,1,1,342
P25,nma-ma.10.rtf,nma-ma,1,1,578
P26,nma-ma.10.rtf,nma-ma,1,1,201
P27,nma-ma.10.rtf,nma-ma,1,1,141
P28,nma-ma.10.rtf,nma-ma,1,1,332
P29,nma-ma.10.rtf,nma-ma,1,1,332
P30,nma-ma.10.rtf,nma-ma,1,1,386
P31,nma-ma.10.rtf,nma-ma,1,1,244
P32,nma-ma.10.rtf,nma-ma,1,1,1075
P33,nma-ma.10.rtf,nma-ma,1,1,201
P34,nma-ma.10.rtf,nma-ma,1,1,278
P35,nma-ma.10.rtf,nma-ma,1,1,63
P36,nma-ma.10.rtf,nma-ma,1,1,190
P37,nma-ma.10.rtf,nma-ma,1,1,254
P01,nma-ma.11.rtf,nma-ma,1,1,251
P02,nma-ma.11.rtf,nma-ma,1,1,117
P03,nma-ma.11.rtf,nma-ma,1,1,73
P04,nma-ma.11.rtf,nma-ma,1,1,53
P05,nma-ma.11.rtf,nma-ma,1,1,224
P06,nma-ma.11.rtf,nma-ma,1,1,327
P07,nma-ma.11.rtf,nma-ma,1,1,156
P08,nma-ma.11.rtf,nma-ma,1,1,480
P09,nma-ma.11.rtf,nma-ma,1,1,136
P10,nma-ma.11.rtf,nma-ma,1,1,102
P11,nma-ma.11.rtf,nma-ma,1,1,141
P12,nma-ma.11.rtf,nma-ma,1,1,239
P13,nma-ma.11.rtf,nma-ma,1,1,288
P14,nma-ma.11.rtf,nma-ma,1,1,195
P15,nma-ma.11.rtf,nma-ma,1,1,249
P16,nma-ma.11.rtf,nma-ma,1,1,225
P17,nma-ma.11.rtf,nma-ma,1,1,97
P18,nma-ma.11.rtf,nma-ma,1,1,534
P19,nma-ma.11.rtf,nma-ma,1,1,210
P20,nma-ma.11.rtf,nma-ma,1,1,141
P21,nma-ma.11.rtf,nma-ma,1,1,0
P22,nma-ma.11.rtf,nma-ma,1,1,171
P23,nma-ma.11.rtf,nma-ma,1,1,307
P24,nma-ma.11.rtf,nma-ma,1,1,196
P25,nma-ma.11.rtf,nma-ma,1,1,427
P26,nma-ma.11.rtf,nma-ma,1,1,352
P27,nma-ma.11.rtf,nma-ma,1,1,141
P28,nma-ma.11.rtf,nma-ma,1,1,718
P29,nma-ma.11.rtf,nma-ma,1,1,259
P30,nma-ma.11.rtf,nma-ma,1,1,131
P31,nma-ma.11.rtf,nma-ma,1,1,366
P32,nma-ma.11.rtf,nma-ma,1,1,63
P33,nma-ma.11.rtf,nma-ma,1,1,366
P34,nma-ma.11.rtf,nma-ma,1,1,141
P35,nma-ma.11.rtf,nma-ma,1,1,215
P36,nma-ma.11.rtf,nma-ma,1,1,171
P37,nma-ma.11.rtf,nma-ma,1,1,190
P01,nma-ma.12.rtf,nma-ma,1,1,281
P02,nma-ma.12.rtf,nma-ma,1,1,298
P03,nma-ma.12.rtf,nma-ma,1,1,0
P04,nma-ma.12.rtf,nma-ma,1,1,181
P05,nma-ma.12.rtf,nma-ma,1,1,259
P06,nma-ma.12.rtf,nma-ma,1,1,269
P07,nma-ma.12.rtf,nma-ma,1,1,78
P08,nma-ma.12.rtf,nma-ma,1,1,342
P09,nma-ma.12.rtf,nma-ma,1,1,83
P10,nma-ma.12.rtf,nma-ma,1,1,195
P11,nma-ma.12.rtf,nma-ma,1,1,337
P12,nma-ma.12.rtf,nma-ma,1,1,229
P13,nma-ma.12.rtf,nma-ma,1,1,156
P14,nma-ma.12.rtf,nma-ma,1,1,268
P15,nma-ma.12.rtf,nma-ma,1,1,190
P16,nma-ma.12.rtf,nma-ma,1,1,117
P17,nma-ma.12.rtf,nma-ma,1,1,63
P18,nma-ma.12.rtf,nma-ma,1,1,244
P19,nma-ma.12.rtf,nma-ma,1,1,117
P20,nma-ma.12.rtf,nma-ma,1,1,259
P21,nma-ma.12.rtf,nma-ma,1,1,200
P22,nma-ma.12.rtf,nma-ma,1,1,276
P23,nma-ma.12.rtf,nma-ma,1,1,151
P24,nma-ma.12.rtf,nma-ma,1,1,146
P25,nma-ma.12.rtf,nma-ma,1,1,377
P26,nma-ma.12.rtf,nma-ma,1,1,206
P27,nma-ma.12.rtf,nma-ma,1,1,0
P28,nma-ma.12.rtf,nma-ma,1,1,239
P29,nma-ma.12.rtf,nma-ma,1,1,288
P30,nma-ma.12.rtf,nma-ma,1,1,141
P31,nma-ma.12.rtf,nma-ma,1,1,264
P32,nma-ma.12.rtf,nma-ma,1,1,132
P33,nma-ma.12.rtf,nma-ma,1,1,259
P34,nma-ma.12.rtf,nma-ma,1,1,269
P35,nma-ma.12.rtf,nma-ma,1,1,122
P36,nma-ma.12.rtf,nma-ma,1,1,200
P37,nma-ma.12.rtf,nma-ma,1,1,0
P01,nma-nma.01.rtf,nma-nma,2,2,135
P02,nma-nma.01.rtf,nma-nma,2,2,136
P03,nma-nma.01.rtf,nma-nma,2,2,195
P04,nma-nma.01.rtf,nma-nma,2,2,0
P05,nma-nma.01.rtf,nma-nma,2,2,0
P06,nma-nma.01.rtf,nma-nma,2,2,225
P07,nma-nma.01.rtf,nma-nma,2,2,166
P08,nma-nma.01.rtf,nma-nma,2,2,181
P09,nma-nma.01.rtf,nma-nma,2,2,0
P10,nma-nma.01.rtf,nma-nma,2,2,117
P11,nma-nma.01.rtf,nma-nma,2,2,386
P12,nma-nma.01.rtf,nma-nma,2,2,352
P13,nma-nma.01.rtf,nma-nma,2,2,156
P14,nma-nma.01.rtf,nma-nma,2,2,523
P15,nma-nma.01.rtf,nma-nma,2,2,146
P16,nma-nma.01.rtf,nma-nma,2,2,92
P17,nma-nma.01.rtf,nma-nma,2,2,142
P18,nma-nma.01.rtf,nma-nma,2,2,161
P19,nma-nma.01.rtf,nma-nma,2,2,156
P20,nma-nma.01.rtf,nma-nma,2,2,210
P21,nma-nma.01.rtf,nma-nma,2,2,127
P22,nma-nma.01.rtf,nma-nma,2,2,100
P23,nma-nma.01.rtf,nma-nma,2,2,176
P24,nma-nma.01.rtf,nma-nma,2,2,191
P25,nma-nma.01.rtf,nma-nma,2,2,341
P26,nma-nma.01.rtf,nma-nma,2,2,261
P27,nma-nma.01.rtf,nma-nma,2,2,337
P28,nma-nma.01.rtf,nma-nma,2,2,401
P29,nma-nma.01.rtf,nma-nma,2,2,0
P30,nma-nma.01.rtf,nma-nma,2,2,141
P31,nma-nma.01.rtf,nma-nma,2,2,102
P32,nma-nma.01.rtf,nma-nma,2,2,132
P33,nma-nma.01.rtf,nma-nma,2,2,97
P34,nma-nma.01.rtf,nma-nma,2,2,171
P35,nma-nma.01.rtf,nma-nma,2,2,288
P36,nma-nma.01.rtf,nma-nma,2,2,58
P37,nma-nma.01.rtf,nma-nma,2,2,210
P01,nma-nma.02.rtf,nma-nma,2,2,251
P02,nma-nma.02.rtf,nma-nma,2,2,117
P03,nma-nma.02.rtf,nma-nma,2,2,53
P04,nma-nma.02.rtf,nma-nma,2,2,0
P05,nma-nma.02.rtf,nma-nma,2,2,0
P06,nma-nma.02.rtf,nma-nma,2,2,332
P07,nma-nma.02.rtf,nma-nma,2,2,420
P08,nma-nma.02.rtf,nma-nma,2,2,127
P09,nma-nma.02.rtf,nma-nma,2,2,0
P10,nma-nma.02.rtf,nma-nma,2,2,190
P11,nma-nma.02.rtf,nma-nma,2,2,283
P12,nma-nma.02.rtf,nma-nma,2,2,366
P13,nma-nma.02.rtf,nma-nma,2,2,225
P14,nma-nma.02.rtf,nma-nma,2,2,122
P15,nma-nma.02.rtf,nma-nma,2,2,362
P16,nma-nma.02.rtf,nma-nma,2,2,283
P17,nma-nma.02.rtf,nma-nma,2,2,259
P18,nma-nma.02.rtf,nma-nma,2,2,0
P19,nma-nma.02.rtf,nma-nma,2,2,137
P20,nma-nma.02.rtf,nma-nma,2,2,127
P21,nma-nma.02.rtf,nma-nma,2,2,0
P22,nma-nma.02.rtf,nma-nma,2,2,115
P23,nma-nma.02.rtf,nma-nma,2,2,352
P24,nma-nma.02.rtf,nma-nma,2,2,166
P25,nma-nma.02.rtf,nma-nma,2,2,221
P26,nma-nma.02.rtf,nma-nma,2,2,191
P27,nma-nma.02.rtf,nma-nma,2,2,141
P28,nma-nma.02.rtf,nma-nma,2,2,293
P29,nma-nma.02.rtf,nma-nma,2,2,68
P30,nma-nma.02.rtf,nma-nma,2,2,53
P31,nma-nma.02.rtf,nma-nma,2,2,0
P32,nma-nma.02.rtf,nma-nma,2,2,190
P33,nma-nma.02.rtf,nma-nma,2,2,0
P34,nma-nma.02.rtf,nma-nma,2,2,0
P35,nma-nma.02.rtf,nma-nma,2,2,127
P36,nma-nma.02.rtf,nma-nma,2,2,0
P37,nma-nma.02.rtf,nma-nma,2,2,210
P01,nma-nma.03.rtf,nma-nma,2,2,100
P02,nma-nma.03.rtf,nma-nma,2,2,205
P03,nma-nma.03.rtf,nma-nma,2,2,278
P04,nma-nma.03.rtf,nma-nma,2,2,195
P05,nma-nma.03.rtf,nma-nma,2,2,146
P06,nma-nma.03.rtf,nma-nma,2,2,73
P07,nma-nma.03.rtf,nma-nma,2,2,518
P08,nma-nma.03.rtf,nma-nma,2,2,264
P09,nma-nma.03.rtf,nma-nma,2,2,73
P10,nma-nma.03.rtf,nma-nma,2,2,259
P11,nma-nma.03.rtf,nma-nma,2,2,514
P12,nma-nma.03.rtf,nma-nma,2,2,229
P13,nma-nma.03.rtf,nma-nma,2,2,195
P14,nma-nma.03.rtf,nma-nma,2,2,709
P15,nma-nma.03.rtf,nma-nma,2,2,269
P16,nma-nma.03.rtf,nma-nma,2,2,376
P17,nma-nma.03.rtf,nma-nma,2,2,186
P18,nma-nma.03.rtf,nma-nma,2,2,259
P19,nma-nma.03.rtf,nma-nma,2,2,376
P20,nma-nma.03.rtf,nma-nma,2,2,216
P21,nma-nma.03.rtf,nma-nma,2,2,185
P22,nma-nma.03.rtf,nma-nma,2,2,266
P23,nma-nma.03.rtf,nma-nma,2,2,251
P24,nma-nma.03.rtf,nma-nma,2,2,50
P25,nma-nma.03.rtf,nma-nma,2,2,140
P26,nma-nma.03.rtf,nma-nma,2,2,191
P27,nma-nma.03.rtf,nma-nma,2,2,205
P28,nma-nma.03.rtf,nma-nma,2,2,811
P29,nma-nma.03.rtf,nma-nma,2,2,63
P30,nma-nma.03.rtf,nma-nma,2,2,175
P31,nma-nma.03.rtf,nma-nma,2,2,317
P32,nma-nma.03.rtf,nma-nma,2,2,352
P33,nma-nma.03.rtf,nma-nma,2,2,528
P34,nma-nma.03.rtf,nma-nma,2,2,215
P35,nma-nma.03.rtf,nma-nma,2,2,151
P36,nma-nma.03.rtf,nma-nma,2,2,224
P37,nma-nma.03.rtf,nma-nma,2,2,391
P01,nma-nma.04.rtf,nma-nma,2,2,282
P02,nma-nma.04.rtf,nma-nma,2,2,132
P03,nma-nma.04.rtf,nma-nma,2,2,0
P04,nma-nma.04.rtf,nma-nma,2,2,73
P05,nma-nma.04.rtf,nma-nma,2,2,278
P06,nma-nma.04.rtf,nma-nma,2,2,0
P07,nma-nma.04.rtf,nma-nma,2,2,361
P08,nma-nma.04.rtf,nma-nma,2,2,430
P09,nma-nma.04.rtf,nma-nma,2,2,171
P10,nma-nma.04.rtf,nma-nma,2,2,102
P11,nma-nma.04.rtf,nma-nma,2,2,259
P12,nma-nma.04.rtf,nma-nma,2,2,230
P13,nma-nma.04.rtf,nma-nma,2,2,58
P14,nma-nma.04.rtf,nma-nma,2,2,264
P15,nma-nma.04.rtf,nma-nma,2,2,288
P16,nma-nma.04.rtf,nma-nma,2,2,234
P17,nma-nma.04.rtf,nma-nma,2,2,171
P18,nma-nma.04.rtf,nma-nma,2,2,224
P19,nma-nma.04.rtf,nma-nma,2,2,58
P20,nma-nma.04.rtf,nma-nma,2,2,273
P21,nma-nma.04.rtf,nma-nma,2,2,352
P22,nma-nma.04.rtf,nma-nma,2,2,277
P23,nma-nma.04.rtf,nma-nma,2,2,90
P24,nma-nma.04.rtf,nma-nma,2,2,231
P25,nma-nma.04.rtf,nma-nma,2,2,427
P26,nma-nma.04.rtf,nma-nma,2,2,181
P27,nma-nma.04.rtf,nma-nma,2,2,176
P28,nma-nma.04.rtf,nma-nma,2,2,327
P29,nma-nma.04.rtf,nma-nma,2,2,361
P30,nma-nma.04.rtf,nma-nma,2,2,146
P31,nma-nma.04.rtf,nma-nma,2,2,0
P32,nma-nma.04.rtf,nma-nma,2,2,273
P33,nma-nma.04.rtf,nma-nma,2,2,435
P34,nma-nma.04.rtf,nma-nma,2,2,0
P35,nma-nma.04.rtf,nma-nma,2,2,0
P36,nma-nma.04.rtf,nma-nma,2,2,180
P37,nma-nma.04.rtf,nma-nma,2,2,254
P01,nma-nma.05.rtf,nma-nma,2,2,146
P02,nma-nma.05.rtf,nma-nma,2,2,0
P03,nma-nma.05.rtf,nma-nma,2,2,0
P04,nma-nma.05.rtf,nma-nma,2,2,0
P05,nma-nma.05.rtf,nma-nma,2,2,185
P06,nma-nma.05.rtf,nma-nma,2,2,97
P07,nma-nma.05.rtf,nma-nma,2,2,396
P08,nma-nma.05.rtf,nma-nma,2,2,249
P09,nma-nma.05.rtf,nma-nma,2,2,117
P10,nma-nma.05.rtf,nma-nma,2,2,200
P11,nma-nma.05.rtf,nma-nma,2,2,225
P12,nma-nma.05.rtf,nma-nma,2,2,0
P13,nma-nma.05.rtf,nma-nma,2,2,0
P14,nma-nma.05.rtf,nma-nma,2,2,176
P15,nma-nma.05.rtf,nma-nma,2,2,185
P16,nma-nma.05.rtf,nma-nma,2,2,161
P17,nma-nma.05.rtf,nma-nma,2,2,225
P18,nma-nma.05.rtf,nma-nma,2,2,122
P19,nma-nma.05.rtf,nma-nma,2,2,195
P20,nma-nma.05.rtf,nma-nma,2,2,0
P21,nma-nma.05.rtf,nma-nma,2,2,161
P22,nma-nma.05.rtf,nma-nma,2,2,0
P23,nma-nma.05.rtf,nma-nma,2,2,0
P24,nma-nma.05.rtf,nma-nma,2,2,251
P25,nma-nma.05.rtf,nma-nma,2,2,221
P26,nma-nma.05.rtf,nma-nma,2,2,231
P27,nma-nma.05.rtf,nma-nma,2,2,484
P28,nma-nma.05.rtf,nma-nma,2,2,625
P29,nma-nma.05.rtf,nma-nma,2,2,322
P30,nma-nma.05.rtf,nma-nma,2,2,220
P31,nma-nma.05.rtf,nma-nma,2,2,0
P32,nma-nma.05.rtf,nma-nma,2,2,137
P33,nma-nma.05.rtf,nma-nma,2,2,474
P34,nma-nma.05.rtf,nma-nma,2,2,0
P35,nma-nma.05.rtf,nma-nma,2,2,166
P36,nma-nma.05.rtf,nma-nma,2,2,195
P37,nma-nma.05.rtf,nma-nma,2,2,220
P01,nma-nma.06.rtf,nma-nma,2,2,85
P02,nma-nma.06.rtf,nma-nma,2,2,0
P03,nma-nma.06.rtf,nma-nma,2,2,88
P04,nma-nma.06.rtf,nma-nma,2,2,112
P05,nma-nma.06.rtf,nma-nma,2,2,131
P06,nma-nma.06.rtf,nma-nma,2,2,249
P07,nma-nma.06.rtf,nma-nma,2,2,274
P08,nma-nma.06.rtf,nma-nma,2,2,704
P09,nma-nma.06.rtf,nma-nma,2,2,157
P10,nma-nma.06.rtf,nma-nma,2,2,132
P11,nma-nma.06.rtf,nma-nma,2,2,518
P12,nma-nma.06.rtf,nma-nma,2,2,0
P13,nma-nma.06.rtf,nma-nma,2,2,352
P14,nma-nma.06.rtf,nma-nma,2,2,371
P15,nma-nma.06.rtf,nma-nma,2,2,474
P16,nma-nma.06.rtf,nma-nma,2,2,387
P17,nma-nma.06.rtf,nma-nma,2,2,180
P18,nma-nma.06.rtf,nma-nma,2,2,92
P19,nma-nma.06.rtf,nma-nma,2,2,215
P20,nma-nma.06.rtf,nma-nma,2,2,367
P21,nma-nma.06.rtf,nma-nma,2,2,205
P22,nma-nma.06.rtf,nma-nma,2,2,181
P23,nma-nma.06.rtf,nma-nma,2,2,297
P24,nma-nma.06.rtf,nma-nma,2,2,241
P25,nma-nma.06.rtf,nma-nma,2,2,679
P26,nma-nma.06.rtf,nma-nma,2,2,332
P27,nma-nma.06.rtf,nma-nma,2,2,508
P28,nma-nma.06.rtf,nma-nma,2,2,161
P29,nma-nma.06.rtf,nma-nma,2,2,229
P30,nma-nma.06.rtf,nma-nma,2,2,215
P31,nma-nma.06.rtf,nma-nma,2,2,171
P32,nma-nma.06.rtf,nma-nma,2,2,171
P33,nma-nma.06.rtf,nma-nma,2,2,319
P34,nma-nma.06.rtf,nma-nma,2,2,102
P35,nma-nma.06.rtf,nma-nma,2,2,92
P36,nma-nma.06.rtf,nma-nma,2,2,0
P37,nma-nma.06.rtf,nma-nma,2,2,185
P01,nma-nma.07.rtf,nma-nma,2,2,80
P02,nma-nma.07.rtf,nma-nma,2,2,361
P03,nma-nma.07.rtf,nma-nma,2,2,0
P04,nma-nma.07.rtf,nma-nma,2,2,303
P05,nma-nma.07.rtf,nma-nma,2,2,176
P06,nma-nma.07.rtf,nma-nma,2,2,278
P07,nma-nma.07.rtf,nma-nma,2,2,278
P08,nma-nma.07.rtf,nma-nma,2,2,176
P09,nma-nma.07.rtf,nma-nma,2,2,195
P10,nma-nma.07.rtf,nma-nma,2,2,381
P11,nma-nma.07.rtf,nma-nma,2,2,0
P12,nma-nma.07.rtf,nma-nma,2,2,220
P13,nma-nma.07.rtf,nma-nma,2,2,206
