Stimulus,Participant,condition,semantic,RT
ma-ma.01.rtf,P01,ma-ma,1,276.9
ma-ma.01.rtf,P02,ma-ma,1,361.8
ma-ma.01.rtf,P05,ma-ma,1,0
ma-ma.01.rtf,P07,ma-ma,1,0
ma-ma.01.rtf,P09,ma-ma,1,0
ma-ma.01.rtf,P03,ma-ma,1,293.6
ma-ma.01.rtf,P04,ma-ma,1,92.9
ma-ma.01.rtf,P06,ma-ma,1,200.3
ma-ma.01.rtf,P08,ma-ma,1,425.1
ma-ma.01.rtf,P19,ma-ma,1,342.7
ma-ma.01.rtf,P21,ma-ma,1,259.1
ma-ma.01.rtf,P23,ma-ma,1,312.1
ma-ma.01.rtf,P25,ma-ma,1,191.3
ma-ma.01.rtf,P27,ma-ma,1,122.2
ma-ma.01.rtf,P33,ma-ma,1,239.6
ma-ma.01.rtf,P35,ma-ma,1,87.9
ma-ma.01.rtf,P10,ma-ma,1,151.6
ma-ma.01.rtf,P11,ma-ma,1,239.6
ma-ma.01.rtf,P29,ma-ma,1,53.8
ma-ma.01.rtf,P13,ma-ma,1,253.8
ma-ma.01.rtf,P15,ma-ma,1,127.2
ma-ma.01.rtf,P16,ma-ma,1,102.7
ma-ma.01.rtf,P31,ma-ma,1,0
ma-ma.01.rtf,P17,ma-ma,1,156.5
ma-ma.01.rtf,P18,ma-ma,1,166.1
ma-ma.01.rtf,P37,ma-ma,1,0
ma-ma.01.rtf,P22,ma-ma,1,372.4
ma-ma.01.rtf,P26,ma-ma,1,146
ma-ma.01.rtf,P12,ma-ma,1,0
ma-ma.01.rtf,P28,ma-ma,1,239.6
ma-ma.01.rtf,P32,ma-ma,1,440
ma-ma.02.rtf,P01,ma-ma,1,201.1
ma-ma.02.rtf,P02,ma-ma,1,171.1
ma-ma.02.rtf,P05,ma-ma,1,229.8
ma-ma.02.rtf,P06,ma-ma,1,123
ma-ma.02.rtf,P07,ma-ma,1,283.6
ma-ma.02.rtf,P08,ma-ma,1,572.3
ma-ma.01.rtf,P14,ma-ma,1,0
ma-ma.02.rtf,P09,ma-ma,1,156.4
ma-ma.02.rtf,P19,ma-ma,1,151.5
ma-ma.01.rtf,P20,ma-ma,1,0
ma-ma.01.rtf,P24,ma-ma,1,0
ma-ma.02.rtf,P21,ma-ma,1,454.6
ma-ma.02.rtf,P23,ma-ma,1,116.1
ma-ma.02.rtf,P25,ma-ma,1,342.3
ma-ma.02.rtf,P27,ma-ma,1,509.1
ma-ma.02.rtf,P31,ma-ma,1,208.9
ma-ma.02.rtf,P33,ma-ma,1,229.7
ma-ma.02.rtf,P10,ma-ma,1,225
ma-ma.02.rtf,P11,ma-ma,1,171.2
ma-ma.02.rtf,P12,ma-ma,1,136.9
ma-ma.02.rtf,P13,ma-ma,1,337.5
ma-ma.02.rtf,P14,ma-ma,1,870.6
ma-ma.02.rtf,P16,ma-ma,1,293.4
ma-ma.02.rtf,P18,ma-ma,1,581.9
ma-ma.02.rtf,P20,ma-ma,1,180.9
ma-ma.02.rtf,P22,ma-ma,1,105.8
ma-ma.02.rtf,P24,ma-ma,1,416.5
ma-ma.01.rtf,P30,ma-ma,1,78.2
ma-ma.01.rtf,P34,ma-ma,1,0
ma-ma.02.rtf,P26,ma-ma,1,166.1
ma-ma.02.rtf,P30,ma-ma,1,254.3
ma-ma.01.rtf,P36,ma-ma,1,0
ma-ma.02.rtf,P32,ma-ma,1,176.1
ma-ma.02.rtf,P34,ma-ma,1,195.6
ma-ma.03.rtf,P01,ma-ma,1,488.1
ma-ma.02.rtf,P03,ma-ma,1,68.7
ma-ma.02.rtf,P04,ma-ma,1,0
ma-ma.03.rtf,P02,ma-ma,1,220.1
ma-ma.03.rtf,P04,ma-ma,1,234.7
ma-ma.03.rtf,P06,ma-ma,1,356.7
ma-ma.02.rtf,P29,ma-ma,1,0
ma-ma.03.rtf,P07,ma-ma,1,220
ma-ma.03.rtf,P08,ma-ma,1,625.9
ma-ma.03.rtf,P09,ma-ma,1,132
ma-ma.02.rtf,P35,ma-ma,1,68.5
ma-ma.03.rtf,P19,ma-ma,1,137
ma-ma.03.rtf,P23,ma-ma,1,307.1
ma-ma.03.rtf,P27,ma-ma,1,278.7
ma-ma.03.rtf,P31,ma-ma,1,440.1
ma-ma.03.rtf,P33,ma-ma,1,210.4
ma-ma.03.rtf,P35,ma-ma,1,171.1
ma-ma.02.rtf,P37,ma-ma,1,0
ma-ma.03.rtf,P10,ma-ma,1,190.8
ma-ma.03.rtf,P11,ma-ma,1,518.4
ma-ma.03.rtf,P12,ma-ma,1,137
ma-ma.03.rtf,P13,ma-ma,1,146.7
ma-ma.02.rtf,P15,ma-ma,1,73.6
ma-ma.03.rtf,P14,ma-ma,1,606.6
ma-ma.03.rtf,P15,ma-ma,1,376.7
ma-ma.02.rtf,P17,ma-ma,1,0
ma-ma.03.rtf,P16,ma-ma,1,195.6
ma-ma.03.rtf,P17,ma-ma,1,122.3
ma-ma.03.rtf,P18,ma-ma,1,719.6
ma-ma.03.rtf,P20,ma-ma,1,449.7
ma-ma.03.rtf,P22,ma-ma,1,392.6
ma-ma.02.rtf,P28,ma-ma,1,0
ma-ma.03.rtf,P24,ma-ma,1,140.4
ma-ma.02.rtf,P36,ma-ma,1,0
ma-ma.03.rtf,P26,ma-ma,1,468.1
ma-ma.03.rtf,P30,ma-ma,1,371.6
ma-ma.03.rtf,P32,ma-ma,1,274
ma-ma.03.rtf,P34,ma-ma,1,171.1
ma-ma.03.rtf,P03,ma-ma,1,0
ma-ma.04.rtf,P01,ma-ma,1,246.6
ma-ma.04.rtf,P02,ma-ma,1,137
ma-ma.04.rtf,P03,ma-ma,1,137
ma-ma.04.rtf,P04,ma-ma,1,220
ma-ma.04.rtf,P07,ma-ma,1,141.8
ma-ma.04.rtf,P08,ma-ma,1,195.6
ma-ma.04.rtf,P09,ma-ma,1,543
ma-ma.04.rtf,P19,ma-ma,1,186.7
ma-ma.04.rtf,P21,ma-ma,1,586.8
ma-ma.04.rtf,P23,ma-ma,1,261.8
ma-ma.04.rtf,P25,ma-ma,1,130.8
ma-ma.03.rtf,P05,ma-ma,1,0
ma-ma.03.rtf,P21,ma-ma,1,0
ma-ma.03.rtf,P29,ma-ma,1,0
ma-ma.04.rtf,P27,ma-ma,1,127.3
ma-ma.04.rtf,P29,ma-ma,1,127.1
ma-ma.04.rtf,P31,ma-ma,1,161.4
ma-ma.04.rtf,P33,ma-ma,1,244.5
ma-ma.04.rtf,P37,ma-ma,1,166.3
ma-ma.04.rtf,P10,ma-ma,1,317.8
ma-ma.04.rtf,P12,ma-ma,1,107.6
ma-ma.03.rtf,P37,ma-ma,1,0
ma-ma.04.rtf,P13,ma-ma,1,401.4
ma-ma.04.rtf,P14,ma-ma,1,347.2
ma-ma.03.rtf,P28,ma-ma,1,0
ma-ma.04.rtf,P18,ma-ma,1,220.7
ma-ma.04.rtf,P24,ma-ma,1,181.2
ma-ma.04.rtf,P26,ma-ma,1,281.9
ma-ma.04.rtf,P32,ma-ma,1,518.3
ma-ma.04.rtf,P34,ma-ma,1,161.4
ma-ma.03.rtf,P36,ma-ma,1,0
ma-ma.05.rtf,P01,ma-ma,1,90.6
ma-ma.04.rtf,P05,ma-ma,1,0
ma-ma.05.rtf,P02,ma-ma,1,220.3
ma-ma.04.rtf,P06,ma-ma,1,0
ma-ma.05.rtf,P03,ma-ma,1,171.2
ma-ma.05.rtf,P05,ma-ma,1,151.6
ma-ma.04.rtf,P35,ma-ma,1,0
ma-ma.05.rtf,P06,ma-ma,1,132
ma-ma.05.rtf,P08,ma-ma,1,445
ma-ma.05.rtf,P09,ma-ma,1,112.6
ma-ma.05.rtf,P21,ma-ma,1,552.7
ma-ma.04.rtf,P11,ma-ma,1,0
ma-ma.05.rtf,P23,ma-ma,1,1082.4
ma-ma.04.rtf,P15,ma-ma,1,73.3
ma-ma.05.rtf,P25,ma-ma,1,538.6
ma-ma.05.rtf,P27,ma-ma,1,792.3
ma-ma.05.rtf,P29,ma-ma,1,278.9
ma-ma.05.rtf,P31,ma-ma,1,484
ma-ma.05.rtf,P33,ma-ma,1,303.2
ma-ma.05.rtf,P35,ma-ma,1,195.6
ma-ma.04.rtf,P16,ma-ma,1,0
ma-ma.05.rtf,P10,ma-ma,1,127.2
ma-ma.04.rtf,P17,ma-ma,1,0
ma-ma.05.rtf,P11,ma-ma,1,249.2
ma-ma.05.rtf,P14,ma-ma,1,709.3
ma-ma.05.rtf,P15,ma-ma,1,190.9
ma-ma.05.rtf,P16,ma-ma,1,709
ma-ma.05.rtf,P17,ma-ma,1,122.3
ma-ma.05.rtf,P18,ma-ma,1,259.2
ma-ma.05.rtf,P20,ma-ma,1,415.5
ma-ma.05.rtf,P22,ma-ma,1,377.5
ma-ma.05.rtf,P24,ma-ma,1,105.7
ma-ma.05.rtf,P26,ma-ma,1,226.5
ma-ma.05.rtf,P28,ma-ma,1,298.1
ma-ma.04.rtf,P20,ma-ma,1,0
ma-ma.05.rtf,P30,ma-ma,1,166.2
ma-ma.04.rtf,P22,ma-ma,1,0
ma-ma.05.rtf,P32,ma-ma,1,278.7
ma-ma.04.rtf,P28,ma-ma,1,0
ma-ma.05.rtf,P34,ma-ma,1,288.6
ma-ma.06.rtf,P01,ma-ma,1,372.4
ma-ma.06.rtf,P04,ma-ma,1,83.3
ma-ma.06.rtf,P05,ma-ma,1,484.1
ma-ma.06.rtf,P07,ma-ma,1,166.2
ma-ma.06.rtf,P08,ma-ma,1,200.5
ma-ma.06.rtf,P09,ma-ma,1,376.5
ma-ma.06.rtf,P23,ma-ma,1,367.7
ma-ma.06.rtf,P25,ma-ma,1,543.6
ma-ma.06.rtf,P27,ma-ma,1,371.6
ma-ma.04.rtf,P30,ma-ma,1,0
ma-ma.06.rtf,P31,ma-ma,1,494
ma-ma.06.rtf,P33,ma-ma,1,308.2
ma-ma.06.rtf,P35,ma-ma,1,117.4
ma-ma.04.rtf,P36,ma-ma,1,0
ma-ma.06.rtf,P14,ma-ma,1,146.8
ma-ma.06.rtf,P15,ma-ma,1,313
ma-ma.05.rtf,P04,ma-ma,1,0
ma-ma.05.rtf,P07,ma-ma,1,0
ma-ma.06.rtf,P16,ma-ma,1,137
ma-ma.05.rtf,P19,ma-ma,1,0
ma-ma.06.rtf,P18,ma-ma,1,161.4
ma-ma.06.rtf,P20,ma-ma,1,225
ma-ma.06.rtf,P22,ma-ma,1,332.5
ma-ma.06.rtf,P24,ma-ma,1,156.1
ma-ma.06.rtf,P30,ma-ma,1,371.7
ma-ma.06.rtf,P36,ma-ma,1,151.6
ma-ma.07.rtf,P01,ma-ma,1,805.5
ma-ma.07.rtf,P03,ma-ma,1,288.4
ma-ma.07.rtf,P07,ma-ma,1,181
ma-ma.07.rtf,P08,ma-ma,1,97.8
ma-ma.05.rtf,P37,ma-ma,1,0
ma-ma.07.rtf,P09,ma-ma,1,229.9
ma-ma.07.rtf,P19,ma-ma,1,97.8
ma-ma.07.rtf,P21,ma-ma,1,332.5
ma-ma.07.rtf,P25,ma-ma,1,246.7
ma-ma.05.rtf,P12,ma-ma,1,58.7
ma-ma.07.rtf,P29,ma-ma,1,161.3
ma-ma.05.rtf,P13,ma-ma,1,0
ma-ma.07.rtf,P31,ma-ma,1,171.1
ma-ma.07.rtf,P33,ma-ma,1,156.6
ma-ma.07.rtf,P35,ma-ma,1,987.7
ma-ma.07.rtf,P10,ma-ma,1,141.9
ma-ma.07.rtf,P11,ma-ma,1,963.4
ma-ma.05.rtf,P36,ma-ma,1,53.8
ma-ma.07.rtf,P12,ma-ma,1,317.9
ma-ma.07.rtf,P13,ma-ma,1,112
ma-ma.06.rtf,P02,ma-ma,1,0
ma-ma.07.rtf,P15,ma-ma,1,596.6
ma-ma.07.rtf,P16,ma-ma,1,493.9
ma-ma.07.rtf,P20,ma-ma,1,141.7
ma-ma.06.rtf,P03,ma-ma,1,0
ma-ma.07.rtf,P22,ma-ma,1,211.5
ma-ma.07.rtf,P26,ma-ma,1,1021.7
ma-ma.06.rtf,P06,ma-ma,1,0
ma-ma.06.rtf,P19,ma-ma,1,0
ma-ma.07.rtf,P28,ma-ma,1,577.2
ma-ma.06.rtf,P21,ma-ma,1,0
ma-ma.07.rtf,P32,ma-ma,1,171.1
ma-ma.07.rtf,P34,ma-ma,1,474.3
ma-ma.07.rtf,P36,ma-ma,1,117.3
ma-ma.08.rtf,P01,ma-ma,1,85.6
ma-ma.08.rtf,P03,ma-ma,1,112.4
ma-ma.08.rtf,P05,ma-ma,1,107.6
ma-ma.08.rtf,P07,ma-ma,1,122.2
ma-ma.08.rtf,P08,ma-ma,1,649.9
ma-ma.08.rtf,P09,ma-ma,1,386.3
ma-ma.06.rtf,P29,ma-ma,1,0
ma-ma.06.rtf,P37,ma-ma,1,0
ma-ma.08.rtf,P21,ma-ma,1,576.9
ma-ma.06.rtf,P10,ma-ma,1,0
ma-ma.08.rtf,P23,ma-ma,1,100.7
ma-ma.08.rtf,P25,ma-ma,1,755.3
ma-ma.06.rtf,P11,ma-ma,1,0
ma-ma.06.rtf,P12,ma-ma,1,0
ma-ma.08.rtf,P31,ma-ma,1,224.8
ma-ma.08.rtf,P35,ma-ma,1,185.8
ma-ma.08.rtf,P37,ma-ma,1,141.8
ma-ma.08.rtf,P10,ma-ma,1,195.5
ma-ma.08.rtf,P11,ma-ma,1,699.4
ma-ma.08.rtf,P14,ma-ma,1,190.7
ma-ma.08.rtf,P15,ma-ma,1,278.5
ma-ma.08.rtf,P16,ma-ma,1,88
ma-ma.08.rtf,P18,ma-ma,1,137.3
ma-ma.08.rtf,P20,ma-ma,1,190.8
ma-ma.06.rtf,P13,ma-ma,1,0
ma-ma.08.rtf,P22,ma-ma,1,211.4
ma-ma.08.rtf,P24,ma-ma,1,307.3
ma-ma.06.rtf,P17,ma-ma,1,0
ma-ma.06.rtf,P26,ma-ma,1,0
ma-ma.08.rtf,P26,ma-ma,1,191.9
ma-ma.08.rtf,P28,ma-ma,1,278.8
ma-ma.08.rtf,P32,ma-ma,1,445
ma-ma.08.rtf,P34,ma-ma,1,181
ma-ma.09.rtf,P01,ma-ma,1,181.3
ma-ma.06.rtf,P28,ma-ma,1,0
ma-ma.09.rtf,P02,ma-ma,1,141.8
ma-ma.09.rtf,P03,ma-ma,1,489
ma-ma.09.rtf,P05,ma-ma,1,156.5
ma-ma.09.rtf,P06,ma-ma,1,127.1
ma-ma.09.rtf,P07,ma-ma,1,102.7
ma-ma.06.rtf,P32,ma-ma,1,0
ma-ma.09.rtf,P08,ma-ma,1,386.3
ma-ma.09.rtf,P09,ma-ma,1,312.8
ma-ma.09.rtf,P21,ma-ma,1,97.8
ma-ma.09.rtf,P25,ma-ma,1,171.2
ma-ma.09.rtf,P27,ma-ma,1,376.5
ma-ma.09.rtf,P31,ma-ma,1,723.7
ma-ma.06.rtf,P34,ma-ma,1,0
ma-ma.09.rtf,P33,ma-ma,1,137
ma-ma.09.rtf,P35,ma-ma,1,440.5
ma-ma.09.rtf,P10,ma-ma,1,474.3
ma-ma.07.rtf,P02,ma-ma,1,0
ma-ma.09.rtf,P11,ma-ma,1,146.7
ma-ma.07.rtf,P04,ma-ma,1,0
ma-ma.09.rtf,P12,ma-ma,1,166.3
ma-ma.09.rtf,P13,ma-ma,1,131.9
ma-ma.09.rtf,P14,ma-ma,1,205.4
ma-ma.07.rtf,P05,ma-ma,1,0
ma-ma.09.rtf,P15,ma-ma,1,210.4
ma-ma.09.rtf,P16,ma-ma,1,136.9
ma-ma.09.rtf,P20,ma-ma,1,400.8
ma-ma.09.rtf,P24,ma-ma,1,322
ma-ma.07.rtf,P06,ma-ma,1,0
ma-ma.09.rtf,P26,ma-ma,1,287
ma-ma.09.rtf,P28,ma-ma,1,146.7
ma-ma.07.rtf,P23,ma-ma,1,0
ma-ma.09.rtf,P32,ma-ma,1,415.6
ma-ma.10.rtf,P01,ma-ma,1,608.9
ma-ma.10.rtf,P02,ma-ma,1,273.9
ma-ma.10.rtf,P03,ma-ma,1,724.4
ma-ma.07.rtf,P27,ma-ma,1,0
ma-ma.10.rtf,P06,ma-ma,1,122.3
ma-ma.07.rtf,P37,ma-ma,1,0
ma-ma.10.rtf,P07,ma-ma,1,180.9
ma-ma.10.rtf,P08,ma-ma,1,738.4
ma-ma.10.rtf,P09,ma-ma,1,513.5
ma-ma.10.rtf,P19,ma-ma,1,127.1
ma-ma.10.rtf,P25,ma-ma,1,141.3
ma-ma.10.rtf,P31,ma-ma,1,567.2
ma-ma.10.rtf,P33,ma-ma,1,249.4
ma-ma.10.rtf,P35,ma-ma,1,166.3
ma-ma.10.rtf,P10,ma-ma,1,298.3
ma-ma.10.rtf,P11,ma-ma,1,292.1
ma-ma.10.rtf,P12,ma-ma,1,225
ma-ma.10.rtf,P13,ma-ma,1,122.3
ma-ma.10.rtf,P14,ma-ma,1,410.9
ma-ma.10.rtf,P15,ma-ma,1,268.9
ma-ma.10.rtf,P16,ma-ma,1,127
ma-ma.07.rtf,P14,ma-ma,1,0
ma-ma.10.rtf,P18,ma-ma,1,146.7
ma-ma.07.rtf,P17,ma-ma,1,0
ma-ma.10.rtf,P20,ma-ma,1,890
ma-ma.10.rtf,P22,ma-ma,1,166.1
ma-ma.10.rtf,P24,ma-ma,1,151
ma-ma.10.rtf,P26,ma-ma,1,110.6
ma-ma.10.rtf,P28,ma-ma,1,161.4
ma-ma.10.rtf,P30,ma-ma,1,249.2
ma-ma.10.rtf,P34,ma-ma,1,141.8
ma-ma.07.rtf,P18,ma-ma,1,0
ma-ma.07.rtf,P24,ma-ma,1,0
ma-ma.11.rtf,P01,ma-ma,1,710.5
ma-ma.11.rtf,P02,ma-ma,1,195.6
ma-ma.11.rtf,P06,ma-ma,1,390.7
ma-ma.11.rtf,P08,ma-ma,1,293.2
ma-ma.11.rtf,P23,ma-ma,1,528.5
ma-ma.11.rtf,P25,ma-ma,1,141
ma-ma.11.rtf,P27,ma-ma,1,665
ma-ma.07.rtf,P30,ma-ma,1,0
ma-ma.08.rtf,P02,ma-ma,1,0
ma-ma.11.rtf,P29,ma-ma,1,205.4
ma-ma.11.rtf,P31,ma-ma,1,210.2
ma-ma.11.rtf,P35,ma-ma,1,278.7
ma-ma.11.rtf,P10,ma-ma,1,366.6
ma-ma.11.rtf,P12,ma-ma,1,166.2
ma-ma.08.rtf,P04,ma-ma,1,0
ma-ma.11.rtf,P14,ma-ma,1,630.9
ma-ma.08.rtf,P06,ma-ma,1,0
ma-ma.08.rtf,P19,ma-ma,1,0
ma-ma.11.rtf,P15,ma-ma,1,122.3
ma-ma.11.rtf,P16,ma-ma,1,112.4
ma-ma.11.rtf,P17,ma-ma,1,234.7
ma-ma.08.rtf,P27,ma-ma,1,0
ma-ma.11.rtf,P20,ma-ma,1,210.3
ma-ma.08.rtf,P29,ma-ma,1,0
ma-ma.11.rtf,P22,ma-ma,1,166.1
ma-ma.08.rtf,P33,ma-ma,1,0
ma-ma.11.rtf,P24,ma-ma,1,624.2
ma-ma.08.rtf,P12,ma-ma,1,0
ma-ma.11.rtf,P26,ma-ma,1,432.6
ma-ma.11.rtf,P32,ma-ma,1,244.5
ma-ma.11.rtf,P36,ma-ma,1,146.7
ma-ma.08.rtf,P13,ma-ma,1,53.8
ma-ma.12.rtf,P01,ma-ma,1,840.9
ma-ma.12.rtf,P02,ma-ma,1,185.8
ma-ma.12.rtf,P03,ma-ma,1,180.8
ma-ma.08.rtf,P17,ma-ma,1,63.5
ma-ma.08.rtf,P30,ma-ma,1,0
ma-ma.12.rtf,P04,ma-ma,1,97.8
ma-ma.08.rtf,P36,ma-ma,1,0
ma-ma.12.rtf,P05,ma-ma,1,391.2
ma-ma.12.rtf,P07,ma-ma,1,269
ma-ma.12.rtf,P08,ma-ma,1,269
ma-ma.12.rtf,P09,ma-ma,1,195.5
ma-ma.09.rtf,P04,ma-ma,1,0
ma-ma.09.rtf,P19,ma-ma,1,0
ma-ma.09.rtf,P23,ma-ma,1,0
ma-ma.12.rtf,P19,ma-ma,1,249.4
ma-ma.12.rtf,P21,ma-ma,1,132
ma-ma.12.rtf,P25,ma-ma,1,307
ma-ma.12.rtf,P27,ma-ma,1,337.6
ma-ma.12.rtf,P29,ma-ma,1,107.8
ma-ma.12.rtf,P31,ma-ma,1,200.5
ma-ma.12.rtf,P33,ma-ma,1,293.5
ma-ma.12.rtf,P35,ma-ma,1,396.2
ma-ma.12.rtf,P10,ma-ma,1,92.8
ma-ma.12.rtf,P11,ma-ma,1,557.4
ma-ma.12.rtf,P12,ma-ma,1,440.1
ma-ma.12.rtf,P13,ma-ma,1,181
ma-ma.12.rtf,P14,ma-ma,1,709.1
ma-ma.12.rtf,P15,ma-ma,1,424.9
ma-ma.12.rtf,P16,ma-ma,1,166.2
ma-ma.09.rtf,P29,ma-ma,1,78.2
ma-ma.09.rtf,P37,ma-ma,1,0
ma-ma.12.rtf,P18,ma-ma,1,180.9
ma-ma.09.rtf,P17,ma-ma,1,0
ma-ma.09.rtf,P18,ma-ma,1,73.5
ma-ma.09.rtf,P22,ma-ma,1,60.4
ma-ma.12.rtf,P22,ma-ma,1,156.1
ma-ma.12.rtf,P24,ma-ma,1,332.1
ma-ma.12.rtf,P26,ma-ma,1,312.1
ma-ma.12.rtf,P28,ma-ma,1,156.1
ma-ma.12.rtf,P30,ma-ma,1,151
ma-ma.12.rtf,P32,ma-ma,1,215.3
ma-ma.09.rtf,P30,ma-ma,1,0
ma-ma.09.rtf,P34,ma-ma,1,0
ma-ma.09.rtf,P36,ma-ma,1,0
ma-ma.12.rtf,P34,ma-ma,1,161.4
ma-nma.01.rtf,P01,ma-nma,1,166.1
ma-ma.10.rtf,P04,ma-ma,1,0
ma-nma.01.rtf,P02,ma-nma,1,352.1
ma-ma.10.rtf,P05,ma-ma,1,63.8
ma-ma.10.rtf,P23,ma-ma,1,0
ma-ma.10.rtf,P27,ma-ma,1,0
ma-ma.10.rtf,P29,ma-ma,1,0
ma-nma.01.rtf,P03,ma-nma,1,337.6
ma-nma.01.rtf,P04,ma-nma,1,176
ma-nma.01.rtf,P05,ma-nma,1,83.1
ma-nma.01.rtf,P07,ma-nma,1,132.6
ma-nma.01.rtf,P08,ma-nma,1,611.4
ma-nma.01.rtf,P09,ma-nma,1,224.9
ma-nma.01.rtf,P19,ma-nma,1,92.9
ma-nma.01.rtf,P23,ma-nma,1,563.8
ma-nma.01.rtf,P25,ma-nma,1,151
ma-ma.10.rtf,P37,ma-ma,1,0
ma-nma.01.rtf,P27,ma-nma,1,141.8
ma-nma.01.rtf,P29,ma-nma,1,342.3
ma-nma.01.rtf,P31,ma-nma,1,112.4
ma-ma.10.rtf,P17,ma-ma,1,0
ma-nma.01.rtf,P33,ma-nma,1,361.7
ma-nma.01.rtf,P35,ma-nma,1,288.2
ma-ma.10.rtf,P32,ma-ma,1,0
ma-nma.01.rtf,P10,ma-nma,1,205.5
ma-ma.10.rtf,P36,ma-ma,1,0
ma-nma.01.rtf,P13,ma-nma,1,127.1
ma-nma.01.rtf,P14,ma-nma,1,180.7
ma-nma.01.rtf,P15,ma-nma,1,430.2
ma-nma.01.rtf,P16,ma-nma,1,146.8
ma-nma.01.rtf,P18,ma-nma,1,215.5
ma-nma.01.rtf,P22,ma-nma,1,181.1
ma-ma.11.rtf,P03,ma-ma,1,0
ma-nma.01.rtf,P24,ma-nma,1,120.7
ma-nma.01.rtf,P26,ma-nma,1,201.3
ma-nma.01.rtf,P30,ma-nma,1,127.1
ma-nma.01.rtf,P32,ma-nma,1,161.4
ma-nma.01.rtf,P36,ma-nma,1,171.1
ma-ma.11.rtf,P04,ma-ma,1,63.6
ma-nma.02.rtf,P01,ma-nma,1,352.3
ma-nma.02.rtf,P02,ma-nma,1,244.5
ma-nma.02.rtf,P03,ma-nma,1,127.1
ma-nma.02.rtf,P04,ma-nma,1,117.3
ma-nma.02.rtf,P05,ma-nma,1,117.4
ma-ma.11.rtf,P05,ma-ma,1,0
ma-ma.11.rtf,P07,ma-ma,1,0
ma-nma.02.rtf,P08,ma-nma,1,205.3
ma-nma.02.rtf,P09,ma-nma,1,327.6
ma-nma.02.rtf,P21,ma-nma,1,444.9
ma-nma.02.rtf,P27,ma-nma,1,244.5
ma-nma.02.rtf,P29,ma-nma,1,269.1
ma-nma.02.rtf,P33,ma-nma,1,205.4
ma-nma.02.rtf,P10,ma-nma,1,141.8
ma-nma.02.rtf,P11,ma-nma,1,151.5
ma-nma.02.rtf,P12,ma-nma,1,195.6
ma-nma.02.rtf,P13,ma-nma,1,136.9
ma-nma.02.rtf,P15,ma-nma,1,455
ma-ma.11.rtf,P09,ma-ma,1,0
ma-nma.02.rtf,P16,ma-nma,1,180.8
ma-nma.02.rtf,P20,ma-nma,1,401
ma-ma.11.rtf,P19,ma-ma,1,0
ma-nma.02.rtf,P24,ma-nma,1,231.6
ma-ma.11.rtf,P21,ma-ma,1,0
ma-nma.02.rtf,P26,ma-nma,1,281.9
ma-nma.02.rtf,P28,ma-nma,1,176.4
ma-nma.02.rtf,P32,ma-nma,1,166.2
ma-nma.02.rtf,P36,ma-nma,1,122.2
ma-nma.03.rtf,P01,ma-nma,1,146.1
ma-nma.03.rtf,P03,ma-nma,1,836.2
ma-nma.03.rtf,P05,ma-nma,1,83.1
ma-nma.03.rtf,P07,ma-nma,1,195.7
ma-nma.03.rtf,P08,ma-nma,1,489.2
ma-nma.03.rtf,P09,ma-nma,1,415.4
ma-ma.11.rtf,P33,ma-ma,1,0
ma-nma.03.rtf,P19,ma-nma,1,82.7
ma-nma.03.rtf,P21,ma-nma,1,141.5
ma-nma.03.rtf,P23,ma-nma,1,452.9
ma-ma.11.rtf,P37,ma-ma,1,0
ma-nma.03.rtf,P25,ma-nma,1,578.1
ma-nma.03.rtf,P31,ma-nma,1,185.7
ma-nma.03.rtf,P33,ma-nma,1,171.2
ma-ma.11.rtf,P11,ma-ma,1,0
ma-nma.03.rtf,P35,ma-nma,1,112.6
ma-nma.03.rtf,P10,ma-nma,1,239.6
ma-nma.03.rtf,P12,ma-nma,1,132.5
ma-nma.03.rtf,P13,ma-nma,1,112.5
ma-nma.03.rtf,P14,ma-nma,1,1031.9
ma-ma.11.rtf,P13,ma-ma,1,58.7
ma-nma.03.rtf,P15,ma-nma,1,195.7
ma-ma.11.rtf,P18,ma-ma,1,0
ma-nma.03.rtf,P16,ma-nma,1,146.9
ma-nma.03.rtf,P18,ma-nma,1,141.8
ma-ma.11.rtf,P28,ma-ma,1,0
ma-nma.03.rtf,P20,ma-nma,1,376.5
ma-nma.03.rtf,P22,ma-nma,1,125.8
ma-nma.03.rtf,P26,ma-nma,1,175.8
ma-ma.11.rtf,P30,ma-ma,1,0
ma-nma.03.rtf,P30,ma-nma,1,166.3
ma-nma.03.rtf,P32,ma-nma,1,146.7
ma-nma.03.rtf,P34,ma-nma,1,122.2
ma-nma.03.rtf,P36,ma-nma,1,136.9
ma-ma.11.rtf,P34,ma-ma,1,0
ma-ma.12.rtf,P06,ma-ma,1,58.7
ma-nma.04.rtf,P01,ma-nma,1,322.2
ma-nma.04.rtf,P03,ma-nma,1,83.1
ma-nma.04.rtf,P05,ma-nma,1,254.2
ma-nma.04.rtf,P06,ma-nma,1,254.3
ma-nma.04.rtf,P07,ma-nma,1,176
ma-nma.04.rtf,P08,ma-nma,1,357
ma-nma.04.rtf,P09,ma-nma,1,332.6
ma-nma.04.rtf,P19,ma-nma,1,166.3
ma-ma.12.rtf,P23,ma-ma,1,0
ma-nma.04.rtf,P21,ma-nma,1,493.9
ma-nma.04.rtf,P23,ma-nma,1,418
ma-ma.12.rtf,P37,ma-ma,1,0
ma-nma.04.rtf,P25,ma-nma,1,347.3
ma-nma.04.rtf,P27,ma-nma,1,264.1
