Stimulus,Participant,condition,semantic,RT
nma-ma.06.rtf,P16,nma-ma,2,200.5
nma-ma.06.rtf,P17,nma-ma,2,102.5
nma-ma.06.rtf,P18,nma-ma,2,146.7
nma-ma.06.rtf,P20,nma-ma,2,865.6
nma-ma.06.rtf,P24,nma-ma,2,125.9
nma-ma.06.rtf,P26,nma-ma,2,533.1
nma-ma.06.rtf,P28,nma-ma,2,117.3
nma-ma.06.rtf,P30,nma-ma,2,904.9
nma-ma.06.rtf,P32,nma-ma,2,312.9
nma-ma.06.rtf,P34,nma-ma,2,146.7
nma-ma.06.rtf,P36,nma-ma,2,151.6
nma-ma.07.rtf,P01,nma-ma,2,120.8
nma-ma.07.rtf,P02,nma-ma,2,313.1
nma-ma.07.rtf,P03,nma-ma,2,132
nma-ma.07.rtf,P06,nma-ma,2,376.5
nma-ma.07.rtf,P07,nma-ma,2,156.5
nma-ma.07.rtf,P08,nma-ma,2,933.9
nma-ma.07.rtf,P09,nma-ma,2,117.2
nma-ma.07.rtf,P19,nma-ma,2,547.7
nma-ma.07.rtf,P21,nma-ma,2,381.6
nma-ma.07.rtf,P23,nma-ma,2,262.3
nma-ma.07.rtf,P25,nma-ma,2,740.1
nma-ma.07.rtf,P27,nma-ma,2,303.2
nma-ma.07.rtf,P29,nma-ma,2,845.9
nma-ma.07.rtf,P31,nma-ma,2,459.7
nma-ma.07.rtf,P33,nma-ma,2,410.9
nma-ma.07.rtf,P35,nma-ma,2,107.6
nma-ma.11.rtf,P16,nma-ma,2,0
nma-ma.07.rtf,P37,nma-ma,2,611.4
nma-ma.07.rtf,P10,nma-ma,2,132.1
nma-ma.07.rtf,P11,nma-ma,2,797
nma-ma.07.rtf,P13,nma-ma,2,239.8
nma-ma.07.rtf,P15,nma-ma,2,655.2
nma-ma.11.rtf,P36,nma-ma,2,0
nma-ma.07.rtf,P16,nma-ma,2,229.9
nma-ma.07.rtf,P17,nma-ma,2,454.6
nma-ma.07.rtf,P18,nma-ma,2,132.2
nma-ma.07.rtf,P20,nma-ma,2,195.6
nma-ma.07.rtf,P22,nma-ma,2,362.5
nma-ma.07.rtf,P24,nma-ma,2,493.4
nma-ma.07.rtf,P26,nma-ma,2,875.8
nma-ma.07.rtf,P28,nma-ma,2,224.9
nma-ma.07.rtf,P30,nma-ma,2,405.9
nma-ma.07.rtf,P32,nma-ma,2,498.6
nma-ma.07.rtf,P34,nma-ma,2,723.7
nma-nma.01.rtf,P02,nma-nma,2,0
nma-ma.07.rtf,P36,nma-ma,2,92.9
nma-ma.08.rtf,P01,nma-ma,2,866.4
nma-ma.08.rtf,P02,nma-ma,2,278.8
nma-ma.08.rtf,P05,nma-ma,2,156.5
nma-ma.08.rtf,P06,nma-ma,2,83.2
nma-ma.08.rtf,P07,nma-ma,2,425.4
nma-ma.08.rtf,P08,nma-ma,2,445.1
nma-nma.01.rtf,P03,nma-nma,2,0
nma-ma.08.rtf,P09,nma-ma,2,410.9
nma-ma.08.rtf,P19,nma-ma,2,136.9
nma-ma.08.rtf,P21,nma-ma,2,743.1
nma-ma.08.rtf,P23,nma-ma,2,176.2
nma-ma.08.rtf,P25,nma-ma,2,417.8
nma-ma.08.rtf,P29,nma-ma,2,635.7
nma-nma.01.rtf,P05,nma-nma,2,0
nma-ma.08.rtf,P31,nma-ma,2,122.2
nma-ma.08.rtf,P33,nma-ma,2,420.6
nma-ma.08.rtf,P35,nma-ma,2,332.5
nma-ma.08.rtf,P37,nma-ma,2,835.9
nma-ma.08.rtf,P10,nma-ma,2,186.4
nma-ma.08.rtf,P11,nma-ma,2,332.5
nma-ma.08.rtf,P12,nma-ma,2,1129.7
nma-ma.08.rtf,P13,nma-ma,2,220
nma-ma.08.rtf,P15,nma-ma,2,538
nma-ma.08.rtf,P16,nma-ma,2,190.7
nma-ma.08.rtf,P17,nma-ma,2,821.6
nma-ma.08.rtf,P18,nma-ma,2,190.7
nma-ma.08.rtf,P20,nma-ma,2,205.3
nma-ma.08.rtf,P22,nma-ma,2,140.9
nma-ma.08.rtf,P24,nma-ma,2,302.1
nma-ma.08.rtf,P26,nma-ma,2,231.5
nma-ma.08.rtf,P28,nma-ma,2,381.4
nma-ma.08.rtf,P30,nma-ma,2,635.9
nma-ma.08.rtf,P32,nma-ma,2,503.7
nma-ma.08.rtf,P34,nma-ma,2,87.8
nma-ma.09.rtf,P03,nma-ma,2,127.2
nma-ma.09.rtf,P04,nma-ma,2,132
nma-ma.09.rtf,P07,nma-ma,2,156.5
nma-ma.09.rtf,P08,nma-ma,2,210.3
nma-ma.09.rtf,P09,nma-ma,2,386.4
nma-ma.09.rtf,P19,nma-ma,2,298.4
nma-ma.09.rtf,P21,nma-ma,2,409.7
nma-nma.01.rtf,P06,nma-nma,2,0
nma-nma.01.rtf,P07,nma-nma,2,0
nma-ma.09.rtf,P23,nma-ma,2,986.6
nma-ma.09.rtf,P25,nma-ma,2,704.7
nma-nma.01.rtf,P09,nma-nma,2,0
nma-ma.09.rtf,P27,nma-ma,2,244.5
nma-ma.09.rtf,P29,nma-ma,2,440
nma-ma.09.rtf,P31,nma-ma,2,459.5
nma-ma.09.rtf,P33,nma-ma,2,269
nma-ma.09.rtf,P37,nma-ma,2,479.2
nma-ma.09.rtf,P10,nma-ma,2,136.9
nma-nma.01.rtf,P10,nma-nma,2,0
nma-ma.09.rtf,P11,nma-ma,2,435.2
nma-ma.09.rtf,P12,nma-ma,2,684.9
nma-ma.09.rtf,P13,nma-ma,2,317.8
nma-ma.09.rtf,P14,nma-ma,2,337.6
nma-ma.09.rtf,P15,nma-ma,2,547.8
nma-ma.09.rtf,P16,nma-ma,2,224.8
nma-ma.09.rtf,P18,nma-ma,2,190.7
nma-nma.01.rtf,P12,nma-nma,2,0
nma-ma.09.rtf,P20,nma-ma,2,449.9
nma-ma.09.rtf,P22,nma-ma,2,855.7
nma-ma.09.rtf,P26,nma-ma,2,679.5
nma-ma.09.rtf,P28,nma-ma,2,308.1
nma-ma.09.rtf,P30,nma-ma,2,415.8
nma-ma.09.rtf,P32,nma-ma,2,723.6
nma-ma.09.rtf,P34,nma-ma,2,142.2
nma-ma.09.rtf,P36,nma-ma,2,445
nma-ma.10.rtf,P01,nma-ma,2,876
nma-ma.10.rtf,P02,nma-ma,2,831.4
nma-ma.10.rtf,P03,nma-ma,2,112.5
nma-nma.01.rtf,P13,nma-nma,2,0
nma-ma.10.rtf,P04,nma-ma,2,127.2
nma-ma.10.rtf,P08,nma-ma,2,547.7
nma-ma.10.rtf,P19,nma-ma,2,229.7
nma-ma.10.rtf,P21,nma-ma,2,93
nma-ma.10.rtf,P23,nma-ma,2,659.4
nma-ma.10.rtf,P25,nma-ma,2,327.2
nma-ma.10.rtf,P27,nma-ma,2,337.4
nma-ma.10.rtf,P29,nma-ma,2,445
nma-ma.10.rtf,P31,nma-ma,2,449.8
nma-ma.10.rtf,P33,nma-ma,2,225
nma-ma.10.rtf,P35,nma-ma,2,102.7
nma-ma.10.rtf,P37,nma-ma,2,224.9
nma-ma.10.rtf,P11,nma-ma,2,176.1
nma-ma.10.rtf,P12,nma-ma,2,557.6
nma-ma.10.rtf,P13,nma-ma,2,509
nma-ma.10.rtf,P14,nma-ma,2,782.5
nma-ma.10.rtf,P15,nma-ma,2,665.1
nma-ma.10.rtf,P16,nma-ma,2,107.5
nma-ma.10.rtf,P18,nma-ma,2,234.6
nma-ma.10.rtf,P20,nma-ma,2,136.9
nma-nma.01.rtf,P22,nma-nma,2,0
nma-ma.10.rtf,P22,nma-ma,2,392.6
nma-ma.10.rtf,P24,nma-ma,2,140.9
nma-ma.10.rtf,P26,nma-ma,2,196.3
nma-ma.10.rtf,P30,nma-ma,2,787.3
nma-ma.10.rtf,P32,nma-ma,2,523.2
nma-ma.10.rtf,P34,nma-ma,2,136.9
nma-nma.01.rtf,P34,nma-nma,2,0
nma-ma.10.rtf,P36,nma-ma,2,356.9
nma-ma.11.rtf,P01,nma-ma,2,252.5
nma-ma.11.rtf,P04,nma-ma,2,170.8
nma-ma.11.rtf,P06,nma-ma,2,380
nma-ma.11.rtf,P07,nma-ma,2,190.7
nma-ma.11.rtf,P08,nma-ma,2,342.3
nma-ma.11.rtf,P19,nma-ma,2,264.1
nma-ma.11.rtf,P21,nma-ma,2,357.7
nma-ma.11.rtf,P23,nma-ma,2,473.1
nma-ma.11.rtf,P25,nma-ma,2,206.4
nma-ma.11.rtf,P27,nma-ma,2,537.8
nma-ma.11.rtf,P29,nma-ma,2,273.9
nma-ma.11.rtf,P31,nma-ma,2,547.8
nma-ma.11.rtf,P33,nma-ma,2,254.4
nma-ma.11.rtf,P35,nma-ma,2,356.5
nma-ma.11.rtf,P37,nma-ma,2,743.2
nma-ma.11.rtf,P11,nma-ma,2,474.5
nma-ma.11.rtf,P12,nma-ma,2,420.4
nma-ma.11.rtf,P13,nma-ma,2,122.2
nma-ma.11.rtf,P14,nma-ma,2,205.2
nma-ma.11.rtf,P15,nma-ma,2,312.7
nma-ma.11.rtf,P17,nma-ma,2,200.5
nma-ma.11.rtf,P18,nma-ma,2,122.8
nma-ma.11.rtf,P20,nma-ma,2,332.9
nma-ma.11.rtf,P22,nma-ma,2,120.8
nma-ma.11.rtf,P24,nma-ma,2,337.3
nma-ma.11.rtf,P26,nma-ma,2,276.8
nma-ma.11.rtf,P28,nma-ma,2,445
nma-ma.11.rtf,P30,nma-ma,2,723.8
nma-ma.11.rtf,P32,nma-ma,2,220
nma-ma.11.rtf,P34,nma-ma,2,136.9
nma-ma.12.rtf,P01,nma-ma,2,241.7
nma-ma.12.rtf,P02,nma-ma,2,205.5
nma-ma.12.rtf,P03,nma-ma,2,200.5
nma-ma.12.rtf,P04,nma-ma,2,97.8
nma-ma.12.rtf,P05,nma-ma,2,205.5
nma-ma.12.rtf,P06,nma-ma,2,264.1
nma-ma.12.rtf,P07,nma-ma,2,596.5
nma-ma.12.rtf,P09,nma-ma,2,234.7
nma-ma.12.rtf,P19,nma-ma,2,303.3
nma-ma.12.rtf,P21,nma-ma,2,1099.9
nma-ma.12.rtf,P23,nma-ma,2,760
nma-ma.12.rtf,P25,nma-ma,2,649.2
nma-ma.12.rtf,P27,nma-ma,2,332.8
nma-ma.12.rtf,P29,nma-ma,2,684.6
nma-ma.12.rtf,P31,nma-ma,2,542.8
nma-ma.12.rtf,P33,nma-ma,2,557.4
nma-ma.12.rtf,P35,nma-ma,2,244.5
nma-ma.12.rtf,P37,nma-ma,2,689.6
nma-ma.12.rtf,P10,nma-ma,2,743.3
nma-ma.12.rtf,P11,nma-ma,2,474.4
nma-ma.12.rtf,P12,nma-ma,2,273.9
nma-ma.12.rtf,P13,nma-ma,2,528.3
nma-ma.12.rtf,P14,nma-ma,2,533
nma-ma.12.rtf,P15,nma-ma,2,748.3
nma-ma.12.rtf,P16,nma-ma,2,332.4
nma-ma.12.rtf,P18,nma-ma,2,215.1
nma-ma.12.rtf,P20,nma-ma,2,498.8
nma-ma.12.rtf,P22,nma-ma,2,608.9
nma-ma.12.rtf,P24,nma-ma,2,468
nma-nma.01.rtf,P36,nma-nma,2,0
nma-nma.02.rtf,P02,nma-nma,2,0
nma-ma.12.rtf,P28,nma-ma,2,425.3
nma-ma.12.rtf,P30,nma-ma,2,723.9
nma-ma.12.rtf,P32,nma-ma,2,463.8
nma-ma.12.rtf,P34,nma-ma,2,151.6
nma-nma.02.rtf,P21,nma-nma,2,78.2
nma-nma.02.rtf,P31,nma-nma,2,0
nma-nma.02.rtf,P33,nma-nma,2,0
nma-ma.12.rtf,P36,nma-ma,2,230
nma-nma.01.rtf,P01,nma-nma,2,221.5
nma-nma.02.rtf,P10,nma-nma,2,0
nma-nma.01.rtf,P04,nma-nma,2,161.3
nma-nma.01.rtf,P08,nma-nma,2,327.9
nma-nma.01.rtf,P19,nma-nma,2,181
nma-nma.01.rtf,P21,nma-nma,2,875
nma-nma.01.rtf,P23,nma-nma,2,362.5
nma-nma.01.rtf,P25,nma-nma,2,352.3
nma-nma.01.rtf,P27,nma-nma,2,171.2
nma-nma.01.rtf,P29,nma-nma,2,508.6
nma-nma.01.rtf,P31,nma-nma,2,166.3
nma-nma.01.rtf,P33,nma-nma,2,239.7
nma-nma.01.rtf,P35,nma-nma,2,127.2
nma-nma.01.rtf,P37,nma-nma,2,117.5
nma-nma.01.rtf,P11,nma-nma,2,494.1
nma-nma.01.rtf,P14,nma-nma,2,508.9
nma-nma.01.rtf,P15,nma-nma,2,836.4
nma-nma.01.rtf,P16,nma-nma,2,117.4
nma-nma.02.rtf,P13,nma-nma,2,0
nma-nma.01.rtf,P17,nma-nma,2,317.9
nma-nma.01.rtf,P18,nma-nma,2,234.7
nma-nma.01.rtf,P20,nma-nma,2,572.3
nma-nma.01.rtf,P24,nma-nma,2,166.2
nma-nma.01.rtf,P26,nma-nma,2,201.4
nma-nma.02.rtf,P22,nma-nma,2,0
nma-nma.01.rtf,P28,nma-nma,2,97.8
nma-nma.01.rtf,P30,nma-nma,2,180.9
nma-nma.01.rtf,P32,nma-nma,2,357.4
nma-nma.02.rtf,P01,nma-nma,2,1197.8
nma-nma.02.rtf,P03,nma-nma,2,200.5
nma-nma.02.rtf,P36,nma-nma,2,0
nma-nma.03.rtf,P03,nma-nma,2,0
nma-nma.02.rtf,P04,nma-nma,2,267.2
nma-nma.02.rtf,P05,nma-nma,2,122.3
nma-nma.02.rtf,P06,nma-nma,2,254.2
nma-nma.02.rtf,P07,nma-nma,2,259.3
nma-nma.02.rtf,P08,nma-nma,2,401
nma-nma.02.rtf,P09,nma-nma,2,195.6
nma-nma.02.rtf,P19,nma-nma,2,264.2
nma-nma.02.rtf,P23,nma-nma,2,619.1
nma-nma.02.rtf,P25,nma-nma,2,634.4
nma-nma.03.rtf,P06,nma-nma,2,78.3
nma-nma.02.rtf,P27,nma-nma,2,156.5
nma-nma.02.rtf,P29,nma-nma,2,464.5
nma-nma.02.rtf,P35,nma-nma,2,205.5
nma-nma.02.rtf,P37,nma-nma,2,528.1
nma-nma.02.rtf,P11,nma-nma,2,421
nma-nma.02.rtf,P12,nma-nma,2,288.5
nma-nma.02.rtf,P15,nma-nma,2,533.2
nma-nma.02.rtf,P16,nma-nma,2,170.4
nma-nma.02.rtf,P17,nma-nma,2,225
nma-nma.02.rtf,P18,nma-nma,2,92.9
nma-nma.02.rtf,P20,nma-nma,2,635.8
nma-nma.03.rtf,P09,nma-nma,2,0
nma-nma.02.rtf,P24,nma-nma,2,422.9
nma-nma.02.rtf,P26,nma-nma,2,277.2
nma-nma.02.rtf,P28,nma-nma,2,322.6
nma-nma.02.rtf,P30,nma-nma,2,880.1
nma-nma.02.rtf,P32,nma-nma,2,171.2
nma-nma.02.rtf,P34,nma-nma,2,141.8
nma-nma.03.rtf,P01,nma-nma,2,458
nma-nma.03.rtf,P02,nma-nma,2,288.5
nma-nma.03.rtf,P04,nma-nma,2,83.1
nma-nma.03.rtf,P05,nma-nma,2,200.3
nma-nma.03.rtf,P07,nma-nma,2,185.9
nma-nma.03.rtf,P08,nma-nma,2,914.6
nma-nma.03.rtf,P36,nma-nma,2,63.7
nma-nma.03.rtf,P19,nma-nma,2,327.7
nma-nma.03.rtf,P21,nma-nma,2,562.4
nma-nma.03.rtf,P23,nma-nma,2,216.4
nma-nma.03.rtf,P25,nma-nma,2,286.8
nma-nma.03.rtf,P27,nma-nma,2,283.6
nma-nma.03.rtf,P29,nma-nma,2,332.6
nma-nma.03.rtf,P31,nma-nma,2,855.9
nma-nma.03.rtf,P33,nma-nma,2,259.2
nma-nma.03.rtf,P35,nma-nma,2,185.8
nma-nma.03.rtf,P37,nma-nma,2,1144.7
nma-nma.03.rtf,P10,nma-nma,2,146.7
nma-nma.03.rtf,P11,nma-nma,2,616.1
nma-nma.03.rtf,P12,nma-nma,2,880.3
nma-nma.03.rtf,P13,nma-nma,2,386.2
nma-nma.03.rtf,P15,nma-nma,2,601.5
nma-nma.03.rtf,P16,nma-nma,2,210.3
nma-nma.03.rtf,P17,nma-nma,2,337.4
nma-nma.03.rtf,P18,nma-nma,2,190.7
nma-nma.03.rtf,P20,nma-nma,2,205.4
nma-nma.03.rtf,P22,nma-nma,2,410.9
nma-nma.03.rtf,P24,nma-nma,2,272.7
nma-nma.03.rtf,P26,nma-nma,2,271.7
nma-nma.03.rtf,P28,nma-nma,2,171.2
nma-nma.03.rtf,P30,nma-nma,2,264.1
nma-nma.03.rtf,P32,nma-nma,2,645.3
nma-nma.03.rtf,P34,nma-nma,2,146.7
nma-nma.04.rtf,P01,nma-nma,2,145.4
nma-nma.04.rtf,P02,nma-nma,2,171.2
nma-nma.04.rtf,P04,nma-nma,2,723.7
nma-nma.04.rtf,P05,nma-nma,2,136.9
nma-nma.04.rtf,P06,nma-nma,2,288.7
nma-nma.04.rtf,P07,nma-nma,2,284.5
nma-nma.04.rtf,P08,nma-nma,2,298.3
nma-nma.04.rtf,P09,nma-nma,2,220.1
nma-nma.04.rtf,P19,nma-nma,2,337.3
nma-nma.04.rtf,P23,nma-nma,2,644.4
nma-nma.04.rtf,P25,nma-nma,2,286.9
nma-nma.04.rtf,P27,nma-nma,2,268.9
nma-nma.04.rtf,P03,nma-nma,2,73.3
nma-nma.04.rtf,P29,nma-nma,2,792
nma-nma.04.rtf,P31,nma-nma,2,264.2
nma-nma.04.rtf,P33,nma-nma,2,244.5
nma-nma.04.rtf,P21,nma-nma,2,0
nma-nma.04.rtf,P35,nma-nma,2,410.8
nma-nma.04.rtf,P37,nma-nma,2,420.5
nma-nma.04.rtf,P10,nma-nma,2,219.7
nma-nma.04.rtf,P11,nma-nma,2,601.4
nma-nma.04.rtf,P12,nma-nma,2,273.9
nma-nma.04.rtf,P13,nma-nma,2,474.4
nma-nma.04.rtf,P14,nma-nma,2,498.9
nma-nma.04.rtf,P15,nma-nma,2,473.7
nma-nma.04.rtf,P16,nma-nma,2,92.9
nma-nma.04.rtf,P28,nma-nma,2,0
nma-nma.04.rtf,P17,nma-nma,2,254.1
nma-nma.04.rtf,P18,nma-nma,2,205.5
nma-nma.04.rtf,P20,nma-nma,2,166.2
nma-nma.04.rtf,P36,nma-nma,2,0
nma-nma.04.rtf,P22,nma-nma,2,407.7
nma-nma.04.rtf,P24,nma-nma,2,90.6
nma-nma.04.rtf,P26,nma-nma,2,276.8
nma-nma.05.rtf,P31,nma-nma,2,0
nma-nma.04.rtf,P30,nma-nma,2,176.1
nma-nma.04.rtf,P32,nma-nma,2,195.6
nma-nma.04.rtf,P34,nma-nma,2,268.9
nma-nma.05.rtf,P01,nma-nma,2,247.3
nma-nma.05.rtf,P02,nma-nma,2,127.2
nma-nma.06.rtf,P05,nma-nma,2,68.4
nma-nma.05.rtf,P03,nma-nma,2,200.4
nma-nma.05.rtf,P04,nma-nma,2,132.1
nma-nma.05.rtf,P05,nma-nma,2,112.5
nma-nma.05.rtf,P06,nma-nma,2,161.4
nma-nma.05.rtf,P07,nma-nma,2,723.8
nma-nma.05.rtf,P08,nma-nma,2,151.6
nma-nma.05.rtf,P09,nma-nma,2,215.3
nma-nma.05.rtf,P19,nma-nma,2,210.3
nma-nma.05.rtf,P21,nma-nma,2,513
nma-nma.05.rtf,P23,nma-nma,2,392.6
nma-nma.05.rtf,P25,nma-nma,2,503.3
nma-nma.05.rtf,P27,nma-nma,2,366.7
nma-nma.05.rtf,P29,nma-nma,2,288.5
nma-nma.05.rtf,P33,nma-nma,2,185.8
nma-nma.05.rtf,P35,nma-nma,2,312.9
nma-nma.05.rtf,P37,nma-nma,2,484
nma-nma.05.rtf,P10,nma-nma,2,151.5
nma-nma.05.rtf,P11,nma-nma,2,586.8
nma-nma.05.rtf,P12,nma-nma,2,586.9
nma-nma.05.rtf,P13,nma-nma,2,141.8
nma-nma.05.rtf,P14,nma-nma,2,493.8
nma-nma.05.rtf,P15,nma-nma,2,298.9
nma-nma.05.rtf,P16,nma-nma,2,234.9
nma-nma.05.rtf,P17,nma-nma,2,361.9
nma-nma.05.rtf,P18,nma-nma,2,367.1
nma-nma.05.rtf,P20,nma-nma,2,596.6
nma-nma.05.rtf,P22,nma-nma,2,694.7
nma-nma.06.rtf,P10,nma-nma,2,0
nma-nma.05.rtf,P24,nma-nma,2,433.1
nma-nma.05.rtf,P26,nma-nma,2,433.4
nma-nma.05.rtf,P28,nma-nma,2,836.1
nma-nma.05.rtf,P30,nma-nma,2,264
nma-nma.05.rtf,P32,nma-nma,2,371.7
nma-nma.05.rtf,P34,nma-nma,2,141.8
nma-nma.05.rtf,P36,nma-nma,2,464.5
nma-nma.06.rtf,P01,nma-nma,2,300.3
nma-nma.06.rtf,P02,nma-nma,2,185.8
nma-nma.06.rtf,P03,nma-nma,2,122.4
nma-nma.06.rtf,P04,nma-nma,2,654.6
nma-nma.06.rtf,P06,nma-nma,2,283.7
nma-nma.06.rtf,P07,nma-nma,2,313
nma-nma.06.rtf,P08,nma-nma,2,396.1
nma-nma.06.rtf,P09,nma-nma,2,484.1
nma-nma.06.rtf,P19,nma-nma,2,293.4
nma-nma.06.rtf,P21,nma-nma,2,239.6
nma-nma.06.rtf,P25,nma-nma,2,336.6
nma-nma.06.rtf,P27,nma-nma,2,366.6
nma-nma.06.rtf,P29,nma-nma,2,337.1
nma-nma.06.rtf,P31,nma-nma,2,420.5
nma-nma.06.rtf,P33,nma-nma,2,293.5
nma-nma.06.rtf,P35,nma-nma,2,234.7
nma-nma.06.rtf,P11,nma-nma,2,562.4
nma-nma.06.rtf,P12,nma-nma,2,733.5
nma-nma.06.rtf,P13,nma-nma,2,185.8
nma-nma.06.rtf,P14,nma-nma,2,870.4
nma-nma.06.rtf,P16,nma-nma,2,298.3
nma-nma.06.rtf,P17,nma-nma,2,973.2
nma-nma.06.rtf,P18,nma-nma,2,381.4
nma-nma.06.rtf,P20,nma-nma,2,347.3
nma-nma.06.rtf,P22,nma-nma,2,463.1
nma-nma.06.rtf,P36,nma-nma,2,0
nma-nma.07.rtf,P27,nma-nma,2,0
nma-nma.06.rtf,P24,nma-nma,2,271.8
nma-nma.06.rtf,P26,nma-nma,2,820.5
nma-nma.06.rtf,P28,nma-nma,2,356.9
nma-nma.06.rtf,P30,nma-nma,2,479.2
nma-nma.06.rtf,P32,nma-nma,2,352.1
nma-nma.07.rtf,P17,nma-nma,2,0
nma-nma.06.rtf,P34,nma-nma,2,156.5
nma-nma.07.rtf,P01,nma-nma,2,417.7
nma-nma.07.rtf,P02,nma-nma,2,313
nma-nma.07.rtf,P03,nma-nma,2,405.8
nma-nma.07.rtf,P04,nma-nma,2,107.6
nma-nma.07.rtf,P05,nma-nma,2,166.2
nma-nma.07.rtf,P06,nma-nma,2,606.2
nma-nma.07.rtf,P07,nma-nma,2,596.5
nma-nma.07.rtf,P08,nma-nma,2,200.5
nma-nma.07.rtf,P09,nma-nma,2,670.1
nma-nma.08.rtf,P02,nma-nma,2,0
nma-nma.08.rtf,P03,nma-nma,2,0
nma-nma.07.rtf,P19,nma-nma,2,938.7
nma-nma.07.rtf,P21,nma-nma,2,489
nma-nma.07.rtf,P23,nma-nma,2,593.8
nma-nma.07.rtf,P25,nma-nma,2,876.1
nma-nma.07.rtf,P29,nma-nma,2,660.2
nma-nma.07.rtf,P31,nma-nma,2,513.5
nma-nma.07.rtf,P33,nma-nma,2,283.7
nma-nma.07.rtf,P35,nma-nma,2,298.3
nma-nma.07.rtf,P37,nma-nma,2,836.5
nma-nma.07.rtf,P10,nma-nma,2,180.7
nma-nma.07.rtf,P11,nma-nma,2,313
nma-nma.07.rtf,P12,nma-nma,2,625.9
nma-nma.07.rtf,P13,nma-nma,2,836.3
nma-nma.07.rtf,P14,nma-nma,2,278.7
nma-nma.07.rtf,P15,nma-nma,2,650.2
nma-nma.08.rtf,P27,nma-nma,2,0
nma-nma.07.rtf,P16,nma-nma,2,83
nma-nma.07.rtf,P18,nma-nma,2,351.8
nma-nma.07.rtf,P20,nma-nma,2,141.9
nma-nma.07.rtf,P22,nma-nma,2,246.7
nma-nma.07.rtf,P24,nma-nma,2,937.1
nma-nma.07.rtf,P26,nma-nma,2,1052.1
nma-nma.07.rtf,P28,nma-nma,2,249.4
nma-nma.07.rtf,P30,nma-nma,2,538.4
nma-nma.07.rtf,P32,nma-nma,2,528.2
nma-nma.07.rtf,P34,nma-nma,2,273.9
nma-nma.07.rtf,P36,nma-nma,2,288.6
nma-nma.08.rtf,P01,nma-nma,2,397.7
nma-nma.08.rtf,P04,nma-nma,2,107.6
nma-nma.08.rtf,P05,nma-nma,2,156.5
nma-nma.08.rtf,P06,nma-nma,2,464.6
nma-nma.08.rtf,P07,nma-nma,2,430.3
nma-nma.08.rtf,P08,nma-nma,2,249.4
nma-nma.08.rtf,P09,nma-nma,2,156.5
nma-nma.08.rtf,P19,nma-nma,2,538
nma-nma.08.rtf,P21,nma-nma,2,718.9
nma-nma.08.rtf,P23,nma-nma,2,573.8
nma-nma.08.rtf,P25,nma-nma,2,372.5
nma-nma.08.rtf,P29,nma-nma,2,1011.2
nma-nma.08.rtf,P31,nma-nma,2,469.4
nma-nma.08.rtf,P33,nma-nma,2,313
nma-nma.08.rtf,P35,nma-nma,2,205.6
nma-nma.08.rtf,P37,nma-nma,2,420.5
nma-nma.08.rtf,P10,nma-nma,2,406.5
nma-nma.08.rtf,P12,nma-nma,2,552.7
nma-nma.08.rtf,P13,nma-nma,2,718.9
nma-nma.08.rtf,P14,nma-nma,2,1178.6
nma-nma.08.rtf,P15,nma-nma,2,479.3
nma-nma.08.rtf,P16,nma-nma,2,469.5
nma-nma.08.rtf,P17,nma-nma,2,308.1
nma-nma.08.rtf,P18,nma-nma,2,449.7
nma-nma.08.rtf,P20,nma-nma,2,347.3
nma-nma.08.rtf,P22,nma-nma,2,483.5
nma-nma.08.rtf,P24,nma-nma,2,291.7
nma-nma.08.rtf,P28,nma-nma,2,220.1
nma-nma.08.rtf,P30,nma-nma,2,879.9
nma-nma.08.rtf,P32,nma-nma,2,166.3
nma-nma.08.rtf,P34,nma-nma,2,185.8
nma-nma.08.rtf,P36,nma-nma,2,244.5
nma-nma.09.rtf,P01,nma-nma,2,749.8
nma-nma.09.rtf,P02,nma-nma,2,229.8
nma-nma.09.rtf,P03,nma-nma,2,141.7
nma-nma.09.rtf,P04,nma-nma,2,410.8
nma-nma.09.rtf,P06,nma-nma,2,181.1
nma-nma.09.rtf,P07,nma-nma,2,200.4
nma-nma.09.rtf,P08,nma-nma,2,176
nma-nma.09.rtf,P09,nma-nma,2,205.4
nma-nma.09.rtf,P19,nma-nma,2,357
nma-nma.09.rtf,P05,nma-nma,2,0
nma-nma.09.rtf,P21,nma-nma,2,185.8
nma-nma.09.rtf,P23,nma-nma,2,201.4
nma-nma.09.rtf,P27,nma-nma,2,454.8
nma-nma.09.rtf,P29,nma-nma,2,469.1
nma-nma.09.rtf,P31,nma-nma,2,190.7
nma-nma.09.rtf,P33,nma-nma,2,209.7
nma-nma.09.rtf,P35,nma-nma,2,137
nma-nma.09.rtf,P37,nma-nma,2,537.8
nma-nma.09.rtf,P10,nma-nma,2,190.7
nma-nma.09.rtf,P11,nma-nma,2,317.6
nma-nma.09.rtf,P12,nma-nma,2,660.2
nma-nma.09.rtf,P13,nma-nma,2,112.5
nma-nma.09.rtf,P15,nma-nma,2,748.1
nma-nma.09.rtf,P18,nma-nma,2,518.3
nma-nma.09.rtf,P16,nma-nma,2,0
nma-nma.09.rtf,P20,nma-nma,2,293
nma-nma.09.rtf,P22,nma-nma,2,573.9
nma-nma.09.rtf,P24,nma-nma,2,347.3
nma-nma.09.rtf,P26,nma-nma,2,947.3
nma-nma.09.rtf,P28,nma-nma,2,396.1
nma-nma.09.rtf,P30,nma-nma,2,273.9
nma-nma.09.rtf,P32,nma-nma,2,464.6
