Participant,Stimulus,condition,parallel,semantic,RT
P35,ma-nma.02.rtf,ma-nma,1,2,0
P36,ma-nma.02.rtf,ma-nma,1,2,0
P37,ma-nma.02.rtf,ma-nma,1,2,728
P01,ma-nma.03.rtf,ma-nma,1,2,558
P02,ma-nma.03.rtf,ma-nma,1,2,0
P03,ma-nma.03.rtf,ma-nma,1,2,0
P04,ma-nma.03.rtf,ma-nma,1,2,185
P05,ma-nma.03.rtf,ma-nma,1,2,127
P06,ma-nma.03.rtf,ma-nma,1,2,1012
P07,ma-nma.03.rtf,ma-nma,1,2,0
P08,ma-nma.03.rtf,ma-nma,1,2,244
P09,ma-nma.03.rtf,ma-nma,1,2,0
P10,ma-nma.03.rtf,ma-nma,1,2,137
P11,ma-nma.03.rtf,ma-nma,1,2,171
P12,ma-nma.03.rtf,ma-nma,1,2,127
P13,ma-nma.03.rtf,ma-nma,1,2,268
P14,ma-nma.03.rtf,ma-nma,1,2,606
P15,ma-nma.03.rtf,ma-nma,1,2,0
P16,ma-nma.03.rtf,ma-nma,1,2,0
P17,ma-nma.03.rtf,ma-nma,1,2,0
P18,ma-nma.03.rtf,ma-nma,1,2,352
P19,ma-nma.03.rtf,ma-nma,1,2,0
P20,ma-nma.03.rtf,ma-nma,1,2,0
P21,ma-nma.03.rtf,ma-nma,1,2,190
P22,ma-nma.03.rtf,ma-nma,1,2,186
P23,ma-nma.03.rtf,ma-nma,1,2,640
P24,ma-nma.03.rtf,ma-nma,1,2,0
P25,ma-nma.03.rtf,ma-nma,1,2,760
P26,ma-nma.03.rtf,ma-nma,1,2,201
P27,ma-nma.03.rtf,ma-nma,1,2,240
P28,ma-nma.03.rtf,ma-nma,1,2,0
P29,ma-nma.03.rtf,ma-nma,1,2,278
P30,ma-nma.03.rtf,ma-nma,1,2,0
P31,ma-nma.03.rtf,ma-nma,1,2,162
P32,ma-nma.03.rtf,ma-nma,1,2,234
P33,ma-nma.03.rtf,ma-nma,1,2,0
P34,ma-nma.03.rtf,ma-nma,1,2,0
P35,ma-nma.03.rtf,ma-nma,1,2,0
P36,ma-nma.03.rtf,ma-nma,1,2,0
P37,ma-nma.03.rtf,ma-nma,1,2,200
P01,ma-nma.04.rtf,ma-nma,1,2,433
P02,ma-nma.04.rtf,ma-nma,1,2,366
P03,ma-nma.04.rtf,ma-nma,1,2,0
P04,ma-nma.04.rtf,ma-nma,1,2,518
P05,ma-nma.04.rtf,ma-nma,1,2,225
P06,ma-nma.04.rtf,ma-nma,1,2,572
P07,ma-nma.04.rtf,ma-nma,1,2,684
P08,ma-nma.04.rtf,ma-nma,1,2,268
P09,ma-nma.04.rtf,ma-nma,1,2,523
P10,ma-nma.04.rtf,ma-nma,1,2,0
P11,ma-nma.04.rtf,ma-nma,1,2,425
P12,ma-nma.04.rtf,ma-nma,1,2,332
P13,ma-nma.04.rtf,ma-nma,1,2,322
P14,ma-nma.04.rtf,ma-nma,1,2,694
P15,ma-nma.04.rtf,ma-nma,1,2,1163
P16,ma-nma.04.rtf,ma-nma,1,2,0
P17,ma-nma.04.rtf,ma-nma,1,2,244
P18,ma-nma.04.rtf,ma-nma,1,2,495
P19,ma-nma.04.rtf,ma-nma,1,2,479
P20,ma-nma.04.rtf,ma-nma,1,2,450
P21,ma-nma.04.rtf,ma-nma,1,2,1032
P22,ma-nma.04.rtf,ma-nma,1,2,206
P23,ma-nma.04.rtf,ma-nma,1,2,422
P24,ma-nma.04.rtf,ma-nma,1,2,387
P25,ma-nma.04.rtf,ma-nma,1,2,674
P26,ma-nma.04.rtf,ma-nma,1,2,196
P27,ma-nma.04.rtf,ma-nma,1,2,59
P28,ma-nma.04.rtf,ma-nma,1,2,63
P29,ma-nma.04.rtf,ma-nma,1,2,425
P30,ma-nma.04.rtf,ma-nma,1,2,264
P31,ma-nma.04.rtf,ma-nma,1,2,0
P32,ma-nma.04.rtf,ma-nma,1,2,73
P33,ma-nma.04.rtf,ma-nma,1,2,0
P34,ma-nma.04.rtf,ma-nma,1,2,136
P35,ma-nma.04.rtf,ma-nma,1,2,117
P36,ma-nma.04.rtf,ma-nma,1,2,0
P37,ma-nma.04.rtf,ma-nma,1,2,102
P01,ma-nma.05.rtf,ma-nma,1,2,322
P02,ma-nma.05.rtf,ma-nma,1,2,0
P03,ma-nma.05.rtf,ma-nma,1,2,0
P04,ma-nma.05.rtf,ma-nma,1,2,0
P05,ma-nma.05.rtf,ma-nma,1,2,0
P06,ma-nma.05.rtf,ma-nma,1,2,939
P07,ma-nma.05.rtf,ma-nma,1,2,127
P08,ma-nma.05.rtf,ma-nma,1,2,293
P09,ma-nma.05.rtf,ma-nma,1,2,361
P10,ma-nma.05.rtf,ma-nma,1,2,0
P11,ma-nma.05.rtf,ma-nma,1,2,0
P12,ma-nma.05.rtf,ma-nma,1,2,0
P13,ma-nma.05.rtf,ma-nma,1,2,0
P14,ma-nma.05.rtf,ma-nma,1,2,875
P15,ma-nma.05.rtf,ma-nma,1,2,249
P16,ma-nma.05.rtf,ma-nma,1,2,0
P17,ma-nma.05.rtf,ma-nma,1,2,151
P18,ma-nma.05.rtf,ma-nma,1,2,0
P19,ma-nma.05.rtf,ma-nma,1,2,694
P20,ma-nma.05.rtf,ma-nma,1,2,0
P21,ma-nma.05.rtf,ma-nma,1,2,215
P22,ma-nma.05.rtf,ma-nma,1,2,317
P23,ma-nma.05.rtf,ma-nma,1,2,698
P24,ma-nma.05.rtf,ma-nma,1,2,322
P25,ma-nma.05.rtf,ma-nma,1,2,147
P26,ma-nma.05.rtf,ma-nma,1,2,0
P27,ma-nma.05.rtf,ma-nma,1,2,460
P28,ma-nma.05.rtf,ma-nma,1,2,0
P29,ma-nma.05.rtf,ma-nma,1,2,440
P30,ma-nma.05.rtf,ma-nma,1,2,141
P31,ma-nma.05.rtf,ma-nma,1,2,337
P32,ma-nma.05.rtf,ma-nma,1,2,127
P33,ma-nma.05.rtf,ma-nma,1,2,0
P34,ma-nma.05.rtf,ma-nma,1,2,0
P35,ma-nma.05.rtf,ma-nma,1,2,220
P36,ma-nma.05.rtf,ma-nma,1,2,0
P37,ma-nma.05.rtf,ma-nma,1,2,107
P01,ma-nma.06.rtf,ma-nma,1,2,0
P02,ma-nma.06.rtf,ma-nma,1,2,0
P03,ma-nma.06.rtf,ma-nma,1,2,0
P04,ma-nma.06.rtf,ma-nma,1,2,224
P05,ma-nma.06.rtf,ma-nma,1,2,0
P06,ma-nma.06.rtf,ma-nma,1,2,557
P07,ma-nma.06.rtf,ma-nma,1,2,0
P08,ma-nma.06.rtf,ma-nma,1,2,699
P09,ma-nma.06.rtf,ma-nma,1,2,0
P10,ma-nma.06.rtf,ma-nma,1,2,0
P11,ma-nma.06.rtf,ma-nma,1,2,0
P12,ma-nma.06.rtf,ma-nma,1,2,371
P13,ma-nma.06.rtf,ma-nma,1,2,283
P15,ma-nma.06.rtf,ma-nma,1,2,733
P16,ma-nma.06.rtf,ma-nma,1,2,0
P17,ma-nma.06.rtf,ma-nma,1,2,0
P18,ma-nma.06.rtf,ma-nma,1,2,146
P19,ma-nma.06.rtf,ma-nma,1,2,782
P20,ma-nma.06.rtf,ma-nma,1,2,102
P21,ma-nma.06.rtf,ma-nma,1,2,401
P22,ma-nma.06.rtf,ma-nma,1,2,191
P23,ma-nma.06.rtf,ma-nma,1,2,996
P24,ma-nma.06.rtf,ma-nma,1,2,312
P25,ma-nma.06.rtf,ma-nma,1,2,160
P26,ma-nma.06.rtf,ma-nma,1,2,644
P27,ma-nma.06.rtf,ma-nma,1,2,201
P28,ma-nma.06.rtf,ma-nma,1,2,161
P29,ma-nma.06.rtf,ma-nma,1,2,254
P30,ma-nma.06.rtf,ma-nma,1,2,0
P31,ma-nma.06.rtf,ma-nma,1,2,279
P32,ma-nma.06.rtf,ma-nma,1,2,430
P33,ma-nma.06.rtf,ma-nma,1,2,0
P34,ma-nma.06.rtf,ma-nma,1,2,210
P35,ma-nma.06.rtf,ma-nma,1,2,0
P36,ma-nma.06.rtf,ma-nma,1,2,0
P37,ma-nma.06.rtf,ma-nma,1,2,122
P01,ma-nma.07.rtf,ma-nma,1,2,0
P02,ma-nma.07.rtf,ma-nma,1,2,195
P03,ma-nma.07.rtf,ma-nma,1,2,0
P04,ma-nma.07.rtf,ma-nma,1,2,97
P05,ma-nma.07.rtf,ma-nma,1,2,0
P06,ma-nma.07.rtf,ma-nma,1,2,0
P07,ma-nma.07.rtf,ma-nma,1,2,234
P08,ma-nma.07.rtf,ma-nma,1,2,0
P09,ma-nma.07.rtf,ma-nma,1,2,0
P10,ma-nma.07.rtf,ma-nma,1,2,0
P11,ma-nma.07.rtf,ma-nma,1,2,0
P12,ma-nma.07.rtf,ma-nma,1,2,0
P13,ma-nma.07.rtf,ma-nma,1,2,215
P14,ma-nma.07.rtf,ma-nma,1,2,322
P15,ma-nma.07.rtf,ma-nma,1,2,567
P16,ma-nma.07.rtf,ma-nma,1,2,0
P17,ma-nma.07.rtf,ma-nma,1,2,122
P18,ma-nma.07.rtf,ma-nma,1,2,415
P19,ma-nma.07.rtf,ma-nma,1,2,777
P20,ma-nma.07.rtf,ma-nma,1,2,343
P21,ma-nma.07.rtf,ma-nma,1,2,1184
P22,ma-nma.07.rtf,ma-nma,1,2,140
P23,ma-nma.07.rtf,ma-nma,1,2,644
P24,ma-nma.07.rtf,ma-nma,1,2,181
P25,ma-nma.07.rtf,ma-nma,1,2,276
P26,ma-nma.07.rtf,ma-nma,1,2,221
P27,ma-nma.07.rtf,ma-nma,1,2,229
P28,ma-nma.07.rtf,ma-nma,1,2,0
P29,ma-nma.07.rtf,ma-nma,1,2,552
P30,ma-nma.07.rtf,ma-nma,1,2,0
P31,ma-nma.07.rtf,ma-nma,1,2,0
P32,ma-nma.07.rtf,ma-nma,1,2,332
P33,ma-nma.07.rtf,ma-nma,1,2,0
P34,ma-nma.07.rtf,ma-nma,1,2,151
P35,ma-nma.07.rtf,ma-nma,1,2,987
P36,ma-nma.07.rtf,ma-nma,1,2,259
P37,ma-nma.07.rtf,ma-nma,1,2,239
P01,ma-nma.08.rtf,ma-nma,1,2,186
P02,ma-nma.08.rtf,ma-nma,1,2,0
P03,ma-nma.08.rtf,ma-nma,1,2,0
P04,ma-nma.08.rtf,ma-nma,1,2,224
P05,ma-nma.08.rtf,ma-nma,1,2,0
P06,ma-nma.08.rtf,ma-nma,1,2,401
P07,ma-nma.08.rtf,ma-nma,1,2,0
P08,ma-nma.08.rtf,ma-nma,1,2,1095
P09,ma-nma.08.rtf,ma-nma,1,2,0
P10,ma-nma.08.rtf,ma-nma,1,2,0
P11,ma-nma.08.rtf,ma-nma,1,2,0
P12,ma-nma.08.rtf,ma-nma,1,2,146
P13,ma-nma.08.rtf,ma-nma,1,2,0
P14,ma-nma.08.rtf,ma-nma,1,2,0
P15,ma-nma.08.rtf,ma-nma,1,2,924
P16,ma-nma.08.rtf,ma-nma,1,2,0
P17,ma-nma.08.rtf,ma-nma,1,2,0
P18,ma-nma.08.rtf,ma-nma,1,2,518
P19,ma-nma.08.rtf,ma-nma,1,2,0
P20,ma-nma.08.rtf,ma-nma,1,2,0
P21,ma-nma.08.rtf,ma-nma,1,2,200
P22,ma-nma.08.rtf,ma-nma,1,2,135
P23,ma-nma.08.rtf,ma-nma,1,2,130
P24,ma-nma.08.rtf,ma-nma,1,2,0
P25,ma-nma.08.rtf,ma-nma,1,2,281
P26,ma-nma.08.rtf,ma-nma,1,2,0
P27,ma-nma.08.rtf,ma-nma,1,2,107
P28,ma-nma.08.rtf,ma-nma,1,2,0
P29,ma-nma.08.rtf,ma-nma,1,2,0
P31,ma-nma.08.rtf,ma-nma,1,2,117
P32,ma-nma.08.rtf,ma-nma,1,2,0
P33,ma-nma.08.rtf,ma-nma,1,2,0
P34,ma-nma.08.rtf,ma-nma,1,2,0
P35,ma-nma.08.rtf,ma-nma,1,2,0
P36,ma-nma.08.rtf,ma-nma,1,2,0
P37,ma-nma.08.rtf,ma-nma,1,2,259
P01,ma-nma.09.rtf,ma-nma,1,2,267
P02,ma-nma.09.rtf,ma-nma,1,2,0
P03,ma-nma.09.rtf,ma-nma,1,2,0
P04,ma-nma.09.rtf,ma-nma,1,2,180
P05,ma-nma.09.rtf,ma-nma,1,2,0
P06,ma-nma.09.rtf,ma-nma,1,2,504
P07,ma-nma.09.rtf,ma-nma,1,2,0
P08,ma-nma.09.rtf,ma-nma,1,2,0
P09,ma-nma.09.rtf,ma-nma,1,2,254
P10,ma-nma.09.rtf,ma-nma,1,2,0
P11,ma-nma.09.rtf,ma-nma,1,2,215
P12,ma-nma.09.rtf,ma-nma,1,2,234
P13,ma-nma.09.rtf,ma-nma,1,2,92
P15,ma-nma.09.rtf,ma-nma,1,2,572
P16,ma-nma.09.rtf,ma-nma,1,2,0
P17,ma-nma.09.rtf,ma-nma,1,2,0
P18,ma-nma.09.rtf,ma-nma,1,2,0
P19,ma-nma.09.rtf,ma-nma,1,2,298
P20,ma-nma.09.rtf,ma-nma,1,2,440
P21,ma-nma.09.rtf,ma-nma,1,2,523
P22,ma-nma.09.rtf,ma-nma,1,2,266
P24,ma-nma.09.rtf,ma-nma,1,2,327
P25,ma-nma.09.rtf,ma-nma,1,2,166
P26,ma-nma.09.rtf,ma-nma,1,2,669
P27,ma-nma.09.rtf,ma-nma,1,2,151
P28,ma-nma.09.rtf,ma-nma,1,2,689
P29,ma-nma.09.rtf,ma-nma,1,2,646
P30,ma-nma.09.rtf,ma-nma,1,2,581
P31,ma-nma.09.rtf,ma-nma,1,2,0
P32,ma-nma.09.rtf,ma-nma,1,2,484
P33,ma-nma.09.rtf,ma-nma,1,2,0
P34,ma-nma.09.rtf,ma-nma,1,2,171
P35,ma-nma.09.rtf,ma-nma,1,2,0
P36,ma-nma.09.rtf,ma-nma,1,2,185
P37,ma-nma.09.rtf,ma-nma,1,2,141
P01,ma-nma.10.rtf,ma-nma,1,2,226
P02,ma-nma.10.rtf,ma-nma,1,2,185
P03,ma-nma.10.rtf,ma-nma,1,2,0
P04,ma-nma.10.rtf,ma-nma,1,2,0
P05,ma-nma.10.rtf,ma-nma,1,2,0
P06,ma-nma.10.rtf,ma-nma,1,2,547
P07,ma-nma.10.rtf,ma-nma,1,2,0
P08,ma-nma.10.rtf,ma-nma,1,2,215
P09,ma-nma.10.rtf,ma-nma,1,2,0
P10,ma-nma.10.rtf,ma-nma,1,2,0
P11,ma-nma.10.rtf,ma-nma,1,2,0
P12,ma-nma.10.rtf,ma-nma,1,2,53
P13,ma-nma.10.rtf,ma-nma,1,2,0
P14,ma-nma.10.rtf,ma-nma,1,2,1075
P15,ma-nma.10.rtf,ma-nma,1,2,117
P16,ma-nma.10.rtf,ma-nma,1,2,0
P17,ma-nma.10.rtf,ma-nma,1,2,190
P18,ma-nma.10.rtf,ma-nma,1,2,264
P19,ma-nma.10.rtf,ma-nma,1,2,308
P20,ma-nma.10.rtf,ma-nma,1,2,298
P21,ma-nma.10.rtf,ma-nma,1,2,200
P22,ma-nma.10.rtf,ma-nma,1,2,70
P23,ma-nma.10.rtf,ma-nma,1,2,0
P24,ma-nma.10.rtf,ma-nma,1,2,0
P25,ma-nma.10.rtf,ma-nma,1,2,216
P26,ma-nma.10.rtf,ma-nma,1,2,327
P27,ma-nma.10.rtf,ma-nma,1,2,0
P28,ma-nma.10.rtf,ma-nma,1,2,0
P29,ma-nma.10.rtf,ma-nma,1,2,445
P30,ma-nma.10.rtf,ma-nma,1,2,371
P31,ma-nma.10.rtf,ma-nma,1,2,0
P32,ma-nma.10.rtf,ma-nma,1,2,381
P33,ma-nma.10.rtf,ma-nma,1,2,0
P34,ma-nma.10.rtf,ma-nma,1,2,195
P35,ma-nma.10.rtf,ma-nma,1,2,259
P36,ma-nma.10.rtf,ma-nma,1,2,0
P37,ma-nma.10.rtf,ma-nma,1,2,244
P01,ma-nma.11.rtf,ma-nma,1,2,267
P02,ma-nma.11.rtf,ma-nma,1,2,0
P03,ma-nma.11.rtf,ma-nma,1,2,0
P04,ma-nma.11.rtf,ma-nma,1,2,317
P05,ma-nma.11.rtf,ma-nma,1,2,0
P06,ma-nma.11.rtf,ma-nma,1,2,792
P07,ma-nma.11.rtf,ma-nma,1,2,0
P08,ma-nma.11.rtf,ma-nma,1,2,0
P09,ma-nma.11.rtf,ma-nma,1,2,229
P10,ma-nma.11.rtf,ma-nma,1,2,0
P11,ma-nma.11.rtf,ma-nma,1,2,264
P12,ma-nma.11.rtf,ma-nma,1,2,308
P13,ma-nma.11.rtf,ma-nma,1,2,240
P16,ma-nma.11.rtf,ma-nma,1,2,0
P17,ma-nma.11.rtf,ma-nma,1,2,0
P18,ma-nma.11.rtf,ma-nma,1,2,440
P19,ma-nma.11.rtf,ma-nma,1,2,283
P20,ma-nma.11.rtf,ma-nma,1,2,787
P21,ma-nma.11.rtf,ma-nma,1,2,141
P22,ma-nma.11.rtf,ma-nma,1,2,226
P23,ma-nma.11.rtf,ma-nma,1,2,529
P24,ma-nma.11.rtf,ma-nma,1,2,156
P25,ma-nma.11.rtf,ma-nma,1,2,357
P26,ma-nma.11.rtf,ma-nma,1,2,0
P27,ma-nma.11.rtf,ma-nma,1,2,533
P28,ma-nma.11.rtf,ma-nma,1,2,0
P29,ma-nma.11.rtf,ma-nma,1,2,200
P30,ma-nma.11.rtf,ma-nma,1,2,112
P31,ma-nma.11.rtf,ma-nma,1,2,83
P32,ma-nma.11.rtf,ma-nma,1,2,391
P33,ma-nma.11.rtf,ma-nma,1,2,0
P34,ma-nma.11.rtf,ma-nma,1,2,0
P35,ma-nma.11.rtf,ma-nma,1,2,239
P36,ma-nma.11.rtf,ma-nma,1,2,0
P37,ma-nma.11.rtf,ma-nma,1,2,298
P01,ma-nma.12.rtf,ma-nma,1,2,0
P02,ma-nma.12.rtf,ma-nma,1,2,0
P03,ma-nma.12.rtf,ma-nma,1,2,83
P04,ma-nma.12.rtf,ma-nma,1,2,0
P05,ma-nma.12.rtf,ma-nma,1,2,557
P06,ma-nma.12.rtf,ma-nma,1,2,0
P07,ma-nma.12.rtf,ma-nma,1,2,259
P08,ma-nma.12.rtf,ma-nma,1,2,229
P09,ma-nma.12.rtf,ma-nma,1,2,0
P10,ma-nma.12.rtf,ma-nma,1,2,151
P11,ma-nma.12.rtf,ma-nma,1,2,586
P12,ma-nma.12.rtf,ma-nma,1,2,665
P13,ma-nma.12.rtf,ma-nma,1,2,313
P14,ma-nma.12.rtf,ma-nma,1,2,352
P16,ma-nma.12.rtf,ma-nma,1,2,343
P17,ma-nma.12.rtf,ma-nma,1,2,219
P18,ma-nma.12.rtf,ma-nma,1,2,670
P19,ma-nma.12.rtf,ma-nma,1,2,366
P20,ma-nma.12.rtf,ma-nma,1,2,327
P22,ma-nma.12.rtf,ma-nma,1,2,367
P23,ma-nma.12.rtf,ma-nma,1,2,483
P24,ma-nma.12.rtf,ma-nma,1,2,513
P25,ma-nma.12.rtf,ma-nma,1,2,790
P26,ma-nma.12.rtf,ma-nma,1,2,443
P27,ma-nma.12.rtf,ma-nma,1,2,112
P28,ma-nma.12.rtf,ma-nma,1,2,293
P29,ma-nma.12.rtf,ma-nma,1,2,298
P30,ma-nma.12.rtf,ma-nma,1,2,528
P31,ma-nma.12.rtf,ma-nma,1,2,498
P33,ma-nma.12.rtf,ma-nma,1,2,0
P34,ma-nma.12.rtf,ma-nma,1,2,430
P35,ma-nma.12.rtf,ma-nma,1,2,181
P36,ma-nma.12.rtf,ma-nma,1,2,171
P37,ma-nma.12.rtf,ma-nma,1,2,665
P01,nma-ma.01.rtf,nma-ma,1,1,65
P02,nma-ma.01.rtf,nma-ma,1,1,0
P03,nma-ma.01.rtf,nma-ma,1,1,0
P04,nma-ma.01.rtf,nma-ma,1,1,0
P05,nma-ma.01.rtf,nma-ma,1,1,239
P06,nma-ma.01.rtf,nma-ma,1,1,875
P07,nma-ma.01.rtf,nma-ma,1,1,259
P08,nma-ma.01.rtf,nma-ma,1,1,269
P09,nma-ma.01.rtf,nma-ma,1,1,0
P10,nma-ma.01.rtf,nma-ma,1,1,136
P11,nma-ma.01.rtf,nma-ma,1,1,239
P12,nma-ma.01.rtf,nma-ma,1,1,205
P13,nma-ma.01.rtf,nma-ma,1,1,288
P14,nma-ma.01.rtf,nma-ma,1,1,386
P15,nma-ma.01.rtf,nma-ma,1,1,718
P16,nma-ma.01.rtf,nma-ma,1,1,78
P17,nma-ma.01.rtf,nma-ma,1,1,0
P18,nma-ma.01.rtf,nma-ma,1,1,0
P19,nma-ma.01.rtf,nma-ma,1,1,401
P20,nma-ma.01.rtf,nma-ma,1,1,117
P21,nma-ma.01.rtf,nma-ma,1,1,616
P22,nma-ma.01.rtf,nma-ma,1,1,0
P23,nma-ma.01.rtf,nma-ma,1,1,261
P24,nma-ma.01.rtf,nma-ma,1,1,402
P25,nma-ma.01.rtf,nma-ma,1,1,342
P26,nma-ma.01.rtf,nma-ma,1,1,976
P27,nma-ma.01.rtf,nma-ma,1,1,0
P28,nma-ma.01.rtf,nma-ma,1,1,440
P29,nma-ma.01.rtf,nma-ma,1,1,244
P30,nma-ma.01.rtf,nma-ma,1,1,564
P31,nma-ma.01.rtf,nma-ma,1,1,239
P32,nma-ma.01.rtf,nma-ma,1,1,254
P33,nma-ma.01.rtf,nma-ma,1,1,0
P34,nma-ma.01.rtf,nma-ma,1,1,0
P35,nma-ma.01.rtf,nma-ma,1,1,352
P36,nma-ma.01.rtf,nma-ma,1,1,0
P37,nma-ma.01.rtf,nma-ma,1,1,293
P01,nma-ma.02.rtf,nma-ma,1,1,327
P02,nma-ma.02.rtf,nma-ma,1,1,122
P03,nma-ma.02.rtf,nma-ma,1,1,0
P04,nma-ma.02.rtf,nma-ma,1,1,381
P05,nma-ma.02.rtf,nma-ma,1,1,0
P06,nma-ma.02.rtf,nma-ma,1,1,238
P07,nma-ma.02.rtf,nma-ma,1,1,0
P08,nma-ma.02.rtf,nma-ma,1,1,0
P09,nma-ma.02.rtf,nma-ma,1,1,0
P10,nma-ma.02.rtf,nma-ma,1,1,0
P11,nma-ma.02.rtf,nma-ma,1,1,0
P12,nma-ma.02.rtf,nma-ma,1,1,54
P13,nma-ma.02.rtf,nma-ma,1,1,303
P14,nma-ma.02.rtf,nma-ma,1,1,259
P15,nma-ma.02.rtf,nma-ma,1,1,665
P16,nma-ma.02.rtf,nma-ma,1,1,0
P17,nma-ma.02.rtf,nma-ma,1,1,0
P18,nma-ma.02.rtf,nma-ma,1,1,0
P19,nma-ma.02.rtf,nma-ma,1,1,489
P20,nma-ma.02.rtf,nma-ma,1,1,122
P21,nma-ma.02.rtf,nma-ma,1,1,649
P22,nma-ma.02.rtf,nma-ma,1,1,281
P23,nma-ma.02.rtf,nma-ma,1,1,191
P24,nma-ma.02.rtf,nma-ma,1,1,261
P25,nma-ma.02.rtf,nma-ma,1,1,569
P26,nma-ma.02.rtf,nma-ma,1,1,241
P27,nma-ma.02.rtf,nma-ma,1,1,239
P28,nma-ma.02.rtf,nma-ma,1,1,640
P29,nma-ma.02.rtf,nma-ma,1,1,234
P30,nma-ma.02.rtf,nma-ma,1,1,229
P31,nma-ma.02.rtf,nma-ma,1,1,396
P32,nma-ma.02.rtf,nma-ma,1,1,674
P33,nma-ma.02.rtf,nma-ma,1,1,0
P34,nma-ma.02.rtf,nma-ma,1,1,630
P35,nma-ma.02.rtf,nma-ma,1,1,660
P36,nma-ma.02.rtf,nma-ma,1,1,0
P37,nma-ma.02.rtf,nma-ma,1,1,0
P01,nma-ma.03.rtf,nma-ma,1,1,468
P02,nma-ma.03.rtf,nma-ma,1,1,308
P03,nma-ma.03.rtf,nma-ma,1,1,0
P04,nma-ma.03.rtf,nma-ma,1,1,92
P05,nma-ma.03.rtf,nma-ma,1,1,0
P06,nma-ma.03.rtf,nma-ma,1,1,176
P07,nma-ma.03.rtf,nma-ma,1,1,0
P08,nma-ma.03.rtf,nma-ma,1,1,543
P09,nma-ma.03.rtf,nma-ma,1,1,0
P10,nma-ma.03.rtf,nma-ma,1,1,0
P11,nma-ma.03.rtf,nma-ma,1,1,0
P12,nma-ma.03.rtf,nma-ma,1,1,0
P13,nma-ma.03.rtf,nma-ma,1,1,337
P14,nma-ma.03.rtf,nma-ma,1,1,699
P15,nma-ma.03.rtf,nma-ma,1,1,444
P16,nma-ma.03.rtf,nma-ma,1,1,0
P17,nma-ma.03.rtf,nma-ma,1,1,0
P18,nma-ma.03.rtf,nma-ma,1,1,352
P19,nma-ma.03.rtf,nma-ma,1,1,464
P20,nma-ma.03.rtf,nma-ma,1,1,0
P21,nma-ma.03.rtf,nma-ma,1,1,215
P22,nma-ma.03.rtf,nma-ma,1,1,578
P23,nma-ma.03.rtf,nma-ma,1,1,463
P24,nma-ma.03.rtf,nma-ma,1,1,0
P25,nma-ma.03.rtf,nma-ma,1,1,191
P26,nma-ma.03.rtf,nma-ma,1,1,231
P27,nma-ma.03.rtf,nma-ma,1,1,0
P28,nma-ma.03.rtf,nma-ma,1,1,0
P29,nma-ma.03.rtf,nma-ma,1,1,220
P30,nma-ma.03.rtf,nma-ma,1,1,239
P31,nma-ma.03.rtf,nma-ma,1,1,0
P32,nma-ma.03.rtf,nma-ma,1,1,699
P33,nma-ma.03.rtf,nma-ma,1,1,147
P34,nma-ma.03.rtf,nma-ma,1,1,371
P35,nma-ma.03.rtf,nma-ma,1,1,391
P36,nma-ma.03.rtf,nma-ma,1,1,0
P37,nma-ma.03.rtf,nma-ma,1,1,132
P01,nma-ma.04.rtf,nma-ma,1,1,186
P02,nma-ma.04.rtf,nma-ma,1,1,582
P03,nma-ma.04.rtf,nma-ma,1,1,0
P04,nma-ma.04.rtf,nma-ma,1,1,190
P05,nma-ma.04.rtf,nma-ma,1,1,567
P06,nma-ma.04.rtf,nma-ma,1,1,782
P07,nma-ma.04.rtf,nma-ma,1,1,440
P08,nma-ma.04.rtf,nma-ma,1,1,738
P09,nma-ma.04.rtf,nma-ma,1,1,0
P10,nma-ma.04.rtf,nma-ma,1,1,410
P11,nma-ma.04.rtf,nma-ma,1,1,0
P12,nma-ma.04.rtf,nma-ma,1,1,796
P13,nma-ma.04.rtf,nma-ma,1,1,449
P14,nma-ma.04.rtf,nma-ma,1,1,503
P16,nma-ma.04.rtf,nma-ma,1,1,0
P17,nma-ma.04.rtf,nma-ma,1,1,122
P18,nma-ma.04.rtf,nma-ma,1,1,239
P19,nma-ma.04.rtf,nma-ma,1,1,274
P20,nma-ma.04.rtf,nma-ma,1,1,0
P21,nma-ma.04.rtf,nma-ma,1,1,171
P22,nma-ma.04.rtf,nma-ma,1,1,0
P23,nma-ma.04.rtf,nma-ma,1,1,901
P24,nma-ma.04.rtf,nma-ma,1,1,191
P25,nma-ma.04.rtf,nma-ma,1,1,972
P26,nma-ma.04.rtf,nma-ma,1,1,316
P27,nma-ma.04.rtf,nma-ma,1,1,0
P28,nma-ma.04.rtf,nma-ma,1,1,0
P29,nma-ma.04.rtf,nma-ma,1,1,156
P30,nma-ma.04.rtf,nma-ma,1,1,518
P31,nma-ma.04.rtf,nma-ma,1,1,302
P32,nma-ma.04.rtf,nma-ma,1,1,738
P33,nma-ma.04.rtf,nma-ma,1,1,0
P34,nma-ma.04.rtf,nma-ma,1,1,0
P35,nma-ma.04.rtf,nma-ma,1,1,0
P36,nma-ma.04.rtf,nma-ma,1,1,0
P37,nma-ma.04.rtf,nma-ma,1,1,269
P01,nma-ma.05.rtf,nma-ma,1,1,347
P02,nma-ma.05.rtf,nma-ma,1,1,303
P03,nma-ma.05.rtf,nma-ma,1,1,0
P04,nma-ma.05.rtf,nma-ma,1,1,0
P05,nma-ma.05.rtf,nma-ma,1,1,225
P06,nma-ma.05.rtf,nma-ma,1,1,430
