Participant,Stimulus,condition,parallel,semantic,RT
P23,ma-nma.02.rtf,ma-nma,1,2,548
P24,ma-nma.02.rtf,ma-nma,1,2,141
P25,ma-nma.02.rtf,ma-nma,1,2,251
P26,ma-nma.02.rtf,ma-nma,1,2,130
P27,ma-nma.02.rtf,ma-nma,1,2,151
P28,ma-nma.02.rtf,ma-nma,1,2,107
P29,ma-nma.02.rtf,ma-nma,1,2,0
P30,ma-nma.02.rtf,ma-nma,1,2,234
P31,ma-nma.02.rtf,ma-nma,1,2,391
P32,ma-nma.02.rtf,ma-nma,1,2,117
P33,ma-nma.02.rtf,ma-nma,1,2,332
P34,ma-nma.02.rtf,ma-nma,1,2,254
P35,ma-nma.02.rtf,ma-nma,1,2,132
P36,ma-nma.02.rtf,ma-nma,1,2,347
P37,ma-nma.02.rtf,ma-nma,1,2,391
P01,ma-nma.03.rtf,ma-nma,1,2,593
P02,ma-nma.03.rtf,ma-nma,1,2,386
P03,ma-nma.03.rtf,ma-nma,1,2,0
P04,ma-nma.03.rtf,ma-nma,1,2,112
P05,ma-nma.03.rtf,ma-nma,1,2,215
P06,ma-nma.03.rtf,ma-nma,1,2,440
P07,ma-nma.03.rtf,ma-nma,1,2,68
P08,ma-nma.03.rtf,ma-nma,1,2,283
P09,ma-nma.03.rtf,ma-nma,1,2,151
P10,ma-nma.03.rtf,ma-nma,1,2,161
P11,ma-nma.03.rtf,ma-nma,1,2,528
P12,ma-nma.03.rtf,ma-nma,1,2,195
P13,ma-nma.03.rtf,ma-nma,1,2,87
P14,ma-nma.03.rtf,ma-nma,1,2,249
P15,ma-nma.03.rtf,ma-nma,1,2,0
P16,ma-nma.03.rtf,ma-nma,1,2,166
P17,ma-nma.03.rtf,ma-nma,1,2,464
P18,ma-nma.03.rtf,ma-nma,1,2,229
P19,ma-nma.03.rtf,ma-nma,1,2,122
P20,ma-nma.03.rtf,ma-nma,1,2,151
P21,ma-nma.03.rtf,ma-nma,1,2,136
P22,ma-nma.03.rtf,ma-nma,1,2,271
P23,ma-nma.03.rtf,ma-nma,1,2,156
P24,ma-nma.03.rtf,ma-nma,1,2,181
P25,ma-nma.03.rtf,ma-nma,1,2,221
P26,ma-nma.03.rtf,ma-nma,1,2,176
P27,ma-nma.03.rtf,ma-nma,1,2,117
P28,ma-nma.03.rtf,ma-nma,1,2,450
P29,ma-nma.03.rtf,ma-nma,1,2,88
P30,ma-nma.03.rtf,ma-nma,1,2,220
P31,ma-nma.03.rtf,ma-nma,1,2,239
P32,ma-nma.03.rtf,ma-nma,1,2,288
P33,ma-nma.03.rtf,ma-nma,1,2,293
P34,ma-nma.03.rtf,ma-nma,1,2,166
P35,ma-nma.03.rtf,ma-nma,1,2,176
P36,ma-nma.03.rtf,ma-nma,1,2,254
P37,ma-nma.03.rtf,ma-nma,1,2,210
P01,ma-nma.04.rtf,ma-nma,1,2,80
P02,ma-nma.04.rtf,ma-nma,1,2,171
P03,ma-nma.04.rtf,ma-nma,1,2,0
P04,ma-nma.04.rtf,ma-nma,1,2,220
P05,ma-nma.04.rtf,ma-nma,1,2,347
P06,ma-nma.04.rtf,ma-nma,1,2,366
P07,ma-nma.04.rtf,ma-nma,1,2,313
P08,ma-nma.04.rtf,ma-nma,1,2,523
P09,ma-nma.04.rtf,ma-nma,1,2,141
P10,ma-nma.04.rtf,ma-nma,1,2,166
P12,ma-nma.04.rtf,ma-nma,1,2,151
P13,ma-nma.04.rtf,ma-nma,1,2,259
P14,ma-nma.04.rtf,ma-nma,1,2,322
P15,ma-nma.04.rtf,ma-nma,1,2,356
P16,ma-nma.04.rtf,ma-nma,1,2,499
P17,ma-nma.04.rtf,ma-nma,1,2,53
P18,ma-nma.04.rtf,ma-nma,1,2,332
P19,ma-nma.04.rtf,ma-nma,1,2,122
P20,ma-nma.04.rtf,ma-nma,1,2,684
P21,ma-nma.04.rtf,ma-nma,1,2,156
P22,ma-nma.04.rtf,ma-nma,1,2,342
P23,ma-nma.04.rtf,ma-nma,1,2,196
P24,ma-nma.04.rtf,ma-nma,1,2,267
P25,ma-nma.04.rtf,ma-nma,1,2,100
P26,ma-nma.04.rtf,ma-nma,1,2,246
P27,ma-nma.04.rtf,ma-nma,1,2,200
P28,ma-nma.04.rtf,ma-nma,1,2,528
P29,ma-nma.04.rtf,ma-nma,1,2,88
P30,ma-nma.04.rtf,ma-nma,1,2,201
P31,ma-nma.04.rtf,ma-nma,1,2,107
P32,ma-nma.04.rtf,ma-nma,1,2,308
P33,ma-nma.04.rtf,ma-nma,1,2,366
P34,ma-nma.04.rtf,ma-nma,1,2,269
P35,ma-nma.04.rtf,ma-nma,1,2,390
P36,ma-nma.04.rtf,ma-nma,1,2,224
P37,ma-nma.04.rtf,ma-nma,1,2,259
P01,ma-nma.05.rtf,ma-nma,1,2,196
P02,ma-nma.05.rtf,ma-nma,1,2,195
P03,ma-nma.05.rtf,ma-nma,1,2,112
P04,ma-nma.05.rtf,ma-nma,1,2,141
P05,ma-nma.05.rtf,ma-nma,1,2,176
P06,ma-nma.05.rtf,ma-nma,1,2,234
P07,ma-nma.05.rtf,ma-nma,1,2,264
P08,ma-nma.05.rtf,ma-nma,1,2,449
P09,ma-nma.05.rtf,ma-nma,1,2,215
P10,ma-nma.05.rtf,ma-nma,1,2,0
P11,ma-nma.05.rtf,ma-nma,1,2,425
P12,ma-nma.05.rtf,ma-nma,1,2,361
P13,ma-nma.05.rtf,ma-nma,1,2,293
P14,ma-nma.05.rtf,ma-nma,1,2,215
P15,ma-nma.05.rtf,ma-nma,1,2,322
P16,ma-nma.05.rtf,ma-nma,1,2,259
P17,ma-nma.05.rtf,ma-nma,1,2,220
P18,ma-nma.05.rtf,ma-nma,1,2,190
P19,ma-nma.05.rtf,ma-nma,1,2,63
P20,ma-nma.05.rtf,ma-nma,1,2,249
P21,ma-nma.05.rtf,ma-nma,1,2,288
P22,ma-nma.05.rtf,ma-nma,1,2,372
P23,ma-nma.05.rtf,ma-nma,1,2,815
P24,ma-nma.05.rtf,ma-nma,1,2,161
P25,ma-nma.05.rtf,ma-nma,1,2,276
P26,ma-nma.05.rtf,ma-nma,1,2,156
P27,ma-nma.05.rtf,ma-nma,1,2,420
P28,ma-nma.05.rtf,ma-nma,1,2,337
P29,ma-nma.05.rtf,ma-nma,1,2,322
P30,ma-nma.05.rtf,ma-nma,1,2,259
P31,ma-nma.05.rtf,ma-nma,1,2,249
P32,ma-nma.05.rtf,ma-nma,1,2,254
P33,ma-nma.05.rtf,ma-nma,1,2,185
P34,ma-nma.05.rtf,ma-nma,1,2,73
P35,ma-nma.05.rtf,ma-nma,1,2,195
P36,ma-nma.05.rtf,ma-nma,1,2,186
P37,ma-nma.05.rtf,ma-nma,1,2,239
P01,ma-nma.06.rtf,ma-nma,1,2,372
P02,ma-nma.06.rtf,ma-nma,1,2,249
P03,ma-nma.06.rtf,ma-nma,1,2,0
P04,ma-nma.06.rtf,ma-nma,1,2,366
P05,ma-nma.06.rtf,ma-nma,1,2,195
P06,ma-nma.06.rtf,ma-nma,1,2,278
P07,ma-nma.06.rtf,ma-nma,1,2,200
P08,ma-nma.06.rtf,ma-nma,1,2,313
P09,ma-nma.06.rtf,ma-nma,1,2,156
P10,ma-nma.06.rtf,ma-nma,1,2,401
P11,ma-nma.06.rtf,ma-nma,1,2,650
P12,ma-nma.06.rtf,ma-nma,1,2,205
P13,ma-nma.06.rtf,ma-nma,1,2,313
P14,ma-nma.06.rtf,ma-nma,1,2,146
P15,ma-nma.06.rtf,ma-nma,1,2,229
P16,ma-nma.06.rtf,ma-nma,1,2,332
P17,ma-nma.06.rtf,ma-nma,1,2,132
P18,ma-nma.06.rtf,ma-nma,1,2,132
P19,ma-nma.06.rtf,ma-nma,1,2,205
P20,ma-nma.06.rtf,ma-nma,1,2,112
P21,ma-nma.06.rtf,ma-nma,1,2,327
P22,ma-nma.06.rtf,ma-nma,1,2,372
P23,ma-nma.06.rtf,ma-nma,1,2,75
P24,ma-nma.06.rtf,ma-nma,1,2,488
P25,ma-nma.06.rtf,ma-nma,1,2,312
P26,ma-nma.06.rtf,ma-nma,1,2,256
P27,ma-nma.06.rtf,ma-nma,1,2,274
P28,ma-nma.06.rtf,ma-nma,1,2,244
P29,ma-nma.06.rtf,ma-nma,1,2,220
P30,ma-nma.06.rtf,ma-nma,1,2,244
P31,ma-nma.06.rtf,ma-nma,1,2,454
P32,ma-nma.06.rtf,ma-nma,1,2,293
P33,ma-nma.06.rtf,ma-nma,1,2,166
P34,ma-nma.06.rtf,ma-nma,1,2,488
P35,ma-nma.06.rtf,ma-nma,1,2,288
P36,ma-nma.06.rtf,ma-nma,1,2,122
P37,ma-nma.06.rtf,ma-nma,1,2,317
P01,ma-nma.07.rtf,ma-nma,1,2,317
P02,ma-nma.07.rtf,ma-nma,1,2,239
P03,ma-nma.07.rtf,ma-nma,1,2,0
P04,ma-nma.07.rtf,ma-nma,1,2,303
P05,ma-nma.07.rtf,ma-nma,1,2,298
P06,ma-nma.07.rtf,ma-nma,1,2,0
P07,ma-nma.07.rtf,ma-nma,1,2,317
P08,ma-nma.07.rtf,ma-nma,1,2,708
P09,ma-nma.07.rtf,ma-nma,1,2,88
P10,ma-nma.07.rtf,ma-nma,1,2,190
P11,ma-nma.07.rtf,ma-nma,1,2,425
P12,ma-nma.07.rtf,ma-nma,1,2,229
P13,ma-nma.07.rtf,ma-nma,1,2,190
P14,ma-nma.07.rtf,ma-nma,1,2,371
P15,ma-nma.07.rtf,ma-nma,1,2,547
P16,ma-nma.07.rtf,ma-nma,1,2,405
P17,ma-nma.07.rtf,ma-nma,1,2,234
P18,ma-nma.07.rtf,ma-nma,1,2,273
P19,ma-nma.07.rtf,ma-nma,1,2,220
P20,ma-nma.07.rtf,ma-nma,1,2,552
P21,ma-nma.07.rtf,ma-nma,1,2,464
P22,ma-nma.07.rtf,ma-nma,1,2,352
P23,ma-nma.07.rtf,ma-nma,1,2,297
P24,ma-nma.07.rtf,ma-nma,1,2,443
P25,ma-nma.07.rtf,ma-nma,1,2,488
P26,ma-nma.07.rtf,ma-nma,1,2,75
P27,ma-nma.07.rtf,ma-nma,1,2,156
P28,ma-nma.07.rtf,ma-nma,1,2,420
P29,ma-nma.07.rtf,ma-nma,1,2,273
P30,ma-nma.07.rtf,ma-nma,1,2,327
P31,ma-nma.07.rtf,ma-nma,1,2,523
P32,ma-nma.07.rtf,ma-nma,1,2,298
P33,ma-nma.07.rtf,ma-nma,1,2,396
P34,ma-nma.07.rtf,ma-nma,1,2,264
P35,ma-nma.07.rtf,ma-nma,1,2,171
P36,ma-nma.07.rtf,ma-nma,1,2,205
P37,ma-nma.07.rtf,ma-nma,1,2,288
P01,ma-nma.08.rtf,ma-nma,1,2,221
P02,ma-nma.08.rtf,ma-nma,1,2,244
P03,ma-nma.08.rtf,ma-nma,1,2,156
P04,ma-nma.08.rtf,ma-nma,1,2,63
P05,ma-nma.08.rtf,ma-nma,1,2,83
P06,ma-nma.08.rtf,ma-nma,1,2,356
P07,ma-nma.08.rtf,ma-nma,1,2,185
P08,ma-nma.08.rtf,ma-nma,1,2,664
P09,ma-nma.08.rtf,ma-nma,1,2,430
P10,ma-nma.08.rtf,ma-nma,1,2,0
P11,ma-nma.08.rtf,ma-nma,1,2,366
P12,ma-nma.08.rtf,ma-nma,1,2,342
P13,ma-nma.08.rtf,ma-nma,1,2,190
P14,ma-nma.08.rtf,ma-nma,1,2,254
P15,ma-nma.08.rtf,ma-nma,1,2,166
P16,ma-nma.08.rtf,ma-nma,1,2,288
P17,ma-nma.08.rtf,ma-nma,1,2,210
P18,ma-nma.08.rtf,ma-nma,1,2,234
P19,ma-nma.08.rtf,ma-nma,1,2,333
P20,ma-nma.08.rtf,ma-nma,1,2,185
P21,ma-nma.08.rtf,ma-nma,1,2,298
P22,ma-nma.08.rtf,ma-nma,1,2,266
P23,ma-nma.08.rtf,ma-nma,1,2,231
P24,ma-nma.08.rtf,ma-nma,1,2,498
P25,ma-nma.08.rtf,ma-nma,1,2,428
P26,ma-nma.08.rtf,ma-nma,1,2,276
P27,ma-nma.08.rtf,ma-nma,1,2,283
P28,ma-nma.08.rtf,ma-nma,1,2,982
P29,ma-nma.08.rtf,ma-nma,1,2,273
P30,ma-nma.08.rtf,ma-nma,1,2,200
P31,ma-nma.08.rtf,ma-nma,1,2,259
P32,ma-nma.08.rtf,ma-nma,1,2,195
P33,ma-nma.08.rtf,ma-nma,1,2,0
P34,ma-nma.08.rtf,ma-nma,1,2,200
P35,ma-nma.08.rtf,ma-nma,1,2,694
P36,ma-nma.08.rtf,ma-nma,1,2,0
P37,ma-nma.08.rtf,ma-nma,1,2,83
P01,ma-nma.09.rtf,ma-nma,1,2,292
P02,ma-nma.09.rtf,ma-nma,1,2,347
P03,ma-nma.09.rtf,ma-nma,1,2,122
P04,ma-nma.09.rtf,ma-nma,1,2,386
P05,ma-nma.09.rtf,ma-nma,1,2,283
P06,ma-nma.09.rtf,ma-nma,1,2,572
P07,ma-nma.09.rtf,ma-nma,1,2,312
P09,ma-nma.09.rtf,ma-nma,1,2,303
P10,ma-nma.09.rtf,ma-nma,1,2,210
P11,ma-nma.09.rtf,ma-nma,1,2,415
P12,ma-nma.09.rtf,ma-nma,1,2,405
P13,ma-nma.09.rtf,ma-nma,1,2,376
P14,ma-nma.09.rtf,ma-nma,1,2,205
P15,ma-nma.09.rtf,ma-nma,1,2,171
P16,ma-nma.09.rtf,ma-nma,1,2,185
P17,ma-nma.09.rtf,ma-nma,1,2,59
P18,ma-nma.09.rtf,ma-nma,1,2,283
P19,ma-nma.09.rtf,ma-nma,1,2,371
P20,ma-nma.09.rtf,ma-nma,1,2,205
P21,ma-nma.09.rtf,ma-nma,1,2,425
P22,ma-nma.09.rtf,ma-nma,1,2,307
P23,ma-nma.09.rtf,ma-nma,1,2,241
P24,ma-nma.09.rtf,ma-nma,1,2,246
P25,ma-nma.09.rtf,ma-nma,1,2,151
P26,ma-nma.09.rtf,ma-nma,1,2,327
P27,ma-nma.09.rtf,ma-nma,1,2,151
P28,ma-nma.09.rtf,ma-nma,1,2,312
P29,ma-nma.09.rtf,ma-nma,1,2,293
P30,ma-nma.09.rtf,ma-nma,1,2,88
P31,ma-nma.09.rtf,ma-nma,1,2,611
P32,ma-nma.09.rtf,ma-nma,1,2,200
P33,ma-nma.09.rtf,ma-nma,1,2,234
P34,ma-nma.09.rtf,ma-nma,1,2,234
P35,ma-nma.09.rtf,ma-nma,1,2,53
P36,ma-nma.09.rtf,ma-nma,1,2,195
P37,ma-nma.09.rtf,ma-nma,1,2,347
P01,ma-nma.10.rtf,ma-nma,1,2,50
P02,ma-nma.10.rtf,ma-nma,1,2,371
P03,ma-nma.10.rtf,ma-nma,1,2,204
P04,ma-nma.10.rtf,ma-nma,1,2,259
P05,ma-nma.10.rtf,ma-nma,1,2,234
P06,ma-nma.10.rtf,ma-nma,1,2,582
P07,ma-nma.10.rtf,ma-nma,1,2,259
P08,ma-nma.10.rtf,ma-nma,1,2,479
P09,ma-nma.10.rtf,ma-nma,1,2,347
P10,ma-nma.10.rtf,ma-nma,1,2,420
P11,ma-nma.10.rtf,ma-nma,1,2,1149
P12,ma-nma.10.rtf,ma-nma,1,2,410
P13,ma-nma.10.rtf,ma-nma,1,2,249
P14,ma-nma.10.rtf,ma-nma,1,2,215
P15,ma-nma.10.rtf,ma-nma,1,2,244
P16,ma-nma.10.rtf,ma-nma,1,2,195
P17,ma-nma.10.rtf,ma-nma,1,2,239
P18,ma-nma.10.rtf,ma-nma,1,2,156
P19,ma-nma.10.rtf,ma-nma,1,2,88
P20,ma-nma.10.rtf,ma-nma,1,2,523
P21,ma-nma.10.rtf,ma-nma,1,2,376
P22,ma-nma.10.rtf,ma-nma,1,2,282
P23,ma-nma.10.rtf,ma-nma,1,2,135
P24,ma-nma.10.rtf,ma-nma,1,2,352
P25,ma-nma.10.rtf,ma-nma,1,2,251
P26,ma-nma.10.rtf,ma-nma,1,2,141
P27,ma-nma.10.rtf,ma-nma,1,2,371
P28,ma-nma.10.rtf,ma-nma,1,2,361
P29,ma-nma.10.rtf,ma-nma,1,2,303
P30,ma-nma.10.rtf,ma-nma,1,2,239
P31,ma-nma.10.rtf,ma-nma,1,2,0
P32,ma-nma.10.rtf,ma-nma,1,2,459
P33,ma-nma.10.rtf,ma-nma,1,2,308
P34,ma-nma.10.rtf,ma-nma,1,2,210
P35,ma-nma.10.rtf,ma-nma,1,2,127
P36,ma-nma.10.rtf,ma-nma,1,2,322
P37,ma-nma.10.rtf,ma-nma,1,2,151
P01,ma-nma.11.rtf,ma-nma,1,2,735
P02,ma-nma.11.rtf,ma-nma,1,2,303
P03,ma-nma.11.rtf,ma-nma,1,2,0
P04,ma-nma.11.rtf,ma-nma,1,2,122
P05,ma-nma.11.rtf,ma-nma,1,2,234
P06,ma-nma.11.rtf,ma-nma,1,2,308
P07,ma-nma.11.rtf,ma-nma,1,2,376
P08,ma-nma.11.rtf,ma-nma,1,2,660
P09,ma-nma.11.rtf,ma-nma,1,2,185
P10,ma-nma.11.rtf,ma-nma,1,2,635
P11,ma-nma.11.rtf,ma-nma,1,2,420
P12,ma-nma.11.rtf,ma-nma,1,2,518
P13,ma-nma.11.rtf,ma-nma,1,2,273
P14,ma-nma.11.rtf,ma-nma,1,2,283
P15,ma-nma.11.rtf,ma-nma,1,2,313
P16,ma-nma.11.rtf,ma-nma,1,2,195
P17,ma-nma.11.rtf,ma-nma,1,2,821
P18,ma-nma.11.rtf,ma-nma,1,2,356
P19,ma-nma.11.rtf,ma-nma,1,2,112
P20,ma-nma.11.rtf,ma-nma,1,2,337
P21,ma-nma.11.rtf,ma-nma,1,2,371
P22,ma-nma.11.rtf,ma-nma,1,2,387
P23,ma-nma.11.rtf,ma-nma,1,2,382
P24,ma-nma.11.rtf,ma-nma,1,2,402
P25,ma-nma.11.rtf,ma-nma,1,2,347
P26,ma-nma.11.rtf,ma-nma,1,2,221
P27,ma-nma.11.rtf,ma-nma,1,2,122
P28,ma-nma.11.rtf,ma-nma,1,2,572
P29,ma-nma.11.rtf,ma-nma,1,2,254
P30,ma-nma.11.rtf,ma-nma,1,2,200
P31,ma-nma.11.rtf,ma-nma,1,2,132
P32,ma-nma.11.rtf,ma-nma,1,2,185
P33,ma-nma.11.rtf,ma-nma,1,2,161
P34,ma-nma.11.rtf,ma-nma,1,2,308
P35,ma-nma.11.rtf,ma-nma,1,2,88
P36,ma-nma.11.rtf,ma-nma,1,2,171
P37,ma-nma.11.rtf,ma-nma,1,2,387
P01,ma-nma.12.rtf,ma-nma,1,2,120
P02,ma-nma.12.rtf,ma-nma,1,2,0
P03,ma-nma.12.rtf,ma-nma,1,2,151
P04,ma-nma.12.rtf,ma-nma,1,2,0
P05,ma-nma.12.rtf,ma-nma,1,2,430
P06,ma-nma.12.rtf,ma-nma,1,2,557
P07,ma-nma.12.rtf,ma-nma,1,2,293
P08,ma-nma.12.rtf,ma-nma,1,2,371
P09,ma-nma.12.rtf,ma-nma,1,2,92
P10,ma-nma.12.rtf,ma-nma,1,2,430
P11,ma-nma.12.rtf,ma-nma,1,2,1041
P12,ma-nma.12.rtf,ma-nma,1,2,381
P13,ma-nma.12.rtf,ma-nma,1,2,611
P14,ma-nma.12.rtf,ma-nma,1,2,1085
P15,ma-nma.12.rtf,ma-nma,1,2,371
P16,ma-nma.12.rtf,ma-nma,1,2,249
P17,ma-nma.12.rtf,ma-nma,1,2,249
P18,ma-nma.12.rtf,ma-nma,1,2,230
P19,ma-nma.12.rtf,ma-nma,1,2,185
P20,ma-nma.12.rtf,ma-nma,1,2,924
P21,ma-nma.12.rtf,ma-nma,1,2,425
P22,ma-nma.12.rtf,ma-nma,1,2,347
P23,ma-nma.12.rtf,ma-nma,1,2,387
P24,ma-nma.12.rtf,ma-nma,1,2,644
P25,ma-nma.12.rtf,ma-nma,1,2,357
P26,ma-nma.12.rtf,ma-nma,1,2,558
P27,ma-nma.12.rtf,ma-nma,1,2,679
P28,ma-nma.12.rtf,ma-nma,1,2,220
P29,ma-nma.12.rtf,ma-nma,1,2,210
P30,ma-nma.12.rtf,ma-nma,1,2,195
P31,ma-nma.12.rtf,ma-nma,1,2,180
P32,ma-nma.12.rtf,ma-nma,1,2,156
P33,ma-nma.12.rtf,ma-nma,1,2,185
P34,ma-nma.12.rtf,ma-nma,1,2,396
P35,ma-nma.12.rtf,ma-nma,1,2,200
P36,ma-nma.12.rtf,ma-nma,1,2,141
P37,ma-nma.12.rtf,ma-nma,1,2,337
P01,nma-ma.01.rtf,nma-ma,1,1,206
P02,nma-ma.01.rtf,nma-ma,1,1,161
P03,nma-ma.01.rtf,nma-ma,1,1,0
P04,nma-ma.01.rtf,nma-ma,1,1,0
P05,nma-ma.01.rtf,nma-ma,1,1,244
P06,nma-ma.01.rtf,nma-ma,1,1,376
P07,nma-ma.01.rtf,nma-ma,1,1,151
P08,nma-ma.01.rtf,nma-ma,1,1,161
P09,nma-ma.01.rtf,nma-ma,1,1,425
P10,nma-ma.01.rtf,nma-ma,1,1,210
P11,nma-ma.01.rtf,nma-ma,1,1,410
P12,nma-ma.01.rtf,nma-ma,1,1,78
P13,nma-ma.01.rtf,nma-ma,1,1,234
P14,nma-ma.01.rtf,nma-ma,1,1,151
P15,nma-ma.01.rtf,nma-ma,1,1,249
P16,nma-ma.01.rtf,nma-ma,1,1,136
P17,nma-ma.01.rtf,nma-ma,1,1,88
P18,nma-ma.01.rtf,nma-ma,1,1,141
P19,nma-ma.01.rtf,nma-ma,1,1,161
P20,nma-ma.01.rtf,nma-ma,1,1,215
P21,nma-ma.01.rtf,nma-ma,1,1,357
P22,nma-ma.01.rtf,nma-ma,1,1,332
P23,nma-ma.01.rtf,nma-ma,1,1,50
P24,nma-ma.01.rtf,nma-ma,1,1,156
P25,nma-ma.01.rtf,nma-ma,1,1,141
P26,nma-ma.01.rtf,nma-ma,1,1,105
P27,nma-ma.01.rtf,nma-ma,1,1,176
P28,nma-ma.01.rtf,nma-ma,1,1,224
P29,nma-ma.01.rtf,nma-ma,1,1,122
P30,nma-ma.01.rtf,nma-ma,1,1,117
P31,nma-ma.01.rtf,nma-ma,1,1,244
P32,nma-ma.01.rtf,nma-ma,1,1,332
P33,nma-ma.01.rtf,nma-ma,1,1,210
P34,nma-ma.01.rtf,nma-ma,1,1,156
P35,nma-ma.01.rtf,nma-ma,1,1,127
P36,nma-ma.01.rtf,nma-ma,1,1,200
P37,nma-ma.01.rtf,nma-ma,1,1,396
P01,nma-ma.02.rtf,nma-ma,1,1,342
P02,nma-ma.02.rtf,nma-ma,1,1,269
P03,nma-ma.02.rtf,nma-ma,1,1,53
P04,nma-ma.02.rtf,nma-ma,1,1,200
P05,nma-ma.02.rtf,nma-ma,1,1,288
P06,nma-ma.02.rtf,nma-ma,1,1,880
P07,nma-ma.02.rtf,nma-ma,1,1,278
P08,nma-ma.02.rtf,nma-ma,1,1,425
P09,nma-ma.02.rtf,nma-ma,1,1,317
P10,nma-ma.02.rtf,nma-ma,1,1,0
P11,nma-ma.02.rtf,nma-ma,1,1,386
P12,nma-ma.02.rtf,nma-ma,1,1,357
P13,nma-ma.02.rtf,nma-ma,1,1,347
P14,nma-ma.02.rtf,nma-ma,1,1,763
P15,nma-ma.02.rtf,nma-ma,1,1,405
P16,nma-ma.02.rtf,nma-ma,1,1,264
P17,nma-ma.02.rtf,nma-ma,1,1,357
P18,nma-ma.02.rtf,nma-ma,1,1,249
P19,nma-ma.02.rtf,nma-ma,1,1,229
P20,nma-ma.02.rtf,nma-ma,1,1,244
P21,nma-ma.02.rtf,nma-ma,1,1,239
P22,nma-ma.02.rtf,nma-ma,1,1,196
P23,nma-ma.02.rtf,nma-ma,1,1,296
P24,nma-ma.02.rtf,nma-ma,1,1,427
P25,nma-ma.02.rtf,nma-ma,1,1,146
P26,nma-ma.02.rtf,nma-ma,1,1,352
P27,nma-ma.02.rtf,nma-ma,1,1,361
P28,nma-ma.02.rtf,nma-ma,1,1,224
P29,nma-ma.02.rtf,nma-ma,1,1,239
P30,nma-ma.02.rtf,nma-ma,1,1,112
P31,nma-ma.02.rtf,nma-ma,1,1,361
P32,nma-ma.02.rtf,nma-ma,1,1,327
P33,nma-ma.02.rtf,nma-ma,1,1,180
P34,nma-ma.02.rtf,nma-ma,1,1,195
P35,nma-ma.02.rtf,nma-ma,1,1,185
P36,nma-ma.02.rtf,nma-ma,1,1,185
P37,nma-ma.02.rtf,nma-ma,1,1,342
P01,nma-ma.03.rtf,nma-ma,1,1,246
P02,nma-ma.03.rtf,nma-ma,1,1,327
P03,nma-ma.03.rtf,nma-ma,1,1,0
P04,nma-ma.03.rtf,nma-ma,1,1,234
P05,nma-ma.03.rtf,nma-ma,1,1,0
P06,nma-ma.03.rtf,nma-ma,1,1,395
P07,nma-ma.03.rtf,nma-ma,1,1,308
P09,nma-ma.03.rtf,nma-ma,1,1,0
P10,nma-ma.03.rtf,nma-ma,1,1,366
P11,nma-ma.03.rtf,nma-ma,1,1,293
P12,nma-ma.03.rtf,nma-ma,1,1,371
P13,nma-ma.03.rtf,nma-ma,1,1,254
P14,nma-ma.03.rtf,nma-ma,1,1,293
P15,nma-ma.03.rtf,nma-ma,1,1,317
P16,nma-ma.03.rtf,nma-ma,1,1,0
P17,nma-ma.03.rtf,nma-ma,1,1,195
P18,nma-ma.03.rtf,nma-ma,1,1,347
P19,nma-ma.03.rtf,nma-ma,1,1,146
P20,nma-ma.03.rtf,nma-ma,1,1,102
P21,nma-ma.03.rtf,nma-ma,1,1,459
P22,nma-ma.03.rtf,nma-ma,1,1,221
P23,nma-ma.03.rtf,nma-ma,1,1,382
P24,nma-ma.03.rtf,nma-ma,1,1,513
P25,nma-ma.03.rtf,nma-ma,1,1,211
P26,nma-ma.03.rtf,nma-ma,1,1,428
P27,nma-ma.03.rtf,nma-ma,1,1,273
P28,nma-ma.03.rtf,nma-ma,1,1,0
P29,nma-ma.03.rtf,nma-ma,1,1,337
P30,nma-ma.03.rtf,nma-ma,1,1,225
P31,nma-ma.03.rtf,nma-ma,1,1,415
P32,nma-ma.03.rtf,nma-ma,1,1,195
P33,nma-ma.03.rtf,nma-ma,1,1,259
P34,nma-ma.03.rtf,nma-ma,1,1,352
P35,nma-ma.03.rtf,nma-ma,1,1,151
P36,nma-ma.03.rtf,nma-ma,1,1,156
P37,nma-ma.03.rtf,nma-ma,1,1,371
P01,nma-ma.04.rtf,nma-ma,1,1,176
P02,nma-ma.04.rtf,nma-ma,1,1,269
P03,nma-ma.04.rtf,nma-ma,1,1,0
P04,nma-ma.04.rtf,nma-ma,1,1,298
P05,nma-ma.04.rtf,nma-ma,1,1,146
P06,nma-ma.04.rtf,nma-ma,1,1,415
P07,nma-ma.04.rtf,nma-ma,1,1,274
P08,nma-ma.04.rtf,nma-ma,1,1,283
P09,nma-ma.04.rtf,nma-ma,1,1,239
P10,nma-ma.04.rtf,nma-ma,1,1,303
P12,nma-ma.04.rtf,nma-ma,1,1,166
P13,nma-ma.04.rtf,nma-ma,1,1,136
P14,nma-ma.04.rtf,nma-ma,1,1,288
P15,nma-ma.04.rtf,nma-ma,1,1,141
P16,nma-ma.04.rtf,nma-ma,1,1,225
P17,nma-ma.04.rtf,nma-ma,1,1,83
P18,nma-ma.04.rtf,nma-ma,1,1,176
P19,nma-ma.04.rtf,nma-ma,1,1,303
P20,nma-ma.04.rtf,nma-ma,1,1,127
P21,nma-ma.04.rtf,nma-ma,1,1,127
P22,nma-ma.04.rtf,nma-ma,1,1,266
P23,nma-ma.04.rtf,nma-ma,1,1,161
P24,nma-ma.04.rtf,nma-ma,1,1,473
P25,nma-ma.04.rtf,nma-ma,1,1,427
