Participant,Stimulus,condition,semantic,RT
P10,nma-ma.07.rtf,nma-ma,2,132
P11,nma-ma.07.rtf,nma-ma,2,459
P12,nma-ma.07.rtf,nma-ma,2,58
P13,nma-ma.07.rtf,nma-ma,2,239
P14,nma-ma.07.rtf,nma-ma,2,469
P15,nma-ma.07.rtf,nma-ma,2,273
P16,nma-ma.07.rtf,nma-ma,2,171
P17,nma-ma.07.rtf,nma-ma,2,312
P18,nma-ma.07.rtf,nma-ma,2,132
P19,nma-ma.07.rtf,nma-ma,2,83
P20,nma-ma.07.rtf,nma-ma,2,195
P21,nma-ma.07.rtf,nma-ma,2,259
P22,nma-ma.07.rtf,nma-ma,2,271
P23,nma-ma.07.rtf,nma-ma,2,262
P24,nma-ma.07.rtf,nma-ma,2,176
P25,nma-ma.07.rtf,nma-ma,2,176
P26,nma-ma.07.rtf,nma-ma,2,191
P27,nma-ma.07.rtf,nma-ma,2,303
P28,nma-ma.07.rtf,nma-ma,2,224
P29,nma-ma.07.rtf,nma-ma,2,293
P30,nma-ma.07.rtf,nma-ma,2,405
P31,nma-ma.07.rtf,nma-ma,2,117
P32,nma-ma.07.rtf,nma-ma,2,220
P33,nma-ma.07.rtf,nma-ma,2,410
P34,nma-ma.07.rtf,nma-ma,2,249
P35,nma-ma.07.rtf,nma-ma,2,107
P36,nma-ma.07.rtf,nma-ma,2,92
P37,nma-ma.07.rtf,nma-ma,2,190
P01,nma-ma.08.rtf,nma-ma,2,322
P02,nma-ma.08.rtf,nma-ma,2,205
P03,nma-ma.08.rtf,nma-ma,2,0
P04,nma-ma.08.rtf,nma-ma,2,73
P05,nma-ma.08.rtf,nma-ma,2,156
P06,nma-ma.08.rtf,nma-ma,2,83
P07,nma-ma.08.rtf,nma-ma,2,215
P08,nma-ma.08.rtf,nma-ma,2,278
P09,nma-ma.08.rtf,nma-ma,2,327
P10,nma-ma.08.rtf,nma-ma,2,186
P11,nma-ma.08.rtf,nma-ma,2,332
P12,nma-ma.08.rtf,nma-ma,2,249
P13,nma-ma.08.rtf,nma-ma,2,220
P14,nma-ma.08.rtf,nma-ma,2,136
P15,nma-ma.08.rtf,nma-ma,2,78
P16,nma-ma.08.rtf,nma-ma,2,190
P17,nma-ma.08.rtf,nma-ma,2,254
P18,nma-ma.08.rtf,nma-ma,2,190
P19,nma-ma.08.rtf,nma-ma,2,53
P20,nma-ma.08.rtf,nma-ma,2,205
P21,nma-ma.08.rtf,nma-ma,2,176
P22,nma-ma.08.rtf,nma-ma,2,140
P23,nma-ma.08.rtf,nma-ma,2,176
P24,nma-ma.08.rtf,nma-ma,2,302
P25,nma-ma.08.rtf,nma-ma,2,115
P26,nma-ma.08.rtf,nma-ma,2,65
P27,nma-ma.08.rtf,nma-ma,2,0
P28,nma-ma.08.rtf,nma-ma,2,381
P29,nma-ma.08.rtf,nma-ma,2,180
P30,nma-ma.08.rtf,nma-ma,2,200
P31,nma-ma.08.rtf,nma-ma,2,122
P32,nma-ma.08.rtf,nma-ma,2,161
P33,nma-ma.08.rtf,nma-ma,2,420
P34,nma-ma.08.rtf,nma-ma,2,87
P35,nma-ma.08.rtf,nma-ma,2,73
P36,nma-ma.08.rtf,nma-ma,2,0
P37,nma-ma.08.rtf,nma-ma,2,161
P01,nma-ma.09.rtf,nma-ma,2,0
P02,nma-ma.09.rtf,nma-ma,2,0
P03,nma-ma.09.rtf,nma-ma,2,127
P04,nma-ma.09.rtf,nma-ma,2,132
P05,nma-ma.09.rtf,nma-ma,2,0
P06,nma-ma.09.rtf,nma-ma,2,0
P07,nma-ma.09.rtf,nma-ma,2,156
P08,nma-ma.09.rtf,nma-ma,2,210
P09,nma-ma.09.rtf,nma-ma,2,386
P10,nma-ma.09.rtf,nma-ma,2,136
P11,nma-ma.09.rtf,nma-ma,2,435
P12,nma-ma.09.rtf,nma-ma,2,88
P13,nma-ma.09.rtf,nma-ma,2,151
P14,nma-ma.09.rtf,nma-ma,2,122
P15,nma-ma.09.rtf,nma-ma,2,122
P16,nma-ma.09.rtf,nma-ma,2,224
P17,nma-ma.09.rtf,nma-ma,2,68
P18,nma-ma.09.rtf,nma-ma,2,190
P19,nma-ma.09.rtf,nma-ma,2,298
P20,nma-ma.09.rtf,nma-ma,2,449
P21,nma-ma.09.rtf,nma-ma,2,219
P22,nma-ma.09.rtf,nma-ma,2,327
P23,nma-ma.09.rtf,nma-ma,2,332
P24,nma-ma.09.rtf,nma-ma,2,221
P25,nma-ma.09.rtf,nma-ma,2,281
P26,nma-ma.09.rtf,nma-ma,2,150
P27,nma-ma.09.rtf,nma-ma,2,244
P28,nma-ma.09.rtf,nma-ma,2,308
P29,nma-ma.09.rtf,nma-ma,2,239
P30,nma-ma.09.rtf,nma-ma,2,195
P31,nma-ma.09.rtf,nma-ma,2,317
P32,nma-ma.09.rtf,nma-ma,2,151
P33,nma-ma.09.rtf,nma-ma,2,269
P34,nma-ma.09.rtf,nma-ma,2,142
P35,nma-ma.09.rtf,nma-ma,2,0
P36,nma-ma.09.rtf,nma-ma,2,122
P37,nma-ma.09.rtf,nma-ma,2,263
P01,nma-ma.10.rtf,nma-ma,2,146
P02,nma-ma.10.rtf,nma-ma,2,317
P03,nma-ma.10.rtf,nma-ma,2,112
P04,nma-ma.10.rtf,nma-ma,2,127
P05,nma-ma.10.rtf,nma-ma,2,0
P06,nma-ma.10.rtf,nma-ma,2,0
P07,nma-ma.10.rtf,nma-ma,2,0
P08,nma-ma.10.rtf,nma-ma,2,166
P09,nma-ma.10.rtf,nma-ma,2,63
P10,nma-ma.10.rtf,nma-ma,2,0
P11,nma-ma.10.rtf,nma-ma,2,176
P12,nma-ma.10.rtf,nma-ma,2,254
P13,nma-ma.10.rtf,nma-ma,2,83
P14,nma-ma.10.rtf,nma-ma,2,73
P15,nma-ma.10.rtf,nma-ma,2,273
P16,nma-ma.10.rtf,nma-ma,2,107
P17,nma-ma.10.rtf,nma-ma,2,293
P18,nma-ma.10.rtf,nma-ma,2,234
P19,nma-ma.10.rtf,nma-ma,2,112
P20,nma-ma.10.rtf,nma-ma,2,136
P21,nma-ma.10.rtf,nma-ma,2,93
P22,nma-ma.10.rtf,nma-ma,2,196
P23,nma-ma.10.rtf,nma-ma,2,201
P24,nma-ma.10.rtf,nma-ma,2,140
P25,nma-ma.10.rtf,nma-ma,2,327
P26,nma-ma.10.rtf,nma-ma,2,55
P27,nma-ma.10.rtf,nma-ma,2,185
P28,nma-ma.10.rtf,nma-ma,2,0
P29,nma-ma.10.rtf,nma-ma,2,278
P30,nma-ma.10.rtf,nma-ma,2,220
P31,nma-ma.10.rtf,nma-ma,2,102
P32,nma-ma.10.rtf,nma-ma,2,523
P33,nma-ma.10.rtf,nma-ma,2,225
P34,nma-ma.10.rtf,nma-ma,2,136
P35,nma-ma.10.rtf,nma-ma,2,102
P36,nma-ma.10.rtf,nma-ma,2,132
P37,nma-ma.10.rtf,nma-ma,2,224
P01,nma-ma.11.rtf,nma-ma,2,151
P02,nma-ma.11.rtf,nma-ma,2,0
P03,nma-ma.11.rtf,nma-ma,2,0
P04,nma-ma.11.rtf,nma-ma,2,170
P05,nma-ma.11.rtf,nma-ma,2,0
P06,nma-ma.11.rtf,nma-ma,2,204
P07,nma-ma.11.rtf,nma-ma,2,190
P08,nma-ma.11.rtf,nma-ma,2,342
P09,nma-ma.11.rtf,nma-ma,2,0
P10,nma-ma.11.rtf,nma-ma,2,0
P11,nma-ma.11.rtf,nma-ma,2,415
P12,nma-ma.11.rtf,nma-ma,2,420
P13,nma-ma.11.rtf,nma-ma,2,122
P14,nma-ma.11.rtf,nma-ma,2,205
P15,nma-ma.11.rtf,nma-ma,2,195
P16,nma-ma.11.rtf,nma-ma,2,0
P17,nma-ma.11.rtf,nma-ma,2,88
P18,nma-ma.11.rtf,nma-ma,2,122
P19,nma-ma.11.rtf,nma-ma,2,117
P20,nma-ma.11.rtf,nma-ma,2,332
P21,nma-ma.11.rtf,nma-ma,2,142
P22,nma-ma.11.rtf,nma-ma,2,120
P23,nma-ma.11.rtf,nma-ma,2,156
P24,nma-ma.11.rtf,nma-ma,2,115
P25,nma-ma.11.rtf,nma-ma,2,206
P26,nma-ma.11.rtf,nma-ma,2,156
P27,nma-ma.11.rtf,nma-ma,2,190
P28,nma-ma.11.rtf,nma-ma,2,445
P29,nma-ma.11.rtf,nma-ma,2,273
P30,nma-ma.11.rtf,nma-ma,2,513
P31,nma-ma.11.rtf,nma-ma,2,303
P32,nma-ma.11.rtf,nma-ma,2,220
P33,nma-ma.11.rtf,nma-ma,2,254
P34,nma-ma.11.rtf,nma-ma,2,136
P35,nma-ma.11.rtf,nma-ma,2,58
P36,nma-ma.11.rtf,nma-ma,2,0
P37,nma-ma.11.rtf,nma-ma,2,205
P01,nma-ma.12.rtf,nma-ma,2,241
P02,nma-ma.12.rtf,nma-ma,2,205
P03,nma-ma.12.rtf,nma-ma,2,200
P04,nma-ma.12.rtf,nma-ma,2,97
P05,nma-ma.12.rtf,nma-ma,2,205
P06,nma-ma.12.rtf,nma-ma,2,88
P07,nma-ma.12.rtf,nma-ma,2,195
P08,nma-ma.12.rtf,nma-ma,2,533
P09,nma-ma.12.rtf,nma-ma,2,234
P10,nma-ma.12.rtf,nma-ma,2,288
P11,nma-ma.12.rtf,nma-ma,2,146
P12,nma-ma.12.rtf,nma-ma,2,273
P13,nma-ma.12.rtf,nma-ma,2,366
P14,nma-ma.12.rtf,nma-ma,2,220
P15,nma-ma.12.rtf,nma-ma,2,249
P16,nma-ma.12.rtf,nma-ma,2,332
P17,nma-ma.12.rtf,nma-ma,2,97
P18,nma-ma.12.rtf,nma-ma,2,215
P19,nma-ma.12.rtf,nma-ma,2,53
P20,nma-ma.12.rtf,nma-ma,2,176
P21,nma-ma.12.rtf,nma-ma,2,239
P22,nma-ma.12.rtf,nma-ma,2,216
P23,nma-ma.12.rtf,nma-ma,2,241
P24,nma-ma.12.rtf,nma-ma,2,256
P25,nma-ma.12.rtf,nma-ma,2,206
P26,nma-ma.12.rtf,nma-ma,2,231
P27,nma-ma.12.rtf,nma-ma,2,88
P28,nma-ma.12.rtf,nma-ma,2,200
P29,nma-ma.12.rtf,nma-ma,2,171
P30,nma-ma.12.rtf,nma-ma,2,229
P31,nma-ma.12.rtf,nma-ma,2,542
P32,nma-ma.12.rtf,nma-ma,2,268
P33,nma-ma.12.rtf,nma-ma,2,200
P34,nma-ma.12.rtf,nma-ma,2,151
P35,nma-ma.12.rtf,nma-ma,2,63
P36,nma-ma.12.rtf,nma-ma,2,230
P37,nma-ma.12.rtf,nma-ma,2,205
P01,nma-nma.01.rtf,nma-nma,2,70
P02,nma-nma.01.rtf,nma-nma,2,0
P03,nma-nma.01.rtf,nma-nma,2,0
P04,nma-nma.01.rtf,nma-nma,2,161
P05,nma-nma.01.rtf,nma-nma,2,0
P06,nma-nma.01.rtf,nma-nma,2,0
P07,nma-nma.01.rtf,nma-nma,2,0
P08,nma-nma.01.rtf,nma-nma,2,146
P09,nma-nma.01.rtf,nma-nma,2,0
P10,nma-nma.01.rtf,nma-nma,2,0
P11,nma-nma.01.rtf,nma-nma,2,112
P12,nma-nma.01.rtf,nma-nma,2,0
P13,nma-nma.01.rtf,nma-nma,2,0
P14,nma-nma.01.rtf,nma-nma,2,254
P15,nma-nma.01.rtf,nma-nma,2,141
P16,nma-nma.01.rtf,nma-nma,2,117
P17,nma-nma.01.rtf,nma-nma,2,136
P18,nma-nma.01.rtf,nma-nma,2,234
P19,nma-nma.01.rtf,nma-nma,2,102
P20,nma-nma.01.rtf,nma-nma,2,298
P21,nma-nma.01.rtf,nma-nma,2,161
P22,nma-nma.01.rtf,nma-nma,2,0
P23,nma-nma.01.rtf,nma-nma,2,211
P24,nma-nma.01.rtf,nma-nma,2,166
P25,nma-nma.01.rtf,nma-nma,2,352
P26,nma-nma.01.rtf,nma-nma,2,125
P27,nma-nma.01.rtf,nma-nma,2,171
P28,nma-nma.01.rtf,nma-nma,2,97
P29,nma-nma.01.rtf,nma-nma,2,317
P30,nma-nma.01.rtf,nma-nma,2,180
P31,nma-nma.01.rtf,nma-nma,2,166
P32,nma-nma.01.rtf,nma-nma,2,274
P33,nma-nma.01.rtf,nma-nma,2,239
P34,nma-nma.01.rtf,nma-nma,2,0
P35,nma-nma.01.rtf,nma-nma,2,127
P36,nma-nma.01.rtf,nma-nma,2,0
P37,nma-nma.01.rtf,nma-nma,2,117
P01,nma-nma.02.rtf,nma-nma,2,744
P02,nma-nma.02.rtf,nma-nma,2,0
P03,nma-nma.02.rtf,nma-nma,2,146
P04,nma-nma.02.rtf,nma-nma,2,97
P05,nma-nma.02.rtf,nma-nma,2,122
P06,nma-nma.02.rtf,nma-nma,2,254
P07,nma-nma.02.rtf,nma-nma,2,259
P08,nma-nma.02.rtf,nma-nma,2,151
P09,nma-nma.02.rtf,nma-nma,2,195
P10,nma-nma.02.rtf,nma-nma,2,0
P11,nma-nma.02.rtf,nma-nma,2,421
P12,nma-nma.02.rtf,nma-nma,2,132
P13,nma-nma.02.rtf,nma-nma,2,0
P14,nma-nma.02.rtf,nma-nma,2,375
P15,nma-nma.02.rtf,nma-nma,2,97
P16,nma-nma.02.rtf,nma-nma,2,170
P17,nma-nma.02.rtf,nma-nma,2,225
P18,nma-nma.02.rtf,nma-nma,2,92
P19,nma-nma.02.rtf,nma-nma,2,112
P20,nma-nma.02.rtf,nma-nma,2,205
P21,nma-nma.02.rtf,nma-nma,2,78
P22,nma-nma.02.rtf,nma-nma,2,0
P23,nma-nma.02.rtf,nma-nma,2,125
P24,nma-nma.02.rtf,nma-nma,2,261
P25,nma-nma.02.rtf,nma-nma,2,151
P26,nma-nma.02.rtf,nma-nma,2,116
P27,nma-nma.02.rtf,nma-nma,2,156
P28,nma-nma.02.rtf,nma-nma,2,239
P29,nma-nma.02.rtf,nma-nma,2,405
P30,nma-nma.02.rtf,nma-nma,2,229
P31,nma-nma.02.rtf,nma-nma,2,0
P32,nma-nma.02.rtf,nma-nma,2,171
P33,nma-nma.02.rtf,nma-nma,2,0
P34,nma-nma.02.rtf,nma-nma,2,141
P35,nma-nma.02.rtf,nma-nma,2,127
P36,nma-nma.02.rtf,nma-nma,2,0
P37,nma-nma.02.rtf,nma-nma,2,342
P01,nma-nma.03.rtf,nma-nma,2,191
P02,nma-nma.03.rtf,nma-nma,2,288
P03,nma-nma.03.rtf,nma-nma,2,0
P04,nma-nma.03.rtf,nma-nma,2,83
P05,nma-nma.03.rtf,nma-nma,2,200
P06,nma-nma.03.rtf,nma-nma,2,78
P07,nma-nma.03.rtf,nma-nma,2,185
P08,nma-nma.03.rtf,nma-nma,2,171
P09,nma-nma.03.rtf,nma-nma,2,0
P10,nma-nma.03.rtf,nma-nma,2,146
P11,nma-nma.03.rtf,nma-nma,2,161
P12,nma-nma.03.rtf,nma-nma,2,137
P13,nma-nma.03.rtf,nma-nma,2,131
P14,nma-nma.03.rtf,nma-nma,2,204
P15,nma-nma.03.rtf,nma-nma,2,122
P16,nma-nma.03.rtf,nma-nma,2,210
P17,nma-nma.03.rtf,nma-nma,2,190
P18,nma-nma.03.rtf,nma-nma,2,190
P19,nma-nma.03.rtf,nma-nma,2,200
P20,nma-nma.03.rtf,nma-nma,2,205
P21,nma-nma.03.rtf,nma-nma,2,562
P22,nma-nma.03.rtf,nma-nma,2,174
P23,nma-nma.03.rtf,nma-nma,2,216
P24,nma-nma.03.rtf,nma-nma,2,272
P25,nma-nma.03.rtf,nma-nma,2,286
P26,nma-nma.03.rtf,nma-nma,2,201
P27,nma-nma.03.rtf,nma-nma,2,195
P28,nma-nma.03.rtf,nma-nma,2,171
P29,nma-nma.03.rtf,nma-nma,2,156
P30,nma-nma.03.rtf,nma-nma,2,181
P31,nma-nma.03.rtf,nma-nma,2,469
P32,nma-nma.03.rtf,nma-nma,2,645
P33,nma-nma.03.rtf,nma-nma,2,259
P34,nma-nma.03.rtf,nma-nma,2,146
P35,nma-nma.03.rtf,nma-nma,2,185
P36,nma-nma.03.rtf,nma-nma,2,63
P37,nma-nma.03.rtf,nma-nma,2,449
P01,nma-nma.04.rtf,nma-nma,2,145
P02,nma-nma.04.rtf,nma-nma,2,171
P03,nma-nma.04.rtf,nma-nma,2,73
P04,nma-nma.04.rtf,nma-nma,2,83
P05,nma-nma.04.rtf,nma-nma,2,136
P06,nma-nma.04.rtf,nma-nma,2,132
P07,nma-nma.04.rtf,nma-nma,2,284
P08,nma-nma.04.rtf,nma-nma,2,146
P09,nma-nma.04.rtf,nma-nma,2,220
P10,nma-nma.04.rtf,nma-nma,2,219
P11,nma-nma.04.rtf,nma-nma,2,464
P12,nma-nma.04.rtf,nma-nma,2,273
P13,nma-nma.04.rtf,nma-nma,2,176
P14,nma-nma.04.rtf,nma-nma,2,244
P15,nma-nma.04.rtf,nma-nma,2,117
P16,nma-nma.04.rtf,nma-nma,2,92
P17,nma-nma.04.rtf,nma-nma,2,127
P18,nma-nma.04.rtf,nma-nma,2,205
P19,nma-nma.04.rtf,nma-nma,2,92
P20,nma-nma.04.rtf,nma-nma,2,166
P21,nma-nma.04.rtf,nma-nma,2,0
P22,nma-nma.04.rtf,nma-nma,2,407
P23,nma-nma.04.rtf,nma-nma,2,211
P24,nma-nma.04.rtf,nma-nma,2,90
P25,nma-nma.04.rtf,nma-nma,2,151
P26,nma-nma.04.rtf,nma-nma,2,276
P27,nma-nma.04.rtf,nma-nma,2,171
P28,nma-nma.04.rtf,nma-nma,2,0
P29,nma-nma.04.rtf,nma-nma,2,264
P30,nma-nma.04.rtf,nma-nma,2,176
P31,nma-nma.04.rtf,nma-nma,2,264
P32,nma-nma.04.rtf,nma-nma,2,195
P33,nma-nma.04.rtf,nma-nma,2,244
P34,nma-nma.04.rtf,nma-nma,2,268
P35,nma-nma.04.rtf,nma-nma,2,308
P36,nma-nma.04.rtf,nma-nma,2,0
P37,nma-nma.04.rtf,nma-nma,2,264
P01,nma-nma.05.rtf,nma-nma,2,60
P02,nma-nma.05.rtf,nma-nma,2,127
P03,nma-nma.05.rtf,nma-nma,2,136
P04,nma-nma.05.rtf,nma-nma,2,132
P05,nma-nma.05.rtf,nma-nma,2,112
P06,nma-nma.05.rtf,nma-nma,2,161
P07,nma-nma.05.rtf,nma-nma,2,185
P08,nma-nma.05.rtf,nma-nma,2,151
P09,nma-nma.05.rtf,nma-nma,2,215
P10,nma-nma.05.rtf,nma-nma,2,151
P11,nma-nma.05.rtf,nma-nma,2,259
P12,nma-nma.05.rtf,nma-nma,2,366
P13,nma-nma.05.rtf,nma-nma,2,141
P14,nma-nma.05.rtf,nma-nma,2,229
P15,nma-nma.05.rtf,nma-nma,2,136
P16,nma-nma.05.rtf,nma-nma,2,234
P17,nma-nma.05.rtf,nma-nma,2,249
P18,nma-nma.05.rtf,nma-nma,2,171
P19,nma-nma.05.rtf,nma-nma,2,210
P20,nma-nma.05.rtf,nma-nma,2,132
P21,nma-nma.05.rtf,nma-nma,2,263
P22,nma-nma.05.rtf,nma-nma,2,694
P23,nma-nma.05.rtf,nma-nma,2,156
P24,nma-nma.05.rtf,nma-nma,2,100
P25,nma-nma.05.rtf,nma-nma,2,156
P26,nma-nma.05.rtf,nma-nma,2,171
P27,nma-nma.05.rtf,nma-nma,2,171
P28,nma-nma.05.rtf,nma-nma,2,190
P29,nma-nma.05.rtf,nma-nma,2,127
P30,nma-nma.05.rtf,nma-nma,2,156
P31,nma-nma.05.rtf,nma-nma,2,0
P32,nma-nma.05.rtf,nma-nma,2,146
P33,nma-nma.05.rtf,nma-nma,2,185
P34,nma-nma.05.rtf,nma-nma,2,141
P35,nma-nma.05.rtf,nma-nma,2,88
P36,nma-nma.05.rtf,nma-nma,2,293
P37,nma-nma.05.rtf,nma-nma,2,176
P01,nma-nma.06.rtf,nma-nma,2,150
P02,nma-nma.06.rtf,nma-nma,2,185
P03,nma-nma.06.rtf,nma-nma,2,122
P04,nma-nma.06.rtf,nma-nma,2,425
P05,nma-nma.06.rtf,nma-nma,2,68
P06,nma-nma.06.rtf,nma-nma,2,283
P07,nma-nma.06.rtf,nma-nma,2,313
P08,nma-nma.06.rtf,nma-nma,2,141
P09,nma-nma.06.rtf,nma-nma,2,484
P10,nma-nma.06.rtf,nma-nma,2,0
P11,nma-nma.06.rtf,nma-nma,2,68
P12,nma-nma.06.rtf,nma-nma,2,508
P13,nma-nma.06.rtf,nma-nma,2,185
P14,nma-nma.06.rtf,nma-nma,2,464
P15,nma-nma.06.rtf,nma-nma,2,449
P16,nma-nma.06.rtf,nma-nma,2,298
P17,nma-nma.06.rtf,nma-nma,2,464
P18,nma-nma.06.rtf,nma-nma,2,381
P19,nma-nma.06.rtf,nma-nma,2,293
P20,nma-nma.06.rtf,nma-nma,2,127
P21,nma-nma.06.rtf,nma-nma,2,239
P22,nma-nma.06.rtf,nma-nma,2,463
P23,nma-nma.06.rtf,nma-nma,2,236
P24,nma-nma.06.rtf,nma-nma,2,271
P25,nma-nma.06.rtf,nma-nma,2,155
P26,nma-nma.06.rtf,nma-nma,2,820
P27,nma-nma.06.rtf,nma-nma,2,205
P28,nma-nma.06.rtf,nma-nma,2,97
P29,nma-nma.06.rtf,nma-nma,2,166
P30,nma-nma.06.rtf,nma-nma,2,215
P31,nma-nma.06.rtf,nma-nma,2,420
P32,nma-nma.06.rtf,nma-nma,2,352
P33,nma-nma.06.rtf,nma-nma,2,293
P34,nma-nma.06.rtf,nma-nma,2,156
P35,nma-nma.06.rtf,nma-nma,2,234
P36,nma-nma.06.rtf,nma-nma,2,0
P37,nma-nma.06.rtf,nma-nma,2,537
P01,nma-nma.07.rtf,nma-nma,2,301
P02,nma-nma.07.rtf,nma-nma,2,254
P03,nma-nma.07.rtf,nma-nma,2,63
P04,nma-nma.07.rtf,nma-nma,2,107
P05,nma-nma.07.rtf,nma-nma,2,166
P06,nma-nma.07.rtf,nma-nma,2,82
P07,nma-nma.07.rtf,nma-nma,2,391
P08,nma-nma.07.rtf,nma-nma,2,200
P09,nma-nma.07.rtf,nma-nma,2,161
P10,nma-nma.07.rtf,nma-nma,2,180
P11,nma-nma.07.rtf,nma-nma,2,313
P12,nma-nma.07.rtf,nma-nma,2,542
P13,nma-nma.07.rtf,nma-nma,2,58
P14,nma-nma.07.rtf,nma-nma,2,278
P15,nma-nma.07.rtf,nma-nma,2,254
P16,nma-nma.07.rtf,nma-nma,2,83
P17,nma-nma.07.rtf,nma-nma,2,0
P18,nma-nma.07.rtf,nma-nma,2,180
P19,nma-nma.07.rtf,nma-nma,2,405
P20,nma-nma.07.rtf,nma-nma,2,141
P21,nma-nma.07.rtf,nma-nma,2,205
P22,nma-nma.07.rtf,nma-nma,2,146
P23,nma-nma.07.rtf,nma-nma,2,593
P24,nma-nma.07.rtf,nma-nma,2,307
P25,nma-nma.07.rtf,nma-nma,2,221
P26,nma-nma.07.rtf,nma-nma,2,171
P27,nma-nma.07.rtf,nma-nma,2,0
P28,nma-nma.07.rtf,nma-nma,2,97
P29,nma-nma.07.rtf,nma-nma,2,396
P30,nma-nma.07.rtf,nma-nma,2,234
P31,nma-nma.07.rtf,nma-nma,2,278
P32,nma-nma.07.rtf,nma-nma,2,288
P33,nma-nma.07.rtf,nma-nma,2,283
P34,nma-nma.07.rtf,nma-nma,2,190
P35,nma-nma.07.rtf,nma-nma,2,190
P36,nma-nma.07.rtf,nma-nma,2,288
P37,nma-nma.07.rtf,nma-nma,2,53
P01,nma-nma.08.rtf,nma-nma,2,397
P02,nma-nma.08.rtf,nma-nma,2,0
P03,nma-nma.08.rtf,nma-nma,2,0
P04,nma-nma.08.rtf,nma-nma,2,107
P05,nma-nma.08.rtf,nma-nma,2,156
P06,nma-nma.08.rtf,nma-nma,2,249
P07,nma-nma.08.rtf,nma-nma,2,156
P08,nma-nma.08.rtf,nma-nma,2,132
P09,nma-nma.08.rtf,nma-nma,2,156
P10,nma-nma.08.rtf,nma-nma,2,166
P11,nma-nma.08.rtf,nma-nma,2,1075
P12,nma-nma.08.rtf,nma-nma,2,190
P13,nma-nma.08.rtf,nma-nma,2,288
P14,nma-nma.08.rtf,nma-nma,2,308
P15,nma-nma.08.rtf,nma-nma,2,141
P16,nma-nma.08.rtf,nma-nma,2,469
P17,nma-nma.08.rtf,nma-nma,2,132
P18,nma-nma.08.rtf,nma-nma,2,449
P19,nma-nma.08.rtf,nma-nma,2,166
P20,nma-nma.08.rtf,nma-nma,2,347
P21,nma-nma.08.rtf,nma-nma,2,464
P22,nma-nma.08.rtf,nma-nma,2,266
P23,nma-nma.08.rtf,nma-nma,2,236
P24,nma-nma.08.rtf,nma-nma,2,291
P25,nma-nma.08.rtf,nma-nma,2,256
P26,nma-nma.08.rtf,nma-nma,2,171
P27,nma-nma.08.rtf,nma-nma,2,0
P28,nma-nma.08.rtf,nma-nma,2,161
P29,nma-nma.08.rtf,nma-nma,2,145
P30,nma-nma.08.rtf,nma-nma,2,313
P31,nma-nma.08.rtf,nma-nma,2,469
P32,nma-nma.08.rtf,nma-nma,2,166
P33,nma-nma.08.rtf,nma-nma,2,313
P34,nma-nma.08.rtf,nma-nma,2,185
P35,nma-nma.08.rtf,nma-nma,2,146
P36,nma-nma.08.rtf,nma-nma,2,244
P37,nma-nma.08.rtf,nma-nma,2,322
P01,nma-nma.09.rtf,nma-nma,2,90
P02,nma-nma.09.rtf,nma-nma,2,229
P03,nma-nma.09.rtf,nma-nma,2,141
P04,nma-nma.09.rtf,nma-nma,2,185
P05,nma-nma.09.rtf,nma-nma,2,0
P06,nma-nma.09.rtf,nma-nma,2,181
P07,nma-nma.09.rtf,nma-nma,2,200
P08,nma-nma.09.rtf,nma-nma,2,176
P09,nma-nma.09.rtf,nma-nma,2,205
P10,nma-nma.09.rtf,nma-nma,2,190
P11,nma-nma.09.rtf,nma-nma,2,317
P12,nma-nma.09.rtf,nma-nma,2,303
P13,nma-nma.09.rtf,nma-nma,2,112
P14,nma-nma.09.rtf,nma-nma,2,112
P15,nma-nma.09.rtf,nma-nma,2,141
P16,nma-nma.09.rtf,nma-nma,2,0
P17,nma-nma.09.rtf,nma-nma,2,0
P18,nma-nma.09.rtf,nma-nma,2,200
P19,nma-nma.09.rtf,nma-nma,2,357
P20,nma-nma.09.rtf,nma-nma,2,293
P21,nma-nma.09.rtf,nma-nma,2,185
P22,nma-nma.09.rtf,nma-nma,2,573
P23,nma-nma.09.rtf,nma-nma,2,201
P24,nma-nma.09.rtf,nma-nma,2,130
P25,nma-nma.09.rtf,nma-nma,2,241
P26,nma-nma.09.rtf,nma-nma,2,110
P27,nma-nma.09.rtf,nma-nma,2,454
P28,nma-nma.09.rtf,nma-nma,2,234
P29,nma-nma.09.rtf,nma-nma,2,127
P30,nma-nma.09.rtf,nma-nma,2,273
P31,nma-nma.09.rtf,nma-nma,2,190
P32,nma-nma.09.rtf,nma-nma,2,244
P33,nma-nma.09.rtf,nma-nma,2,209
P34,nma-nma.09.rtf,nma-nma,2,229
P35,nma-nma.09.rtf,nma-nma,2,137
P36,nma-nma.09.rtf,nma-nma,2,0
P37,nma-nma.09.rtf,nma-nma,2,200
P01,nma-nma.10.rtf,nma-nma,2,251
P02,nma-nma.10.rtf,nma-nma,2,0
P03,nma-nma.10.rtf,nma-nma,2,171
P04,nma-nma.10.rtf,nma-nma,2,151
P05,nma-nma.10.rtf,nma-nma,2,205
P06,nma-nma.10.rtf,nma-nma,2,484
P07,nma-nma.10.rtf,nma-nma,2,156
P08,nma-nma.10.rtf,nma-nma,2,156
P09,nma-nma.10.rtf,nma-nma,2,171
P10,nma-nma.10.rtf,nma-nma,2,137
P11,nma-nma.10.rtf,nma-nma,2,317
P12,nma-nma.10.rtf,nma-nma,2,210
P13,nma-nma.10.rtf,nma-nma,2,220
