Stimulus,Participant,condition,parallel,semantic,RT
ma-nma.02.rtf,P29,ma-nma,1,2,146.7
ma-nma.02.rtf,P31,ma-nma,1,2,190.7
ma-nma.03.rtf,P29,ma-nma,1,2,0
ma-nma.02.rtf,P33,ma-nma,1,2,268.6
ma-nma.02.rtf,P35,ma-nma,1,2,117.7
ma-nma.02.rtf,P37,ma-nma,1,2,180.8
ma-nma.02.rtf,P10,ma-nma,1,2,263.9
ma-nma.02.rtf,P11,ma-nma,1,2,396.1
ma-nma.02.rtf,P12,ma-nma,1,2,405.8
ma-nma.02.rtf,P13,ma-nma,1,2,381.4
ma-nma.02.rtf,P15,ma-nma,1,2,954
ma-nma.03.rtf,P31,ma-nma,1,2,0
ma-nma.02.rtf,P16,ma-nma,1,2,415.7
ma-nma.02.rtf,P17,ma-nma,1,2,185.8
ma-nma.02.rtf,P18,ma-nma,1,2,151.7
ma-nma.02.rtf,P20,ma-nma,1,2,141.8
ma-nma.02.rtf,P22,ma-nma,1,2,186.3
ma-nma.02.rtf,P24,ma-nma,1,2,286.9
ma-nma.02.rtf,P26,ma-nma,1,2,407.7
ma-nma.02.rtf,P28,ma-nma,1,2,734.1
ma-nma.02.rtf,P30,ma-nma,1,2,385.2
ma-nma.03.rtf,P35,ma-nma,1,2,58.8
ma-nma.02.rtf,P32,ma-nma,1,2,337.3
ma-nma.02.rtf,P34,ma-nma,1,2,151.6
ma-nma.03.rtf,P01,ma-nma,1,2,377.7
ma-nma.03.rtf,P03,ma-nma,1,2,170.9
ma-nma.03.rtf,P04,ma-nma,1,2,244.4
ma-nma.03.rtf,P06,ma-nma,1,2,288.6
ma-nma.03.rtf,P08,ma-nma,1,2,376.6
ma-nma.03.rtf,P12,ma-nma,1,2,0
ma-nma.03.rtf,P09,ma-nma,1,2,185.9
ma-nma.03.rtf,P19,ma-nma,1,2,557.5
ma-nma.03.rtf,P21,ma-nma,1,2,122.2
ma-nma.03.rtf,P23,ma-nma,1,2,306.9
ma-nma.03.rtf,P20,ma-nma,1,2,0
ma-nma.03.rtf,P27,ma-nma,1,2,298.3
ma-nma.03.rtf,P33,ma-nma,1,2,215.2
ma-nma.03.rtf,P37,ma-nma,1,2,391.1
ma-nma.03.rtf,P10,ma-nma,1,2,200.6
ma-nma.03.rtf,P11,ma-nma,1,2,445
ma-nma.03.rtf,P13,ma-nma,1,2,195.6
ma-nma.03.rtf,P15,ma-nma,1,2,396.2
ma-nma.03.rtf,P16,ma-nma,1,2,220
ma-nma.03.rtf,P17,ma-nma,1,2,161.4
ma-nma.03.rtf,P18,ma-nma,1,2,342.3
ma-nma.03.rtf,P22,ma-nma,1,2,241.7
ma-nma.03.rtf,P24,ma-nma,1,2,161.1
ma-nma.03.rtf,P26,ma-nma,1,2,125.8
ma-nma.03.rtf,P28,ma-nma,1,2,303.1
ma-nma.03.rtf,P30,ma-nma,1,2,185.8
ma-nma.03.rtf,P32,ma-nma,1,2,215.2
ma-nma.03.rtf,P36,ma-nma,1,2,185.9
ma-nma.04.rtf,P01,ma-nma,1,2,387.6
ma-nma.04.rtf,P04,ma-nma,1,2,254.3
ma-nma.04.rtf,P05,ma-nma,1,2,264.1
ma-nma.04.rtf,P06,ma-nma,1,2,581.7
ma-nma.04.rtf,P07,ma-nma,1,2,562.3
ma-nma.04.rtf,P08,ma-nma,1,2,547.7
ma-nma.04.rtf,P09,ma-nma,1,2,489.1
ma-nma.04.rtf,P19,ma-nma,1,2,234.6
ma-nma.04.rtf,P21,ma-nma,1,2,464.5
ma-nma.04.rtf,P23,ma-nma,1,2,412.8
ma-nma.04.rtf,P25,ma-nma,1,2,644.3
ma-nma.04.rtf,P29,ma-nma,1,2,438.5
ma-nma.04.rtf,P33,ma-nma,1,2,430.9
ma-nma.03.rtf,P34,ma-nma,1,2,0
ma-nma.04.rtf,P35,ma-nma,1,2,112.5
ma-nma.04.rtf,P37,ma-nma,1,2,293.4
ma-nma.04.rtf,P10,ma-nma,1,2,371.6
ma-nma.04.rtf,P11,ma-nma,1,2,978.1
ma-nma.04.rtf,P12,ma-nma,1,2,278.7
ma-nma.04.rtf,P13,ma-nma,1,2,239.7
ma-nma.04.rtf,P14,ma-nma,1,2,929.3
ma-nma.04.rtf,P15,ma-nma,1,2,943.6
ma-nma.04.rtf,P16,ma-nma,1,2,1114.5
ma-nma.04.rtf,P17,ma-nma,1,2,171.2
ma-nma.04.rtf,P18,ma-nma,1,2,591.8
ma-nma.04.rtf,P20,ma-nma,1,2,489.1
ma-nma.04.rtf,P02,ma-nma,1,2,0
ma-nma.04.rtf,P22,ma-nma,1,2,528.6
ma-nma.04.rtf,P26,ma-nma,1,2,417.9
ma-nma.04.rtf,P30,ma-nma,1,2,215.1
ma-nma.04.rtf,P32,ma-nma,1,2,655.3
ma-nma.04.rtf,P34,ma-nma,1,2,611.6
ma-nma.04.rtf,P03,ma-nma,1,2,0
ma-nma.04.rtf,P36,ma-nma,1,2,180.9
ma-nma.05.rtf,P01,ma-nma,1,2,347.3
ma-nma.05.rtf,P02,ma-nma,1,2,185.8
ma-nma.05.rtf,P04,ma-nma,1,2,389.5
ma-nma.05.rtf,P05,ma-nma,1,2,107.5
ma-nma.05.rtf,P06,ma-nma,1,2,176
ma-nma.05.rtf,P07,ma-nma,1,2,420.6
ma-nma.05.rtf,P08,ma-nma,1,2,278.7
ma-nma.05.rtf,P09,ma-nma,1,2,156.5
ma-nma.05.rtf,P19,ma-nma,1,2,1022.2
ma-nma.05.rtf,P23,ma-nma,1,2,206.4
ma-nma.04.rtf,P27,ma-nma,1,2,0
ma-nma.04.rtf,P31,ma-nma,1,2,0
ma-nma.05.rtf,P25,ma-nma,1,2,458.1
ma-nma.05.rtf,P27,ma-nma,1,2,449.9
ma-nma.05.rtf,P29,ma-nma,1,2,297.5
ma-nma.05.rtf,P33,ma-nma,1,2,445
ma-nma.05.rtf,P35,ma-nma,1,2,631
ma-nma.04.rtf,P28,ma-nma,1,2,0
ma-nma.05.rtf,P37,ma-nma,1,2,254.3
ma-nma.05.rtf,P10,ma-nma,1,2,150.7
ma-nma.05.rtf,P11,ma-nma,1,2,180.9
ma-nma.05.rtf,P12,ma-nma,1,2,420.6
ma-nma.05.rtf,P13,ma-nma,1,2,220
ma-nma.05.rtf,P03,ma-nma,1,2,58.7
ma-nma.05.rtf,P15,ma-nma,1,2,376.6
ma-nma.05.rtf,P16,ma-nma,1,2,176
ma-nma.05.rtf,P17,ma-nma,1,2,122.4
ma-nma.05.rtf,P18,ma-nma,1,2,185.9
ma-nma.05.rtf,P20,ma-nma,1,2,156.5
ma-nma.05.rtf,P22,ma-nma,1,2,216.5
ma-nma.05.rtf,P24,ma-nma,1,2,191.3
ma-nma.05.rtf,P26,ma-nma,1,2,342.2
ma-nma.05.rtf,P21,ma-nma,1,2,0
ma-nma.05.rtf,P28,ma-nma,1,2,885.1
ma-nma.05.rtf,P30,ma-nma,1,2,400.8
ma-nma.05.rtf,P32,ma-nma,1,2,259.2
ma-nma.05.rtf,P34,ma-nma,1,2,166.3
ma-nma.06.rtf,P01,ma-nma,1,2,251.8
ma-nma.05.rtf,P31,ma-nma,1,2,53.7
ma-nma.06.rtf,P02,ma-nma,1,2,92.9
ma-nma.06.rtf,P06,ma-nma,1,2,205.2
ma-nma.06.rtf,P07,ma-nma,1,2,93
ma-nma.05.rtf,P36,ma-nma,1,2,0
ma-nma.06.rtf,P08,ma-nma,1,2,1157.2
ma-nma.06.rtf,P19,ma-nma,1,2,347.2
ma-nma.06.rtf,P21,ma-nma,1,2,137.6
ma-nma.06.rtf,P23,ma-nma,1,2,382.3
ma-nma.06.rtf,P03,ma-nma,1,2,0
ma-nma.06.rtf,P25,ma-nma,1,2,387.6
ma-nma.06.rtf,P31,ma-nma,1,2,224.9
ma-nma.06.rtf,P33,ma-nma,1,2,92.9
ma-nma.06.rtf,P35,ma-nma,1,2,190.7
ma-nma.06.rtf,P37,ma-nma,1,2,155.9
ma-nma.06.rtf,P11,ma-nma,1,2,308.1
ma-nma.06.rtf,P12,ma-nma,1,2,171.2
ma-nma.06.rtf,P15,ma-nma,1,2,352.3
ma-nma.06.rtf,P04,ma-nma,1,2,73.3
ma-nma.06.rtf,P16,ma-nma,1,2,249.4
ma-nma.06.rtf,P17,ma-nma,1,2,121.9
ma-nma.06.rtf,P18,ma-nma,1,2,166.2
ma-nma.06.rtf,P05,ma-nma,1,2,0
ma-nma.06.rtf,P20,ma-nma,1,2,166.3
ma-nma.06.rtf,P22,ma-nma,1,2,201
ma-nma.06.rtf,P24,ma-nma,1,2,166.1
ma-nma.06.rtf,P26,ma-nma,1,2,609.3
ma-nma.06.rtf,P09,ma-nma,1,2,0
ma-nma.06.rtf,P28,ma-nma,1,2,728.6
ma-nma.06.rtf,P30,ma-nma,1,2,128.1
ma-nma.06.rtf,P27,ma-nma,1,2,68.5
ma-nma.06.rtf,P32,ma-nma,1,2,210.2
ma-nma.06.rtf,P29,ma-nma,1,2,0
ma-nma.07.rtf,P01,ma-nma,1,2,372.8
ma-nma.07.rtf,P02,ma-nma,1,2,88.1
ma-nma.07.rtf,P04,ma-nma,1,2,259.1
ma-nma.07.rtf,P05,ma-nma,1,2,185.8
ma-nma.07.rtf,P06,ma-nma,1,2,244.5
ma-nma.07.rtf,P07,ma-nma,1,2,747.5
ma-nma.06.rtf,P10,ma-nma,1,2,0
ma-nma.06.rtf,P13,ma-nma,1,2,0
ma-nma.07.rtf,P09,ma-nma,1,2,205.4
ma-nma.06.rtf,P34,ma-nma,1,2,0
ma-nma.07.rtf,P19,ma-nma,1,2,474.2
ma-nma.07.rtf,P21,ma-nma,1,2,495.5
ma-nma.07.rtf,P23,ma-nma,1,2,186.3
ma-nma.07.rtf,P25,ma-nma,1,2,558.7
ma-nma.06.rtf,P36,ma-nma,1,2,0
ma-nma.07.rtf,P27,ma-nma,1,2,205.4
ma-nma.07.rtf,P29,ma-nma,1,2,112.6
ma-nma.07.rtf,P31,ma-nma,1,2,176.1
ma-nma.07.rtf,P33,ma-nma,1,2,308.1
ma-nma.07.rtf,P35,ma-nma,1,2,146.7
ma-nma.07.rtf,P37,ma-nma,1,2,357
ma-nma.07.rtf,P03,ma-nma,1,2,0
ma-nma.07.rtf,P10,ma-nma,1,2,127.3
ma-nma.07.rtf,P11,ma-nma,1,2,440
ma-nma.07.rtf,P12,ma-nma,1,2,200.6
ma-nma.07.rtf,P13,ma-nma,1,2,288.6
ma-nma.07.rtf,P14,ma-nma,1,2,1046.4
ma-nma.07.rtf,P15,ma-nma,1,2,474.2
ma-nma.07.rtf,P17,ma-nma,1,2,528.2
ma-nma.07.rtf,P18,ma-nma,1,2,161.3
ma-nma.07.rtf,P20,ma-nma,1,2,191.9
ma-nma.07.rtf,P08,ma-nma,1,2,0
ma-nma.07.rtf,P22,ma-nma,1,2,202.2
ma-nma.07.rtf,P24,ma-nma,1,2,532.9
ma-nma.07.rtf,P26,ma-nma,1,2,377.3
ma-nma.07.rtf,P28,ma-nma,1,2,625.9
ma-nma.07.rtf,P30,ma-nma,1,2,357.2
ma-nma.07.rtf,P32,ma-nma,1,2,185.8
ma-nma.07.rtf,P34,ma-nma,1,2,136.9
ma-nma.07.rtf,P36,ma-nma,1,2,166.3
ma-nma.08.rtf,P01,ma-nma,1,2,493.2
ma-nma.08.rtf,P03,ma-nma,1,2,146.7
ma-nma.08.rtf,P06,ma-nma,1,2,400.9
ma-nma.08.rtf,P07,ma-nma,1,2,97.6
ma-nma.08.rtf,P08,ma-nma,1,2,146.7
ma-nma.08.rtf,P19,ma-nma,1,2,303.2
ma-nma.08.rtf,P21,ma-nma,1,2,464.6
ma-nma.08.rtf,P23,ma-nma,1,2,276.7
ma-nma.08.rtf,P25,ma-nma,1,2,478.7
ma-nma.08.rtf,P27,ma-nma,1,2,283.6
ma-nma.07.rtf,P16,ma-nma,1,2,0
ma-nma.08.rtf,P31,ma-nma,1,2,190.7
ma-nma.08.rtf,P35,ma-nma,1,2,132
ma-nma.08.rtf,P37,ma-nma,1,2,146.7
ma-nma.08.rtf,P10,ma-nma,1,2,83.1
ma-nma.08.rtf,P11,ma-nma,1,2,298.4
ma-nma.08.rtf,P12,ma-nma,1,2,381.5
ma-nma.08.rtf,P13,ma-nma,1,2,107.5
ma-nma.08.rtf,P15,ma-nma,1,2,352
ma-nma.08.rtf,P16,ma-nma,1,2,264.1
ma-nma.08.rtf,P17,ma-nma,1,2,161.4
ma-nma.08.rtf,P18,ma-nma,1,2,112.5
ma-nma.08.rtf,P22,ma-nma,1,2,145.4
ma-nma.08.rtf,P24,ma-nma,1,2,125.9
ma-nma.08.rtf,P26,ma-nma,1,2,201.4
ma-nma.08.rtf,P28,ma-nma,1,2,474.4
ma-nma.08.rtf,P02,ma-nma,1,2,0
ma-nma.08.rtf,P30,ma-nma,1,2,582
ma-nma.08.rtf,P32,ma-nma,1,2,342.3
ma-nma.08.rtf,P04,ma-nma,1,2,0
ma-nma.08.rtf,P34,ma-nma,1,2,88
ma-nma.09.rtf,P01,ma-nma,1,2,448
ma-nma.09.rtf,P03,ma-nma,1,2,166.4
ma-nma.09.rtf,P04,ma-nma,1,2,210
ma-nma.09.rtf,P05,ma-nma,1,2,190.7
ma-nma.09.rtf,P06,ma-nma,1,2,210.1
ma-nma.09.rtf,P07,ma-nma,1,2,264.1
ma-nma.09.rtf,P08,ma-nma,1,2,239.6
ma-nma.09.rtf,P09,ma-nma,1,2,141.8
ma-nma.09.rtf,P19,ma-nma,1,2,88
ma-nma.09.rtf,P21,ma-nma,1,2,112.4
ma-nma.09.rtf,P23,ma-nma,1,2,166.1
ma-nma.09.rtf,P25,ma-nma,1,2,332.3
ma-nma.09.rtf,P27,ma-nma,1,2,210.3
ma-nma.09.rtf,P29,ma-nma,1,2,655.9
ma-nma.08.rtf,P05,ma-nma,1,2,53.8
ma-nma.09.rtf,P31,ma-nma,1,2,127.1
ma-nma.09.rtf,P33,ma-nma,1,2,117.3
ma-nma.09.rtf,P37,ma-nma,1,2,596.6
ma-nma.08.rtf,P09,ma-nma,1,2,0
ma-nma.08.rtf,P29,ma-nma,1,2,0
ma-nma.09.rtf,P10,ma-nma,1,2,293.5
ma-nma.09.rtf,P11,ma-nma,1,2,132.1
ma-nma.09.rtf,P12,ma-nma,1,2,342.1
ma-nma.09.rtf,P14,ma-nma,1,2,997.6
ma-nma.09.rtf,P15,ma-nma,1,2,518.4
ma-nma.09.rtf,P16,ma-nma,1,2,498.8
ma-nma.09.rtf,P17,ma-nma,1,2,264.1
ma-nma.09.rtf,P18,ma-nma,1,2,459.6
ma-nma.09.rtf,P20,ma-nma,1,2,430.4
ma-nma.09.rtf,P22,ma-nma,1,2,437.8
ma-nma.09.rtf,P24,ma-nma,1,2,241.7
ma-nma.09.rtf,P26,ma-nma,1,2,458
ma-nma.09.rtf,P28,ma-nma,1,2,259.2
ma-nma.09.rtf,P30,ma-nma,1,2,767.7
ma-nma.09.rtf,P32,ma-nma,1,2,260.2
ma-nma.09.rtf,P34,ma-nma,1,2,185.9
ma-nma.08.rtf,P33,ma-nma,1,2,0
ma-nma.09.rtf,P36,ma-nma,1,2,176
ma-nma.10.rtf,P01,ma-nma,1,2,186.3
ma-nma.10.rtf,P02,ma-nma,1,2,185.8
ma-nma.10.rtf,P03,ma-nma,1,2,83.1
ma-nma.10.rtf,P04,ma-nma,1,2,224.8
ma-nma.08.rtf,P20,ma-nma,1,2,0
ma-nma.10.rtf,P05,ma-nma,1,2,230
ma-nma.10.rtf,P06,ma-nma,1,2,322.8
ma-nma.10.rtf,P07,ma-nma,1,2,386.3
ma-nma.10.rtf,P08,ma-nma,1,2,97.8
ma-nma.10.rtf,P09,ma-nma,1,2,224.9
ma-nma.10.rtf,P19,ma-nma,1,2,195.6
ma-nma.10.rtf,P21,ma-nma,1,2,474.3
ma-nma.10.rtf,P25,ma-nma,1,2,583.9
ma-nma.08.rtf,P36,ma-nma,1,2,0
ma-nma.10.rtf,P27,ma-nma,1,2,503.7
ma-nma.10.rtf,P29,ma-nma,1,2,195.9
ma-nma.10.rtf,P33,ma-nma,1,2,625.8
ma-nma.09.rtf,P02,ma-nma,1,2,0
ma-nma.10.rtf,P35,ma-nma,1,2,303.2
ma-nma.09.rtf,P35,ma-nma,1,2,0
ma-nma.10.rtf,P37,ma-nma,1,2,283.5
ma-nma.10.rtf,P10,ma-nma,1,2,176.1
ma-nma.10.rtf,P11,ma-nma,1,2,425.3
ma-nma.10.rtf,P12,ma-nma,1,2,298.3
ma-nma.10.rtf,P13,ma-nma,1,2,254.2
ma-nma.10.rtf,P15,ma-nma,1,2,298.2
ma-nma.10.rtf,P16,ma-nma,1,2,288.6
ma-nma.10.rtf,P17,ma-nma,1,2,313
ma-nma.10.rtf,P18,ma-nma,1,2,273.8
ma-nma.10.rtf,P20,ma-nma,1,2,171.1
ma-nma.10.rtf,P22,ma-nma,1,2,241.6
ma-nma.10.rtf,P24,ma-nma,1,2,664.5
ma-nma.10.rtf,P26,ma-nma,1,2,170.4
ma-nma.10.rtf,P28,ma-nma,1,2,645.5
ma-nma.10.rtf,P30,ma-nma,1,2,762.9
ma-nma.10.rtf,P32,ma-nma,1,2,205.3
ma-nma.09.rtf,P13,ma-nma,1,2,0
ma-nma.10.rtf,P23,ma-nma,1,2,0
ma-nma.10.rtf,P31,ma-nma,1,2,68.6
ma-nma.10.rtf,P36,ma-nma,1,2,371.6
ma-nma.11.rtf,P01,ma-nma,1,2,634.3
ma-nma.11.rtf,P03,ma-nma,1,2,234.8
ma-nma.10.rtf,P34,ma-nma,1,2,0
ma-nma.11.rtf,P04,ma-nma,1,2,171
ma-nma.11.rtf,P05,ma-nma,1,2,190.7
ma-nma.11.rtf,P06,ma-nma,1,2,478.1
ma-nma.11.rtf,P07,ma-nma,1,2,371.6
ma-nma.11.rtf,P02,ma-nma,1,2,0
ma-nma.11.rtf,P21,ma-nma,1,2,53.8
ma-nma.11.rtf,P08,ma-nma,1,2,635.8
ma-nma.11.rtf,P09,ma-nma,1,2,430.4
ma-nma.11.rtf,P19,ma-nma,1,2,127.3
ma-nma.11.rtf,P23,ma-nma,1,2,432.9
ma-nma.11.rtf,P27,ma-nma,1,2,171.1
ma-nma.11.rtf,P29,ma-nma,1,2,308.1
ma-nma.11.rtf,P31,ma-nma,1,2,63.7
ma-nma.11.rtf,P12,ma-nma,1,2,0
ma-nma.12.rtf,P02,ma-nma,1,2,0
ma-nma.11.rtf,P33,ma-nma,1,2,410.8
ma-nma.11.rtf,P35,ma-nma,1,2,161.4
ma-nma.11.rtf,P37,ma-nma,1,2,234.7
ma-nma.12.rtf,P13,ma-nma,1,2,0
ma-nma.11.rtf,P10,ma-nma,1,2,268.8
ma-nma.12.rtf,P36,ma-nma,1,2,68.4
ma-nma.11.rtf,P11,ma-nma,1,2,674.8
ma-nma.11.rtf,P13,ma-nma,1,2,347.3
ma-nma.11.rtf,P15,ma-nma,1,2,645.5
nma-ma.01.rtf,P03,nma-ma,1,1,0
nma-ma.01.rtf,P31,nma-ma,1,1,0
nma-ma.01.rtf,P17,nma-ma,1,1,0
ma-nma.11.rtf,P16,ma-nma,1,2,161.3
ma-nma.11.rtf,P17,ma-nma,1,2,171.2
ma-nma.11.rtf,P18,ma-nma,1,2,254.3
ma-nma.11.rtf,P20,ma-nma,1,2,298.3
ma-nma.11.rtf,P22,ma-nma,1,2,402.7
nma-ma.01.rtf,P36,nma-ma,1,1,0
nma-ma.02.rtf,P03,nma-ma,1,1,0
ma-nma.11.rtf,P24,ma-nma,1,2,246.6
ma-nma.11.rtf,P26,ma-nma,1,2,342.3
ma-nma.11.rtf,P28,ma-nma,1,2,332.5
ma-nma.11.rtf,P30,ma-nma,1,2,181
ma-nma.11.rtf,P32,ma-nma,1,2,342.3
nma-ma.02.rtf,P05,nma-ma,1,1,69.7
ma-nma.11.rtf,P34,ma-nma,1,2,117.3
ma-nma.11.rtf,P36,ma-nma,1,2,156.5
ma-nma.12.rtf,P01,ma-nma,1,2,931.6
ma-nma.12.rtf,P03,ma-nma,1,2,215.3
ma-nma.12.rtf,P04,ma-nma,1,2,816.7
ma-nma.12.rtf,P05,ma-nma,1,2,948.6
ma-nma.12.rtf,P06,ma-nma,1,2,337.4
ma-nma.12.rtf,P07,ma-nma,1,2,846
ma-nma.12.rtf,P08,ma-nma,1,2,410.8
nma-ma.02.rtf,P10,nma-ma,1,1,0
ma-nma.12.rtf,P09,ma-nma,1,2,308.4
nma-ma.02.rtf,P13,nma-ma,1,1,0
nma-ma.02.rtf,P16,nma-ma,1,1,0
ma-nma.12.rtf,P19,ma-nma,1,2,288.5
ma-nma.12.rtf,P21,ma-nma,1,2,205.4
ma-nma.12.rtf,P23,ma-nma,1,2,407.7
ma-nma.12.rtf,P27,ma-nma,1,2,562.4
ma-nma.12.rtf,P29,ma-nma,1,2,738.4
ma-nma.12.rtf,P31,ma-nma,1,2,215.2
ma-nma.12.rtf,P33,ma-nma,1,2,342.2
ma-nma.12.rtf,P35,ma-nma,1,2,332.5
ma-nma.12.rtf,P10,ma-nma,1,2,508.5
ma-nma.12.rtf,P11,ma-nma,1,2,1027.7
ma-nma.12.rtf,P12,ma-nma,1,2,523.3
nma-ma.03.rtf,P03,nma-ma,1,1,0
ma-nma.12.rtf,P14,ma-nma,1,2,679.7
ma-nma.12.rtf,P15,ma-nma,1,2,992.7
ma-nma.12.rtf,P16,ma-nma,1,2,493.9
nma-ma.03.rtf,P09,nma-ma,1,1,78.3
ma-nma.12.rtf,P17,ma-nma,1,2,347.2
nma-ma.03.rtf,P12,nma-ma,1,1,0
nma-ma.03.rtf,P34,nma-ma,1,1,0
ma-nma.12.rtf,P18,ma-nma,1,2,596.7
ma-nma.12.rtf,P20,ma-nma,1,2,1135.7
ma-nma.12.rtf,P22,ma-nma,1,2,251.6
nma-ma.04.rtf,P02,nma-ma,1,1,73.4
ma-nma.12.rtf,P24,ma-nma,1,2,709.8
ma-nma.12.rtf,P26,ma-nma,1,2,518.6
ma-nma.12.rtf,P28,ma-nma,1,2,230
ma-nma.12.rtf,P30,ma-nma,1,2,405.9
ma-nma.12.rtf,P32,ma-nma,1,2,572.2
nma-ma.04.rtf,P03,nma-ma,1,1,73.7
ma-nma.12.rtf,P34,ma-nma,1,2,376.5
nma-ma.04.rtf,P28,nma-ma,1,1,0
nma-ma.01.rtf,P01,nma-ma,1,1,332.2
nma-ma.01.rtf,P02,nma-ma,1,1,361.9
nma-ma.01.rtf,P04,nma-ma,1,1,283.6
nma-ma.01.rtf,P05,nma-ma,1,1,601.7
nma-ma.01.rtf,P06,nma-ma,1,1,865.5
nma-ma.05.rtf,P03,nma-ma,1,1,0
nma-ma.06.rtf,P03,nma-ma,1,1,0
nma-ma.01.rtf,P07,nma-ma,1,1,307.9
nma-ma.01.rtf,P08,nma-ma,1,1,357
nma-ma.01.rtf,P09,nma-ma,1,1,772.8
nma-ma.06.rtf,P04,nma-ma,1,1,0
nma-ma.01.rtf,P19,nma-ma,1,1,293.4
nma-ma.01.rtf,P21,nma-ma,1,1,240.3
nma-ma.01.rtf,P23,nma-ma,1,1,196.2
nma-ma.01.rtf,P25,nma-ma,1,1,468.7
nma-ma.01.rtf,P27,nma-ma,1,1,811.8
nma-ma.06.rtf,P31,nma-ma,1,1,0
nma-ma.01.rtf,P29,nma-ma,1,1,586.8
nma-ma.01.rtf,P33,nma-ma,1,1,846
nma-ma.01.rtf,P35,nma-ma,1,1,508.5
nma-ma.01.rtf,P37,nma-ma,1,1,537.4
nma-ma.01.rtf,P10,nma-ma,1,1,337.4
nma-ma.01.rtf,P11,nma-ma,1,1,376.5
nma-ma.01.rtf,P12,nma-ma,1,1,376.5
nma-ma.01.rtf,P13,nma-ma,1,1,136.9
nma-ma.01.rtf,P14,nma-ma,1,1,1046.1
nma-ma.01.rtf,P15,nma-ma,1,1,1139.8
nma-ma.01.rtf,P16,nma-ma,1,1,215
nma-ma.01.rtf,P18,nma-ma,1,1,386.4
nma-ma.01.rtf,P20,nma-ma,1,1,368.1
nma-ma.01.rtf,P22,nma-ma,1,1,357.4
nma-ma.01.rtf,P24,nma-ma,1,1,407.7
nma-ma.01.rtf,P26,nma-ma,1,1,368.1
nma-ma.01.rtf,P28,nma-ma,1,1,92.9
nma-ma.01.rtf,P30,nma-ma,1,1,728.6
nma-ma.01.rtf,P32,nma-ma,1,1,303.2
nma-ma.01.rtf,P34,nma-ma,1,1,176
nma-ma.02.rtf,P01,nma-ma,1,1,524.5
nma-ma.02.rtf,P02,nma-ma,1,1,107.5
nma-ma.02.rtf,P04,nma-ma,1,1,283.5
nma-ma.02.rtf,P06,nma-ma,1,1,855.5
nma-ma.02.rtf,P07,nma-ma,1,1,191.3
nma-ma.06.rtf,P36,nma-ma,1,1,0
nma-ma.02.rtf,P08,nma-ma,1,1,166.2
nma-ma.02.rtf,P09,nma-ma,1,1,175.9
nma-ma.02.rtf,P19,nma-ma,1,1,107.6
nma-ma.02.rtf,P21,nma-ma,1,1,180.9
nma-ma.02.rtf,P23,nma-ma,1,1,1087.1
nma-ma.02.rtf,P25,nma-ma,1,1,1178
nma-ma.02.rtf,P27,nma-ma,1,1,498.8
nma-ma.02.rtf,P29,nma-ma,1,1,180.9
nma-ma.02.rtf,P31,nma-ma,1,1,210.3
nma-ma.02.rtf,P33,nma-ma,1,1,219.9
nma-ma.07.rtf,P10,nma-ma,1,1,73.3
nma-ma.02.rtf,P35,nma-ma,1,1,420.5
nma-ma.02.rtf,P37,nma-ma,1,1,680.2
nma-ma.02.rtf,P11,nma-ma,1,1,454.8
nma-ma.02.rtf,P12,nma-ma,1,1,303.2
nma-ma.02.rtf,P15,nma-ma,1,1,259.3
nma-ma.02.rtf,P17,nma-ma,1,1,265.4
nma-ma.07.rtf,P20,nma-ma,1,1,0
nma-ma.02.rtf,P18,nma-ma,1,1,400.9
nma-ma.02.rtf,P20,nma-ma,1,1,146.7
nma-ma.02.rtf,P22,nma-ma,1,1,206.4
nma-ma.08.rtf,P34,nma-ma,1,1,0
nma-ma.02.rtf,P24,nma-ma,1,1,281.9
nma-ma.02.rtf,P26,nma-ma,1,1,453
nma-ma.02.rtf,P28,nma-ma,1,1,983.1
nma-ma.02.rtf,P30,nma-ma,1,1,503.7
nma-ma.02.rtf,P32,nma-ma,1,1,454.9
nma-ma.02.rtf,P34,nma-ma,1,1,225
nma-ma.02.rtf,P36,nma-ma,1,1,234.7
nma-ma.03.rtf,P01,nma-ma,1,1,598.6
nma-ma.03.rtf,P02,nma-ma,1,1,132
nma-ma.03.rtf,P04,nma-ma,1,1,381.4
nma-ma.03.rtf,P05,nma-ma,1,1,176.2
nma-ma.03.rtf,P06,nma-ma,1,1,533.6
nma-ma.03.rtf,P07,nma-ma,1,1,332.6
nma-ma.03.rtf,P08,nma-ma,1,1,356.9
nma-ma.03.rtf,P19,nma-ma,1,1,743.8
nma-ma.03.rtf,P21,nma-ma,1,1,215
nma-ma.03.rtf,P23,nma-ma,1,1,166.2
nma-ma.03.rtf,P25,nma-ma,1,1,216.5
nma-ma.03.rtf,P27,nma-ma,1,1,738.6
nma-ma.03.rtf,P29,nma-ma,1,1,337.4
nma-ma.03.rtf,P31,nma-ma,1,1,185.7
nma-ma.03.rtf,P33,nma-ma,1,1,308
nma-ma.03.rtf,P35,nma-ma,1,1,293.4
nma-ma.03.rtf,P37,nma-ma,1,1,449.9
nma-ma.03.rtf,P10,nma-ma,1,1,215.1
nma-ma.03.rtf,P11,nma-ma,1,1,317.9
nma-ma.03.rtf,P13,nma-ma,1,1,376.5
nma-ma.03.rtf,P14,nma-ma,1,1,787.2
nma-ma.03.rtf,P15,nma-ma,1,1,547.8
nma-ma.03.rtf,P16,nma-ma,1,1,186.4
