Stimulus,Participant,condition,parallel,semantic,RT
ma-nma.02.rtf,P13,ma-nma,1,2,777.6
ma-nma.02.rtf,P14,ma-nma,1,2,342.3
ma-nma.02.rtf,P15,ma-nma,1,2,1198.1
ma-nma.02.rtf,P18,ma-nma,1,2,141.7
ma-nma.07.rtf,P03,ma-nma,1,2,0
ma-nma.07.rtf,P06,ma-nma,1,2,0
ma-nma.02.rtf,P20,ma-nma,1,2,210.2
ma-nma.02.rtf,P22,ma-nma,1,2,342.4
ma-nma.02.rtf,P24,ma-nma,1,2,664.5
ma-nma.02.rtf,P26,ma-nma,1,2,694.6
ma-nma.02.rtf,P28,ma-nma,1,2,494
ma-nma.02.rtf,P30,ma-nma,1,2,348.2
ma-nma.02.rtf,P32,ma-nma,1,2,1046.5
ma-nma.02.rtf,P34,ma-nma,1,2,254.2
ma-nma.02.rtf,P36,ma-nma,1,2,347.2
ma-nma.03.rtf,P01,ma-nma,1,2,1152.3
ma-nma.03.rtf,P02,ma-nma,1,2,386.3
ma-nma.03.rtf,P04,ma-nma,1,2,298.3
ma-nma.03.rtf,P05,ma-nma,1,2,342.6
ma-nma.03.rtf,P08,ma-nma,1,2,528.2
ma-nma.03.rtf,P09,ma-nma,1,2,151.6
ma-nma.08.rtf,P33,ma-nma,1,2,0
ma-nma.03.rtf,P19,ma-nma,1,2,122.1
ma-nma.03.rtf,P21,ma-nma,1,2,327.4
ma-nma.03.rtf,P23,ma-nma,1,2,796.9
ma-nma.03.rtf,P25,ma-nma,1,2,981.5
ma-nma.08.rtf,P10,ma-nma,1,2,0
ma-nma.03.rtf,P27,ma-nma,1,2,357.4
ma-nma.03.rtf,P29,ma-nma,1,2,366.7
ma-nma.03.rtf,P31,ma-nma,1,2,401.9
ma-nma.03.rtf,P33,ma-nma,1,2,293.7
ma-nma.03.rtf,P35,ma-nma,1,2,176
ma-nma.03.rtf,P37,ma-nma,1,2,410.7
ma-nma.03.rtf,P10,ma-nma,1,2,299
ma-nma.03.rtf,P11,ma-nma,1,2,699.3
ma-nma.03.rtf,P12,ma-nma,1,2,322.9
ma-nma.03.rtf,P13,ma-nma,1,2,356.8
ma-nma.03.rtf,P14,ma-nma,1,2,855.6
ma-nma.08.rtf,P36,ma-nma,1,2,0
ma-nma.03.rtf,P16,ma-nma,1,2,166.3
ma-nma.09.rtf,P35,ma-nma,1,2,53.7
ma-nma.03.rtf,P17,ma-nma,1,2,464.6
ma-nma.03.rtf,P18,ma-nma,1,2,582
ma-nma.09.rtf,P17,ma-nma,1,2,59.3
ma-nma.03.rtf,P20,ma-nma,1,2,151.6
ma-nma.03.rtf,P22,ma-nma,1,2,458.3
ma-nma.03.rtf,P24,ma-nma,1,2,181.2
ma-nma.03.rtf,P26,ma-nma,1,2,377.5
ma-nma.03.rtf,P28,ma-nma,1,2,450.3
ma-nma.03.rtf,P30,ma-nma,1,2,220
ma-nma.03.rtf,P32,ma-nma,1,2,523.3
ma-nma.03.rtf,P34,ma-nma,1,2,166.3
ma-nma.03.rtf,P36,ma-nma,1,2,254.4
ma-nma.04.rtf,P01,ma-nma,1,2,513.6
ma-nma.04.rtf,P02,ma-nma,1,2,538
ma-nma.04.rtf,P04,ma-nma,1,2,738.5
ma-nma.10.rtf,P31,ma-nma,1,2,0
ma-nma.04.rtf,P05,ma-nma,1,2,572.4
ma-nma.04.rtf,P06,ma-nma,1,2,939
ma-nma.04.rtf,P07,ma-nma,1,2,997.8
ma-nma.04.rtf,P08,ma-nma,1,2,792.5
ma-nma.04.rtf,P09,ma-nma,1,2,665.2
ma-nma.11.rtf,P03,ma-nma,1,2,0
ma-nma.04.rtf,P19,ma-nma,1,2,601.5
ma-nma.04.rtf,P21,ma-nma,1,2,1188.9
ma-nma.04.rtf,P23,ma-nma,1,2,619.3
ma-nma.04.rtf,P25,ma-nma,1,2,774.8
ma-nma.04.rtf,P27,ma-nma,1,2,259.6
ma-nma.04.rtf,P29,ma-nma,1,2,513.5
ma-nma.04.rtf,P31,ma-nma,1,2,107.6
ma-nma.04.rtf,P33,ma-nma,1,2,366.9
ma-nma.04.rtf,P35,ma-nma,1,2,508
ma-nma.04.rtf,P37,ma-nma,1,2,361.9
ma-nma.04.rtf,P10,ma-nma,1,2,166.2
ma-nma.04.rtf,P12,ma-nma,1,2,484.4
ma-nma.12.rtf,P02,ma-nma,1,2,0
ma-nma.04.rtf,P13,ma-nma,1,2,582
ma-nma.04.rtf,P14,ma-nma,1,2,1017.2
ma-nma.04.rtf,P16,ma-nma,1,2,499
ma-nma.04.rtf,P17,ma-nma,1,2,298.2
ma-nma.04.rtf,P18,ma-nma,1,2,827.5
ma-nma.04.rtf,P20,ma-nma,1,2,1134.6
ma-nma.04.rtf,P22,ma-nma,1,2,548.7
ma-nma.04.rtf,P24,ma-nma,1,2,655.3
ma-nma.04.rtf,P26,ma-nma,1,2,443.1
ma-nma.04.rtf,P28,ma-nma,1,2,591.7
ma-nma.04.rtf,P30,ma-nma,1,2,465.3
ma-nma.04.rtf,P32,ma-nma,1,2,381.3
ma-nma.04.rtf,P34,ma-nma,1,2,405.9
ma-nma.04.rtf,P36,ma-nma,1,2,224.9
ma-nma.05.rtf,P01,ma-nma,1,2,518.5
ma-nma.12.rtf,P04,ma-nma,1,2,0
ma-nma.05.rtf,P02,ma-nma,1,2,195.6
ma-nma.05.rtf,P03,ma-nma,1,2,112.5
ma-nma.05.rtf,P04,ma-nma,1,2,141.7
ma-nma.05.rtf,P05,ma-nma,1,2,176
ma-nma.05.rtf,P06,ma-nma,1,2,1173.7
ma-nma.05.rtf,P07,ma-nma,1,2,391.2
ma-nma.05.rtf,P08,ma-nma,1,2,743.2
ma-nma.05.rtf,P09,ma-nma,1,2,577
ma-nma.05.rtf,P19,ma-nma,1,2,758.1
ma-nma.05.rtf,P21,ma-nma,1,2,503.7
ma-nma.05.rtf,P25,ma-nma,1,2,424.1
ma-nma.05.rtf,P27,ma-nma,1,2,880.7
ma-nma.05.rtf,P29,ma-nma,1,2,762.8
ma-nma.05.rtf,P31,ma-nma,1,2,586.7
ma-nma.05.rtf,P33,ma-nma,1,2,185.8
ma-nma.05.rtf,P35,ma-nma,1,2,415.7
ma-nma.05.rtf,P37,ma-nma,1,2,347.3
ma-nma.05.rtf,P11,ma-nma,1,2,425.4
nma-ma.01.rtf,P03,nma-ma,1,1,0
ma-nma.05.rtf,P12,ma-nma,1,2,361.9
ma-nma.05.rtf,P13,ma-nma,1,2,293.5
nma-ma.01.rtf,P04,nma-ma,1,1,0
ma-nma.05.rtf,P14,ma-nma,1,2,1090.4
ma-nma.05.rtf,P15,ma-nma,1,2,572.1
ma-nma.05.rtf,P16,ma-nma,1,2,259.1
ma-nma.05.rtf,P17,ma-nma,1,2,371.5
ma-nma.05.rtf,P18,ma-nma,1,2,190.9
ma-nma.05.rtf,P20,ma-nma,1,2,249.4
ma-nma.05.rtf,P22,ma-nma,1,2,689.6
ma-nma.05.rtf,P24,ma-nma,1,2,483.2
ma-nma.05.rtf,P26,ma-nma,1,2,156.1
ma-nma.05.rtf,P28,ma-nma,1,2,337.5
ma-nma.05.rtf,P30,ma-nma,1,2,401
ma-nma.05.rtf,P32,ma-nma,1,2,381.5
ma-nma.05.rtf,P36,ma-nma,1,2,186
ma-nma.06.rtf,P01,ma-nma,1,2,372.5
nma-ma.02.rtf,P03,nma-ma,1,1,53.9
ma-nma.06.rtf,P02,ma-nma,1,2,249.4
nma-ma.02.rtf,P10,nma-ma,1,1,0
ma-nma.06.rtf,P04,ma-nma,1,2,591.6
ma-nma.06.rtf,P05,ma-nma,1,2,195.6
ma-nma.06.rtf,P06,ma-nma,1,2,836.2
nma-ma.03.rtf,P03,nma-ma,1,1,0
ma-nma.06.rtf,P07,ma-nma,1,2,200.5
ma-nma.06.rtf,P08,ma-nma,1,2,1012.1
ma-nma.06.rtf,P09,ma-nma,1,2,156.5
ma-nma.06.rtf,P19,ma-nma,1,2,987.7
ma-nma.06.rtf,P21,ma-nma,1,2,728.4
ma-nma.06.rtf,P23,ma-nma,1,2,1072.2
ma-nma.06.rtf,P25,ma-nma,1,2,473
ma-nma.06.rtf,P27,ma-nma,1,2,475.6
nma-ma.03.rtf,P05,nma-ma,1,1,0
ma-nma.06.rtf,P29,ma-nma,1,2,474.4
ma-nma.06.rtf,P31,ma-nma,1,2,734.1
ma-nma.06.rtf,P33,ma-nma,1,2,166.2
nma-ma.03.rtf,P09,nma-ma,1,1,0
ma-nma.06.rtf,P35,ma-nma,1,2,288.6
ma-nma.06.rtf,P37,ma-nma,1,2,439.5
ma-nma.06.rtf,P10,ma-nma,1,2,401.2
ma-nma.06.rtf,P11,ma-nma,1,2,650.4
ma-nma.06.rtf,P12,ma-nma,1,2,577
nma-ma.03.rtf,P16,nma-ma,1,1,0
ma-nma.06.rtf,P13,ma-nma,1,2,596.7
ma-nma.06.rtf,P15,ma-nma,1,2,963.5
ma-nma.06.rtf,P16,ma-nma,1,2,332.5
ma-nma.06.rtf,P17,ma-nma,1,2,132
ma-nma.06.rtf,P18,ma-nma,1,2,278.8
ma-nma.06.rtf,P20,ma-nma,1,2,215.2
ma-nma.06.rtf,P22,ma-nma,1,2,564.1
ma-nma.06.rtf,P24,ma-nma,1,2,800.4
ma-nma.06.rtf,P26,ma-nma,1,2,901.2
ma-nma.06.rtf,P28,ma-nma,1,2,406
ma-nma.06.rtf,P30,ma-nma,1,2,244.5
nma-ma.03.rtf,P28,nma-ma,1,1,0
ma-nma.06.rtf,P32,ma-nma,1,2,723.7
ma-nma.06.rtf,P34,ma-nma,1,2,699.2
ma-nma.06.rtf,P36,ma-nma,1,2,122.1
ma-nma.07.rtf,P01,ma-nma,1,2,317.1
ma-nma.07.rtf,P02,ma-nma,1,2,435.2
ma-nma.07.rtf,P04,ma-nma,1,2,401
ma-nma.07.rtf,P05,ma-nma,1,2,298.8
ma-nma.07.rtf,P07,ma-nma,1,2,552.5
ma-nma.07.rtf,P08,ma-nma,1,2,708.9
ma-nma.07.rtf,P09,ma-nma,1,2,88
ma-nma.07.rtf,P19,ma-nma,1,2,997.8
nma-ma.04.rtf,P03,nma-ma,1,1,0
ma-nma.07.rtf,P23,ma-nma,1,2,941.5
ma-nma.07.rtf,P25,ma-nma,1,2,765.3
ma-nma.07.rtf,P27,ma-nma,1,2,386.3
ma-nma.07.rtf,P29,ma-nma,1,2,826.2
ma-nma.07.rtf,P31,ma-nma,1,2,523.3
ma-nma.07.rtf,P33,ma-nma,1,2,396.1
ma-nma.07.rtf,P35,ma-nma,1,2,1158.9
ma-nma.07.rtf,P37,ma-nma,1,2,528.1
ma-nma.07.rtf,P10,ma-nma,1,2,190.6
ma-nma.07.rtf,P11,ma-nma,1,2,425.5
ma-nma.07.rtf,P12,ma-nma,1,2,229.8
ma-nma.07.rtf,P13,ma-nma,1,2,405.9
ma-nma.07.rtf,P14,ma-nma,1,2,694.5
ma-nma.07.rtf,P15,ma-nma,1,2,1115
ma-nma.07.rtf,P16,ma-nma,1,2,405.9
ma-nma.07.rtf,P17,ma-nma,1,2,357
ma-nma.07.rtf,P18,ma-nma,1,2,689.5
nma-ma.04.rtf,P36,nma-ma,1,1,0
ma-nma.07.rtf,P20,ma-nma,1,2,896.1
ma-nma.07.rtf,P22,ma-nma,1,2,493.3
nma-ma.05.rtf,P03,nma-ma,1,1,68.3
ma-nma.07.rtf,P24,ma-nma,1,2,624.1
ma-nma.07.rtf,P26,ma-nma,1,2,297
ma-nma.07.rtf,P28,ma-nma,1,2,420.6
ma-nma.07.rtf,P30,ma-nma,1,2,327.6
nma-ma.05.rtf,P04,nma-ma,1,1,58.7
ma-nma.07.rtf,P32,ma-nma,1,2,630.7
ma-nma.07.rtf,P34,ma-nma,1,2,415.7
ma-nma.07.rtf,P36,ma-nma,1,2,464.6
ma-nma.08.rtf,P01,ma-nma,1,2,407.7
ma-nma.08.rtf,P02,ma-nma,1,2,244.5
nma-ma.05.rtf,P33,nma-ma,1,1,0
ma-nma.08.rtf,P03,ma-nma,1,2,156.5
ma-nma.08.rtf,P04,ma-nma,1,2,288.4
ma-nma.08.rtf,P05,ma-nma,1,2,83.1
ma-nma.08.rtf,P06,ma-nma,1,2,757.9
ma-nma.08.rtf,P07,ma-nma,1,2,185.8
ma-nma.08.rtf,P09,ma-nma,1,2,430.3
ma-nma.08.rtf,P19,ma-nma,1,2,333.1
ma-nma.08.rtf,P21,ma-nma,1,2,498.9
ma-nma.08.rtf,P23,ma-nma,1,2,362.5
ma-nma.08.rtf,P25,ma-nma,1,2,710.5
ma-nma.08.rtf,P27,ma-nma,1,2,391.1
nma-ma.06.rtf,P03,nma-ma,1,1,0
ma-nma.08.rtf,P29,ma-nma,1,2,273.8
ma-nma.08.rtf,P31,ma-nma,1,2,376.5
ma-nma.08.rtf,P35,ma-nma,1,2,694.3
ma-nma.08.rtf,P37,ma-nma,1,2,342.2
ma-nma.08.rtf,P11,ma-nma,1,2,366.8
ma-nma.08.rtf,P12,ma-nma,1,2,489
ma-nma.08.rtf,P13,ma-nma,1,2,190.9
ma-nma.08.rtf,P14,ma-nma,1,2,254.2
ma-nma.08.rtf,P15,ma-nma,1,2,1090.4
ma-nma.08.rtf,P16,ma-nma,1,2,288.5
ma-nma.08.rtf,P17,ma-nma,1,2,210
nma-ma.07.rtf,P03,nma-ma,1,1,0
ma-nma.08.rtf,P18,ma-nma,1,2,753.1
ma-nma.08.rtf,P20,ma-nma,1,2,185.9
ma-nma.08.rtf,P22,ma-nma,1,2,402.7
ma-nma.08.rtf,P24,ma-nma,1,2,498.3
ma-nma.08.rtf,P26,ma-nma,1,2,276.9
ma-nma.08.rtf,P28,ma-nma,1,2,982.6
ma-nma.08.rtf,P32,ma-nma,1,2,195.6
ma-nma.08.rtf,P34,ma-nma,1,2,200.6
ma-nma.09.rtf,P01,ma-nma,1,2,559.4
ma-nma.09.rtf,P02,ma-nma,1,2,347.2
ma-nma.09.rtf,P03,ma-nma,1,2,122.3
ma-nma.09.rtf,P04,ma-nma,1,2,566.9
ma-nma.09.rtf,P05,ma-nma,1,2,283.7
ma-nma.09.rtf,P06,ma-nma,1,2,1077
ma-nma.09.rtf,P07,ma-nma,1,2,312.5
ma-nma.09.rtf,P09,ma-nma,1,2,557.9
ma-nma.09.rtf,P19,ma-nma,1,2,669.9
ma-nma.09.rtf,P21,ma-nma,1,2,948.6
nma-ma.07.rtf,P04,nma-ma,1,1,0
ma-nma.09.rtf,P25,ma-nma,1,2,317.1
ma-nma.09.rtf,P27,ma-nma,1,2,303.5
ma-nma.09.rtf,P29,ma-nma,1,2,940
ma-nma.09.rtf,P31,ma-nma,1,2,611.4
ma-nma.09.rtf,P33,ma-nma,1,2,234.8
ma-nma.09.rtf,P37,ma-nma,1,2,488.9
ma-nma.09.rtf,P10,ma-nma,1,2,210.3
ma-nma.09.rtf,P11,ma-nma,1,2,630.8
ma-nma.09.rtf,P12,ma-nma,1,2,640.5
ma-nma.09.rtf,P13,ma-nma,1,2,469.5
ma-nma.09.rtf,P15,ma-nma,1,2,743.4
ma-nma.09.rtf,P16,ma-nma,1,2,185.8
ma-nma.09.rtf,P18,ma-nma,1,2,283.6
ma-nma.09.rtf,P20,ma-nma,1,2,645.5
ma-nma.09.rtf,P22,ma-nma,1,2,573.9
ma-nma.09.rtf,P24,ma-nma,1,2,573.7
ma-nma.09.rtf,P26,ma-nma,1,2,996.8
ma-nma.09.rtf,P28,ma-nma,1,2,1002.4
nma-ma.07.rtf,P18,nma-ma,1,1,0
ma-nma.09.rtf,P30,ma-nma,1,2,669.9
ma-nma.09.rtf,P32,ma-nma,1,2,684.5
ma-nma.09.rtf,P34,ma-nma,1,2,405.2
ma-nma.09.rtf,P36,ma-nma,1,2,381.4
ma-nma.10.rtf,P01,ma-nma,1,2,276.9
ma-nma.10.rtf,P02,ma-nma,1,2,557.5
ma-nma.10.rtf,P03,ma-nma,1,2,204.8
ma-nma.10.rtf,P04,ma-nma,1,2,259.2
ma-nma.10.rtf,P05,ma-nma,1,2,234.8
ma-nma.10.rtf,P06,ma-nma,1,2,1129.8
ma-nma.10.rtf,P07,ma-nma,1,2,259.2
ma-nma.10.rtf,P08,ma-nma,1,2,694.7
ma-nma.10.rtf,P09,ma-nma,1,2,347.3
ma-nma.10.rtf,P19,ma-nma,1,2,396.2
ma-nma.10.rtf,P21,ma-nma,1,2,577.1
ma-nma.10.rtf,P23,ma-nma,1,2,135.9
nma-ma.08.rtf,P03,nma-ma,1,1,58.7
ma-nma.10.rtf,P25,ma-nma,1,2,468.1
ma-nma.10.rtf,P27,ma-nma,1,2,371.7
ma-nma.10.rtf,P29,ma-nma,1,2,748.3
ma-nma.10.rtf,P33,ma-nma,1,2,308.1
ma-nma.10.rtf,P35,ma-nma,1,2,386.3
nma-ma.08.rtf,P09,nma-ma,1,1,0
ma-nma.10.rtf,P37,ma-nma,1,2,396.2
ma-nma.10.rtf,P10,ma-nma,1,2,420.5
ma-nma.10.rtf,P11,ma-nma,1,2,1149.3
ma-nma.10.rtf,P12,ma-nma,1,2,464.5
ma-nma.10.rtf,P13,ma-nma,1,2,249.4
nma-ma.08.rtf,P18,nma-ma,1,1,78.3
nma-ma.09.rtf,P05,nma-ma,1,1,0
ma-nma.10.rtf,P15,ma-nma,1,2,361.8
ma-nma.10.rtf,P16,ma-nma,1,2,195.6
nma-ma.10.rtf,P05,nma-ma,1,1,0
ma-nma.10.rtf,P17,ma-nma,1,2,430.2
ma-nma.10.rtf,P18,ma-nma,1,2,420.4
ma-nma.10.rtf,P20,ma-nma,1,2,821.4
ma-nma.10.rtf,P22,ma-nma,1,2,352.5
ma-nma.10.rtf,P24,ma-nma,1,2,352.3
ma-nma.10.rtf,P26,ma-nma,1,2,468.2
ma-nma.10.rtf,P28,ma-nma,1,2,361.9
ma-nma.10.rtf,P30,ma-nma,1,2,611.3
ma-nma.10.rtf,P32,ma-nma,1,2,841.2
ma-nma.10.rtf,P34,ma-nma,1,2,405.7
ma-nma.10.rtf,P36,ma-nma,1,2,322.8
ma-nma.11.rtf,P01,ma-nma,1,2,1002.1
ma-nma.11.rtf,P02,ma-nma,1,2,303.1
nma-ma.10.rtf,P09,nma-ma,1,1,0
ma-nma.11.rtf,P04,ma-nma,1,2,440.1
ma-nma.11.rtf,P05,ma-nma,1,2,234.7
ma-nma.11.rtf,P06,ma-nma,1,2,1100.3
ma-nma.11.rtf,P07,ma-nma,1,2,376.5
ma-nma.11.rtf,P08,ma-nma,1,2,660.4
ma-nma.11.rtf,P09,ma-nma,1,2,415.7
ma-nma.11.rtf,P19,ma-nma,1,2,396.1
ma-nma.11.rtf,P21,ma-nma,1,2,513.5
ma-nma.11.rtf,P23,ma-nma,1,2,912
ma-nma.11.rtf,P25,ma-nma,1,2,704.8
ma-nma.11.rtf,P27,ma-nma,1,2,655.2
ma-nma.11.rtf,P29,ma-nma,1,2,454.8
ma-nma.11.rtf,P31,ma-nma,1,2,215.2
ma-nma.11.rtf,P33,ma-nma,1,2,161.6
ma-nma.11.rtf,P35,ma-nma,1,2,327.6
ma-nma.11.rtf,P37,ma-nma,1,2,685.6
nma-ma.11.rtf,P03,nma-ma,1,1,73.3
ma-nma.11.rtf,P10,ma-nma,1,2,635.7
ma-nma.11.rtf,P11,ma-nma,1,2,684.7
ma-nma.11.rtf,P12,ma-nma,1,2,826.4
ma-nma.11.rtf,P13,ma-nma,1,2,514
ma-nma.11.rtf,P16,ma-nma,1,2,195.6
nma-ma.11.rtf,P05,nma-ma,1,1,0
ma-nma.11.rtf,P17,ma-nma,1,2,821.6
ma-nma.11.rtf,P18,ma-nma,1,2,796.8
ma-nma.11.rtf,P20,ma-nma,1,2,1124.6
nma-ma.11.rtf,P09,nma-ma,1,1,0
ma-nma.11.rtf,P22,ma-nma,1,2,614.1
ma-nma.11.rtf,P24,ma-nma,1,2,558.9
ma-nma.11.rtf,P26,ma-nma,1,2,221.5
ma-nma.11.rtf,P28,ma-nma,1,2,572.1
ma-nma.11.rtf,P30,ma-nma,1,2,312.9
ma-nma.11.rtf,P32,ma-nma,1,2,577.1
ma-nma.11.rtf,P34,ma-nma,1,2,308.1
ma-nma.11.rtf,P36,ma-nma,1,2,171.1
ma-nma.12.rtf,P01,ma-nma,1,2,120.7
ma-nma.12.rtf,P03,ma-nma,1,2,234.8
ma-nma.12.rtf,P05,ma-nma,1,2,987.8
ma-nma.12.rtf,P06,ma-nma,1,2,557.4
ma-nma.12.rtf,P07,ma-nma,1,2,552.6
ma-nma.12.rtf,P08,ma-nma,1,2,601.5
ma-nma.12.rtf,P09,ma-nma,1,2,92.9
ma-nma.12.rtf,P19,ma-nma,1,2,552.6
ma-nma.12.rtf,P23,ma-nma,1,2,871.4
ma-nma.12.rtf,P25,ma-nma,1,2,1147.8
ma-nma.12.rtf,P27,ma-nma,1,2,792.2
ma-nma.12.rtf,P29,ma-nma,1,2,508.5
ma-nma.12.rtf,P31,ma-nma,1,2,679.7
ma-nma.12.rtf,P33,ma-nma,1,2,185.8
ma-nma.12.rtf,P35,ma-nma,1,2,381.3
ma-nma.12.rtf,P37,ma-nma,1,2,1003.2
ma-nma.12.rtf,P10,ma-nma,1,2,581.9
ma-nma.12.rtf,P12,ma-nma,1,2,1046.6
ma-nma.12.rtf,P13,ma-nma,1,2,924.3
ma-nma.12.rtf,P16,ma-nma,1,2,592.4
ma-nma.12.rtf,P17,ma-nma,1,2,469.2
ma-nma.12.rtf,P18,ma-nma,1,2,900.1
ma-nma.12.rtf,P22,ma-nma,1,2,714.8
ma-nma.12.rtf,P24,ma-nma,1,2,1158
ma-nma.12.rtf,P26,ma-nma,1,2,1001.7
ma-nma.12.rtf,P28,ma-nma,1,2,513.5
ma-nma.12.rtf,P30,ma-nma,1,2,724.2
ma-nma.12.rtf,P34,ma-nma,1,2,826.4
ma-nma.12.rtf,P36,ma-nma,1,2,313.1
nma-ma.01.rtf,P01,nma-ma,1,1,271.9
nma-ma.01.rtf,P02,nma-ma,1,1,161.4
nma-ma.01.rtf,P05,nma-ma,1,1,483.8
nma-ma.01.rtf,P07,nma-ma,1,1,410.7
nma-ma.01.rtf,P08,nma-ma,1,1,430.3
nma-ma.01.rtf,P09,nma-ma,1,1,425.5
nma-ma.01.rtf,P19,nma-ma,1,1,562.4
nma-ma.01.rtf,P21,nma-ma,1,1,973.4
nma-ma.01.rtf,P23,nma-ma,1,1,312.1
nma-ma.01.rtf,P25,nma-ma,1,1,483.3
nma-ma.01.rtf,P27,nma-ma,1,1,176.3
nma-ma.01.rtf,P29,nma-ma,1,1,366.8
nma-ma.01.rtf,P31,nma-ma,1,1,484
nma-ma.01.rtf,P33,nma-ma,1,1,210.2
nma-ma.01.rtf,P35,nma-ma,1,1,479.1
nma-ma.01.rtf,P37,nma-ma,1,1,689.5
nma-ma.01.rtf,P10,nma-ma,1,1,347
nma-ma.01.rtf,P11,nma-ma,1,1,650.4
nma-ma.01.rtf,P12,nma-ma,1,1,283.9
nma-ma.01.rtf,P13,nma-ma,1,1,523.3
nma-ma.01.rtf,P14,nma-ma,1,1,538.6
nma-ma.01.rtf,P15,nma-ma,1,1,968.5
nma-ma.01.rtf,P16,nma-ma,1,1,215.2
nma-ma.01.rtf,P17,nma-ma,1,1,88.2
nma-ma.01.rtf,P18,nma-ma,1,1,141.8
nma-ma.01.rtf,P20,nma-ma,1,1,332.3
nma-ma.01.rtf,P22,nma-ma,1,1,332.1
nma-ma.01.rtf,P24,nma-ma,1,1,558.8
nma-ma.01.rtf,P26,nma-ma,1,1,1082
nma-ma.01.rtf,P28,nma-ma,1,1,665.3
nma-ma.01.rtf,P30,nma-ma,1,1,681.5
nma-ma.01.rtf,P32,nma-ma,1,1,586.8
nma-ma.01.rtf,P34,nma-ma,1,1,156.6
nma-ma.01.rtf,P36,nma-ma,1,1,200.5
nma-ma.02.rtf,P01,nma-ma,1,1,669.4
nma-ma.02.rtf,P02,nma-ma,1,1,391.3
nma-ma.02.rtf,P04,nma-ma,1,1,581.9
nma-ma.02.rtf,P05,nma-ma,1,1,288.2
nma-ma.02.rtf,P06,nma-ma,1,1,1118.9
nma-ma.02.rtf,P07,nma-ma,1,1,278.8
nma-ma.02.rtf,P08,nma-ma,1,1,425.4
nma-ma.02.rtf,P09,nma-ma,1,1,317.7
nma-ma.02.rtf,P19,nma-ma,1,1,718.9
nma-ma.02.rtf,P21,nma-ma,1,1,889.1
nma-ma.02.rtf,P23,nma-ma,1,1,487.7
nma-ma.02.rtf,P25,nma-ma,1,1,715.1
nma-ma.02.rtf,P27,nma-ma,1,1,601.4
nma-ma.02.rtf,P29,nma-ma,1,1,474.3
nma-ma.02.rtf,P31,nma-ma,1,1,758
nma-ma.02.rtf,P33,nma-ma,1,1,180.9
nma-ma.02.rtf,P35,nma-ma,1,1,845.8
nma-ma.02.rtf,P37,nma-ma,1,1,342.3
nma-ma.02.rtf,P11,nma-ma,1,1,386.4
nma-ma.02.rtf,P12,nma-ma,1,1,411
nma-ma.02.rtf,P13,nma-ma,1,1,650.4
nma-ma.02.rtf,P14,nma-ma,1,1,1022.2
nma-ma.02.rtf,P15,nma-ma,1,1,1071
nma-ma.02.rtf,P16,nma-ma,1,1,264
nma-ma.02.rtf,P17,nma-ma,1,1,357.1
nma-ma.02.rtf,P18,nma-ma,1,1,249.4
nma-ma.02.rtf,P20,nma-ma,1,1,366.6
nma-ma.02.rtf,P22,nma-ma,1,1,478.3
nma-ma.02.rtf,P24,nma-ma,1,1,689.7
nma-ma.02.rtf,P26,nma-ma,1,1,594.1
nma-ma.02.rtf,P28,nma-ma,1,1,865.3
nma-ma.02.rtf,P30,nma-ma,1,1,342.3
nma-ma.02.rtf,P32,nma-ma,1,1,1002.4
nma-ma.02.rtf,P34,nma-ma,1,1,826.4
nma-ma.02.rtf,P36,nma-ma,1,1,185.8
nma-ma.03.rtf,P01,nma-ma,1,1,714.8
nma-ma.03.rtf,P02,nma-ma,1,1,635.6
nma-ma.03.rtf,P04,nma-ma,1,1,327.7
nma-ma.03.rtf,P06,nma-ma,1,1,571.2
nma-ma.03.rtf,P07,nma-ma,1,1,308.1
nma-ma.11.rtf,P35,nma-ma,1,1,0
nma-ma.03.rtf,P19,nma-ma,1,1,611.5
nma-ma.03.rtf,P21,nma-ma,1,1,674.9
nma-ma.03.rtf,P23,nma-ma,1,1,845.7
nma-ma.03.rtf,P25,nma-ma,1,1,402.7
nma-ma.03.rtf,P27,nma-ma,1,1,273.8
nma-ma.03.rtf,P29,nma-ma,1,1,557.9
nma-ma.03.rtf,P31,nma-ma,1,1,415.6
nma-ma.03.rtf,P33,nma-ma,1,1,406.3
nma-ma.03.rtf,P35,nma-ma,1,1,542.7
nma-ma.03.rtf,P37,nma-ma,1,1,503.6
nma-ma.03.rtf,P10,nma-ma,1,1,366.8
nma-ma.03.rtf,P11,nma-ma,1,1,293.4
nma-ma.03.rtf,P12,nma-ma,1,1,371.7
nma-ma.03.rtf,P13,nma-ma,1,1,591.7
nma-ma.03.rtf,P14,nma-ma,1,1,992.8
nma-ma.03.rtf,P15,nma-ma,1,1,762.8
nma-ma.03.rtf,P17,nma-ma,1,1,195.6
nma-ma.11.rtf,P13,nma-ma,1,1,0
nma-ma.03.rtf,P18,nma-ma,1,1,699.4
nma-ma.03.rtf,P20,nma-ma,1,1,102.8
nma-ma.03.rtf,P22,nma-ma,1,1,800.4
nma-ma.03.rtf,P24,nma-ma,1,1,513.4
nma-ma.11.rtf,P26,nma-ma,1,1,0
nma-ma.03.rtf,P26,nma-ma,1,1,659.5
nma-ma.03.rtf,P30,nma-ma,1,1,465.1
nma-ma.03.rtf,P32,nma-ma,1,1,895
nma-ma.03.rtf,P34,nma-ma,1,1,723.8
