Stimulus,Participant,condition,parallel,semantic,RT
nma-ma.04.rtf,P19,nma-ma,1,1,0
nma-ma.04.rtf,P21,nma-ma,1,1,0
nma-ma.04.rtf,P23,nma-ma,1,1,0
nma-ma.04.rtf,P29,nma-ma,1,1,0
nma-ma.04.rtf,P31,nma-ma,1,1,0
nma-ma.04.rtf,P33,nma-ma,1,1,53.7
nma-ma.07.rtf,P14,nma-ma,1,1,137.1
nma-ma.04.rtf,P35,nma-ma,1,1,0
nma-ma.04.rtf,P37,nma-ma,1,1,53.8
nma-ma.07.rtf,P15,nma-ma,1,1,92.9
nma-ma.04.rtf,P10,nma-ma,1,1,0
nma-ma.04.rtf,P11,nma-ma,1,1,0
nma-ma.04.rtf,P12,nma-ma,1,1,0
nma-ma.07.rtf,P22,nma-ma,1,1,171.2
nma-ma.08.rtf,P04,nma-ma,1,1,278.7
nma-ma.04.rtf,P13,nma-ma,1,1,0
nma-ma.04.rtf,P14,nma-ma,1,1,0
nma-ma.04.rtf,P15,nma-ma,1,1,0
nma-ma.04.rtf,P16,nma-ma,1,1,0
nma-ma.04.rtf,P17,nma-ma,1,1,0
nma-ma.04.rtf,P18,nma-ma,1,1,0
nma-ma.04.rtf,P22,nma-ma,1,1,0
nma-ma.04.rtf,P24,nma-ma,1,1,0
nma-ma.04.rtf,P26,nma-ma,1,1,0
nma-ma.04.rtf,P28,nma-ma,1,1,0
nma-ma.08.rtf,P27,nma-ma,1,1,454.8
nma-ma.04.rtf,P30,nma-ma,1,1,0
nma-ma.09.rtf,P10,nma-ma,1,1,146.7
nma-ma.04.rtf,P32,nma-ma,1,1,0
nma-ma.04.rtf,P34,nma-ma,1,1,0
nma-ma.04.rtf,P36,nma-ma,1,1,0
nma-ma.05.rtf,P01,nma-ma,1,1,0
nma-ma.05.rtf,P02,nma-ma,1,1,0
nma-ma.05.rtf,P03,nma-ma,1,1,0
nma-ma.09.rtf,P11,nma-ma,1,1,83.2
nma-ma.10.rtf,P01,nma-ma,1,1,135.8
nma-ma.05.rtf,P04,nma-ma,1,1,0
nma-ma.05.rtf,P05,nma-ma,1,1,0
nma-ma.05.rtf,P06,nma-ma,1,1,0
nma-ma.05.rtf,P07,nma-ma,1,1,0
nma-ma.05.rtf,P08,nma-ma,1,1,0
nma-ma.05.rtf,P09,nma-ma,1,1,0
nma-ma.05.rtf,P19,nma-ma,1,1,0
nma-ma.05.rtf,P21,nma-ma,1,1,0
nma-ma.05.rtf,P29,nma-ma,1,1,0
nma-ma.05.rtf,P31,nma-ma,1,1,0
nma-ma.05.rtf,P33,nma-ma,1,1,0
nma-ma.05.rtf,P35,nma-ma,1,1,0
nma-ma.05.rtf,P37,nma-ma,1,1,0
nma-ma.05.rtf,P10,nma-ma,1,1,0
nma-ma.05.rtf,P11,nma-ma,1,1,0
nma-ma.05.rtf,P12,nma-ma,1,1,0
nma-ma.05.rtf,P13,nma-ma,1,1,0
nma-ma.10.rtf,P07,nma-ma,1,1,132.2
nma-ma.05.rtf,P14,nma-ma,1,1,0
nma-ma.05.rtf,P15,nma-ma,1,1,0
nma-ma.10.rtf,P16,nma-ma,1,1,112.8
nma-ma.05.rtf,P16,nma-ma,1,1,0
nma-ma.05.rtf,P17,nma-ma,1,1,0
nma-ma.11.rtf,P25,nma-ma,1,1,1127.6
nma-ma.05.rtf,P18,nma-ma,1,1,0
nma-ma.05.rtf,P22,nma-ma,1,1,60.4
nma-ma.05.rtf,P24,nma-ma,1,1,0
nma-ma.05.rtf,P28,nma-ma,1,1,0
nma-ma.05.rtf,P30,nma-ma,1,1,0
nma-ma.05.rtf,P34,nma-ma,1,1,0
nma-ma.05.rtf,P36,nma-ma,1,1,0
nma-ma.06.rtf,P01,nma-ma,1,1,0
nma-ma.06.rtf,P02,nma-ma,1,1,0
nma-ma.06.rtf,P03,nma-ma,1,1,0
nma-ma.06.rtf,P04,nma-ma,1,1,0
nma-ma.06.rtf,P05,nma-ma,1,1,0
nma-ma.06.rtf,P06,nma-ma,1,1,0
nma-ma.06.rtf,P07,nma-ma,1,1,0
nma-ma.06.rtf,P08,nma-ma,1,1,0
nma-ma.06.rtf,P09,nma-ma,1,1,0
nma-ma.06.rtf,P19,nma-ma,1,1,0
nma-ma.06.rtf,P21,nma-ma,1,1,0
nma-ma.06.rtf,P23,nma-ma,1,1,0
nma-ma.11.rtf,P16,nma-ma,1,1,151.7
nma-ma.06.rtf,P27,nma-ma,1,1,0
nma-ma.06.rtf,P29,nma-ma,1,1,0
nma-ma.06.rtf,P31,nma-ma,1,1,0
nma-ma.06.rtf,P33,nma-ma,1,1,0
nma-ma.06.rtf,P35,nma-ma,1,1,0
nma-ma.06.rtf,P37,nma-ma,1,1,0
nma-ma.06.rtf,P10,nma-ma,1,1,0
nma-ma.06.rtf,P11,nma-ma,1,1,0
nma-ma.06.rtf,P12,nma-ma,1,1,0
nma-ma.12.rtf,P05,nma-ma,1,1,239.5
nma-ma.06.rtf,P13,nma-ma,1,1,0
nma-ma.06.rtf,P15,nma-ma,1,1,0
nma-ma.06.rtf,P17,nma-ma,1,1,0
nma-ma.06.rtf,P18,nma-ma,1,1,0
nma-ma.12.rtf,P27,nma-ma,1,1,308.1
nma-ma.06.rtf,P22,nma-ma,1,1,50.4
nma-ma.06.rtf,P24,nma-ma,1,1,0
nma-ma.12.rtf,P20,nma-ma,1,1,107.5
nma-ma.06.rtf,P26,nma-ma,1,1,0
nma-ma.12.rtf,P24,nma-ma,1,1,90.8
nma-ma.06.rtf,P28,nma-ma,1,1,0
nma-ma.06.rtf,P30,nma-ma,1,1,0
nma-ma.06.rtf,P32,nma-ma,1,1,0
nma-ma.06.rtf,P34,nma-ma,1,1,0
nma-ma.06.rtf,P36,nma-ma,1,1,0
nma-ma.07.rtf,P01,nma-ma,1,1,0
nma-ma.07.rtf,P02,nma-ma,1,1,0
nma-nma.01.rtf,P01,nma-nma,2,2,493.4
nma-ma.07.rtf,P03,nma-ma,1,1,0
nma-ma.07.rtf,P04,nma-ma,1,1,0
nma-nma.01.rtf,P32,nma-nma,2,2,122.3
nma-ma.07.rtf,P05,nma-ma,1,1,0
nma-nma.02.rtf,P01,nma-nma,2,2,110.8
nma-nma.02.rtf,P06,nma-nma,2,2,171.2
nma-ma.07.rtf,P06,nma-ma,1,1,0
nma-ma.07.rtf,P07,nma-ma,1,1,0
nma-ma.07.rtf,P08,nma-ma,1,1,0
nma-ma.07.rtf,P09,nma-ma,1,1,0
nma-ma.07.rtf,P19,nma-ma,1,1,0
nma-nma.02.rtf,P25,nma-nma,2,2,161.1
nma-ma.07.rtf,P21,nma-ma,1,1,0
nma-ma.07.rtf,P23,nma-ma,1,1,0
nma-ma.07.rtf,P25,nma-ma,1,1,0
nma-ma.07.rtf,P27,nma-ma,1,1,0
nma-ma.07.rtf,P29,nma-ma,1,1,0
nma-ma.07.rtf,P31,nma-ma,1,1,0
nma-ma.07.rtf,P33,nma-ma,1,1,0
nma-ma.07.rtf,P37,nma-ma,1,1,0
nma-nma.02.rtf,P27,nma-nma,2,2,675.2
nma-nma.02.rtf,P33,nma-nma,2,2,127.1
nma-ma.07.rtf,P10,nma-ma,1,1,0
nma-ma.07.rtf,P11,nma-ma,1,1,0
nma-ma.07.rtf,P12,nma-ma,1,1,0
nma-nma.02.rtf,P37,nma-nma,2,2,215.1
nma-ma.07.rtf,P13,nma-ma,1,1,0
nma-nma.02.rtf,P11,nma-nma,2,2,484.2
nma-ma.07.rtf,P16,nma-ma,1,1,0
nma-nma.02.rtf,P14,nma-nma,2,2,415.7
nma-ma.07.rtf,P17,nma-ma,1,1,0
nma-ma.07.rtf,P18,nma-ma,1,1,0
nma-ma.07.rtf,P20,nma-ma,1,1,0
nma-ma.07.rtf,P24,nma-ma,1,1,0
nma-ma.07.rtf,P26,nma-ma,1,1,0
nma-ma.07.rtf,P28,nma-ma,1,1,0
nma-ma.07.rtf,P30,nma-ma,1,1,0
nma-ma.07.rtf,P32,nma-ma,1,1,0
nma-ma.07.rtf,P34,nma-ma,1,1,0
nma-ma.07.rtf,P36,nma-ma,1,1,0
nma-ma.08.rtf,P01,nma-ma,1,1,0
nma-ma.08.rtf,P02,nma-ma,1,1,0
nma-nma.03.rtf,P01,nma-nma,2,2,221.5
nma-ma.08.rtf,P03,nma-ma,1,1,0
nma-ma.08.rtf,P05,nma-ma,1,1,0
nma-ma.08.rtf,P06,nma-ma,1,1,0
nma-ma.08.rtf,P07,nma-ma,1,1,0
nma-ma.08.rtf,P08,nma-ma,1,1,0
nma-ma.08.rtf,P09,nma-ma,1,1,0
nma-ma.08.rtf,P19,nma-ma,1,1,0
nma-ma.08.rtf,P21,nma-ma,1,1,0
nma-ma.08.rtf,P23,nma-ma,1,1,55.4
nma-ma.08.rtf,P25,nma-ma,1,1,0
nma-ma.08.rtf,P29,nma-ma,1,1,0
nma-ma.08.rtf,P31,nma-ma,1,1,0
nma-ma.08.rtf,P33,nma-ma,1,1,0
nma-ma.08.rtf,P35,nma-ma,1,1,0
nma-ma.08.rtf,P37,nma-ma,1,1,0
nma-nma.03.rtf,P27,nma-nma,2,2,176.1
nma-ma.08.rtf,P10,nma-ma,1,1,0
nma-ma.08.rtf,P11,nma-ma,1,1,0
nma-ma.08.rtf,P12,nma-ma,1,1,0
nma-ma.08.rtf,P13,nma-ma,1,1,0
nma-nma.03.rtf,P16,nma-nma,2,2,249.5
nma-ma.08.rtf,P14,nma-ma,1,1,0
nma-ma.08.rtf,P15,nma-ma,1,1,0
nma-ma.08.rtf,P16,nma-ma,1,1,0
nma-ma.08.rtf,P17,nma-ma,1,1,0
nma-ma.08.rtf,P18,nma-ma,1,1,0
nma-ma.08.rtf,P20,nma-ma,1,1,0
nma-ma.08.rtf,P22,nma-ma,1,1,0
nma-ma.08.rtf,P24,nma-ma,1,1,0
nma-ma.08.rtf,P26,nma-ma,1,1,0
nma-ma.08.rtf,P28,nma-ma,1,1,0
nma-nma.03.rtf,P24,nma-nma,2,2,120.8
nma-ma.08.rtf,P30,nma-ma,1,1,0
nma-nma.04.rtf,P11,nma-nma,2,2,132
nma-ma.08.rtf,P32,nma-ma,1,1,0
nma-ma.08.rtf,P34,nma-ma,1,1,0
nma-nma.04.rtf,P16,nma-nma,2,2,137
nma-ma.08.rtf,P36,nma-ma,1,1,0
nma-ma.09.rtf,P01,nma-ma,1,1,0
nma-ma.09.rtf,P02,nma-ma,1,1,0
nma-ma.09.rtf,P03,nma-ma,1,1,73.3
nma-ma.09.rtf,P04,nma-ma,1,1,0
nma-ma.09.rtf,P05,nma-ma,1,1,0
nma-ma.09.rtf,P06,nma-ma,1,1,0
nma-ma.09.rtf,P07,nma-ma,1,1,0
nma-ma.09.rtf,P08,nma-ma,1,1,0
nma-ma.09.rtf,P09,nma-ma,1,1,0
nma-ma.09.rtf,P19,nma-ma,1,1,0
nma-ma.09.rtf,P21,nma-ma,1,1,0
nma-ma.09.rtf,P23,nma-ma,1,1,0
nma-ma.09.rtf,P25,nma-ma,1,1,0
nma-nma.04.rtf,P24,nma-nma,2,2,156
nma-ma.09.rtf,P27,nma-ma,1,1,0
nma-ma.09.rtf,P29,nma-ma,1,1,0
nma-ma.09.rtf,P31,nma-ma,1,1,0
nma-ma.09.rtf,P33,nma-ma,1,1,0
nma-ma.09.rtf,P35,nma-ma,1,1,0
nma-ma.09.rtf,P37,nma-ma,1,1,0
nma-ma.09.rtf,P12,nma-ma,1,1,0
nma-ma.09.rtf,P13,nma-ma,1,1,0
nma-ma.09.rtf,P14,nma-ma,1,1,0
nma-ma.09.rtf,P15,nma-ma,1,1,0
nma-ma.09.rtf,P16,nma-ma,1,1,0
nma-ma.09.rtf,P17,nma-ma,1,1,0
nma-ma.09.rtf,P18,nma-ma,1,1,0
nma-ma.09.rtf,P20,nma-ma,1,1,0
nma-ma.09.rtf,P22,nma-ma,1,1,0
nma-nma.05.rtf,P01,nma-nma,2,2,85.6
nma-ma.09.rtf,P24,nma-ma,1,1,0
nma-ma.09.rtf,P26,nma-ma,1,1,0
nma-ma.09.rtf,P28,nma-ma,1,1,0
nma-ma.09.rtf,P30,nma-ma,1,1,0
nma-ma.09.rtf,P32,nma-ma,1,1,0
nma-ma.09.rtf,P34,nma-ma,1,1,0
nma-ma.09.rtf,P36,nma-ma,1,1,0
nma-ma.10.rtf,P02,nma-ma,1,1,0
nma-ma.10.rtf,P03,nma-ma,1,1,0
nma-ma.10.rtf,P04,nma-ma,1,1,0
nma-ma.10.rtf,P05,nma-ma,1,1,0
nma-ma.10.rtf,P06,nma-ma,1,1,0
nma-ma.10.rtf,P08,nma-ma,1,1,0
nma-nma.05.rtf,P32,nma-nma,2,2,151.6
nma-ma.10.rtf,P09,nma-ma,1,1,0
nma-ma.10.rtf,P19,nma-ma,1,1,0
nma-ma.10.rtf,P21,nma-ma,1,1,0
nma-ma.10.rtf,P23,nma-ma,1,1,0
nma-ma.10.rtf,P25,nma-ma,1,1,75.5
nma-ma.10.rtf,P27,nma-ma,1,1,0
nma-ma.10.rtf,P29,nma-ma,1,1,0
nma-ma.10.rtf,P31,nma-ma,1,1,0
nma-ma.10.rtf,P33,nma-ma,1,1,78.3
nma-ma.10.rtf,P35,nma-ma,1,1,0
nma-ma.10.rtf,P37,nma-ma,1,1,0
nma-ma.10.rtf,P10,nma-ma,1,1,0
nma-ma.10.rtf,P11,nma-ma,1,1,0
nma-ma.10.rtf,P12,nma-ma,1,1,0
nma-ma.10.rtf,P13,nma-ma,1,1,0
nma-ma.10.rtf,P14,nma-ma,1,1,0
nma-ma.10.rtf,P15,nma-ma,1,1,0
nma-ma.10.rtf,P17,nma-ma,1,1,0
nma-ma.10.rtf,P18,nma-ma,1,1,0
nma-ma.10.rtf,P20,nma-ma,1,1,0
nma-ma.10.rtf,P22,nma-ma,1,1,0
nma-ma.10.rtf,P24,nma-ma,1,1,0
nma-ma.10.rtf,P26,nma-ma,1,1,0
nma-ma.10.rtf,P28,nma-ma,1,1,0
nma-ma.10.rtf,P30,nma-ma,1,1,0
nma-ma.10.rtf,P32,nma-ma,1,1,0
nma-ma.10.rtf,P34,nma-ma,1,1,0
nma-ma.10.rtf,P36,nma-ma,1,1,0
nma-ma.11.rtf,P01,nma-ma,1,1,0
nma-ma.11.rtf,P02,nma-ma,1,1,0
nma-ma.11.rtf,P03,nma-ma,1,1,53.8
nma-ma.11.rtf,P04,nma-ma,1,1,0
nma-nma.06.rtf,P01,nma-nma,2,2,231.5
nma-ma.11.rtf,P05,nma-ma,1,1,0
nma-ma.11.rtf,P06,nma-ma,1,1,0
nma-ma.11.rtf,P07,nma-ma,1,1,0
nma-ma.11.rtf,P08,nma-ma,1,1,0
nma-ma.11.rtf,P09,nma-ma,1,1,0
nma-ma.11.rtf,P19,nma-ma,1,1,0
nma-ma.11.rtf,P21,nma-ma,1,1,0
nma-ma.11.rtf,P23,nma-ma,1,1,0
nma-nma.06.rtf,P03,nma-nma,2,2,381.5
nma-ma.11.rtf,P27,nma-ma,1,1,0
nma-ma.11.rtf,P29,nma-ma,1,1,0
nma-ma.11.rtf,P31,nma-ma,1,1,0
nma-ma.11.rtf,P33,nma-ma,1,1,0
nma-nma.06.rtf,P08,nma-nma,2,2,102.8
nma-ma.11.rtf,P35,nma-ma,1,1,0
nma-ma.11.rtf,P37,nma-ma,1,1,0
nma-ma.11.rtf,P10,nma-ma,1,1,0
nma-ma.11.rtf,P11,nma-ma,1,1,0
nma-ma.11.rtf,P12,nma-ma,1,1,0
nma-ma.11.rtf,P13,nma-ma,1,1,0
nma-ma.11.rtf,P14,nma-ma,1,1,0
nma-ma.11.rtf,P15,nma-ma,1,1,0
nma-ma.11.rtf,P17,nma-ma,1,1,0
nma-ma.11.rtf,P18,nma-ma,1,1,0
nma-nma.06.rtf,P27,nma-nma,2,2,132
nma-ma.11.rtf,P20,nma-ma,1,1,0
nma-nma.06.rtf,P20,nma-nma,2,2,205.4
nma-ma.11.rtf,P22,nma-ma,1,1,0
nma-ma.11.rtf,P24,nma-ma,1,1,0
nma-nma.07.rtf,P07,nma-nma,2,2,102
nma-ma.11.rtf,P26,nma-ma,1,1,0
nma-ma.11.rtf,P28,nma-ma,1,1,0
nma-ma.11.rtf,P30,nma-ma,1,1,0
nma-ma.11.rtf,P32,nma-ma,1,1,0
nma-ma.11.rtf,P34,nma-ma,1,1,0
nma-ma.11.rtf,P36,nma-ma,1,1,0
nma-ma.12.rtf,P01,nma-ma,1,1,0
nma-ma.12.rtf,P02,nma-ma,1,1,0
nma-ma.12.rtf,P03,nma-ma,1,1,0
nma-ma.12.rtf,P04,nma-ma,1,1,0
nma-ma.12.rtf,P06,nma-ma,1,1,0
nma-ma.12.rtf,P07,nma-ma,1,1,0
nma-ma.12.rtf,P08,nma-ma,1,1,0
nma-ma.12.rtf,P09,nma-ma,1,1,0
nma-ma.12.rtf,P19,nma-ma,1,1,0
nma-ma.12.rtf,P21,nma-ma,1,1,0
nma-ma.12.rtf,P23,nma-ma,1,1,0
nma-ma.12.rtf,P25,nma-ma,1,1,0
nma-ma.12.rtf,P29,nma-ma,1,1,0
nma-ma.12.rtf,P31,nma-ma,1,1,0
nma-ma.12.rtf,P33,nma-ma,1,1,0
nma-ma.12.rtf,P35,nma-ma,1,1,0
nma-ma.12.rtf,P37,nma-ma,1,1,0
nma-ma.12.rtf,P10,nma-ma,1,1,0
nma-ma.12.rtf,P11,nma-ma,1,1,0
nma-ma.12.rtf,P12,nma-ma,1,1,0
nma-ma.12.rtf,P13,nma-ma,1,1,0
nma-ma.12.rtf,P14,nma-ma,1,1,0
nma-ma.12.rtf,P15,nma-ma,1,1,0
nma-ma.12.rtf,P16,nma-ma,1,1,0
nma-ma.12.rtf,P17,nma-ma,1,1,0
nma-ma.12.rtf,P18,nma-ma,1,1,63.9
nma-ma.12.rtf,P22,nma-ma,1,1,0
nma-ma.12.rtf,P26,nma-ma,1,1,0
nma-ma.12.rtf,P28,nma-ma,1,1,0
nma-ma.12.rtf,P30,nma-ma,1,1,0
nma-nma.07.rtf,P09,nma-nma,2,2,171.2
nma-nma.07.rtf,P27,nma-nma,2,2,180.9
nma-ma.12.rtf,P32,nma-ma,1,1,0
nma-ma.12.rtf,P34,nma-ma,1,1,0
nma-ma.12.rtf,P36,nma-ma,1,1,0
nma-nma.01.rtf,P02,nma-nma,2,2,0
nma-nma.01.rtf,P03,nma-nma,2,2,0
nma-nma.01.rtf,P04,nma-nma,2,2,0
nma-nma.01.rtf,P05,nma-nma,2,2,0
nma-nma.01.rtf,P06,nma-nma,2,2,0
nma-nma.01.rtf,P07,nma-nma,2,2,0
nma-nma.01.rtf,P08,nma-nma,2,2,0
nma-nma.01.rtf,P09,nma-nma,2,2,0
nma-nma.01.rtf,P19,nma-nma,2,2,0
nma-nma.01.rtf,P21,nma-nma,2,2,0
nma-nma.01.rtf,P23,nma-nma,2,2,0
nma-nma.01.rtf,P25,nma-nma,2,2,0
nma-nma.01.rtf,P27,nma-nma,2,2,0
nma-nma.01.rtf,P29,nma-nma,2,2,0
nma-nma.01.rtf,P31,nma-nma,2,2,0
nma-nma.01.rtf,P33,nma-nma,2,2,0
nma-nma.01.rtf,P35,nma-nma,2,2,0
nma-nma.01.rtf,P37,nma-nma,2,2,0
nma-nma.01.rtf,P10,nma-nma,2,2,0
nma-nma.01.rtf,P11,nma-nma,2,2,0
nma-nma.01.rtf,P12,nma-nma,2,2,0
nma-nma.01.rtf,P13,nma-nma,2,2,0
nma-nma.01.rtf,P14,nma-nma,2,2,0
nma-nma.01.rtf,P15,nma-nma,2,2,0
nma-nma.01.rtf,P16,nma-nma,2,2,0
nma-nma.01.rtf,P17,nma-nma,2,2,0
nma-nma.07.rtf,P37,nma-nma,2,2,440.1
nma-nma.01.rtf,P18,nma-nma,2,2,0
nma-nma.01.rtf,P20,nma-nma,2,2,0
nma-nma.01.rtf,P22,nma-nma,2,2,0
nma-nma.07.rtf,P18,nma-nma,2,2,166.2
nma-nma.01.rtf,P24,nma-nma,2,2,0
nma-nma.01.rtf,P26,nma-nma,2,2,0
nma-nma.01.rtf,P28,nma-nma,2,2,0
nma-nma.01.rtf,P30,nma-nma,2,2,0
nma-nma.01.rtf,P34,nma-nma,2,2,0
nma-nma.01.rtf,P36,nma-nma,2,2,0
nma-nma.02.rtf,P02,nma-nma,2,2,0
nma-nma.02.rtf,P03,nma-nma,2,2,0
nma-nma.02.rtf,P04,nma-nma,2,2,0
nma-nma.02.rtf,P05,nma-nma,2,2,0
nma-nma.02.rtf,P07,nma-nma,2,2,0
nma-nma.02.rtf,P08,nma-nma,2,2,0
nma-nma.02.rtf,P09,nma-nma,2,2,0
nma-nma.02.rtf,P19,nma-nma,2,2,0
nma-nma.02.rtf,P21,nma-nma,2,2,0
nma-nma.02.rtf,P23,nma-nma,2,2,0
nma-nma.02.rtf,P29,nma-nma,2,2,0
nma-nma.02.rtf,P31,nma-nma,2,2,0
nma-nma.02.rtf,P35,nma-nma,2,2,0
nma-nma.02.rtf,P10,nma-nma,2,2,0
nma-nma.02.rtf,P12,nma-nma,2,2,0
nma-nma.02.rtf,P13,nma-nma,2,2,0
nma-nma.02.rtf,P15,nma-nma,2,2,0
nma-nma.02.rtf,P16,nma-nma,2,2,0
nma-nma.02.rtf,P17,nma-nma,2,2,0
nma-nma.02.rtf,P18,nma-nma,2,2,0
nma-nma.02.rtf,P20,nma-nma,2,2,0
nma-nma.02.rtf,P22,nma-nma,2,2,70.5
nma-nma.02.rtf,P24,nma-nma,2,2,0
nma-nma.02.rtf,P26,nma-nma,2,2,0
nma-nma.07.rtf,P24,nma-nma,2,2,135.9
nma-nma.07.rtf,P32,nma-nma,2,2,621
nma-nma.02.rtf,P28,nma-nma,2,2,0
nma-nma.02.rtf,P30,nma-nma,2,2,0
nma-nma.02.rtf,P32,nma-nma,2,2,0
nma-nma.02.rtf,P34,nma-nma,2,2,0
nma-nma.07.rtf,P34,nma-nma,2,2,171.1
nma-nma.02.rtf,P36,nma-nma,2,2,0
nma-nma.03.rtf,P02,nma-nma,2,2,0
nma-nma.03.rtf,P03,nma-nma,2,2,0
nma-nma.03.rtf,P04,nma-nma,2,2,0
nma-nma.03.rtf,P05,nma-nma,2,2,0
nma-nma.03.rtf,P06,nma-nma,2,2,0
nma-nma.03.rtf,P07,nma-nma,2,2,0
nma-nma.03.rtf,P08,nma-nma,2,2,0
nma-nma.08.rtf,P01,nma-nma,2,2,135.9
nma-nma.03.rtf,P09,nma-nma,2,2,0
nma-nma.03.rtf,P19,nma-nma,2,2,0
nma-nma.03.rtf,P21,nma-nma,2,2,0
nma-nma.03.rtf,P23,nma-nma,2,2,0
nma-nma.08.rtf,P27,nma-nma,2,2,151.9
nma-nma.03.rtf,P25,nma-nma,2,2,70.5
nma-nma.03.rtf,P29,nma-nma,2,2,0
nma-nma.03.rtf,P31,nma-nma,2,2,0
nma-nma.03.rtf,P33,nma-nma,2,2,0
nma-nma.08.rtf,P10,nma-nma,2,2,122.3
nma-nma.03.rtf,P35,nma-nma,2,2,0
nma-nma.03.rtf,P37,nma-nma,2,2,0
nma-nma.03.rtf,P10,nma-nma,2,2,0
nma-nma.03.rtf,P11,nma-nma,2,2,0
nma-nma.03.rtf,P12,nma-nma,2,2,0
nma-nma.03.rtf,P13,nma-nma,2,2,0
nma-nma.03.rtf,P14,nma-nma,2,2,0
nma-nma.03.rtf,P15,nma-nma,2,2,0
nma-nma.03.rtf,P17,nma-nma,2,2,58.7
nma-nma.03.rtf,P18,nma-nma,2,2,0
nma-nma.03.rtf,P20,nma-nma,2,2,0
nma-nma.03.rtf,P22,nma-nma,2,2,0
nma-nma.03.rtf,P26,nma-nma,2,2,0
nma-nma.03.rtf,P28,nma-nma,2,2,0
nma-nma.03.rtf,P30,nma-nma,2,2,0
nma-nma.03.rtf,P32,nma-nma,2,2,0
nma-nma.08.rtf,P14,nma-nma,2,2,97.8
nma-nma.03.rtf,P34,nma-nma,2,2,0
nma-nma.03.rtf,P36,nma-nma,2,2,0
nma-nma.04.rtf,P01,nma-nma,2,2,0
nma-nma.04.rtf,P02,nma-nma,2,2,0
nma-nma.04.rtf,P03,nma-nma,2,2,0
nma-nma.04.rtf,P04,nma-nma,2,2,0
nma-nma.04.rtf,P05,nma-nma,2,2,0
nma-nma.04.rtf,P06,nma-nma,2,2,0
nma-nma.04.rtf,P07,nma-nma,2,2,0
nma-nma.04.rtf,P08,nma-nma,2,2,0
nma-nma.04.rtf,P09,nma-nma,2,2,0
nma-nma.04.rtf,P19,nma-nma,2,2,0
nma-nma.04.rtf,P21,nma-nma,2,2,0
nma-nma.08.rtf,P16,nma-nma,2,2,220
nma-nma.04.rtf,P23,nma-nma,2,2,0
nma-nma.04.rtf,P25,nma-nma,2,2,0
nma-nma.04.rtf,P27,nma-nma,2,2,0
nma-nma.09.rtf,P01,nma-nma,2,2,171.2
nma-nma.04.rtf,P29,nma-nma,2,2,0
nma-nma.04.rtf,P31,nma-nma,2,2,0
nma-nma.04.rtf,P33,nma-nma,2,2,0
nma-nma.04.rtf,P35,nma-nma,2,2,0
nma-nma.04.rtf,P37,nma-nma,2,2,0
nma-nma.04.rtf,P10,nma-nma,2,2,0
nma-nma.04.rtf,P12,nma-nma,2,2,0
nma-nma.04.rtf,P13,nma-nma,2,2,0
nma-nma.04.rtf,P14,nma-nma,2,2,0
nma-nma.04.rtf,P15,nma-nma,2,2,0
nma-nma.04.rtf,P17,nma-nma,2,2,0
nma-nma.04.rtf,P18,nma-nma,2,2,0
nma-nma.04.rtf,P20,nma-nma,2,2,0
nma-nma.04.rtf,P22,nma-nma,2,2,0
nma-nma.04.rtf,P26,nma-nma,2,2,0
nma-nma.04.rtf,P28,nma-nma,2,2,0
nma-nma.04.rtf,P30,nma-nma,2,2,0
nma-nma.04.rtf,P32,nma-nma,2,2,0
nma-nma.04.rtf,P34,nma-nma,2,2,0
nma-nma.04.rtf,P36,nma-nma,2,2,0
nma-nma.05.rtf,P02,nma-nma,2,2,0
nma-nma.05.rtf,P03,nma-nma,2,2,0
nma-nma.05.rtf,P04,nma-nma,2,2,0
nma-nma.05.rtf,P05,nma-nma,2,2,0
nma-nma.05.rtf,P06,nma-nma,2,2,0
nma-nma.05.rtf,P07,nma-nma,2,2,0
nma-nma.05.rtf,P08,nma-nma,2,2,0
nma-nma.05.rtf,P09,nma-nma,2,2,0
nma-nma.05.rtf,P19,nma-nma,2,2,0
nma-nma.05.rtf,P21,nma-nma,2,2,0
nma-nma.05.rtf,P23,nma-nma,2,2,0
nma-nma.09.rtf,P03,nma-nma,2,2,181
nma-nma.05.rtf,P25,nma-nma,2,2,0
nma-nma.05.rtf,P27,nma-nma,2,2,0
nma-nma.05.rtf,P29,nma-nma,2,2,0
nma-nma.05.rtf,P31,nma-nma,2,2,0
nma-nma.05.rtf,P33,nma-nma,2,2,0
nma-nma.05.rtf,P35,nma-nma,2,2,0
nma-nma.05.rtf,P37,nma-nma,2,2,0
nma-nma.05.rtf,P10,nma-nma,2,2,0
nma-nma.05.rtf,P11,nma-nma,2,2,73.3
nma-nma.05.rtf,P12,nma-nma,2,2,0
nma-nma.05.rtf,P13,nma-nma,2,2,0
nma-nma.05.rtf,P14,nma-nma,2,2,0
nma-nma.05.rtf,P15,nma-nma,2,2,0
nma-nma.05.rtf,P16,nma-nma,2,2,0
nma-nma.05.rtf,P17,nma-nma,2,2,0
nma-nma.09.rtf,P09,nma-nma,2,2,93
nma-nma.05.rtf,P18,nma-nma,2,2,0
nma-nma.10.rtf,P03,nma-nma,2,2,381.4
nma-nma.05.rtf,P20,nma-nma,2,2,0
nma-nma.05.rtf,P22,nma-nma,2,2,0
nma-nma.05.rtf,P24,nma-nma,2,2,0
nma-nma.05.rtf,P26,nma-nma,2,2,0
