subjects,items,condition,parallel,semantic,RT
P20,nma-ma.06.rtf,nma-ma,1,1,1931.5
P22,nma-ma.06.rtf,nma-ma,1,1,2198.2
P23,nma-ma.06.rtf,nma-ma,1,1,2048.9
P24,nma-ma.06.rtf,nma-ma,1,1,1666.2
P25,nma-ma.06.rtf,nma-ma,1,1,1449.9
P26,nma-ma.06.rtf,nma-ma,1,1,1591.1
P27,nma-ma.06.rtf,nma-ma,1,1,1408.8
P28,nma-ma.06.rtf,nma-ma,1,1,1511.6
P29,nma-ma.06.rtf,nma-ma,1,1,928.2
P30,nma-ma.06.rtf,nma-ma,1,1,1374.1
P31,nma-ma.06.rtf,nma-ma,1,1,1018.3
P32,nma-ma.06.rtf,nma-ma,1,1,2997.6
P33,nma-ma.06.rtf,nma-ma,1,1,1457.2
P34,nma-ma.06.rtf,nma-ma,1,1,812.5
P35,nma-ma.06.rtf,nma-ma,1,1,1173.6
P36,nma-ma.06.rtf,nma-ma,1,1,616.1
P37,nma-ma.06.rtf,nma-ma,1,1,2005.1
P01,nma-ma.07.rtf,nma-ma,1,1,2286.1
P02,nma-ma.07.rtf,nma-ma,1,1,1946.6
P03,nma-ma.07.rtf,nma-ma,1,1,381.5
P04,nma-ma.07.rtf,nma-ma,1,1,457.6
P05,nma-ma.07.rtf,nma-ma,1,1,596.7
P06,nma-ma.07.rtf,nma-ma,1,1,1810.9
P07,nma-ma.07.rtf,nma-ma,1,1,1119.8
P08,nma-ma.07.rtf,nma-ma,1,1,2263.6
P09,nma-ma.07.rtf,nma-ma,1,1,1481.7
P10,nma-ma.07.rtf,nma-ma,1,1,542.9
P11,nma-ma.07.rtf,nma-ma,1,1,1481.8
P12,nma-ma.07.rtf,nma-ma,1,1,1995
P13,nma-ma.07.rtf,nma-ma,1,1,1232.3
P15,nma-ma.07.rtf,nma-ma,1,1,1506.4
P16,nma-ma.07.rtf,nma-ma,1,1,748.3
P17,nma-ma.07.rtf,nma-ma,1,1,572.1
P18,nma-ma.07.rtf,nma-ma,1,1,616.2
P19,nma-ma.07.rtf,nma-ma,1,1,2024.4
P20,nma-ma.07.rtf,nma-ma,1,1,985.1
P21,nma-ma.07.rtf,nma-ma,1,1,2200.5
P22,nma-ma.07.rtf,nma-ma,1,1,1822.2
P23,nma-ma.07.rtf,nma-ma,1,1,1323.9
P24,nma-ma.07.rtf,nma-ma,1,1,2028.4
P25,nma-ma.07.rtf,nma-ma,1,1,2069.1
P26,nma-ma.07.rtf,nma-ma,1,1,1651.9
P27,nma-ma.07.rtf,nma-ma,1,1,1608.5
P28,nma-ma.07.rtf,nma-ma,1,1,831.3
P29,nma-ma.07.rtf,nma-ma,1,1,1056.3
P30,nma-ma.07.rtf,nma-ma,1,1,827.2
P31,nma-ma.07.rtf,nma-ma,1,1,796.2
P32,nma-ma.07.rtf,nma-ma,1,1,3222.5
P33,nma-ma.07.rtf,nma-ma,1,1,1741
P34,nma-ma.07.rtf,nma-ma,1,1,1515.9
P35,nma-ma.07.rtf,nma-ma,1,1,1428.1
P36,nma-ma.07.rtf,nma-ma,1,1,733.6
P37,nma-ma.07.rtf,nma-ma,1,1,1472.9
P01,nma-ma.08.rtf,nma-ma,1,1,2558
P02,nma-ma.08.rtf,nma-ma,1,1,694.4
P03,nma-ma.08.rtf,nma-ma,1,1,1275
P04,nma-ma.08.rtf,nma-ma,1,1,1794.6
P05,nma-ma.08.rtf,nma-ma,1,1,1887.5
P06,nma-ma.08.rtf,nma-ma,1,1,2000.2
P07,nma-ma.08.rtf,nma-ma,1,1,2748.1
P08,nma-ma.08.rtf,nma-ma,1,1,2513.5
P09,nma-ma.08.rtf,nma-ma,1,1,802.1
P10,nma-ma.08.rtf,nma-ma,1,1,1388.6
P11,nma-ma.08.rtf,nma-ma,1,1,1315.8
P12,nma-ma.08.rtf,nma-ma,1,1,1706.7
P13,nma-ma.08.rtf,nma-ma,1,1,1242
P16,nma-ma.08.rtf,nma-ma,1,1,557.8
P17,nma-ma.08.rtf,nma-ma,1,1,1584.1
P18,nma-ma.08.rtf,nma-ma,1,1,1130
P19,nma-ma.08.rtf,nma-ma,1,1,3228.9
P20,nma-ma.08.rtf,nma-ma,1,1,1701.5
P21,nma-ma.08.rtf,nma-ma,1,1,2230.1
P22,nma-ma.08.rtf,nma-ma,1,1,1375.9
P23,nma-ma.08.rtf,nma-ma,1,1,1757.1
P24,nma-ma.08.rtf,nma-ma,1,1,1495.7
P25,nma-ma.08.rtf,nma-ma,1,1,1650.9
P26,nma-ma.08.rtf,nma-ma,1,1,1338.8
P27,nma-ma.08.rtf,nma-ma,1,1,3379.1
P28,nma-ma.08.rtf,nma-ma,1,1,2772.5
P29,nma-ma.08.rtf,nma-ma,1,1,2323.7
P30,nma-ma.08.rtf,nma-ma,1,1,1761.2
P31,nma-ma.08.rtf,nma-ma,1,1,1755.4
P32,nma-ma.08.rtf,nma-ma,1,1,1413
P33,nma-ma.08.rtf,nma-ma,1,1,2806.7
P34,nma-ma.08.rtf,nma-ma,1,1,533
P35,nma-ma.08.rtf,nma-ma,1,1,1256.3
P36,nma-ma.08.rtf,nma-ma,1,1,753.1
P37,nma-ma.08.rtf,nma-ma,1,1,1657.8
P02,nma-ma.09.rtf,nma-ma,1,1,997.6
P03,nma-ma.09.rtf,nma-ma,1,1,582
P04,nma-ma.09.rtf,nma-ma,1,1,846
P05,nma-ma.09.rtf,nma-ma,1,1,567.4
P06,nma-ma.09.rtf,nma-ma,1,1,2327.3
P07,nma-ma.09.rtf,nma-ma,1,1,1086.1
P08,nma-ma.09.rtf,nma-ma,1,1,855.6
P09,nma-ma.09.rtf,nma-ma,1,1,889.9
P10,nma-ma.09.rtf,nma-ma,1,1,2919.3
P12,nma-ma.09.rtf,nma-ma,1,1,1409.1
P14,nma-ma.09.rtf,nma-ma,1,1,2117.5
P16,nma-ma.09.rtf,nma-ma,1,1,1609
P18,nma-ma.09.rtf,nma-ma,1,1,1721.3
P19,nma-ma.09.rtf,nma-ma,1,1,1765.4
P21,nma-ma.09.rtf,nma-ma,1,1,1765.1
P22,nma-ma.09.rtf,nma-ma,1,1,3045.1
P23,nma-ma.09.rtf,nma-ma,1,1,3217
P25,nma-ma.09.rtf,nma-ma,1,1,1328.8
P26,nma-ma.09.rtf,nma-ma,1,1,1555.7
P27,nma-ma.09.rtf,nma-ma,1,1,2019.4
P29,nma-ma.09.rtf,nma-ma,1,1,1818.8
P30,nma-ma.09.rtf,nma-ma,1,1,1506.4
P31,nma-ma.09.rtf,nma-ma,1,1,826.3
P33,nma-ma.09.rtf,nma-ma,1,1,908.8
P34,nma-ma.09.rtf,nma-ma,1,1,812
P35,nma-ma.09.rtf,nma-ma,1,1,844.8
P37,nma-ma.09.rtf,nma-ma,1,1,1584.2
P01,nma-ma.10.rtf,nma-ma,1,1,2068.3
P02,nma-ma.10.rtf,nma-ma,1,1,2376.4
P03,nma-ma.10.rtf,nma-ma,1,1,508.7
P04,nma-ma.10.rtf,nma-ma,1,1,1413.5
P05,nma-ma.10.rtf,nma-ma,1,1,856.5
P06,nma-ma.10.rtf,nma-ma,1,1,2513.6
P07,nma-ma.10.rtf,nma-ma,1,1,919.5
P08,nma-ma.10.rtf,nma-ma,1,1,3354.3
P09,nma-ma.10.rtf,nma-ma,1,1,865.8
P10,nma-ma.10.rtf,nma-ma,1,1,831.4
P11,nma-ma.10.rtf,nma-ma,1,1,1956
P12,nma-ma.10.rtf,nma-ma,1,1,1067.1
P13,nma-ma.10.rtf,nma-ma,1,1,1071.6
P14,nma-ma.10.rtf,nma-ma,1,1,2469.8
P15,nma-ma.10.rtf,nma-ma,1,1,1990.4
P16,nma-ma.10.rtf,nma-ma,1,1,1330.4
P17,nma-ma.10.rtf,nma-ma,1,1,2226.6
P18,nma-ma.10.rtf,nma-ma,1,1,1590.8
P19,nma-ma.10.rtf,nma-ma,1,1,1159.1
P20,nma-ma.10.rtf,nma-ma,1,1,1775.4
P22,nma-ma.10.rtf,nma-ma,1,1,2727.8
P23,nma-ma.10.rtf,nma-ma,1,1,2416
P24,nma-ma.10.rtf,nma-ma,1,1,1585.9
P25,nma-ma.10.rtf,nma-ma,1,1,2301
P26,nma-ma.10.rtf,nma-ma,1,1,1545.2
P27,nma-ma.10.rtf,nma-ma,1,1,1946.2
P28,nma-ma.10.rtf,nma-ma,1,1,1647.9
P29,nma-ma.10.rtf,nma-ma,1,1,1369.1
P30,nma-ma.10.rtf,nma-ma,1,1,2596.4
P31,nma-ma.10.rtf,nma-ma,1,1,2479.5
P32,nma-ma.10.rtf,nma-ma,1,1,3276.2
P33,nma-ma.10.rtf,nma-ma,1,1,1051.8
P34,nma-ma.10.rtf,nma-ma,1,1,615.8
P35,nma-ma.10.rtf,nma-ma,1,1,2122.2
P36,nma-ma.10.rtf,nma-ma,1,1,1462.3
P37,nma-ma.10.rtf,nma-ma,1,1,1520.7
P01,nma-ma.11.rtf,nma-ma,1,1,3029.9
P02,nma-ma.11.rtf,nma-ma,1,1,851.3
P03,nma-ma.11.rtf,nma-ma,1,1,489.6
P04,nma-ma.11.rtf,nma-ma,1,1,1114.9
P05,nma-ma.11.rtf,nma-ma,1,1,561.2
P06,nma-ma.11.rtf,nma-ma,1,1,2855.1
P07,nma-ma.11.rtf,nma-ma,1,1,1139.1
P08,nma-ma.11.rtf,nma-ma,1,1,1379.9
P09,nma-ma.11.rtf,nma-ma,1,1,234.7
P10,nma-ma.11.rtf,nma-ma,1,1,733.5
P11,nma-ma.11.rtf,nma-ma,1,1,1809.3
P12,nma-ma.11.rtf,nma-ma,1,1,1228.1
P13,nma-ma.11.rtf,nma-ma,1,1,400.9
P14,nma-ma.11.rtf,nma-ma,1,1,2268.5
P15,nma-ma.11.rtf,nma-ma,1,1,1413.3
P16,nma-ma.11.rtf,nma-ma,1,1,1022.3
P17,nma-ma.11.rtf,nma-ma,1,1,1006.8
P18,nma-ma.11.rtf,nma-ma,1,1,1135.6
P19,nma-ma.11.rtf,nma-ma,1,1,1333.8
P20,nma-ma.11.rtf,nma-ma,1,1,1354.6
P21,nma-ma.11.rtf,nma-ma,1,1,2108
P22,nma-ma.11.rtf,nma-ma,1,1,1339
P23,nma-ma.11.rtf,nma-ma,1,1,2058.9
P24,nma-ma.11.rtf,nma-ma,1,1,1751.5
P25,nma-ma.11.rtf,nma-ma,1,1,3196.5
P26,nma-ma.11.rtf,nma-ma,1,1,720
P27,nma-ma.11.rtf,nma-ma,1,1,1149.4
P28,nma-ma.11.rtf,nma-ma,1,1,1319.3
P29,nma-ma.11.rtf,nma-ma,1,1,1344.7
P30,nma-ma.11.rtf,nma-ma,1,1,1134.3
P31,nma-ma.11.rtf,nma-ma,1,1,1061.2
P32,nma-ma.11.rtf,nma-ma,1,1,1623.6
P33,nma-ma.11.rtf,nma-ma,1,1,1388.8
P34,nma-ma.11.rtf,nma-ma,1,1,674.7
P35,nma-ma.11.rtf,nma-ma,1,1,767.8
P36,nma-ma.11.rtf,nma-ma,1,1,792
P37,nma-ma.11.rtf,nma-ma,1,1,1261.6
P01,nma-ma.12.rtf,nma-ma,1,1,2144.4
P02,nma-ma.12.rtf,nma-ma,1,1,1178.6
P03,nma-ma.12.rtf,nma-ma,1,1,332.8
P04,nma-ma.12.rtf,nma-ma,1,1,1731.3
P05,nma-ma.12.rtf,nma-ma,1,1,1452.4
P07,nma-ma.12.rtf,nma-ma,1,1,1711.4
P08,nma-ma.12.rtf,nma-ma,1,1,1716.4
P09,nma-ma.12.rtf,nma-ma,1,1,635.7
P11,nma-ma.12.rtf,nma-ma,1,1,2117.5
P13,nma-ma.12.rtf,nma-ma,1,1,1193.4
P15,nma-ma.12.rtf,nma-ma,1,1,1848.4
P17,nma-ma.12.rtf,nma-ma,1,1,982.9
P20,nma-ma.12.rtf,nma-ma,1,1,2752.8
P23,nma-ma.12.rtf,nma-ma,1,1,2295.9
P24,nma-ma.12.rtf,nma-ma,1,1,3322.9
P25,nma-ma.12.rtf,nma-ma,1,1,2491.9
P27,nma-ma.12.rtf,nma-ma,1,1,2073.3
P28,nma-ma.12.rtf,nma-ma,1,1,1114.6
P29,nma-ma.12.rtf,nma-ma,1,1,3032.3
P31,nma-ma.12.rtf,nma-ma,1,1,1334.4
P32,nma-ma.12.rtf,nma-ma,1,1,1569.7
P33,nma-ma.12.rtf,nma-ma,1,1,934.1
P35,nma-ma.12.rtf,nma-ma,1,1,1022
P36,nma-ma.12.rtf,nma-ma,1,1,899.7
P37,nma-ma.12.rtf,nma-ma,1,1,1066
P02,nma-nma.01.rtf,nma-nma,2,2,948.7
P03,nma-nma.01.rtf,nma-nma,2,2,322.9
P04,nma-nma.01.rtf,nma-nma,2,2,1037.4
P05,nma-nma.01.rtf,nma-nma,2,2,600.3
P06,nma-nma.01.rtf,nma-nma,2,2,1017.1
P07,nma-nma.01.rtf,nma-nma,2,2,488.7
P08,nma-nma.01.rtf,nma-nma,2,2,821.5
P10,nma-nma.01.rtf,nma-nma,2,2,464.5
P11,nma-nma.01.rtf,nma-nma,2,2,3061.4
P12,nma-nma.01.rtf,nma-nma,2,2,1247.1
P13,nma-nma.01.rtf,nma-nma,2,2,762.8
P14,nma-nma.01.rtf,nma-nma,2,2,2068.5
P15,nma-nma.01.rtf,nma-nma,2,2,1031.9
P16,nma-nma.01.rtf,nma-nma,2,2,703.8
P17,nma-nma.01.rtf,nma-nma,2,2,1086.2
P18,nma-nma.01.rtf,nma-nma,2,2,978.1
P19,nma-nma.01.rtf,nma-nma,2,2,983.3
P20,nma-nma.01.rtf,nma-nma,2,2,650.4
P21,nma-nma.01.rtf,nma-nma,2,2,2245.6
P22,nma-nma.01.rtf,nma-nma,2,2,886.1
P23,nma-nma.01.rtf,nma-nma,2,2,1584.5
P24,nma-nma.01.rtf,nma-nma,2,2,1032.3
P25,nma-nma.01.rtf,nma-nma,2,2,1141.7
P26,nma-nma.01.rtf,nma-nma,2,2,1565.5
P27,nma-nma.01.rtf,nma-nma,2,2,2127.3
P28,nma-nma.01.rtf,nma-nma,2,2,1056.3
P29,nma-nma.01.rtf,nma-nma,2,2,1355.1
P30,nma-nma.01.rtf,nma-nma,2,2,1583.9
P31,nma-nma.01.rtf,nma-nma,2,2,1633.4
P32,nma-nma.01.rtf,nma-nma,2,2,2743.8
P33,nma-nma.01.rtf,nma-nma,2,2,684.5
P34,nma-nma.01.rtf,nma-nma,2,2,626.1
P35,nma-nma.01.rtf,nma-nma,2,2,801.7
P36,nma-nma.01.rtf,nma-nma,2,2,606.7
P37,nma-nma.01.rtf,nma-nma,2,2,904.6
P01,nma-nma.02.rtf,nma-nma,2,2,2703.5
P02,nma-nma.02.rtf,nma-nma,2,2,1574.7
P03,nma-nma.02.rtf,nma-nma,2,2,175.8
P04,nma-nma.02.rtf,nma-nma,2,2,1427.7
P05,nma-nma.02.rtf,nma-nma,2,2,337.4
P06,nma-nma.02.rtf,nma-nma,2,2,1491.1
P07,nma-nma.02.rtf,nma-nma,2,2,1076
P08,nma-nma.02.rtf,nma-nma,2,2,1584
P09,nma-nma.02.rtf,nma-nma,2,2,651.1
P10,nma-nma.02.rtf,nma-nma,2,2,591.5
P12,nma-nma.02.rtf,nma-nma,2,2,1178.7
P13,nma-nma.02.rtf,nma-nma,2,2,870.3
P15,nma-nma.02.rtf,nma-nma,2,2,910
P16,nma-nma.02.rtf,nma-nma,2,2,640.6
P17,nma-nma.02.rtf,nma-nma,2,2,1321
P18,nma-nma.02.rtf,nma-nma,2,2,670
P19,nma-nma.02.rtf,nma-nma,2,2,2811.2
P20,nma-nma.02.rtf,nma-nma,2,2,1007.3
P21,nma-nma.02.rtf,nma-nma,2,2,816.9
P22,nma-nma.02.rtf,nma-nma,2,2,728.9
P23,nma-nma.02.rtf,nma-nma,2,2,1404.5
P24,nma-nma.02.rtf,nma-nma,2,2,1671.2
P25,nma-nma.02.rtf,nma-nma,2,2,2266.4
P26,nma-nma.02.rtf,nma-nma,2,2,891.3
P27,nma-nma.02.rtf,nma-nma,2,2,1790
P28,nma-nma.02.rtf,nma-nma,2,2,1750.6
P29,nma-nma.02.rtf,nma-nma,2,2,694.3
P30,nma-nma.02.rtf,nma-nma,2,2,1574.4
P31,nma-nma.02.rtf,nma-nma,2,2,904.8
P32,nma-nma.02.rtf,nma-nma,2,2,1996.2
P33,nma-nma.02.rtf,nma-nma,2,2,533.1
P34,nma-nma.02.rtf,nma-nma,2,2,445.1
P35,nma-nma.02.rtf,nma-nma,2,2,1056.2
P36,nma-nma.02.rtf,nma-nma,2,2,298.3
P37,nma-nma.02.rtf,nma-nma,2,2,1721.5
P01,nma-nma.03.rtf,nma-nma,2,2,2003.8
P02,nma-nma.03.rtf,nma-nma,2,2,1804.4
P03,nma-nma.03.rtf,nma-nma,2,2,459.7
P04,nma-nma.03.rtf,nma-nma,2,2,1315.5
P05,nma-nma.03.rtf,nma-nma,2,2,425.1
P06,nma-nma.03.rtf,nma-nma,2,2,2528.5
P07,nma-nma.03.rtf,nma-nma,2,2,850.8
P08,nma-nma.03.rtf,nma-nma,2,2,1897.1
P09,nma-nma.03.rtf,nma-nma,2,2,484
P10,nma-nma.03.rtf,nma-nma,2,2,909.6
P11,nma-nma.03.rtf,nma-nma,2,2,1585.1
P12,nma-nma.03.rtf,nma-nma,2,2,1648.2
P13,nma-nma.03.rtf,nma-nma,2,2,1198.1
P14,nma-nma.03.rtf,nma-nma,2,2,3178.8
P15,nma-nma.03.rtf,nma-nma,2,2,1031.8
P16,nma-nma.03.rtf,nma-nma,2,2,1418.2
P17,nma-nma.03.rtf,nma-nma,2,2,1971.7
P18,nma-nma.03.rtf,nma-nma,2,2,1164
P19,nma-nma.03.rtf,nma-nma,2,2,2538.3
P20,nma-nma.03.rtf,nma-nma,2,2,1551
P21,nma-nma.03.rtf,nma-nma,2,2,924.4
P22,nma-nma.03.rtf,nma-nma,2,2,1671.3
P23,nma-nma.03.rtf,nma-nma,2,2,3041.6
P24,nma-nma.03.rtf,nma-nma,2,2,1449.5
P25,nma-nma.03.rtf,nma-nma,2,2,2667
P26,nma-nma.03.rtf,nma-nma,2,2,2013.3
P27,nma-nma.03.rtf,nma-nma,2,2,1413.1
P28,nma-nma.03.rtf,nma-nma,2,2,1290.7
P29,nma-nma.03.rtf,nma-nma,2,2,1241.4
P30,nma-nma.03.rtf,nma-nma,2,2,1432.7
P31,nma-nma.03.rtf,nma-nma,2,2,709
P32,nma-nma.03.rtf,nma-nma,2,2,1310.5
P33,nma-nma.03.rtf,nma-nma,2,2,1217.6
P34,nma-nma.03.rtf,nma-nma,2,2,557.4
P35,nma-nma.03.rtf,nma-nma,2,2,1423.1
P36,nma-nma.03.rtf,nma-nma,2,2,802.1
P37,nma-nma.03.rtf,nma-nma,2,2,1564.8
P01,nma-nma.04.rtf,nma-nma,2,2,1751.8
P02,nma-nma.04.rtf,nma-nma,2,2,1814.2
P04,nma-nma.04.rtf,nma-nma,2,2,1442.4
P05,nma-nma.04.rtf,nma-nma,2,2,1071.3
P06,nma-nma.04.rtf,nma-nma,2,2,948.3
P07,nma-nma.04.rtf,nma-nma,2,2,1178.6
P08,nma-nma.04.rtf,nma-nma,2,2,3237.2
P09,nma-nma.04.rtf,nma-nma,2,2,1065.5
P10,nma-nma.04.rtf,nma-nma,2,2,518.5
P11,nma-nma.04.rtf,nma-nma,2,2,816.9
P12,nma-nma.04.rtf,nma-nma,2,2,1031.7
P13,nma-nma.04.rtf,nma-nma,2,2,1192.8
P14,nma-nma.04.rtf,nma-nma,2,2,2827
P15,nma-nma.04.rtf,nma-nma,2,2,2186
P16,nma-nma.04.rtf,nma-nma,2,2,1154.2
P17,nma-nma.04.rtf,nma-nma,2,2,817
P18,nma-nma.04.rtf,nma-nma,2,2,651.9
P19,nma-nma.04.rtf,nma-nma,2,2,1267.1
P20,nma-nma.04.rtf,nma-nma,2,2,1525.4
P22,nma-nma.04.rtf,nma-nma,2,2,1052.9
P23,nma-nma.04.rtf,nma-nma,2,2,2079.7
P24,nma-nma.04.rtf,nma-nma,2,2,1650.8
P25,nma-nma.04.rtf,nma-nma,2,2,1318
P26,nma-nma.04.rtf,nma-nma,2,2,1439.8
P27,nma-nma.04.rtf,nma-nma,2,2,1252
P28,nma-nma.04.rtf,nma-nma,2,2,948.9
P29,nma-nma.04.rtf,nma-nma,2,2,1198.5
P30,nma-nma.04.rtf,nma-nma,2,2,503.6
P31,nma-nma.04.rtf,nma-nma,2,2,596.6
P32,nma-nma.04.rtf,nma-nma,2,2,1237
P33,nma-nma.04.rtf,nma-nma,2,2,1329.6
P34,nma-nma.04.rtf,nma-nma,2,2,723.7
P35,nma-nma.04.rtf,nma-nma,2,2,1197.7
P36,nma-nma.04.rtf,nma-nma,2,2,351.7
P37,nma-nma.04.rtf,nma-nma,2,2,1989.9
P01,nma-nma.05.rtf,nma-nma,2,2,2270.7
P02,nma-nma.05.rtf,nma-nma,2,2,1569.6
P04,nma-nma.05.rtf,nma-nma,2,2,977.7
P05,nma-nma.05.rtf,nma-nma,2,2,709.1
P07,nma-nma.05.rtf,nma-nma,2,2,1975.7
P08,nma-nma.05.rtf,nma-nma,2,2,1154.3
P09,nma-nma.05.rtf,nma-nma,2,2,855.7
P10,nma-nma.05.rtf,nma-nma,2,2,582.1
P11,nma-nma.05.rtf,nma-nma,2,2,2264.1
P12,nma-nma.05.rtf,nma-nma,2,2,1017.1
P13,nma-nma.05.rtf,nma-nma,2,2,411
P14,nma-nma.05.rtf,nma-nma,2,2,2543.4
P15,nma-nma.05.rtf,nma-nma,2,2,1241.6
P16,nma-nma.05.rtf,nma-nma,2,2,880.4
P17,nma-nma.05.rtf,nma-nma,2,2,919.3
P18,nma-nma.05.rtf,nma-nma,2,2,855.8
P19,nma-nma.05.rtf,nma-nma,2,2,1002.6
P20,nma-nma.05.rtf,nma-nma,2,2,811.7
P21,nma-nma.05.rtf,nma-nma,2,2,1726.1
P22,nma-nma.05.rtf,nma-nma,2,2,1030.4
P23,nma-nma.05.rtf,nma-nma,2,2,1278.5
P24,nma-nma.05.rtf,nma-nma,2,2,1671.6
P25,nma-nma.05.rtf,nma-nma,2,2,1535.4
P26,nma-nma.05.rtf,nma-nma,2,2,2169
P27,nma-nma.05.rtf,nma-nma,2,2,1139.1
P28,nma-nma.05.rtf,nma-nma,2,2,2490.3
P29,nma-nma.05.rtf,nma-nma,2,2,2102
P30,nma-nma.05.rtf,nma-nma,2,2,1770.7
P31,nma-nma.05.rtf,nma-nma,2,2,738.3
P33,nma-nma.05.rtf,nma-nma,2,2,1374.2
P34,nma-nma.05.rtf,nma-nma,2,2,557.4
P35,nma-nma.05.rtf,nma-nma,2,2,718.9
P36,nma-nma.05.rtf,nma-nma,2,2,899.7
P37,nma-nma.05.rtf,nma-nma,2,2,1261.7
P01,nma-nma.06.rtf,nma-nma,2,2,2215.5
P02,nma-nma.06.rtf,nma-nma,2,2,1051.5
P03,nma-nma.06.rtf,nma-nma,2,2,943.8
P04,nma-nma.06.rtf,nma-nma,2,2,1266.6
P05,nma-nma.06.rtf,nma-nma,2,2,586.1
P06,nma-nma.06.rtf,nma-nma,2,2,1872.7
P07,nma-nma.06.rtf,nma-nma,2,2,910.3
P08,nma-nma.06.rtf,nma-nma,2,2,2518.4
P09,nma-nma.06.rtf,nma-nma,2,2,1102.5
P10,nma-nma.06.rtf,nma-nma,2,2,734.7
P11,nma-nma.06.rtf,nma-nma,2,2,2381.6
P12,nma-nma.06.rtf,nma-nma,2,2,1046.4
P13,nma-nma.06.rtf,nma-nma,2,2,1300.7
P15,nma-nma.06.rtf,nma-nma,2,2,1819.5
P16,nma-nma.06.rtf,nma-nma,2,2,999.5
P17,nma-nma.06.rtf,nma-nma,2,2,1031.9
P18,nma-nma.06.rtf,nma-nma,2,2,1090.9
P19,nma-nma.06.rtf,nma-nma,2,2,2171.8
P20,nma-nma.06.rtf,nma-nma,2,2,2802.8
P21,nma-nma.06.rtf,nma-nma,2,2,1056.7
P22,nma-nma.06.rtf,nma-nma,2,2,1474.9
P23,nma-nma.06.rtf,nma-nma,2,2,3251.5
P24,nma-nma.06.rtf,nma-nma,2,2,1127.6
P25,nma-nma.06.rtf,nma-nma,2,2,1278.2
P26,nma-nma.06.rtf,nma-nma,2,2,875.9
P27,nma-nma.06.rtf,nma-nma,2,2,1872.7
P28,nma-nma.06.rtf,nma-nma,2,2,1681.9
P29,nma-nma.06.rtf,nma-nma,2,2,955.1
P30,nma-nma.06.rtf,nma-nma,2,2,1643.4
P31,nma-nma.06.rtf,nma-nma,2,2,1315.4
P32,nma-nma.06.rtf,nma-nma,2,2,2650.2
P33,nma-nma.06.rtf,nma-nma,2,2,1135.7
P34,nma-nma.06.rtf,nma-nma,2,2,420.6
P35,nma-nma.06.rtf,nma-nma,2,2,1804.5
P36,nma-nma.06.rtf,nma-nma,2,2,352.1
P37,nma-nma.06.rtf,nma-nma,2,2,1330.1
P01,nma-nma.07.rtf,nma-nma,2,2,1595.7
P02,nma-nma.07.rtf,nma-nma,2,2,1325.9
P03,nma-nma.07.rtf,nma-nma,2,2,450
P04,nma-nma.07.rtf,nma-nma,2,2,645.7
P05,nma-nma.07.rtf,nma-nma,2,2,1237.2
P06,nma-nma.07.rtf,nma-nma,2,2,3357.7
P07,nma-nma.07.rtf,nma-nma,2,2,2721.8
P08,nma-nma.07.rtf,nma-nma,2,2,1251.9
P09,nma-nma.07.rtf,nma-nma,2,2,2175
P10,nma-nma.07.rtf,nma-nma,2,2,1120
P12,nma-nma.07.rtf,nma-nma,2,2,1638.6
P14,nma-nma.07.rtf,nma-nma,2,2,1418.6
P16,nma-nma.07.rtf,nma-nma,2,2,1349.7
P18,nma-nma.07.rtf,nma-nma,2,2,1114.7
P19,nma-nma.07.rtf,nma-nma,2,2,1530.5
P21,nma-nma.07.rtf,nma-nma,2,2,1412.2
P22,nma-nma.07.rtf,nma-nma,2,2,971.7
P23,nma-nma.07.rtf,nma-nma,2,2,996.8
P25,nma-nma.07.rtf,nma-nma,2,2,2633.5
P26,nma-nma.07.rtf,nma-nma,2,2,2180
P27,nma-nma.07.rtf,nma-nma,2,2,2318
P29,nma-nma.07.rtf,nma-nma,2,2,1218.3
P30,nma-nma.07.rtf,nma-nma,2,2,2122.3
P31,nma-nma.07.rtf,nma-nma,2,2,1799.5
P33,nma-nma.07.rtf,nma-nma,2,2,1310.5
P34,nma-nma.07.rtf,nma-nma,2,2,1021.9
P35,nma-nma.07.rtf,nma-nma,2,2,1295.2
P37,nma-nma.07.rtf,nma-nma,2,2,3125
P01,nma-nma.08.rtf,nma-nma,2,2,1349.2
P02,nma-nma.08.rtf,nma-nma,2,2,137
P03,nma-nma.08.rtf,nma-nma,2,2,185.8
P04,nma-nma.08.rtf,nma-nma,2,2,1129.6
P05,nma-nma.08.rtf,nma-nma,2,2,1016.9
P06,nma-nma.08.rtf,nma-nma,2,2,738.3
P07,nma-nma.08.rtf,nma-nma,2,2,2694.3
P08,nma-nma.08.rtf,nma-nma,2,2,733.5
P09,nma-nma.08.rtf,nma-nma,2,2,938.8
P11,nma-nma.08.rtf,nma-nma,2,2,1721.1
P13,nma-nma.08.rtf,nma-nma,2,2,1188.4
P15,nma-nma.08.rtf,nma-nma,2,2,2532.9
P17,nma-nma.08.rtf,nma-nma,2,2,1061.2
P19,nma-nma.08.rtf,nma-nma,2,2,1379
P20,nma-nma.08.rtf,nma-nma,2,2,1873.1
P21,nma-nma.08.rtf,nma-nma,2,2,2190.7
P23,nma-nma.08.rtf,nma-nma,2,2,639.2
P24,nma-nma.08.rtf,nma-nma,2,2,2356.1
P25,nma-nma.08.rtf,nma-nma,2,2,1777.3
P27,nma-nma.08.rtf,nma-nma,2,2,1286.4
