subjects,items,condition,parallel,semantic,RT
P13,nma-ma.12.rtf,nma-ma,1,1,396
P31,nma-ma.12.rtf,nma-ma,1,1,395
P22,nma-ma.12.rtf,nma-ma,1,1,392
P02,nma-ma.12.rtf,nma-ma,1,1,391
P34,nma-ma.12.rtf,nma-ma,1,1,391
P15,nma-ma.12.rtf,nma-ma,1,1,386
P25,nma-ma.12.rtf,nma-ma,1,1,377
P22,nma-ma.12.rtf,nma-ma,1,1,377
P20,nma-ma.12.rtf,nma-ma,1,1,371
P16,nma-ma.12.rtf,nma-ma,1,1,371
P17,nma-ma.12.rtf,nma-ma,1,1,366
P33,nma-ma.12.rtf,nma-ma,1,1,356
P08,nma-ma.12.rtf,nma-ma,1,1,347
P30,nma-ma.12.rtf,nma-ma,1,1,347
P08,nma-ma.12.rtf,nma-ma,1,1,342
P18,nma-ma.12.rtf,nma-ma,1,1,337
P28,nma-ma.12.rtf,nma-ma,1,1,332
P21,nma-ma.12.rtf,nma-ma,1,1,327
P22,nma-ma.12.rtf,nma-ma,1,1,327
P26,nma-ma.12.rtf,nma-ma,1,1,327
P11,nma-ma.12.rtf,nma-ma,1,1,327
P20,nma-ma.12.rtf,nma-ma,1,1,322
P17,nma-ma.12.rtf,nma-ma,1,1,322
P32,nma-ma.12.rtf,nma-ma,1,1,322
P35,nma-ma.12.rtf,nma-ma,1,1,317
P06,nma-ma.12.rtf,nma-ma,1,1,313
P14,nma-ma.12.rtf,nma-ma,1,1,313
P35,nma-ma.12.rtf,nma-ma,1,1,303
P30,nma-ma.12.rtf,nma-ma,1,1,293
P13,nma-ma.12.rtf,nma-ma,1,1,288
P31,nma-ma.12.rtf,nma-ma,1,1,288
P07,nma-ma.12.rtf,nma-ma,1,1,288
P10,nma-ma.12.rtf,nma-ma,1,1,278
P19,nma-ma.12.rtf,nma-ma,1,1,273
P37,nma-ma.12.rtf,nma-ma,1,1,259
P19,nma-ma.12.rtf,nma-ma,1,1,259
P11,nma-ma.12.rtf,nma-ma,1,1,254
P19,nma-ma.12.rtf,nma-ma,1,1,249
P27,nma-ma.12.rtf,nma-ma,1,1,244
P27,nma-ma.12.rtf,nma-ma,1,1,244
P01,nma-ma.12.rtf,nma-ma,1,1,241
P18,nma-ma.12.rtf,nma-ma,1,1,239
P32,nma-ma.12.rtf,nma-ma,1,1,234
P16,nma-ma.12.rtf,nma-ma,1,1,234
P28,nma-ma.12.rtf,nma-ma,1,1,225
P15,nma-ma.12.rtf,nma-ma,1,1,224
P35,nma-ma.12.rtf,nma-ma,1,1,220
P07,nma-ma.12.rtf,nma-ma,1,1,220
P01,nma-ma.12.rtf,nma-ma,1,1,216
P29,nma-ma.12.rtf,nma-ma,1,1,215
P30,nma-ma.12.rtf,nma-ma,1,1,215
P36,nma-ma.12.rtf,nma-ma,1,1,215
P24,nma-ma.12.rtf,nma-ma,1,1,211
P25,nma-ma.12.rtf,nma-ma,1,1,211
P09,nma-ma.12.rtf,nma-ma,1,1,210
P04,nma-ma.12.rtf,nma-ma,1,1,205
P03,nma-ma.12.rtf,nma-ma,1,1,200
P28,nma-ma.12.rtf,nma-ma,1,1,200
P37,nma-ma.12.rtf,nma-ma,1,1,195
P34,nma-ma.12.rtf,nma-ma,1,1,195
P32,nma-ma.12.rtf,nma-ma,1,1,194
P25,nma-ma.12.rtf,nma-ma,1,1,191
P05,nma-ma.12.rtf,nma-ma,1,1,190
P37,nma-ma.12.rtf,nma-ma,1,1,190
P21,nma-ma.12.rtf,nma-ma,1,1,185
P32,nma-ma.12.rtf,nma-ma,1,1,185
P33,nma-ma.12.rtf,nma-ma,1,1,181
P33,nma-ma.12.rtf,nma-ma,1,1,180
P35,nma-ma.12.rtf,nma-ma,1,1,180
P36,nma-ma.12.rtf,nma-ma,1,1,176
P36,nma-ma.12.rtf,nma-ma,1,1,176
P06,nma-ma.12.rtf,nma-ma,1,1,176
P16,nma-ma.12.rtf,nma-ma,1,1,171
P28,nma-ma.12.rtf,nma-ma,1,1,161
P13,nma-ma.12.rtf,nma-ma,1,1,161
P37,nma-ma.12.rtf,nma-ma,1,1,161
P33,nma-ma.12.rtf,nma-ma,1,1,161
P35,nma-ma.12.rtf,nma-ma,1,1,161
P02,nma-ma.12.rtf,nma-ma,1,1,156
P11,nma-ma.12.rtf,nma-ma,1,1,151
P11,nma-ma.12.rtf,nma-ma,1,1,151
P12,nma-ma.12.rtf,nma-ma,1,1,151
P15,nma-ma.12.rtf,nma-ma,1,1,150
P17,nma-ma.12.rtf,nma-ma,1,1,141
P27,nma-ma.12.rtf,nma-ma,1,1,141
P22,nma-ma.12.rtf,nma-ma,1,1,140
P03,nma-ma.12.rtf,nma-ma,1,1,137
P16,nma-ma.12.rtf,nma-ma,1,1,132
P05,nma-ma.12.rtf,nma-ma,1,1,132
P28,nma-ma.12.rtf,nma-ma,1,1,127
P21,nma-ma.12.rtf,nma-ma,1,1,122
P32,nma-ma.12.rtf,nma-ma,1,1,112
P05,nma-ma.12.rtf,nma-ma,1,1,112
P17,nma-ma.12.rtf,nma-ma,1,1,102
P25,nma-ma.12.rtf,nma-ma,1,1,95
P23,nma-ma.12.rtf,nma-ma,1,1,91
P27,nma-ma.12.rtf,nma-ma,1,1,88
P35,nma-ma.12.rtf,nma-ma,1,1,88
P28,nma-ma.12.rtf,nma-ma,1,1,87
P17,nma-ma.12.rtf,nma-ma,1,1,83
P32,nma-ma.12.rtf,nma-ma,1,1,78
P24,nma-ma.12.rtf,nma-ma,1,1,75
P18,nma-ma.12.rtf,nma-ma,1,1,63
P01,nma-ma.12.rtf,nma-ma,1,1,0
P02,nma-ma.12.rtf,nma-ma,1,1,0
P04,nma-ma.12.rtf,nma-ma,1,1,0
P05,nma-ma.12.rtf,nma-ma,1,1,0
P06,nma-ma.12.rtf,nma-ma,1,1,0
P09,nma-ma.12.rtf,nma-ma,1,1,0
P16,nma-ma.12.rtf,nma-ma,1,1,0
P22,nma-ma.12.rtf,nma-ma,1,1,0
P25,nma-ma.12.rtf,nma-ma,1,1,0
P31,nma-ma.12.rtf,nma-ma,1,1,0
P32,nma-ma.12.rtf,nma-ma,1,1,0
P33,nma-ma.12.rtf,nma-ma,1,1,0
P34,nma-ma.12.rtf,nma-ma,1,1,0
P36,nma-ma.12.rtf,nma-ma,1,1,0
P37,nma-ma.12.rtf,nma-ma,1,1,0
P02,nma-ma.12.rtf,nma-ma,1,1,0
P04,nma-ma.12.rtf,nma-ma,1,1,0
P05,nma-ma.12.rtf,nma-ma,1,1,0
P06,nma-ma.12.rtf,nma-ma,1,1,0
P09,nma-ma.12.rtf,nma-ma,1,1,0
P31,nma-ma.12.rtf,nma-ma,1,1,0
P33,nma-ma.12.rtf,nma-ma,1,1,0
P34,nma-ma.12.rtf,nma-ma,1,1,0
P01,nma-ma.12.rtf,nma-ma,1,1,0
P02,nma-ma.12.rtf,nma-ma,1,1,0
P03,nma-ma.12.rtf,nma-ma,1,1,0
P04,nma-ma.12.rtf,nma-ma,1,1,0
P05,nma-ma.12.rtf,nma-ma,1,1,0
P07,nma-ma.12.rtf,nma-ma,1,1,0
P09,nma-ma.12.rtf,nma-ma,1,1,0
P18,nma-ma.12.rtf,nma-ma,1,1,0
P27,nma-ma.12.rtf,nma-ma,1,1,0
P34,nma-ma.12.rtf,nma-ma,1,1,0
P02,nma-ma.12.rtf,nma-ma,1,1,0
P03,nma-ma.12.rtf,nma-ma,1,1,0
P04,nma-ma.12.rtf,nma-ma,1,1,0
P08,nma-ma.12.rtf,nma-ma,1,1,0
P09,nma-ma.12.rtf,nma-ma,1,1,0
P11,nma-ma.12.rtf,nma-ma,1,1,0
P12,nma-ma.12.rtf,nma-ma,1,1,0
P13,nma-ma.12.rtf,nma-ma,1,1,0
P27,nma-ma.12.rtf,nma-ma,1,1,0
P31,nma-ma.12.rtf,nma-ma,1,1,0
P35,nma-ma.12.rtf,nma-ma,1,1,0
P36,nma-ma.12.rtf,nma-ma,1,1,0
P37,nma-ma.12.rtf,nma-ma,1,1,0
P02,nma-ma.12.rtf,nma-ma,1,1,0
P03,nma-ma.12.rtf,nma-ma,1,1,0
P04,nma-ma.12.rtf,nma-ma,1,1,0
P05,nma-ma.12.rtf,nma-ma,1,1,0
P06,nma-ma.12.rtf,nma-ma,1,1,0
P07,nma-ma.12.rtf,nma-ma,1,1,0
P09,nma-ma.12.rtf,nma-ma,1,1,0
P10,nma-ma.12.rtf,nma-ma,1,1,0
P11,nma-ma.12.rtf,nma-ma,1,1,0
P14,nma-ma.12.rtf,nma-ma,1,1,0
P16,nma-ma.12.rtf,nma-ma,1,1,0
P20,nma-ma.12.rtf,nma-ma,1,1,0
P25,nma-ma.12.rtf,nma-ma,1,1,0
P28,nma-ma.12.rtf,nma-ma,1,1,0
P29,nma-ma.12.rtf,nma-ma,1,1,0
P30,nma-ma.12.rtf,nma-ma,1,1,0
P31,nma-ma.12.rtf,nma-ma,1,1,0
P33,nma-ma.12.rtf,nma-ma,1,1,0
P34,nma-ma.12.rtf,nma-ma,1,1,0
P36,nma-ma.12.rtf,nma-ma,1,1,0
P37,nma-ma.12.rtf,nma-ma,1,1,0
P01,nma-ma.12.rtf,nma-ma,1,1,0
P02,nma-ma.12.rtf,nma-ma,1,1,0
P03,nma-ma.12.rtf,nma-ma,1,1,0
P04,nma-ma.12.rtf,nma-ma,1,1,0
P05,nma-ma.12.rtf,nma-ma,1,1,0
P06,nma-ma.12.rtf,nma-ma,1,1,0
P07,nma-ma.12.rtf,nma-ma,1,1,0
P08,nma-ma.12.rtf,nma-ma,1,1,0
P09,nma-ma.12.rtf,nma-ma,1,1,0
P10,nma-ma.12.rtf,nma-ma,1,1,0
P11,nma-ma.12.rtf,nma-ma,1,1,0
P12,nma-ma.12.rtf,nma-ma,1,1,0
P13,nma-ma.12.rtf,nma-ma,1,1,0
P14,nma-ma.12.rtf,nma-ma,1,1,0
P15,nma-ma.12.rtf,nma-ma,1,1,0
P16,nma-ma.12.rtf,nma-ma,1,1,0
P17,nma-ma.12.rtf,nma-ma,1,1,0
P18,nma-ma.12.rtf,nma-ma,1,1,0
P19,nma-ma.12.rtf,nma-ma,1,1,0
P20,nma-ma.12.rtf,nma-ma,1,1,0
P21,nma-ma.12.rtf,nma-ma,1,1,0
P22,nma-ma.12.rtf,nma-ma,1,1,0
P23,nma-ma.12.rtf,nma-ma,1,1,0
P24,nma-ma.12.rtf,nma-ma,1,1,0
P25,nma-ma.12.rtf,nma-ma,1,1,0
P26,nma-ma.12.rtf,nma-ma,1,1,0
P27,nma-ma.12.rtf,nma-ma,1,1,0
P28,nma-ma.12.rtf,nma-ma,1,1,0
P29,nma-ma.12.rtf,nma-ma,1,1,0
P30,nma-ma.12.rtf,nma-ma,1,1,0
P31,nma-ma.12.rtf,nma-ma,1,1,0
P32,nma-ma.12.rtf,nma-ma,1,1,0
P33,nma-ma.12.rtf,nma-ma,1,1,0
P34,nma-ma.12.rtf,nma-ma,1,1,0
P35,nma-ma.12.rtf,nma-ma,1,1,0
P36,nma-ma.12.rtf,nma-ma,1,1,0
P37,nma-ma.12.rtf,nma-ma,1,1,0
P01,nma-ma.12.rtf,nma-ma,1,1,0
P02,nma-ma.12.rtf,nma-ma,1,1,0
P03,nma-ma.12.rtf,nma-ma,1,1,0
P04,nma-ma.12.rtf,nma-ma,1,1,0
P05,nma-ma.12.rtf,nma-ma,1,1,0
P09,nma-ma.12.rtf,nma-ma,1,1,0
P12,nma-ma.12.rtf,nma-ma,1,1,0
P16,nma-ma.12.rtf,nma-ma,1,1,0
P18,nma-ma.12.rtf,nma-ma,1,1,0
P31,nma-ma.12.rtf,nma-ma,1,1,0
P34,nma-ma.12.rtf,nma-ma,1,1,0
P36,nma-ma.12.rtf,nma-ma,1,1,0
P01,nma-ma.12.rtf,nma-ma,1,1,0
P02,nma-ma.12.rtf,nma-ma,1,1,0
P03,nma-ma.12.rtf,nma-ma,1,1,0
P04,nma-ma.12.rtf,nma-ma,1,1,0
P05,nma-ma.12.rtf,nma-ma,1,1,0
P06,nma-ma.12.rtf,nma-ma,1,1,0
P09,nma-ma.12.rtf,nma-ma,1,1,0
P10,nma-ma.12.rtf,nma-ma,1,1,0
P12,nma-ma.12.rtf,nma-ma,1,1,0
P13,nma-ma.12.rtf,nma-ma,1,1,0
P20,nma-ma.12.rtf,nma-ma,1,1,0
P22,nma-ma.12.rtf,nma-ma,1,1,0
P24,nma-ma.12.rtf,nma-ma,1,1,0
P27,nma-ma.12.rtf,nma-ma,1,1,0
P28,nma-ma.12.rtf,nma-ma,1,1,0
P31,nma-ma.12.rtf,nma-ma,1,1,0
P33,nma-ma.12.rtf,nma-ma,1,1,0
P34,nma-ma.12.rtf,nma-ma,1,1,0
P36,nma-ma.12.rtf,nma-ma,1,1,0
P03,nma-ma.12.rtf,nma-ma,1,1,0
P09,nma-ma.12.rtf,nma-ma,1,1,0
P03,nma-ma.12.rtf,nma-ma,1,1,0
P18,nma-ma.12.rtf,nma-ma,1,1,0
P31,nma-ma.12.rtf,nma-ma,1,1,0
P33,nma-ma.12.rtf,nma-ma,1,1,0
P34,nma-ma.12.rtf,nma-ma,1,1,0
P36,nma-ma.12.rtf,nma-ma,1,1,0
P32,nma-nma.01.rtf,nma-nma,2,2,2616
P14,nma-nma.01.rtf,nma-nma,2,2,2185
P01,nma-nma.01.rtf,nma-nma,2,2,1974
P15,nma-nma.01.rtf,nma-nma,2,2,1877
P11,nma-nma.01.rtf,nma-nma,2,2,1696
P14,nma-nma.01.rtf,nma-nma,2,2,1677
P14,nma-nma.01.rtf,nma-nma,2,2,1676
P21,nma-nma.01.rtf,nma-nma,2,2,1565
P21,nma-nma.01.rtf,nma-nma,2,2,1462
P32,nma-nma.01.rtf,nma-nma,2,2,1457
P01,nma-nma.01.rtf,nma-nma,2,2,1369
P32,nma-nma.01.rtf,nma-nma,2,2,1339
P27,nma-nma.01.rtf,nma-nma,2,2,1335
P32,nma-nma.01.rtf,nma-nma,2,2,1256
P01,nma-nma.01.rtf,nma-nma,2,2,1233
P15,nma-nma.01.rtf,nma-nma,2,2,1183
P01,nma-nma.01.rtf,nma-nma,2,2,1067
P30,nma-nma.01.rtf,nma-nma,2,2,1060
P21,nma-nma.01.rtf,nma-nma,2,2,1046
P29,nma-nma.01.rtf,nma-nma,2,2,910
P01,nma-nma.01.rtf,nma-nma,2,2,901
P26,nma-nma.01.rtf,nma-nma,2,2,830
P15,nma-nma.01.rtf,nma-nma,2,2,768
P11,nma-nma.01.rtf,nma-nma,2,2,767
P23,nma-nma.01.rtf,nma-nma,2,2,755
P21,nma-nma.01.rtf,nma-nma,2,2,748
P32,nma-nma.01.rtf,nma-nma,2,2,747
P26,nma-nma.01.rtf,nma-nma,2,2,736
P30,nma-nma.01.rtf,nma-nma,2,2,728
P21,nma-nma.01.rtf,nma-nma,2,2,714
P14,nma-nma.01.rtf,nma-nma,2,2,714
P26,nma-nma.01.rtf,nma-nma,2,2,709
P19,nma-nma.01.rtf,nma-nma,2,2,704
P29,nma-nma.01.rtf,nma-nma,2,2,699
P15,nma-nma.01.rtf,nma-nma,2,2,694
P01,nma-nma.01.rtf,nma-nma,2,2,679
P21,nma-nma.01.rtf,nma-nma,2,2,670
P11,nma-nma.01.rtf,nma-nma,2,2,665
P26,nma-nma.01.rtf,nma-nma,2,2,660
P04,nma-nma.01.rtf,nma-nma,2,2,645
P17,nma-nma.01.rtf,nma-nma,2,2,640
P30,nma-nma.01.rtf,nma-nma,2,2,630
P31,nma-nma.01.rtf,nma-nma,2,2,621
P14,nma-nma.01.rtf,nma-nma,2,2,616
P20,nma-nma.01.rtf,nma-nma,2,2,616
P01,nma-nma.01.rtf,nma-nma,2,2,614
P19,nma-nma.01.rtf,nma-nma,2,2,591
P06,nma-nma.01.rtf,nma-nma,2,2,581
P31,nma-nma.01.rtf,nma-nma,2,2,572
P18,nma-nma.01.rtf,nma-nma,2,2,552
P17,nma-nma.01.rtf,nma-nma,2,2,543
P28,nma-nma.01.rtf,nma-nma,2,2,542
P11,nma-nma.01.rtf,nma-nma,2,2,542
P29,nma-nma.01.rtf,nma-nma,2,2,533
P20,nma-nma.01.rtf,nma-nma,2,2,518
P11,nma-nma.01.rtf,nma-nma,2,2,503
P25,nma-nma.01.rtf,nma-nma,2,2,493
P26,nma-nma.01.rtf,nma-nma,2,2,488
P30,nma-nma.01.rtf,nma-nma,2,2,449
P23,nma-nma.01.rtf,nma-nma,2,2,448
P27,nma-nma.01.rtf,nma-nma,2,2,435
P28,nma-nma.01.rtf,nma-nma,2,2,424
P25,nma-nma.01.rtf,nma-nma,2,2,422
P32,nma-nma.01.rtf,nma-nma,2,2,415
P27,nma-nma.01.rtf,nma-nma,2,2,410
P18,nma-nma.01.rtf,nma-nma,2,2,386
P11,nma-nma.01.rtf,nma-nma,2,2,381
P29,nma-nma.01.rtf,nma-nma,2,2,376
P23,nma-nma.01.rtf,nma-nma,2,2,372
P11,nma-nma.01.rtf,nma-nma,2,2,366
P26,nma-nma.01.rtf,nma-nma,2,2,362
P21,nma-nma.01.rtf,nma-nma,2,2,361
P24,nma-nma.01.rtf,nma-nma,2,2,357
P37,nma-nma.01.rtf,nma-nma,2,2,352
P19,nma-nma.01.rtf,nma-nma,2,2,352
P35,nma-nma.01.rtf,nma-nma,2,2,347
P17,nma-nma.01.rtf,nma-nma,2,2,347
P29,nma-nma.01.rtf,nma-nma,2,2,347
P18,nma-nma.01.rtf,nma-nma,2,2,343
P20,nma-nma.01.rtf,nma-nma,2,2,342
P17,nma-nma.01.rtf,nma-nma,2,2,327
P04,nma-nma.01.rtf,nma-nma,2,2,317
P04,nma-nma.01.rtf,nma-nma,2,2,317
P17,nma-nma.01.rtf,nma-nma,2,2,313
P23,nma-nma.01.rtf,nma-nma,2,2,312
P15,nma-nma.01.rtf,nma-nma,2,2,308
P06,nma-nma.01.rtf,nma-nma,2,2,303
P14,nma-nma.01.rtf,nma-nma,2,2,288
P06,nma-nma.01.rtf,nma-nma,2,2,283
P19,nma-nma.01.rtf,nma-nma,2,2,283
P06,nma-nma.01.rtf,nma-nma,2,2,283
P11,nma-nma.01.rtf,nma-nma,2,2,283
P19,nma-nma.01.rtf,nma-nma,2,2,278
P20,nma-nma.01.rtf,nma-nma,2,2,274
P31,nma-nma.01.rtf,nma-nma,2,2,273
P32,nma-nma.01.rtf,nma-nma,2,2,269
P37,nma-nma.01.rtf,nma-nma,2,2,259
P14,nma-nma.01.rtf,nma-nma,2,2,254
P14,nma-nma.01.rtf,nma-nma,2,2,253
P23,nma-nma.01.rtf,nma-nma,2,2,246
P22,nma-nma.01.rtf,nma-nma,2,2,241
P01,nma-nma.01.rtf,nma-nma,2,2,236
P15,nma-nma.01.rtf,nma-nma,2,2,234
P08,nma-nma.01.rtf,nma-nma,2,2,229
P12,nma-nma.01.rtf,nma-nma,2,2,229
P17,nma-nma.01.rtf,nma-nma,2,2,225
P23,nma-nma.01.rtf,nma-nma,2,2,221
P35,nma-nma.01.rtf,nma-nma,2,2,220
P26,nma-nma.01.rtf,nma-nma,2,2,206
P10,nma-nma.01.rtf,nma-nma,2,2,205
P10,nma-nma.01.rtf,nma-nma,2,2,205
P02,nma-nma.01.rtf,nma-nma,2,2,200
P23,nma-nma.01.rtf,nma-nma,2,2,196
P03,nma-nma.01.rtf,nma-nma,2,2,195
P30,nma-nma.01.rtf,nma-nma,2,2,195
P29,nma-nma.01.rtf,nma-nma,2,2,190
P29,nma-nma.01.rtf,nma-nma,2,2,190
P07,nma-nma.01.rtf,nma-nma,2,2,190
P04,nma-nma.01.rtf,nma-nma,2,2,185
P03,nma-nma.01.rtf,nma-nma,2,2,181
P37,nma-nma.01.rtf,nma-nma,2,2,181
P03,nma-nma.01.rtf,nma-nma,2,2,181
P08,nma-nma.01.rtf,nma-nma,2,2,180
P08,nma-nma.01.rtf,nma-nma,2,2,180
P17,nma-nma.01.rtf,nma-nma,2,2,180
P02,nma-nma.01.rtf,nma-nma,2,2,180
P28,nma-nma.01.rtf,nma-nma,2,2,176
P28,nma-nma.01.rtf,nma-nma,2,2,176
P27,nma-nma.01.rtf,nma-nma,2,2,171
P13,nma-nma.01.rtf,nma-nma,2,2,166
P31,nma-nma.01.rtf,nma-nma,2,2,166
P13,nma-nma.01.rtf,nma-nma,2,2,166
P01,nma-nma.01.rtf,nma-nma,2,2,151
P23,nma-nma.01.rtf,nma-nma,2,2,151
P27,nma-nma.01.rtf,nma-nma,2,2,151
P21,nma-nma.01.rtf,nma-nma,2,2,151
P32,nma-nma.01.rtf,nma-nma,2,2,146
P28,nma-nma.01.rtf,nma-nma,2,2,141
P25,nma-nma.01.rtf,nma-nma,2,2,140
P30,nma-nma.01.rtf,nma-nma,2,2,136
P30,nma-nma.01.rtf,nma-nma,2,2,136
P06,nma-nma.01.rtf,nma-nma,2,2,136
P10,nma-nma.01.rtf,nma-nma,2,2,132
P15,nma-nma.01.rtf,nma-nma,2,2,127
P12,nma-nma.01.rtf,nma-nma,2,2,122
P18,nma-nma.01.rtf,nma-nma,2,2,108
P15,nma-nma.01.rtf,nma-nma,2,2,102
P19,nma-nma.01.rtf,nma-nma,2,2,102
P15,nma-nma.01.rtf,nma-nma,2,2,97
P32,nma-nma.01.rtf,nma-nma,2,2,83
P19,nma-nma.01.rtf,nma-nma,2,2,78
P26,nma-nma.01.rtf,nma-nma,2,2,75
P19,nma-nma.01.rtf,nma-nma,2,2,73
P02,nma-nma.01.rtf,nma-nma,2,2,73
P12,nma-nma.01.rtf,nma-nma,2,2,68
P12,nma-nma.01.rtf,nma-nma,2,2,68
P37,nma-nma.01.rtf,nma-nma,2,2,63
P07,nma-nma.01.rtf,nma-nma,2,2,58
P07,nma-nma.01.rtf,nma-nma,2,2,58
P04,nma-nma.01.rtf,nma-nma,2,2,53
P22,nma-nma.01.rtf,nma-nma,2,2,50
P02,nma-nma.01.rtf,nma-nma,2,2,0
P04,nma-nma.01.rtf,nma-nma,2,2,0
P05,nma-nma.01.rtf,nma-nma,2,2,0
P06,nma-nma.01.rtf,nma-nma,2,2,0
P07,nma-nma.01.rtf,nma-nma,2,2,0
P08,nma-nma.01.rtf,nma-nma,2,2,0
P09,nma-nma.01.rtf,nma-nma,2,2,0
P10,nma-nma.01.rtf,nma-nma,2,2,0
P12,nma-nma.01.rtf,nma-nma,2,2,0
P13,nma-nma.01.rtf,nma-nma,2,2,0
P16,nma-nma.01.rtf,nma-nma,2,2,0
P18,nma-nma.01.rtf,nma-nma,2,2,0
P20,nma-nma.01.rtf,nma-nma,2,2,0
P22,nma-nma.01.rtf,nma-nma,2,2,0
P24,nma-nma.01.rtf,nma-nma,2,2,0
P25,nma-nma.01.rtf,nma-nma,2,2,0
P33,nma-nma.01.rtf,nma-nma,2,2,0
P34,nma-nma.01.rtf,nma-nma,2,2,0
P35,nma-nma.01.rtf,nma-nma,2,2,0
P36,nma-nma.01.rtf,nma-nma,2,2,0
P37,nma-nma.01.rtf,nma-nma,2,2,0
P02,nma-nma.01.rtf,nma-nma,2,2,0
P05,nma-nma.01.rtf,nma-nma,2,2,0
P09,nma-nma.01.rtf,nma-nma,2,2,0
P16,nma-nma.01.rtf,nma-nma,2,2,0
P22,nma-nma.01.rtf,nma-nma,2,2,0
P24,nma-nma.01.rtf,nma-nma,2,2,0
P33,nma-nma.01.rtf,nma-nma,2,2,0
P34,nma-nma.01.rtf,nma-nma,2,2,0
P36,nma-nma.01.rtf,nma-nma,2,2,0
P02,nma-nma.01.rtf,nma-nma,2,2,0
P03,nma-nma.01.rtf,nma-nma,2,2,0
P04,nma-nma.01.rtf,nma-nma,2,2,0
P05,nma-nma.01.rtf,nma-nma,2,2,0
P06,nma-nma.01.rtf,nma-nma,2,2,0
P07,nma-nma.01.rtf,nma-nma,2,2,0
P09,nma-nma.01.rtf,nma-nma,2,2,0
P10,nma-nma.01.rtf,nma-nma,2,2,0
P12,nma-nma.01.rtf,nma-nma,2,2,0
P13,nma-nma.01.rtf,nma-nma,2,2,0
P16,nma-nma.01.rtf,nma-nma,2,2,0
P18,nma-nma.01.rtf,nma-nma,2,2,0
P22,nma-nma.01.rtf,nma-nma,2,2,0
P24,nma-nma.01.rtf,nma-nma,2,2,0
P25,nma-nma.01.rtf,nma-nma,2,2,0
P27,nma-nma.01.rtf,nma-nma,2,2,0
P28,nma-nma.01.rtf,nma-nma,2,2,0
P30,nma-nma.01.rtf,nma-nma,2,2,0
P31,nma-nma.01.rtf,nma-nma,2,2,0
P33,nma-nma.01.rtf,nma-nma,2,2,0
P34,nma-nma.01.rtf,nma-nma,2,2,0
P35,nma-nma.01.rtf,nma-nma,2,2,0
P36,nma-nma.01.rtf,nma-nma,2,2,0
P37,nma-nma.01.rtf,nma-nma,2,2,0
P03,nma-nma.01.rtf,nma-nma,2,2,0
P04,nma-nma.01.rtf,nma-nma,2,2,0
P05,nma-nma.01.rtf,nma-nma,2,2,0
P07,nma-nma.01.rtf,nma-nma,2,2,0
P08,nma-nma.01.rtf,nma-nma,2,2,0
P09,nma-nma.01.rtf,nma-nma,2,2,0
P10,nma-nma.01.rtf,nma-nma,2,2,0
P12,nma-nma.01.rtf,nma-nma,2,2,0
P13,nma-nma.01.rtf,nma-nma,2,2,0
P16,nma-nma.01.rtf,nma-nma,2,2,0
P20,nma-nma.01.rtf,nma-nma,2,2,0
P24,nma-nma.01.rtf,nma-nma,2,2,0
P25,nma-nma.01.rtf,nma-nma,2,2,0
P31,nma-nma.01.rtf,nma-nma,2,2,0
P33,nma-nma.01.rtf,nma-nma,2,2,0
P34,nma-nma.01.rtf,nma-nma,2,2,0
P35,nma-nma.01.rtf,nma-nma,2,2,0
P36,nma-nma.01.rtf,nma-nma,2,2,0
P02,nma-nma.01.rtf,nma-nma,2,2,0
P05,nma-nma.01.rtf,nma-nma,2,2,0
P08,nma-nma.01.rtf,nma-nma,2,2,0
P09,nma-nma.01.rtf,nma-nma,2,2,0
P16,nma-nma.01.rtf,nma-nma,2,2,0
P22,nma-nma.01.rtf,nma-nma,2,2,0
P27,nma-nma.01.rtf,nma-nma,2,2,0
P31,nma-nma.01.rtf,nma-nma,2,2,0
P33,nma-nma.01.rtf,nma-nma,2,2,0
P34,nma-nma.01.rtf,nma-nma,2,2,0
P36,nma-nma.01.rtf,nma-nma,2,2,0
P02,nma-nma.01.rtf,nma-nma,2,2,0
P03,nma-nma.01.rtf,nma-nma,2,2,0
P05,nma-nma.01.rtf,nma-nma,2,2,0
P09,nma-nma.01.rtf,nma-nma,2,2,0
P13,nma-nma.01.rtf,nma-nma,2,2,0
P16,nma-nma.01.rtf,nma-nma,2,2,0
P22,nma-nma.01.rtf,nma-nma,2,2,0
P24,nma-nma.01.rtf,nma-nma,2,2,0
P27,nma-nma.01.rtf,nma-nma,2,2,0
P28,nma-nma.01.rtf,nma-nma,2,2,0
P33,nma-nma.01.rtf,nma-nma,2,2,0
P34,nma-nma.01.rtf,nma-nma,2,2,0
P35,nma-nma.01.rtf,nma-nma,2,2,0
P36,nma-nma.01.rtf,nma-nma,2,2,0
P03,nma-nma.01.rtf,nma-nma,2,2,0
P04,nma-nma.01.rtf,nma-nma,2,2,0
P05,nma-nma.01.rtf,nma-nma,2,2,0
P06,nma-nma.01.rtf,nma-nma,2,2,0
P07,nma-nma.01.rtf,nma-nma,2,2,0
P08,nma-nma.01.rtf,nma-nma,2,2,0
P09,nma-nma.01.rtf,nma-nma,2,2,0
P10,nma-nma.01.rtf,nma-nma,2,2,0
P11,nma-nma.01.rtf,nma-nma,2,2,0
P12,nma-nma.01.rtf,nma-nma,2,2,0
P13,nma-nma.01.rtf,nma-nma,2,2,0
P16,nma-nma.01.rtf,nma-nma,2,2,0
P17,nma-nma.01.rtf,nma-nma,2,2,0
